date,USDCHF,USDCAD,AUDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,empty,sum
2015.09.14,-59.99999999999339,73.99999999999629,-31.999999999998696,-35.999999999991594,-122.99999999999045,38.0000000000047,-12.000000000000899,36.0000000000027,-108.00000000000409,147.00000000003044,-84.0000000000174,76.99999999999818,181.00000000000892,56.99999999999594,73.99999999999629,-55.00000000000682,-86.99999999998909,,87.00000000004104
2015.09.14,-70.99999999999883,97.9999999999981,-53.00000000000304,-34.99999999998504,-125.99999999999056,39.00000000000014,-5.999999999994898,78.00000000000028,-68.00000000001205,180.00000000002458,-141.99999999999767,102.00000000000387,196.0000000000184,29.00000000001235,-161.99999999999548,-49.000000000006594,-112.99999999999955,,-102.99999999992602
2015.09.14,-91.99999999999208,78.00000000000028,-41.9999999999976,128.000000000017,-181.99999999998795,36.0000000000027,33.000000000005244,137.9999999999937,-229.99999999998977,310.00000000003246,159.00000000002024,308.00000000002115,428.00000000000614,365.99999999999966,285.00000000000193,-59.00000000001171,-76.99999999999818,,1587.0000000001228
2015.09.14,-44.99999999999504,21.999999999988695,-43.00000000000415,68.00000000000139,-223.99999999998954,-29.000000000001247,-8.999999999992347,70.99999999999883,-366.9999999999902,204.00000000000418,111.99999999997878,278.00000000002,200.00000000000017,178.00000000001148,287.9999999999994,-174.0000000000066,-156.99999999999648,,373.0000000000274
2015.09.14,2.999999999997449,15.999999999993797,-119.00000000000244,119.00000000000244,-228.9999999999992,-67.00000000000594,-112.000000000001,56.0000000000005,-495.00000000000455,245.0000000000063,-62.000000000006494,337.99999999999386,190.00000000000128,12.999999999996348,180.99999999998673,-222.0000000000084,-285.99999999998715,,-431.0000000000363
2015.09.14,1.0000000000065512,-15.00000000000945,-182.00000000000438,97.9999999999981,-369.99999999999034,-82.99999999999974,-168.99999999999693,46.00000000000159,-687.0000000000118,192.00000000001438,-240.9999999999801,462.99999999999386,133.00000000000534,-147.99999999999258,7.0000000000014495,-338.99999999999864,-452.99999999998875,,-1746.9999999999513
2015.09.14,-2.999999999997449,-14.000000000002899,-300.0000000000003,119.00000000000244,-241.99999999999022,-82.99999999999974,-280.9999999999979,68.00000000000139,-485.00000000001364,172.0000000000166,-620.0000000000206,353.00000000000864,160.00000000000458,-373.00000000000114,-326.0000000000041,-249.00000000000944,-504.99999999999545,,-2608.999999999999
2015.09.14,-51.99999999999649,-106.99999999999044,-397.0000000000029,102.00000000000209,-262.00000000000045,-99.00000000000463,-347.9999999999928,51.99999999999649,-519.0000000000055,142.0000000000421,-807.0000000000022,347.0000000000084,110.00000000001009,-551.9999999999969,-323.0000000000066,-279.0000000000106,-596.9999999999942,,-3588.9999999999445
2015.09.14,-39.999999999995595,-147.99999999999258,-436.00000000000307,46.0000000000127,-263.9999999999958,-131.99999999999878,-395.99999999999636,9.999999999998899,-554.000000000002,64.0000000000196,-932.0000000000217,295.0000000000159,-30.999999999981043,-733.9999999999902,-303.0000000000088,-331.00000000000307,-663.9999999999873,,-4549.999999999929
2015.09.14,-34.000000000000696,-197.00000000000273,-421.0000000000047,89.00000000000574,-206.99999999999363,-158.0000000000026,-378.00000000000057,32.999999999994145,-462.99999999999386,-11.999999999989797,-890.000000000013,272.99999999999613,-42.999999999993044,-652.9999999999925,-225.99999999999287,-319.0000000000026,-604.9999999999898,,-4210.999999999976
2015.09.14,-21.999999999999797,-103.99999999999298,-419.00000000000273,87.00000000001484,-109.99999999999943,-114.99999999999844,-386.9999999999929,34.99999999999615,-306.99999999998795,106.0000000000283,-919.9999999999875,158.00000000001546,49.00000000001015,-672.0000000000059,-387.000000000004,-193.00000000001205,-541.9999999999874,,-3742.9999999999063
2015.09.14,-27.999999999994696,-104.99999999999955,-268.99999999999704,80.99999999999774,-22.999999999996135,-114.99999999999844,-236.99999999999832,29.000000000001247,-188.99999999999295,117.00000000001154,-438.9999999999894,61.00000000000705,47.00000000001925,-327.99999999999494,-127.99999999999478,-123.00000000000466,-298.9999999999924,,-1947.9999999999163
2015.09.14,-80.00000000000229,19.999999999997797,-99.00000000000463,82.00000000000429,-63.99999999999295,-6.0000000000060005,-39.999999999995595,76.99999999999375,-134.9999999999909,288.0000000000216,50.99999999997884,110.00000000001364,273.0000000000121,136.00000000000279,407.99999999998613,-22.00000000000557,-78.99999999999352,,920.0000000000196
2015.09.14,-105.99999999999498,0.0,-58.000000000002494,78.00000000000028,-9.000000000000341,2.000000000002,20.0000000000089,103.99999999999298,27.999999999991587,229.00000000003473,148.99999999999915,46.00000000002069,282.0000000000045,270.99999999999903,417.0000000000007,27.000000000001023,29.000000000010573,,1509.0000000000682
2015.09.14,-78.00000000000028,-12.000000000012001,-60.00000000000449,65.00000000000395,23.000000000010346,-24.999999999997247,-2.000000000002,107.99999999999699,105.99999999999454,112.00000000002319,41.000000000002146,-3.9999999999906777,207.00000000000162,195.9999999999962,190.00000000000128,15.000000000000568,25.000000000005684,,907.0000000000298
2015.09.14,-103.99999999999298,-38.0000000000047,-56.99999999999594,-8.999999999992347,-16.999999999995907,-19.00000000000235,21.999999999999797,92.99999999999864,126.00000000000477,50.0000000000167,23.999999999979593,-51.9999999999925,126.0000000000039,151.00000000001222,191.00000000000784,-5.000000000009663,28.000000000005798,,510.00000000004286
2015.09.14,-34.99999999999615,-86.99999999999264,-151.00000000000114,52.000000000007596,-16.999999999995907,-99.00000000000463,-120.99999999999334,64.99999999999284,-36.000000000001364,3.0000000000196536,-239.00000000001143,15.00000000001478,28.000000000005798,-102.00000000000209,-51.000000000001044,-108.00000000000409,-146.99999999999136,,-1029.9999999999545
2015.09.14,13.00000000000745,31.000000000003247,26.000000000003798,83.00000000001084,145.00000000001023,-67.00000000000594,21.00000000000435,76.99999999999375,187.00000000001182,107.00000000003485,229.99999999999687,-120.00000000000455,140.0000000000068,270.99999999999903,214.99999999998744,49.99999999999716,136.0000000000099,,1545.0000000000673
2015.09.14,-166.99999999999494,-82.00000000000429,80.99999999999774,89.00000000000574,23.000000000010346,2.999999999997449,199.00000000000472,148.99999999999915,173.00000000000182,133.00000000002754,611.000000000006,20.000000000010232,297.0000000000139,697.9999999999986,348.9999999999993,51.9999999999925,277.000000000001,,2905.0000000000673
2015.09.14,-171.99999999999437,-134.00000000001188,-68.00000000000139,119.00000000000244,-39.99999999999204,-21.999999999999797,58.000000000002494,159.9999999999935,56.99999999998795,78.0000000000225,187.99999999998818,126.00000000000477,285.00000000000193,417.0000000000007,211.00000000000563,-25.000000000005684,55.00000000000682,,1293.0000000000118
2015.09.14,-2.999999999997449,-26.999999999999247,-136.99999999999824,131.99999999999878,198.0000000000075,-92.00000000000318,-125.99999999999278,60.99999999999994,135.99999999999568,197.00000000000273,-80.99999999999774,-115.99999999998545,162.00000000001768,1.999999999990898,11.999999999989797,61.99999999999761,-10.99999999999568,,369.0000000000309
2015.09.14,129.00000000000134,-66.00000000001049,-195.00000000000074,204.00000000000418,467.00000000001296,-209.00000000000364,-275.99999999999847,-73.00000000000084,84.00000000000318,359.00000000004263,-21.00000000000435,-324.99999999998863,13.000000000018552,-243.99999999999977,-53.999999999998494,110.99999999999,-9.000000000000341,,-104.99999999993287
2015.09.14,147.00000000000824,-99.00000000000463,-358.9999999999982,259.0000000000092,449.0000000000123,-241.99999999999778,-448.9999999999994,2.999999999997449,147.99999999999613,178.00000000001148,-662.9999999999914,-236.99999999999477,26.999999999999247,-561.9999999999958,-222.00000000001108,60.99999999999284,-234.99999999999943,,-1795.999999999966
2015.09.14,80.99999999999774,-100.0000000000112,-414.9999999999987,155.00000000001623,408.00000000000125,-190.99999999999673,-456.00000000000085,0.0,275.0000000000057,110.00000000001009,-911.0000000000174,-329.9999999999841,-21.999999999988695,-740.0000000000073,-293.99999999999426,92.99999999998931,-271.99999999999136,,-2608.9999999999695
2015.09.14,121.99999999999989,-170.00000000000347,-375.9999999999986,97.9999999999981,412.00000000000614,-263.0000000000021,-447.99999999999284,-90.0000000000012,137.00000000000045,63.000000000013046,-721.000000000016,-400.99999999998204,-235.99999999999176,-795.9999999999967,-422.00000000001125,6.999999999990791,-259.00000000000034,,-3342.999999999988
2015.09.14,-49.99999999999449,-131.99999999999878,-390.0000000000015,-29.999999999996696,236.0000000000042,-111.00000000000554,-339.0000000000004,-31.000000000003247,228.00000000000864,97.00000000001374,-792.9999999999993,-361.99999999999477,-101.99999999997988,-727.9999999999953,-334.00000000001205,62.99999999998818,-245.9999999999951,,-3023.9999999999623
2015.09.14,28.000000000005798,-56.000000000011596,-450.00000000000597,-78.99999999998464,274.0000000000009,-126.0000000000039,-451.9999999999969,-63.00000000000195,292.0000000000016,53.00000000003635,-1149.9999999999843,-465.99999999997976,-198.99999999999363,-1055.000000000006,-624.0000000000023,73.99999999999807,-358.99999999999466,,-4357.999999999923
2015.09.14,104.99999999999955,-49.99999999999449,-463.9999999999977,21.00000000000435,288.0000000000109,-183.99999999999528,-520.9999999999936,-18.0000000000069,262.00000000000045,-46.999999999997044,-1311.9999999999798,-364.0000000000043,-182.99999999999983,-1072.0000000000064,-645.0000000000067,13.999999999995794,-434.99999999998806,,-4604.999999999959
2015.09.14,107.00000000000153,93.99999999999409,-446.9999999999974,7.0000000000014495,292.0000000000016,-104.00000000000409,-504.9999999999999,58.000000000002494,497.99999999999045,-79.99999999999119,-1522.0000000000234,-385.9999999999957,-37.99999999998249,-1058.9999999999877,-519.0000000000028,118.99999999999977,-409.9999999999966,,-3894.999999999989
2015.09.14,178.00000000000037,150.99999999999002,-402.00000000000233,120.00000000000898,282.0000000000107,-124.99999999999733,-510.99999999999477,100.00000000000009,389.99999999998636,-50.99999999997884,-1440.9999999999811,-233.0000000000041,70.99999999999883,-912.0000000000017,-248.00000000000378,78.99999999999352,-427.99999999999727,,-2979.9999999999723
