date,USDCHF,GBPUSD,USDJPY,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,GBPAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,empty,sum
2021.06.21,-170.99999999999892,-459.99999999999375,28.000000000005798,-193.99999999999417,-335.00000000001864,-222.99999999999542,-162.9999999999967,-53.00000000000304,39.00000000000014,-279.0000000000248,855.0000000000058,520.0000000000093,-249.99999999999466,103.00000000000864,-405.9999999999917,-361.9999999999957,,-1350.9999999999777
2021.06.21,-148.0000000000037,-510.99999999999477,79.9999999999983,-200.00000000000017,-311.0000000000168,-231.0000000000034,-116.99999999999022,-9.999999999998899,31.000000000003247,-220.00000000002728,808.0000000000088,615.9999999999943,-303.9999999999932,70.00000000000739,-328.9999999999935,-282.99999999999994,,-1059.0000000000098
2021.06.21,-126.99999999999933,-753.9999999999881,-58.9999999999975,-317.9999999999961,-555.0000000000166,-234.00000000000088,-258.99999999998613,-15.00000000000945,17.000000000000348,-737.9999999999995,815.9999999999945,573.0000000000013,-246.99999999999721,63.00000000000239,-600.9999999999991,-321.0000000000046,,-2758.999999999996
2021.06.21,-126.0000000000039,-834.9999999999858,-45.000000000001705,-322.9999999999955,-607.0000000000019,-265.0000000000041,-273.9999999999867,130.99999999999224,114.00000000000298,-761.0000000000241,798.0000000000098,676.0000000000099,-36.999999999998145,315.00000000001194,-587.9999999999939,-268.0000000000016,,-2094.99999999997
2021.06.21,-144.99999999999514,-785.9999999999978,-58.000000000006935,-334.9999999999964,-614.0000000000034,-295.0000000000008,-260.9999999999957,188.9999999999947,146.99999999999713,-743.0000000000234,737.9999999999942,626.0000000000155,-200.00000000000017,320.0000000000074,-570.999999999998,-234.99999999999633,,-2223.0000000000055
2021.06.21,-148.99999999999915,-933.9999999999905,-43.99999999999693,-351.99999999999676,-696.0000000000077,-255.00000000000523,-271.99999999999136,169.99999999999238,170.00000000000347,-889.00000000001,812.0000000000127,707.9999999999975,-148.99999999999915,330.0000000000125,-548.0000000000018,-243.00000000000432,,-2340.9999999999845
2021.06.21,-117.00000000000044,-916.99999999999,-52.99999999999727,-395.99999999999636,-663.0000000000135,-241.00000000000233,-310.99999999999284,149.99999999999457,187.00000000000384,-884.0000000000146,832.9999999999949,625.0000000000089,-96.00000000000719,417.0000000000016,-586.9999999999891,-322.00000000000006,,-2375.0
2021.06.21,-124.99999999999733,-932.9999999999839,-28.999999999996362,-375.9999999999986,-734.0000000000124,-219.99999999999798,-264.99999999998636,190.00000000000128,200.00000000000017,-889.00000000001,760.0000000000051,618.0000000000074,-31.000000000003247,377.00000000000955,-573.9999999999981,-268.0000000000016,,-2298.9999999999627
2021.06.21,-151.00000000000114,-861.999999999985,-64.00000000000716,-378.999999999996,-665.0000000000044,-214.00000000000307,-246.9999999999999,212.00000000000108,210.99999999999451,-812.0000000000118,622.0000000000115,577.0000000000052,-8.000000000008,384.00000000000034,-542.9999999999922,-246.00000000000176,,-2184.999999999998
2021.06.21,-127.99999999999478,-800.0000000000007,-55.00000000000682,-334.00000000000097,-602.0000000000136,-191.99999999999218,-280.9999999999917,234.99999999999633,148.0000000000037,-768.0000000000007,568.000000000013,653.0000000000147,-80.99999999999774,331.00000000000307,-536.0000000000014,-178.00000000000037,,-2019.999999999971
2021.06.21,-105.99999999999498,-1005.9999999999958,-108.00000000000409,-419.00000000000273,-677.0000000000165,-226.99999999999943,-416.9999999999874,259.9999999999936,151.00000000000114,-1079.0000000000077,537.0000000000097,700.999999999996,-56.000000000011596,373.00000000000466,-691.9999999999931,-112.000000000001,,-2877.0000000000095
2021.06.21,-70.0000000000034,-1044.9999999999848,-240.99999999999966,-414.00000000000324,-692.0000000000038,-226.99999999999943,-579.9999999999983,251.00000000000122,100.00000000000009,-1210.000000000008,605.0000000000111,815.9999999999945,-175.00000000001404,468.0000000000035,-700.9999999999934,-82.99999999999974,,-3197.999999999997
2021.06.21,14.999999999998348,-1246.9999999999982,-180.00000000000682,-495.000000000001,-774.000000000008,-258.0000000000027,-626.9999999999953,231.99999999999886,138.00000000000477,-1390.0000000000148,563.0000000000024,734.0000000000124,-80.99999999999774,550.0000000000114,-796.999999999997,-121.00000000000443,,-3737.999999999998
2021.06.21,102.99999999999754,-1246.9999999999982,-120.00000000000455,-556.9999999999964,-632.0000000000103,-166.99999999998383,-771.9999999999914,200.00000000000017,97.9999999999981,-1328.000000000003,544.0000000000111,683.0000000000114,-48.000000000003595,552.0000000000067,-792.9999999999922,-180.99999999999784,,-3664.9999999999563
2021.06.21,136.99999999999824,-1234.9999999999861,-111.99999999999477,-493.99999999999443,-610.0000000000216,-96.99999999999153,-685.9999999999928,220.99999999999343,95.99999999999609,-1327.0000000000266,588.0000000000107,805.0000000000113,7.0000000000014495,557.0000000000022,-763.9999999999958,-95.00000000000064,,-3008.9999999999905
2021.06.21,112.000000000001,-1236.9999999999993,-152.00000000000102,-490.00000000000153,-649.0000000000107,-82.00000000000429,-706.9999999999936,279.99999999999136,116.00000000000499,-1384.0000000000146,564.9999999999933,852.0000000000083,90.99999999999665,579.0000000000077,-813.999999999993,-41.9999999999976,,-2962.0000000000123
2021.06.21,131.00000000000333,-1276.9999999999948,-121.99999999999989,-512.0000000000014,-661.0000000000005,-75.99999999998718,-705.9999999999889,312.9999999999966,132.99999999999423,-1379.000000000019,547.999999999993,852.0000000000083,146.99999999998602,633.0000000000098,-808.9999999999975,-9.999999999998899,,-2794.999999999998
2021.06.21,160.00000000000458,-1378.9999999999968,-91.99999999999875,-559.9999999999939,-666.000000000011,-90.99999999999665,-705.9999999999889,282.99999999999994,156.00000000000057,-1442.0000000000073,608.9999999999928,846.0000000000134,129.00000000000134,659.000000000006,-825.0000000000028,-65.00000000000395,,-2983.9999999999823
2021.06.21,197.00000000000273,-1379.9999999999814,-108.99999999999466,-604.0000000000045,-674.000000000019,-85.99999999998609,-748.9999999999952,284.9999999999908,170.00000000000347,-1485.0000000000136,653.999999999999,797.0000000000033,161.99999999999548,685.0000000000023,-873.9999999999952,-112.99999999999643,,-3123.999999999989
2021.06.21,177.00000000000495,-1401.999999999992,-191.0000000000025,-597.9999999999985,-740.0000000000073,-82.99999999998863,-783.9999999999918,301.9999999999912,197.99999999999818,-1642.0000000000243,662.000000000007,804.0000000000047,261.0000000000001,758.0000000000098,-911.9999999999919,-94.00000000000519,,-3283.999999999986
2021.06.21,165.9999999999995,-1400.9999999999857,-210.00000000000796,-612.9999999999969,-733.0000000000059,-75.99999999998718,-798.9999999999924,339.99999999999585,219.00000000000253,-1612.9999999999995,639.0000000000118,785.0000000000134,286.99999999999284,792.0000000000016,-926.0000000000019,-85.00000000000173,,-3227.999999999961
2021.06.21,163.99999999999747,-1408.9999999999936,-192.00000000000728,-610.9999999999949,-736.0000000000033,-73.99999999999629,-793.9999999999969,339.99999999999585,217.99999999999596,-1635.0000000000193,615.9999999999943,799.0000000000164,235.00000000000742,782.0000000000107,-908.0000000000013,-87.99999999999919,,-3292.999999999993
2021.06.21,168.00000000000148,-1427.9999999999848,-210.99999999999852,-648.9999999999995,-728.0000000000175,-58.99999999998684,-850.9999999999991,334.9999999999964,192.99999999999872,-1679.000000000002,617.0000000000009,751.9999999999972,190.00000000000128,793.0000000000064,-944.9999999999932,-100.00000000000009,,-3601.999999999979
2021.06.21,202.9999999999976,-1408.9999999999936,-213.99999999999864,-619.0000000000028,-699.0000000000052,-56.99999999999594,-870.9999999999951,304.9999999999997,187.00000000000384,-1674.0000000000066,652.0000000000082,785.0000000000134,163.9999999999864,807.0000000000022,-920.9999999999923,-114.00000000000298,,-3474.9999999999823
2021.06.21,200.00000000000017,-1376.9999999999839,-239.00000000000432,-619.9999999999983,-663.0000000000135,-63.99999999999739,-873.9999999999952,310.9999999999946,185.99999999999727,-1649.000000000001,607.0000000000019,744.9999999999957,86.99999999999264,815.0000000000119,-884.0000000000003,-114.00000000000298,,-3533.0000000000036
2021.06.21,200.00000000000017,-1410.0000000000002,-257.000000000005,-636.0000000000032,-693.0000000000102,-68.00000000000139,-882.9999999999956,269.9999999999925,185.00000000000182,-1705.0000000000125,594.0000000000057,707.0000000000132,102.99999999998644,735.0000000000136,-905.0000000000011,-129.9999999999968,,-3893.000000000013
2021.06.22,231.99999999999886,-1421.99999999999,-221.9999999999942,-590.999999999997,-660.0000000000161,-18.999999999991246,-875.0,241.99999999999778,17.000000000000348,-1662.0000000000061,595.9999999999966,626.0000000000155,119.00000000000244,583.0000000000126,-885.9999999999957,-48.99999999999905,,-3970.9999999999663
2021.06.22,234.00000000000088,-1419.999999999999,-216.00000000000819,-598.999999999994,-666.000000000011,-31.000000000003247,-888.9999999999958,273.9999999999965,104.99999999999955,-1684.000000000026,672.0000000000059,804.0000000000047,143.99999999998857,743.0000000000092,-867.999999999995,-60.99999999999994,,-3458.0000000000273
2021.06.22,226.00000000000398,-1423.999999999981,-216.00000000000819,-626.0000000000043,-687.9999999999998,-58.000000000002494,-867.999999999995,278.00000000000045,158.0000000000026,-1690.0000000000261,672.0000000000059,751.9999999999972,85.00000000000173,804.000000000002,-884.9999999999909,-138.00000000000477,,-3617.999999999998
2021.06.22,185.99999999999727,-1389.9999999999802,-240.99999999999966,-624.0000000000023,-706.0000000000066,-65.99999999998829,-842.9999999999893,300.0000000000003,221.00000000000452,-1669.0000000000111,710.0000000000106,751.9999999999972,164.99999999999292,833.0000000000126,-905.0000000000011,-134.99999999999625,,-3411.999999999959
2021.06.22,163.99999999999747,-1357.9999999999925,-245.00000000000455,-612.0000000000015,-709.0000000000041,-70.99999999999883,-841.9999999999987,297.9999999999983,219.99999999999798,-1670.000000000016,726.0000000000044,737.0000000000099,170.99999999998784,835.000000000008,-906.9999999999965,-141.00000000000225,,-3404.0000000000105
2021.06.22,149.99999999999457,-1374.999999999993,-286.00000000000136,-637.9999999999941,-706.0000000000066,-92.99999999998754,-899.9999999999915,312.9999999999966,209.9999999999991,-1743.9999999999998,695.0000000000011,673.0000000000125,96.99999999999153,829.0000000000077,-960.9999999999985,-165.00000000000404,,-3900.9999999999736
2021.06.22,138.00000000000477,-1311.9999999999798,-305.9999999999974,-539.0000000000006,-697.0000000000143,-88.99999999998354,-850.9999999999991,296.9999999999917,151.9999999999966,-1668.0000000000064,672.0000000000059,856.0000000000123,-21.00000000000435,684.0000000000117,-864.9999999999949,-70.0000000000034,,-3618.9999999999604
2021.06.22,100.99999999999554,-1244.999999999985,-201.99999999999818,-492.0000000000035,-670.000000000015,-104.99999999999955,-714.9999999999892,295.99999999999625,124.99999999999733,-1465.0000000000034,653.999999999999,880.0000000000141,-42.0000000000087,577.0000000000124,-772.9999999999961,-48.99999999999905,,-3124.9999999999827
2021.06.22,53.00000000000304,-1200.9999999999854,-203.00000000000296,-463.9999999999977,-665.0000000000044,-106.99999999999044,-672.9999999999876,324.9999999999975,139.99999999999568,-1387.0000000000005,587.0000000000042,873.0000000000126,-53.999999999998494,596.0000000000036,-754.9999999999955,-24.000000000001798,,-2958.999999999948
2021.06.22,70.0000000000034,-1154.999999999995,-218.00000000000352,-443.0000000000045,-646.0000000000132,-107.99999999999699,-689.9999999999977,306.9999999999906,97.9999999999981,-1410.000000000025,583.0000000000002,880.0000000000141,-158.99999999999804,561.000000000007,-731.9999999999993,-2.999999999997449,,-3065.0000000000173
2021.06.22,82.99999999999974,-1200.0000000000011,-334.0000000000032,-427.99999999999505,-687.0000000000153,-106.99999999999044,-816.9999999999931,329.00000000000153,97.9999999999981,-1616.0000000000139,600.0000000000006,963.0000000000027,-26.999999999999247,621.9999999999999,-834.9999999999937,14.000000000002899,,-3341.9999999999995
2021.06.22,53.999999999998494,-1255.9999999999905,-376.99999999999534,-419.00000000000273,-770.000000000004,-153.00000000000313,-817.9999999999978,339.99999999999585,63.99999999999739,-1691.0000000000025,652.0000000000082,1039.000000000012,-140.0000000000068,590.0000000000034,-845.9999999999894,46.999999999997044,,-3683.999999999981
2021.06.22,80.00000000000229,-1261.000000000001,-320.0000000000074,-356.9999999999962,-714.0000000000147,-148.99999999999915,-843.9999999999941,341.99999999999784,51.99999999999649,-1664.0000000000157,651.0000000000016,1198.0000000000102,-140.0000000000068,586.0000000000127,-801.9999999999925,127.99999999999478,,-3214.0000000000114
2021.06.22,104.00000000000409,-1261.000000000001,-356.9999999999993,-341.99999999999784,-701.0000000000183,-140.99999999999113,-867.999999999995,342.9999999999933,43.00000000000415,-1677.000000000021,612.9999999999969,1194.0000000000061,-143.00000000000423,631.0000000000002,-817.9999999999978,151.00000000000114,,-3229.000000000018
2021.06.22,82.00000000000429,-1225.9999999999939,-326.0000000000076,-402.9999999999978,-706.0000000000066,-143.99999999998857,-827.9999999999887,356.00000000000074,73.99999999999629,-1627.0000000000095,590.0000000000016,1043.0000000000161,-110.00000000001009,657.0000000000107,-852.9999999999944,75.9999999999983,,-3344.999999999968
2021.06.22,46.999999999997044,-1188.9999999999957,-356.9999999999993,-397.99999999999835,-711.0000000000172,-141.99999999999767,-803.9999999999878,362.99999999999113,129.00000000000134,-1620.0000000000045,605.9999999999955,1029.0000000000132,-48.000000000003595,690.0000000000119,-847.999999999999,66.99999999999484,,-3185.999999999998
2021.06.22,-31.999999999998696,-1164.9999999999939,-385.0000000000051,-400.9999999999958,-733.0000000000059,-168.99999999999693,-784.9999999999966,378.00000000000057,141.99999999999767,-1617.0000000000186,577.0000000000052,967.0000000000067,-56.000000000011596,659.000000000006,-836.9999999999891,53.00000000000304,,-3403.999999999992
2021.06.22,-60.00000000000449,-1115.9999999999836,-391.00000000000534,-341.0000000000024,-725.0000000000201,-167.9999999999904,-743.9999999999998,371.99999999999454,95.00000000000064,-1550.0000000000114,540.0000000000072,1080.0000000000143,-225.00000000000853,565.0000000000119,-762.0000000000005,88.99999999999464,,-3341.0000000000036
2021.06.22,-73.99999999999629,-1146.9999999999868,-441.0000000000025,-356.00000000000074,-799.0000000000164,-181.9999999999933,-743.9999999999998,388.9999999999949,114.99999999999844,-1638.0000000000052,541.9999999999981,1032.999999999995,-150.00000000000568,623.0000000000047,-853.9999999999992,95.00000000000064,,-3588.000000000014
2021.06.22,-9.00000000000345,-1160.9999999999898,-358.99999999999466,-407.0000000000018,-730.0000000000084,-144.99999999999514,-772.9999999999961,358.9999999999982,110.99999999999443,-1564.0000000000214,499.000000000005,914.9999999999991,60.99999999999994,628.0000000000001,-906.9999999999965,58.000000000002494,,-3424.0000000000077
2021.06.22,22.999999999995246,-1124.9999999999982,-358.99999999999466,-407.0000000000018,-667.0000000000176,-146.00000000000168,-845.9999999999894,300.0000000000003,36.0000000000027,-1562.0000000000118,412.9999999999967,909.0000000000042,103.99999999999298,568.000000000012,-948.9999999999981,73.99999999999629,,-3634.0000000000136
2021.06.22,55.000000000005045,-1057.9999999999811,-393.0000000000007,-334.00000000000097,-545.0000000000177,-139.00000000000023,-904.9999999999869,276.9999999999939,-31.000000000003247,-1518.0000000000007,344.99999999999534,964.0000000000093,-53.999999999998494,555.0000000000068,-920.0000000000017,132.99999999999423,,-3567.999999999987
2021.06.22,2.999999999997449,-942.9999999999827,-433.9999999999975,-226.99999999999943,-542.0000000000202,-116.00000000000499,-869.9999999999903,290.9999999999968,-61.999999999995396,-1473.0000000000132,283.99999999999534,1015.9999999999947,-86.0000000000083,465.0000000000034,-850.9999999999991,192.00000000000327,,-3353.0000000000205
2021.06.22,0.999999999995449,-827.0,-406.9999999999965,-192.00000000000327,-449.0000000000105,-129.99999999998568,-824.9999999999886,296.9999999999917,-68.99999999999685,-1295.000000000016,219.00000000001364,975.0000000000148,-86.99999999999264,465.0000000000034,-840.999999999994,226.00000000000398,,-2938.999999999961
2021.06.22,-4.999999999999449,-858.9999999999875,-423.0000000000018,-249.99999999999466,-477.0000000000163,-127.99999999999478,-813.999999999993,325.99999999999295,-38.0000000000047,-1330.0000000000125,168.99999999999693,909.0000000000042,2.999999999997449,508.0000000000098,-869.9999999999903,207.99999999999707,,-3070.999999999997
2021.06.22,-107.00000000000153,-817.000000000001,-394.999999999996,-209.00000000000364,-568.000000000013,-126.99999999998823,-775.9999999999962,365.99999999999966,-22.999999999995246,-1262.0000000000005,178.99999999999582,950.0000000000064,109.99999999998789,463.0000000000081,-829.9999999999983,212.99999999999653,,-2833.0
2021.06.22,-111.00000000000554,-852.9999999999926,-355.000000000004,-273.000000000001,-571.0000000000103,-158.99999999999804,-664.999999999992,381.99999999999346,75.00000000000284,-1234.0000000000089,211.00000000000563,859.0000000000098,178.99999999999582,502.00000000000955,-845.9999999999894,149.99999999999457,,-2708.9999999999905
2021.06.22,-48.99999999999905,-940.9999999999918,-359.99999999999943,-314.99999999999864,-568.000000000013,-119.00000000000244,-722.999999999999,365.99999999999966,75.00000000000284,-1350.999999999999,289.0000000000059,856.9999999999967,192.99999999999872,536.0000000000014,-887.0000000000005,134.99999999999625,,-2862.0000000000014
2021.06.22,-31.999999999998696,-993.9999999999837,-394.999999999996,-385.000000000002,-576.0000000000209,-123.99999999999079,-802.9999999999973,337.99999999999386,92.99999999999864,-1466.0000000000082,283.000000000011,775.9999999999989,226.99999999999943,599.0000000000038,-982.9999999999899,29.000000000001247,,-3412.999999999981
2021.06.22,0.999999999995449,-1136.999999999988,-430.9999999999974,-419.9999999999982,-704.0000000000157,-116.99999999998934,-862.9999999999995,327.99999999999494,139.00000000000023,-1673.0000000000018,493.0000000000101,839.9999999999964,326.0000000000041,705.0000000000125,-1054.000000000002,-0.999999999995449,,-3567.9999999999736
2021.06.22,-24.000000000001798,-1130.9999999999932,-492.999999999995,-409.99999999999926,-714.0000000000147,-106.99999999999044,-888.9999999999958,310.9999999999946,73.99999999999629,-1725.0000000000227,608.0000000000085,924.9999999999981,323.99999999999096,662.0000000000061,-1080.9999999999889,-16.0000000000049,,-3686.0000000000123
2021.06.22,-65.00000000000395,-1030.999999999982,-602.9999999999944,-304.9999999999997,-668.0000000000019,-127.99999999999478,-963.9999999999986,284.9999999999908,56.99999999999594,-1665.0000000000205,575.0000000000144,985.999999999998,157.99999999999147,625.0,-1003.9999999999907,26.999999999999247,,-3719.9999999999964
2021.06.22,-56.0000000000005,-1062.9999999999918,-625.0,-387.99999999999943,-649.0000000000107,-170.00000000000347,-1077.9999999999886,285.9999999999974,53.999999999998494,-1826.0000000000218,473.99999999999665,893.9999999999948,73.99999999999629,710.000000000008,-1134.999999999991,4.999999999999449,,-4493.000000000017
2021.06.22,-7.9999999999968985,-1059.9999999999943,-628.0000000000001,-366.9999999999951,-623.000000000018,-170.99999999998784,-1076.9999999999982,265.99999999999955,32.999999999994145,-1826.0000000000218,449.0000000000105,893.0000000000105,153.9999999999875,720.0000000000131,-1143.0000000000007,14.000000000002899,,-4373.999999999994
2021.06.22,2.000000000002,-1184.9999999999916,-623.9999999999952,-385.99999999999744,-733.0000000000059,-165.9999999999995,-1094.9999999999989,342.9999999999933,36.0000000000027,-1958.0000000000268,451.0000000000014,957.0000000000078,146.00000000000168,748.0000000000047,-1179.000000000002,85.99999999999719,,-4557.0000000000055
2021.06.22,-50.0000000000056,-1258.999999999988,-653.9999999999964,-392.9999999999989,-907.0000000000133,-193.99999999998306,-1122.0,344.99999999999534,92.99999999999864,-2096.0000000000036,590.0000000000016,1117.9999999999968,296.0000000000074,837.0000000000033,-1220.9999999999895,14.999999999998348,,-4601.999999999977
2021.06.22,-43.00000000000415,-1366.0000000000005,-694.0000000000026,-493.99999999999443,-938.0000000000166,-207.99999999998596,-1093.999999999994,375.9999999999986,180.0000000000024,-2241.0000000000136,631.0000000000038,987.0000000000045,370.00000000000364,891.0000000000053,-1351.9999999999895,9.999999999998899,,-4984.9999999999845
2021.06.22,-36.0000000000027,-1283.9999999999964,-695.999999999998,-473.99999999999665,-892.0000000000039,-251.00000000000122,-1084.9999999999936,434.9999999999965,238.0000000000049,-2182.0000000000164,575.0000000000144,951.000000000013,492.0000000000035,1005.0000000000097,-1340.999999999994,4.000000000004,,-4540.999999999957
2021.06.22,-33.000000000005244,-1417.999999999986,-671.0000000000065,-576.9999999999942,-938.0000000000166,-309.0000000000037,-1139.9999999999864,474.9999999999921,246.99999999999721,-2256.0,500.9999999999959,887.9999999999999,497.99999999999847,1023.0000000000103,-1421.999999999997,31.000000000003247,,-5100.999999999997
2021.06.22,80.00000000000229,-1472.999999999991,-620.9999999999951,-610.9999999999949,-869.0000000000086,-334.9999999999964,-1214.999999999989,439.99999999999596,239.99999999999577,-2312.000000000012,374.0000000000077,876.9999999999944,353.99999999998766,1090.0000000000034,-1454.9999999999982,-2.999999999997449,,-5438.999999999995
