date,CHFJPY,EURJPY,CADJPY,empty,sum
2016.10.03,-204.9999999999983,-34.000000000006025,-29.999999999986926,,-268.99999999999125
2016.10.03,27.000000000001023,52.00000000000671,52.00000000000671,,131.00000000001444
2016.10.03,115.0000000000091,237.99999999999955,80.0000000000125,,433.00000000002115
2016.10.03,146.0000000000008,278.99999999999636,159.00000000000603,,584.0000000000032
2016.10.03,164.00000000000148,239.99999999999488,98.00000000001319,,502.00000000000955
2016.10.03,207.00000000000784,262.00000000000045,109.99999999999943,,579.0000000000077
2016.10.03,224.00000000000375,302.0000000000067,203.00000000000296,,729.0000000000134
2016.10.03,69.00000000000261,143.00000000000068,151.00000000001046,,363.00000000001376
2016.10.03,-46.999999999997044,7.999999999995566,46.00000000000648,,7.000000000005002
2016.10.03,8.000000000009777,84.00000000000318,94.0000000000083,,186.00000000002126
2016.10.03,161.00000000000136,284.000000000006,208.00000000001262,,653.00000000002
2016.10.03,130.00000000000966,272.99999999999613,240.0000000000091,,643.0000000000149
2016.10.03,135.00000000000512,284.000000000006,246.9999999999999,,666.000000000011
2016.10.03,156.0000000000059,281.0000000000059,240.0000000000091,,677.0000000000209
2016.10.03,125.0,236.99999999999477,205.0000000000125,,567.0000000000073
2016.10.03,102.00000000000387,227.99999999999443,174.0000000000066,,504.0000000000049
2016.10.03,91.00000000000819,224.99999999999432,162.00000000000614,,478.00000000000864
2016.10.03,132.000000000005,280.00000000000114,231.00000000000875,,643.0000000000149
2016.10.03,39.00000000000148,120.99999999999511,135.00000000000512,,295.0000000000017
2016.10.03,37.00000000000614,93.99999999999409,78.00000000000296,,209.00000000000318
2016.10.03,-16.999999999995907,10.99999999999568,18.000000000000682,,12.000000000000455
2016.10.03,15.000000000000568,82.99999999999841,126.00000000000477,,224.00000000000375
2016.10.03,70.00000000000739,215.0000000000034,200.00000000000284,,485.00000000001364
2016.10.03,149.0000000000009,215.99999999999397,216.00000000000819,,581.0000000000031
2016.10.03,159.00000000000603,213.99999999999864,280.00000000000114,,653.0000000000058
2016.10.03,176.00000000000193,218.9999999999941,365.99999999999966,,760.9999999999957
2016.10.03,174.0000000000066,204.9999999999983,362.99999999999955,,742.0000000000044
2016.10.03,180.00000000000682,222.99999999999898,398.00000000001035,,801.0000000000161
2016.10.03,169.00000000001114,213.99999999999864,311.00000000000705,,694.0000000000168
2016.10.03,105.00000000000398,216.99999999999875,324.0000000000123,,646.000000000015
2016.10.03,79.00000000000773,204.9999999999983,346.00000000000364,,630.0000000000097
2016.10.03,70.99999999999795,177.0000000000067,282.0000000000107,,530.0000000000153
2016.10.03,18.000000000000682,103.9999999999992,175.00000000001137,,297.00000000001125
2016.10.03,9.000000000000341,114.00000000000432,118.00000000000921,,241.00000000001387
2016.10.03,10.000000000005116,125.0,152.00000000000102,,287.00000000000614
2016.10.03,204.00000000000773,209.00000000000318,207.00000000000784,,620.0000000000188
2016.10.03,237.99999999999955,236.0000000000042,194.00000000000261,,668.0000000000064
2016.10.03,111.0000000000042,146.0000000000008,157.0000000000107,,414.0000000000157
2016.10.03,63.00000000000239,182.00000000000216,200.00000000000284,,445.0000000000074
2016.10.03,85.99999999999852,203.00000000000296,240.0000000000091,,529.0000000000106
2016.10.03,144.00000000000546,260.0000000000051,282.0000000000107,,686.0000000000213
2016.10.03,170.0000000000017,260.0000000000051,312.0000000000118,,742.0000000000186
2016.10.03,207.00000000000784,278.99999999999636,330.0000000000125,,816.0000000000167
2016.10.03,194.00000000000261,250.0,323.0000000000075,,767.0000000000101
2016.10.03,189.99999999999773,260.9999999999957,361.0000000000042,,811.9999999999976
2016.10.03,197.00000000000273,253.0000000000001,391.00000000000534,,841.0000000000082
2016.10.03,222.0000000000084,281.9999999999965,359.00000000000887,,863.0000000000138
2016.10.03,228.9999999999992,283.00000000000125,368.9999999999998,,881.0000000000002
2016.10.04,189.00000000000716,144.99999999999602,328.00000000000296,,662.0000000000061
2016.10.04,170.0000000000017,239.00000000000432,325.00000000000284,,734.0000000000089
2016.10.04,218.00000000000352,290.00000000000625,362.000000000009,,870.0000000000188
2016.10.04,218.00000000000352,304.00000000000205,389.00000000001,,911.0000000000156
2016.10.04,281.0000000000059,375.0,426.00000000000193,,1082.0000000000077
2016.10.04,355.000000000004,447.00000000000273,467.00000000001296,,1269.0000000000196
2016.10.04,410.0000000000108,524.0000000000009,530.0000000000011,,1464.0000000000127
2016.10.04,508.0000000000098,623.9999999999952,617.0000000000044,,1749.0000000000095
2016.10.04,507.000000000005,625.0,594.0000000000083,,1726.0000000000132
2016.10.04,525.0000000000057,641.9999999999959,612.000000000009,,1779.0000000000105
2016.10.04,686.9999999999976,799.9999999999972,708.0000000000126,,2195.0000000000073
2016.10.04,734.9999999999994,847.999999999999,772.0000000000056,,2355.000000000004
2016.10.04,712.0000000000033,828.9999999999935,761.0000000000099,,2302.000000000007
2016.10.04,597.0000000000084,724.9999999999943,663.0000000000109,,1985.0000000000136
2016.10.04,602.0000000000039,719.9999999999989,670.0000000000017,,1992.0000000000045
2016.10.04,599.0000000000038,748.0000000000047,697.0000000000027,,2044.0000000000111
2016.10.04,552.0000000000067,644.999999999996,631.0000000000002,,1828.000000000003
2016.10.04,535.0000000000108,618.9999999999998,615.9999999999997,,1770.00000000001
2016.10.04,634.0000000000003,722.999999999999,677.0000000000067,,2034.000000000006
2016.10.04,511.0000000000099,674.9999999999972,606.0000000000088,,1792.000000000016
2016.10.04,481.9999999999993,661.0000000000014,577.0000000000124,,1720.0000000000132
2016.10.04,519.0000000000055,707.9999999999984,650.0000000000057,,1877.0000000000095
2016.10.04,457.9999999999984,757.9999999999956,647.0000000000056,,1862.9999999999995
2016.10.04,379.0000000000049,676.0000000000019,636.0000000000099,,1691.0000000000168
2016.10.04,385.0000000000051,638.9999999999958,631.0000000000002,,1655.0000000000011
2016.10.04,201.99999999999818,459.99999999999375,578.000000000003,,1239.999999999995
2016.10.04,298.0000000000018,593.0000000000035,643.0000000000007,,1534.000000000006
2016.10.04,338.0000000000081,683.9999999999975,660.0000000000108,,1682.0000000000164
2016.10.04,353.00000000000864,753.0000000000001,705.0000000000125,,1811.0000000000211
2016.10.04,346.00000000000364,772.9999999999961,746.9999999999999,,1865.9999999999995
2016.10.04,379.0000000000049,760.0000000000051,790.0000000000063,,1929.0000000000164
2016.10.04,375.0,757.9999999999956,770.0000000000102,,1903.0000000000057
2016.10.04,325.00000000000284,793.9999999999969,786.0000000000014,,1905.0000000000011
