date,USDCHF,EURUSD,USDCAD,AUDUSD,GBPCAD,EURJPY,NZDJPY,empty,sum
2015.09.07,-67.00000000000594,14.000000000002899,-9.999999999998899,-61.999999999995396,-64.99999999998174,64.99999999999773,-27.999999999991587,,-152.99999999997294
2015.09.07,-12.999999999996348,-1.999999999990898,-42.0000000000087,-80.99999999999774,-103.99999999997078,60.000000000002274,-63.00000000000239,,-244.9999999999646
2015.09.07,-63.99999999999739,-130.99999999999224,-160.00000000000458,-7.9999999999968985,-329.99999999998585,4.9999999999954525,-9.999999999990905,,-697.9999999999724
2015.09.07,-65.00000000000395,-119.00000000000244,-92.00000000000318,-26.999999999999247,-262.999999999991,161.00000000000136,61.99999999999761,,-343.0000000000008
2015.09.07,-63.00000000000195,-59.99999999999339,-144.0000000000108,46.999999999997044,-407.99999999996396,163.0000000000109,45.000000000001705,,-419.99999999996044
2015.09.07,-55.000000000005045,-31.000000000003247,-255.00000000000523,133.00000000000534,-606.9999999999798,237.99999999999955,25.000000000005684,,-551.9999999999827
2015.09.07,7.9999999999968985,87.99999999999919,-300.00000000001137,19.999999999997797,-625.999999999971,176.00000000001614,-286.00000000000136,,-919.9999999999737
2015.09.07,9.00000000000345,87.99999999999919,-256.00000000001177,117.00000000000044,-495.99999999996317,359.00000000000887,-115.99999999999966,,-294.9999999999626
2015.09.07,-36.999999999998145,29.00000000001235,-147.00000000000824,163.00000000000205,-414.9999999999654,362.99999999999955,-102.99999999999443,,-146.99999999995225
2015.09.07,-146.00000000000168,-31.999999999987594,-121.99999999999989,170.99999999999892,-334.9999999999742,536.0000000000014,138.00000000000523,,210.00000000004218
2015.09.07,-36.999999999998145,-48.99999999998794,-115.00000000002063,131.99999999999878,-278.00000000000045,340.0000000000034,-12.000000000000455,,-19.000000000005457
2015.09.07,-53.00000000000304,-45.99999999999049,-97.00000000001374,129.00000000000134,-299.999999999967,485.99999999999,42.00000000000159,,161.00000000001864
2015.09.07,-60.99999999999994,-80.99999999999774,-43.00000000001525,141.99999999999767,-240.9999999999801,503.9999999999907,60.000000000002274,,279.9999999999976
2015.09.07,-61.999999999995396,-117.99999999999588,-150.00000000000568,83.9999999999952,-392.9999999999989,466.0000000000082,-39.00000000000148,,-211.99999999999397
2015.09.07,-80.99999999999774,-89.00000000000574,-177.00000000000495,-53.999999999998494,-393.99999999996106,306.0000000000116,-232.99999999998988,,-721.9999999999462
2015.09.07,-153.00000000000313,-148.99999999999915,-133.00000000000534,-27.999999999994696,-335.9999999999808,412.00000000000614,-46.999999999997044,,-433.9999999999741
2015.09.07,-112.000000000001,-90.99999999999665,-112.000000000001,41.9999999999976,-261.9999999999845,332.9999999999984,-79.9999999999983,,-281.99999999998533
2015.09.07,-143.00000000000423,-130.0000000000079,-152.0000000000188,-41.000000000002146,-177.9999999999671,320.99999999999795,-161.00000000000136,,-484.00000000000364
2015.09.07,-202.0000000000022,-248.99999999998812,-128.000000000017,58.99999999999794,-288.99999999998374,189.99999999999773,4.0000000000048885,,-614.9999999999905
2015.09.07,-141.99999999999767,-190.00000000000128,-121.99999999999989,99.00000000000463,-295.99999999998516,187.00000000001182,-63.99999999999295,,-527.9999999999604
2015.09.07,-170.00000000000347,-79.00000000000685,-170.00000000000347,-34.000000000000696,-839.9999999999964,326.9999999999982,-147.99999999999613,,-1114.0000000000089
2015.09.07,-139.99999999999568,-9.999999999998899,-82.00000000000429,127.99999999999478,-400.00000000000034,427.99999999999727,7.000000000005002,,-69.00000000000216
2015.09.07,-192.99999999999872,-80.99999999999774,-62.000000000006494,163.99999999999747,-760.9999999999673,444.0000000000168,-0.999999999990564,,-489.99999999994645
2015.09.07,-163.99999999999747,49.99999999999449,-119.00000000000244,143.9999999999997,-1256.9999999999748,471.00000000000364,-182.00000000000216,,-1056.999999999979
2015.09.07,-61.999999999995396,68.00000000000139,-182.0000000000155,163.00000000000205,-1303.9999999999718,521.9999999999914,-194.99999999999318,,-989.9999999999811
2015.09.07,-145.00000000000622,87.99999999999919,-237.00000000002052,273.9999999999965,-1461.9999999999854,611.9999999999948,-73.99999999999807,,-944.0000000000199
2015.09.07,-195.9999999999962,-1.0000000000065512,-359.0000000000204,156.00000000000057,-1696.9999999999707,502.00000000000955,-158.99999999999181,,-1753.9999999999754
2015.09.07,-290.9999999999968,-78.00000000000028,-374.0000000000077,161.99999999999548,-1670.9999999999782,456.0000000000173,-191.99999999999307,,-1987.9999999999632
2015.09.07,-307.0000000000017,-102.00000000000209,-383.0,122.99999999999534,-1700.999999999997,401.00000000001046,-207.9999999999984,,-2176.9999999999936
2015.09.07,-375.0000000000031,-121.99999999999989,-375.0000000000142,161.99999999999548,-1565.9999999999563,419.00000000001114,-198.99999999999807,,-2055.999999999965
2015.09.07,-495.9999999999964,-160.00000000000458,-311.0000000000168,221.00000000000452,-1410.9999999999623,444.9999999999932,-66.99999999999307,,-1778.9999999999754
2015.09.07,-436.9999999999985,-95.00000000000064,-331.0000000000146,205.99999999999508,-1461.9999999999854,453.00000000000296,-128.99999999999068,,-1794.9999999999918
2015.09.07,-375.0000000000031,9.999999999998899,-242.00000000000887,143.9999999999997,-1596.9999999999818,536.0000000000014,-216.99999999999875,,-1740.9999999999927
2015.09.07,-378.00000000000057,-4.999999999988347,-205.00000000001074,170.00000000000347,-1551.9999999999977,514.00000000001,-131.9999999999908,,-1587.9999999999745
2015.09.07,-421.0000000000047,-9.999999999998899,-247.00000000001944,150.00000000000568,-1621.999999999968,497.99999999999045,-131.9999999999908,,-1783.999999999986
2015.09.07,-448.9999999999994,38.0000000000047,-451.0000000000014,51.99999999999649,-1868.9999999999873,527.9999999999916,-272.99999999999613,,-2423.999999999992
2015.09.07,-387.000000000004,56.99999999999594,-541.0000000000136,28.000000000005798,-2035.9999999999711,614.0000000000043,-322.9999999999933,,-2587.999999999976
2015.09.07,-368.9999999999971,76.99999999999375,-526.0000000000042,12.999999999996348,-2142.999999999962,610.0000000000136,-347.999999999999,,-2685.999999999958
2015.09.07,-444.9999999999954,109.00000000000354,-559.0000000000206,38.0000000000047,-2278.9999999999645,584.0000000000032,-325.9999999999934,,-2877.9999999999627
2015.09.07,-438.00000000000506,110.99999999999443,-558.0000000000141,99.00000000000463,-2237.0,617.999999999995,-253.99999999999068,,-2659.0000000000155
2015.09.07,-409.99999999999926,117.00000000001154,-548.9999999999995,70.0000000000034,-2227.9999999999854,643.0000000000007,-286.9999999999919,,-2643.99999999996
2015.09.07,-385.000000000002,130.0000000000079,-561.0000000000115,58.99999999999794,-2277.9999999999577,649.0000000000009,-227.99999999999443,,-2613.999999999959
2015.09.07,-343.9999999999999,139.00000000000023,-560.0000000000049,63.00000000000195,-2240.999999999982,673.0000000000018,-251.99999999999534,,-2521.999999999978
2015.09.07,-350.00000000000585,134.00000000001188,-554.00000000001,63.00000000000195,-2191.999999999972,673.0000000000018,-229.99999999998977,,-2455.999999999962
2015.09.07,-378.00000000000057,107.99999999999699,-554.00000000001,53.999999999998494,-2058.9999999999886,610.99999999999,-254.99999999999545,,-2473.000000000009
2015.09.07,-402.00000000000233,63.99999999999739,-555.0000000000166,28.000000000005798,-2132.999999999985,552.9999999999973,-215.0000000000034,,-2660.0000000000073
2015.09.07,-383.0,103.00000000000864,-557.0000000000075,14.999999999998348,-2112.9999999999873,584.0000000000032,-231.99999999999932,,-2582.9999999999836
2015.09.07,-322.9999999999955,113.00000000000753,-541.0000000000136,-14.999999999998348,-2055.999999999969,537.0000000000061,-343.0000000000035,,-2627.9999999999663
2015.09.08,-361.0000000000002,82.00000000000429,-568.000000000013,63.00000000000195,-2118.999999999982,533.0000000000155,-177.99999999999727,,-2547.9999999999704
2015.09.08,-372.0000000000057,106.00000000000608,-551.0000000000126,63.99999999999739,-2062.9999999999704,531.0000000000059,-147.99999999999613,,-2432.9999999999754
2015.09.08,-365.99999999999966,130.99999999999224,-474.0000000000189,112.000000000001,-1978.9999999999975,540.9999999999968,-180.99999999999739,,-2216.000000000023
2015.09.08,-383.99999999999545,134.99999999999625,-490.0000000000126,153.00000000000313,-2001.9999999999704,537.0000000000061,-176.9999999999925,,-2227.9999999999654
2015.09.08,-414.00000000000324,90.00000000001229,-457.00000000001853,163.99999999999747,-1927.999999999974,631.0000000000002,-81.00000000000307,,-1994.999999999989
