date,USDJPY,USDCAD,EURCHF,GBPAUD,AUDCAD,empty,sum
2015.11.02,62.99999999998818,42.0000000000087,-367.99999999999056,-849.0000000000109,-391.9999999999924,,-1503.9999999999968
2015.11.02,132.99999999999557,158.99999999999804,-265.0000000000041,-973.0000000000239,-474.9999999999921,,-1421.0000000000264
2015.11.02,286.00000000000136,310.0000000000103,-309.0000000000037,-743.9999999999891,-524.0000000000023,,-980.9999999999834
2015.11.02,226.99999999998965,303.9999999999932,-408.9999999999927,-480.99999999999807,-493.99999999999443,,-853.0000000000024
2015.11.02,280.00000000000114,424.00000000000216,-259.9999999999936,95.00000000000064,-456.00000000000085,,83.00000000000949
2015.11.02,198.99999999999807,432.0000000000102,-191.99999999999218,90.99999999997443,-500.9999999999959,,28.999999999994543
2015.11.02,177.99999999999727,388.9999999999949,-163.00000000000205,-161.99999999999548,-541.0000000000026,,-299.00000000000796
2015.11.02,237.99999999999955,330.0000000000081,-184.99999999999073,-316.99999999998954,-525.9999999999932,,-459.99999999996584
2015.11.02,256.9999999999908,276.00000000000955,-184.99999999999073,-188.9999999999947,-426.9999999999996,,-267.9999999999847
2015.11.02,222.99999999999898,313.00000000000773,-201.99999999999108,-146.00000000002387,-412.9999999999967,,-225.00000000000495
2015.11.02,191.99999999999307,259.9999999999936,-299.00000000000483,-105.00000000002174,-413.99999999999216,,-366.00000000003206
2015.11.02,156.99999999999648,331.999999999999,-286.99999999999284,-324.9999999999975,-544.9999999999955,,-667.9999999999903
2015.11.02,121.99999999999989,248.00000000000378,-343.99999999998875,-270.99999999999903,-459.99999999999375,,-704.999999999978
2015.11.02,147.99999999999613,293.0000000000099,-346.0000000000019,-369.0000000000193,-442.9999999999934,,-717.0000000000086
2015.11.02,162.9999999999967,126.0000000000039,-204.00000000000418,-475.0000000000032,-424.9999999999976,,-815.0000000000044
2015.11.02,266.9999999999959,261.0000000000001,-225.99999999999287,-368.00000000001273,-429.0000000000016,,-495.00000000001114
2015.11.02,262.999999999991,192.99999999999872,-60.99999999999994,-961.9999999999961,-475.99999999999864,,-1043.000000000005
2015.11.02,338.99999999999864,232.00000000000998,-109.99999999998789,-750.9999999999906,-417.99999999999613,,-707.9999999999659
2015.11.02,316.99999999999307,239.00000000001143,-133.00000000000534,-816.0000000000167,-436.9999999999985,,-830.000000000016
2015.11.02,345.9999999999894,297.9999999999983,-215.99999999999397,-801.0000000000073,-464.9999999999932,,-838.0000000000067
2015.11.02,330.99999999998886,292.00000000000335,-177.99999999998929,-808.0000000000088,-446.00000000000193,,-809.0000000000077
2015.11.02,286.00000000000136,336.00000000000296,-178.99999999999582,-886.0000000000312,-503.99999999999335,,-947.0000000000159
2015.11.02,323.99999999999807,314.99999999999864,-137.9999999999937,-850.0000000000174,-446.9999999999974,,-796.0000000000118
2015.11.02,330.99999999998886,297.0000000000139,-158.99999999999804,-866.9999999999956,-412.00000000000125,,-809.9999999999922
2015.11.02,375.99999999999056,275.000000000003,-161.99999999999548,-904.0000000000159,-412.00000000000125,,-827.000000000019
2015.11.02,406.9999999999965,313.00000000000773,-141.99999999999767,-967.9999999999911,-471.99999999999466,,-861.9999999999792
2015.11.02,367.999999999995,290.9999999999968,-191.99999999999218,-1036.999999999999,-512.0000000000014,,-1082.000000000001
2015.11.02,356.9999999999993,283.000000000011,-154.99999999999403,-1203.0000000000207,-552.9999999999924,,-1270.9999999999968
2015.11.02,362.99999999999955,229.99999999999687,-205.99999999999508,-1198.9999999999945,-534.0000000000011,,-1345.9999999999945
2015.11.03,378.0000000000001,268.0000000000016,-136.99999999998712,-1176.0000000000214,-544.0,,-1211.0000000000068
2015.11.03,355.99999999999454,306.00000000000625,-200.99999999998454,-1101.0000000000186,-527.9999999999951,,-1167.9999999999975
2015.11.03,360.99999999999,261.0000000000001,-175.99999999999838,-1214.0000000000039,-578.0000000000007,,-1346.0000000000127
2015.11.03,408.9999999999918,239.00000000001143,-217.0000000000005,-1426.0000000000161,-673.0000000000014,,-1668.0000000000148
2015.11.03,450.9999999999934,259.9999999999936,-190.99999999998562,-1408.0000000000314,-659.999999999994,,-1548.000000000024
2015.11.03,433.9999999999975,192.99999999999872,-170.99999999998784,-1706.9999999999918,-753.9999999999991,,-2004.9999999999825
2015.11.03,353.9999999999992,120.99999999999334,-156.00000000000057,-1744.0000000000123,-747.9999999999931,,-2173.000000000013
2015.11.03,376.99999999999534,160.00000000000458,-164.99999999999292,-1624.0000000000255,-685.0000000000023,,-1937.000000000021
2015.11.03,315.9999999999883,141.99999999999767,-184.00000000000637,-1774.9999999999932,-747.9999999999931,,-2249.000000000007
2015.11.03,326.9999999999982,161.00000000001114,-204.00000000000418,-1815.0000000000332,-790.9999999999973,,-2322.0000000000255
2015.11.03,335.9999999999985,178.00000000001148,-209.9999999999991,-2637.0000000000005,-698.9999999999941,,-3031.9999999999836
2015.11.03,260.9999999999957,120.99999999999334,-187.00000000000384,-2661.0000000000246,-1122.9999999999961,,-3589.0000000000355
2015.11.03,286.00000000000136,120.99999999999334,-188.9999999999947,-2798.999999999996,-1205.999999999996,,-3786.999999999992
2015.11.03,271.99999999999136,107.99999999999699,-207.00000000000162,-2803.0000000000223,-1207.999999999998,,-3838.0000000000337
2015.11.03,295.99999999999227,124.99999999999733,-221.00000000000452,-2621.0000000000286,-1140.999999999992,,-3562.0000000000355
2015.11.03,295.0000000000017,144.0000000000108,-243.99999999999977,-2551.0000000000146,-1120.9999999999943,,-3476.9999999999964
2015.11.03,271.0000000000008,156.00000000000057,-226.99999999999943,-2574.999999999994,-1140.999999999992,,-3515.9999999999845
2015.11.03,234.99999999999943,131.00000000001444,-191.99999999999218,-2838.0000000000296,-1281.9999999999943,,-3946.000000000002
2015.11.03,237.99999999999955,184.00000000000637,-100.99999999999554,-2801.000000000009,-1297.999999999999,,-3777.9999999999977
2015.11.03,246.9999999999999,205.99999999999508,-123.99999999999079,-2351.9999999999986,-1185.9999999999982,,-3208.9999999999927
2015.11.03,333.999999999989,320.00000000000915,-198.99999999999363,-2761.0000000000136,-1298.9999999999945,,-3605.0000000000036
2015.11.03,370.9999999999951,385.00000000001313,-119.99999999998678,-2312.0000000000027,-1146.999999999998,,-2822.999999999979
2015.11.03,381.9999999999908,507.9999999999973,-109.99999999998789,-2139.000000000024,-1171.9999999999952,,-2531.000000000019
2015.11.03,379.99999999999545,453.0000000000145,-95.999999999985,-2333.0000000000073,-1142.999999999994,,-2738.9999999999764
2015.11.03,417.0000000000016,438.00000000000506,-134.99999999999625,-2342.000000000022,-1136.999999999999,,-2759.0000000000105
2015.11.03,461.9999999999891,436.00000000001415,24.000000000001798,-2110.000000000012,-1027.9999999999957,,-2216.0000000000027
2015.11.03,443.9999999999884,347.0000000000084,-75.99999999998718,-2159.000000000022,-1069.9999999999932,,-2514.0000000000055
2015.11.03,473.99999999998954,411.0000000000058,-178.99999999999582,-2255.000000000029,-1020.9999999999941,,-2570.0000000000236
2015.11.03,495.9999999999951,473.0000000000123,-150.00000000000568,-2382.0000000000173,-1035.9999999999925,,-2599.000000000008
2015.11.03,478.9999999999992,400.00000000000034,-129.00000000000134,-2347.00000000001,-1000.9999999999964,,-2598.000000000008
2015.11.03,570.999999999998,764.0000000000091,-177.00000000000495,-2248.99999999999,-1120.9999999999943,,-2211.9999999999823
2015.11.03,658.0000000000013,747.9999999999931,-168.99999999999693,-2332.000000000001,-1137.9999999999945,,-2232.999999999998
2015.11.03,668.9999999999969,673.9999999999968,-129.00000000000134,-2342.000000000022,-1100.000000000001,,-2228.0000000000305
2015.11.03,819.9999999999932,842.9999999999937,-1.999999999990898,-2222.9999999999973,-1041.9999999999984,,-1603.9999999999998
2015.11.03,759.9999999999909,556.0000000000009,-41.000000000002146,-2110.000000000012,-1017.0000000000013,,-1852.0000000000232
2015.11.03,760.9999999999957,412.00000000001234,-14.999999999987246,-2104.000000000017,-954.9999999999948,,-1900.999999999991
2015.11.03,777.000000000001,350.00000000000585,-14.999999999987246,-2164.0000000000105,-968.9999999999976,,-2020.9999999999886
2015.11.03,808.9999999999975,364.9999999999931,-72.99999999998974,-2157.000000000009,-973.0000000000016,,-2029.0000000000098
2015.11.03,715.999999999994,164.00000000000858,-63.99999999999739,-2384.0000000000305,-1009.9999999999998,,-2578.0000000000255
2015.11.03,662.9999999999967,-11.00000000000545,-89.99999999999008,-2486.0000000000327,-927.9999999999955,,-2852.0000000000273
2015.11.03,655.9999999999917,-126.0000000000039,-119.99999999998678,-2530.00000000001,-878.9999999999965,,-2999.0000000000055
2015.11.03,731.9999999999993,-143.99999999998857,-85.99999999998609,-2445.0000000000305,-842.9999999999937,,-2785.9999999999995
2015.11.03,793.9999999999969,-205.99999999999508,-68.99999999998573,-2499.000000000029,-796.9999999999922,,-2777.000000000005
2015.11.03,655.9999999999917,-269.9999999999925,-68.99999999998573,-2412.9999999999986,-834.9999999999968,,-2930.999999999982
2015.11.03,585.9999999999985,-177.00000000000495,-45.99999999999049,-2549.0000000000014,-885.0000000000025,,-3071.000000000001
2015.11.03,597.999999999999,-187.00000000000384,-72.99999999998974,-2539.0000000000246,-874.9999999999925,,-3076.000000000012
2015.11.03,599.9999999999943,-120.99999999999334,-95.999999999985,-2432.9999999999964,-885.999999999998,,-2935.999999999978
2015.11.03,673.9999999999924,-112.000000000001,-51.99999999998539,-2300.000000000013,-780.9999999999984,,-2571.0000000000055
2015.11.04,727.9999999999944,-21.999999999988695,-137.9999999999937,-2359.0,-863.9999999999981,,-2654.999999999986
2015.11.04,685.9999999999928,-52.99999999999194,-104.99999999999955,-2225.0000000000105,-785.0000000000024,,-2482.0000000000114
2015.11.04,673.9999999999924,-5.999999999994898,-150.99999999999002,-2275.999999999989,-842.9999999999937,,-2601.9999999999754
2015.11.04,695.999999999998,-43.999999999999595,-126.0000000000039,-2418.0000000000314,-876.9999999999944,,-2769.0000000000314
2015.11.04,712.9999999999939,-112.000000000001,-89.00000000000574,-2475.000000000005,-813.9999999999925,,-2777.0000000000105
2015.11.04,754.9999999999955,-78.00000000000028,-90.99999999999665,-2377.9999999999914,-834.0000000000014,,-2625.999999999994
2015.11.04,896.9999999999914,-70.99999999999883,-25.999999999992696,-2564.000000000011,-922.999999999996,,-2687.0000000000073
2015.11.04,954.9999999999983,-150.99999999999002,-28.999999999990145,-2971.0000000000127,-1041.9999999999984,,-3237.9999999999927
2015.11.04,908.9999999999918,-160.99999999998892,-21.999999999988695,-3108.000000000022,-1080.9999999999986,,-3463.0000000000064
2015.11.04,903.9999999999964,-202.9999999999976,-31.000000000003247,-3279.999999999994,-1142.999999999994,,-3752.9999999999927
2015.11.04,815.9999999999883,-204.99999999998852,-51.99999999998539,-3150.0000000000305,-1090.9999999999975,,-3682.0000000000136
2015.11.04,780.0000000000011,-219.99999999999798,-73.99999999999629,-2987.9999999999905,-1030.999999999993,,-3532.9999999999764
2015.11.04,818.9999999999884,-163.00000000000205,-66.99999999999484,-2940.9999999999936,-1024.0000000000027,,-3376.000000000005
2015.11.04,801.9999999999925,-123.00000000000644,-120.99999999999334,-2876.000000000012,-1022.9999999999961,,-3341.0000000000155
2015.11.04,711.9999999999891,-123.00000000000644,-117.99999999999588,-2777.999999999992,-985.999999999998,,-3293.0000000000027
2015.11.04,724.9999999999943,-173.00000000000094,-139.00000000000023,-2933.00000000003,-1047.9999999999934,,-3568.00000000003
2015.11.04,661.9999999999919,-177.00000000000495,-106.00000000000608,-2906.000000000031,-1034.0000000000016,,-3561.000000000052
2015.11.04,658.9999999999918,-130.99999999999224,-53.999999999998494,-2836.0000000000164,-1019.9999999999986,,-3382.000000000014
2015.11.04,700.9999999999934,-86.99999999999264,90.99999999999665,-2925.000000000022,-1068.9999999999977,,-3289.0000000000223
2015.11.04,714.9999999999892,-136.99999999998712,-14.999999999987246,-2999.000000000018,-1134.999999999997,,-3571.000000000001
2015.11.04,756.0000000000002,-96.00000000000719,35.00000000000725,-2778.999999999998,-1066.0000000000002,,-3149.999999999998
2015.11.04,879.9999999999955,73.99999999999629,93.00000000000975,-2316.000000000029,-942.9999999999939,,-2212.000000000022
2015.11.04,882.9999999999956,93.99999999999409,161.00000000001114,-2522.000000000002,-985.0000000000025,,-2369.0000000000036
2015.11.04,943.9999999999884,39.999999999995595,309.0000000000037,-2334.0000000000136,-958.9999999999987,,-2000.0000000000246
2015.11.04,888.9999999999958,49.00000000001015,371.99999999999454,-2356.0000000000246,-929.9999999999975,,-1976.0000000000216
2015.11.04,808.9999999999975,-48.000000000003595,339.0000000000004,-2445.9999999999927,-880.9999999999984,,-2226.999999999997
2015.11.04,838.9999999999986,-39.999999999995595,334.9999999999964,-2542.0,-940.9999999999918,,-2348.9999999999923
2015.11.04,812.9999999999882,-92.99999999998754,361.0000000000113,-2489.0000000000077,-885.999999999998,,-2293.9999999999936
2015.11.04,801.9999999999925,-95.00000000000064,310.9999999999946,-2436.000000000016,-863.0000000000026,,-2281.0000000000323
2015.11.04,815.9999999999883,58.000000000002494,373.00000000000114,-2275.999999999989,-868.000000000002,,-1896.9999999999993
2015.11.04,915.9999999999968,120.00000000000898,436.9999999999985,-2256.9999999999977,-795.0000000000013,,-1578.9999999999945
2015.11.04,997.9999999999905,297.9999999999983,436.00000000001415,-1912.0000000000025,-778.0000000000009,,-958.0000000000007
2015.11.04,1043.9999999999968,354.9999999999942,581.9999999999936,-2111.000000000018,-856.0000000000013,,-986.0000000000349
2015.11.04,872.9999999999905,473.99999999999665,530.0000000000082,-2171.000000000012,-908.9999999999932,,-1203.0000000000098
2015.11.04,1013.9999999999958,573.0000000000013,651.0000000000016,-2045.00000000003,-968.0000000000022,,-775.0000000000335
2015.11.04,1221.999999999994,676.9999999999943,663.999999999998,-1831.0000000000048,-929.9999999999975,,-198.00000000001592
2015.11.04,1128.9999999999907,922.0000000000006,594.0000000000057,-1596.0000000000196,-975.9999999999991,,72.99999999997863
2015.11.04,1149.000000000001,948.9999999999999,636.9999999999986,-1747.0000000000318,-1049.9999999999955,,-62.00000000002774
2015.11.04,1155.0000000000011,922.0000000000006,619.9999999999983,-1828.0000000000296,-1086.9999999999936,,-218.0000000000232
2015.11.04,1176.9999999999925,985.999999999998,547.0000000000086,-1991.9999999999939,-1136.999999999999,,-418.99999999999386
2015.11.04,1198.9999999999982,1137.9999999999945,602.0000000000136,-1741.999999999999,-1113.9999999999927,,83.00000000001455
2015.11.04,1188.999999999993,1116.000000000006,547.0000000000086,-1820.0000000000216,-1112.0000000000018,,-80.00000000001569
2015.11.04,1226.9999999999895,1029.9999999999975,541.9999999999981,-1824.0000000000034,-1110.9999999999952,,-136.0000000000132
2015.11.04,1182.9999999999927,924.9999999999981,558.0000000000141,-1738.0000000000173,-1054.9999999999948,,-127.00000000000705
2015.11.04,1164.999999999992,873.999999999997,565.0000000000155,-1768.9999999999984,-1046.0000000000025,,-210.99999999999636
2015.11.04,1174.9999999999973,873.0000000000126,622.0000000000115,-1764.00000000001,-1054.9999999999948,,-148.9999999999834
2015.11.04,1152.000000000001,802.0000000000139,621.0000000000049,-1976.0000000000223,-1040.999999999992,,-441.99999999999477
2015.11.04,1155.9999999999918,791.0000000000084,595.9999999999966,-1669.0000000000093,-934.0000000000015,,-60.00000000001398
2015.11.05,1099.9999999999943,802.9999999999982,622.9999999999958,-1374.0000000000307,-834.0000000000014,,317.9999999999561
2015.11.05,1128.0,802.0000000000139,605.9999999999955,-1394.9999999999907,-868.9999999999975,,272.0000000000209
2015.11.05,1137.999999999991,861.0000000000007,601.000000000007,-1106.000000000007,-769.999999999993,,723.9999999999986
2015.11.05,1138.999999999996,861.0000000000007,618.0000000000074,-1252.000000000031,-835.9999999999923,,529.9999999999809
2015.11.05,1126.9999999999955,825.9999999999934,571.9999999999948,-1424.000000000003,-868.000000000002,,232.99999999997863
2015.11.05,1112.9999999999995,946.0000000000024,622.0000000000115,-1458.0000000000036,-935.9999999999924,,287.00000000001717
2015.11.05,1045.9999999999923,948.9999999999999,598.0000000000097,-1519.0000000000036,-992.9999999999994,,80.99999999999875
2015.11.05,1057.9999999999927,916.0000000000057,598.0000000000097,-1615.000000000011,-993.9999999999949,,-36.99999999999761
2015.11.05,1073.9999999999982,880.9999999999984,602.0000000000136,-1669.0000000000093,-983.999999999996,,-95.99999999999534
2015.11.05,1056.999999999988,876.0000000000101,571.0000000000103,-1683.0000000000123,-1002.9999999999983,,-182.00000000000193
2015.11.05,1105.9999999999945,873.999999999997,568.9999999999973,-1676.000000000011,-996.9999999999924,,-124.00000000001421
2015.11.05,1105.9999999999945,859.9999999999941,531.9999999999991,-1886.00000000001,-1073.9999999999973,,-462.00000000001955
2015.11.05,1065.9999999999882,896.000000000008,548.9999999999995,-1650.0000000000182,-1012.9999999999973,,-152.00000000002
2015.11.05,1119.9999999999905,920.0000000000097,554.00000000001,-1711.000000000018,-1066.0000000000002,,-183.00000000000819
2015.11.05,1109.9999999999995,917.9999999999966,547.0000000000086,-1543.9999999999898,-995.9999999999969,,35.00000000001785
2015.11.05,1077.9999999999886,909.0000000000042,530.0000000000082,-1634.000000000002,-1027.9999999999957,,-144.99999999999682
2015.11.05,1105.9999999999945,896.000000000008,507.9999999999973,-1383.000000000001,-895.9999999999968,,231.00000000000227
2015.11.05,1104.9999999999898,906.0000000000068,478.0000000000006,-1356.0000000000016,-885.999999999998,,246.99999999999773
2015.11.05,1191.9999999999932,917.9999999999966,500.9999999999959,-1598.0000000000327,-995.9999999999969,,16.99999999995623
2015.11.05,1411.0000000000014,1073.0000000000127,429.00000000001273,-1144.999999999996,-910.9999999999951,,857.0000000000358
2015.11.05,1277.9999999999916,832.0000000000105,279.00000000000705,-1249.0000000000111,-844.0000000000003,,295.9999999999976
2015.11.05,1306.999999999988,744.0000000000114,231.0000000000034,-1286.9999999999936,-764.9999999999934,,230.0000000000157
2015.11.05,1409.9999999999966,815.9999999999945,212.99999999999653,-1200.0000000000011,-771.9999999999949,,466.99999999999125
2015.11.05,1507.9999999999955,973.0000000000016,219.99999999999798,-1184.9999999999916,-848.9999999999998,,667.0000000000041
2015.11.05,1519.999999999996,987.0000000000045,276.00000000000955,-1217.0000000000236,-893.9999999999948,,671.9999999999916
2015.11.05,1498.9999999999952,967.0000000000067,276.9999999999939,-1407.000000000025,-934.0000000000015,,401.9999999999694
2015.11.05,1513.999999999996,967.0000000000067,282.0000000000045,-1293.000000000033,-908.9999999999932,,560.9999999999811
2015.11.05,1560.9999999999927,883.9999999999959,236.00000000001398,-1293.9999999999952,-864.9999999999935,,522.000000000014
2015.11.05,1519.999999999996,794.0000000000058,204.00000000000418,-3051.0000000000036,-961.9999999999961,,-1494.9999999999939
2015.11.05,1504.9999999999955,855.0000000000058,215.00000000000963,-2954.9999999999964,-959.9999999999942,,-1339.9999999999795
2015.11.05,1431.999999999988,937.00000000001,198.99999999999363,-3455.9999999999923,-1039.0000000000011,,-1927.0000000000016
2015.11.05,1295.0000000000018,895.0000000000014,185.00000000001293,-4111.00000000002,-1185.0000000000027,,-2921.000000000007
2015.11.05,1275.9999999999964,1056.9999999999968,143.00000000000423,-4061.0000000000036,-1302.9999999999986,,-2888.000000000005
2015.11.05,1414.999999999992,885.0000000000025,219.00000000001364,-4165.000000000019,-1254.999999999995,,-2901.000000000006
2015.11.05,1268.9999999999914,1066.9999999999957,290.9999999999968,-3807.000000000027,-1190.9999999999977,,-2371.0000000000405
2015.11.05,1180.9999999999973,927.0000000000111,170.00000000000347,-3424.000000000005,-985.999999999998,,-2131.999999999991
2015.11.05,1271.000000000001,882.000000000005,256.00000000001177,-3678.0000000000255,-1027.9999999999957,,-2297.0000000000036
2015.11.05,1329.9999999999982,983.0000000000006,205.99999999999508,-3757.0000000000105,-1069.9999999999932,,-2308.00000000001
2015.11.05,1384.999999999991,910.0000000000108,207.00000000000162,-3736.000000000006,-978.0000000000011,,-2212.0000000000036
2015.11.05,1405.9999999999918,873.0000000000126,171.99999999999437,-4092.000000000029,-1002.9999999999983,,-2644.000000000028
2015.11.05,1362.9999999999995,890.000000000013,170.00000000000347,-3881.000000000023,-924.9999999999981,,-2383.000000000005
2015.11.05,1366.9999999999902,827.0,131.00000000001444,-4004.0000000000296,-948.9999999999999,,-2628.000000000025
2015.11.05,1272.9999999999961,974.0000000000082,226.00000000001506,-3991.9999999999955,-1020.9999999999941,,-2539.99999999997
2015.11.05,1265.9999999999911,943.000000000005,182.99999999999983,-3962.000000000021,-986.9999999999934,,-2557.000000000018
2015.11.05,1328.9999999999936,905.0000000000002,212.00000000001216,-3883.9999999999986,-968.0000000000022,,-2405.999999999995
2015.11.05,1362.9999999999995,966.0000000000002,234.00000000000088,-3950.0000000000314,-1000.9999999999964,,-2388.000000000027
2015.11.05,1351.9999999999895,968.0000000000133,236.00000000001398,-4071.0000000000246,-1037.9999999999945,,-2553.0000000000023
2015.11.05,1352.9999999999945,974.9999999999925,333.0000000000055,-4065.0000000000296,-1024.9999999999982,,-2429.000000000035
2015.11.06,1315.9999999999882,937.9999999999944,205.99999999999508,-4010.0000000000246,-995.0000000000015,,-2545.000000000048
2015.11.06,1307.9999999999927,941.0000000000141,198.99999999999363,-4031.000000000029,-1029.000000000002,,-2612.000000000031
2015.11.06,1345.9999999999895,947.000000000009,190.00000000000128,-4076.0000000000127,-1030.999999999993,,-2624.0000000000055
2015.11.06,1301.0000000000018,914.9999999999991,198.00000000000927,-4075.0000000000064,-1013.9999999999927,,-2674.999999999989
2015.11.06,1287.9999999999968,883.9999999999959,168.99999999999693,-4265.000000000007,-1118.9999999999923,,-3043.00000000001
2015.11.06,1310.9999999999927,927.0000000000111,205.99999999999508,-3957.0000000000327,-1000.9999999999964,,-2514.0000000000305
2015.11.06,1313.999999999993,948.9999999999999,188.00000000001037,-3869.9999999999955,-975.9999999999991,,-2394.9999999999914
2015.11.06,1286.0000000000014,892.0000000000039,178.00000000001148,-3891.0,-973.999999999997,,-2508.99999999998
2015.11.06,1272.9999999999961,890.000000000013,171.00000000001003,-3959.0000000000014,-985.999999999998,,-2610.99999999998
2015.11.06,1295.0000000000018,883.0000000000116,164.00000000000858,-3942.000000000023,-978.0000000000011,,-2578.000000000002
2015.11.06,1312.9999999999882,883.9999999999959,184.00000000000637,-3956.0000000000264,-954.9999999999948,,-2530.000000000031
2015.11.06,1271.9999999999914,934.9999999999969,185.00000000001293,-3961.0000000000146,-1018.9999999999922,,-2588.000000000006
2015.11.06,1328.9999999999936,931.9999999999995,175.99999999999838,-4000.0000000000036,-1024.9999999999982,,-2588.0000000000105
2015.11.06,1385.9999999999957,987.0000000000045,164.00000000000858,-3997.9999999999905,-1039.9999999999966,,-2500.999999999978
2015.11.06,1456.9999999999936,1002.000000000014,165.00000000001512,-4126.00000000003,-1066.9999999999957,,-2569.0000000000027
2015.11.06,1417.9999999999923,987.0000000000045,158.99999999999804,-4034.000000000004,-1034.999999999997,,-2505.0000000000064
2015.11.06,1465.999999999994,1012.0000000000128,202.00000000001327,-4177.000000000008,-1017.9999999999967,,-2514.999999999985
2015.11.06,1533.9999999999918,1072.0000000000064,222.99999999999542,-4287.000000000018,-1076.9999999999945,,-2535.000000000019
2015.11.06,1485.99999999999,1017.0000000000013,235.00000000000742,-4409.000000000018,-1136.999999999999,,-2808.0000000000186
2015.11.06,1497.0,984.000000000007,293.99999999999426,-4400.000000000004,-1131.9999999999998,,-2757.000000000002
2015.11.06,1487.9999999999995,988.9999999999955,266.999999999995,-4980.000000000029,-1263.9999999999984,,-3500.0000000000373
2015.11.06,1510.9999999999957,973.0000000000016,276.9999999999939,-5006.000000000022,-1237.9999999999948,,-3483.0000000000255
2015.11.06,1524.9999999999914,1029.0000000000132,323.0000000000066,-5177.999999999994,-1308.9999999999934,,-3609.9999999999764
2015.11.06,1521.9999999999914,1049.9999999999955,344.00000000001097,-4967.000000000033,-1179.9999999999923,,-3231.0000000000273
2015.11.06,1512.999999999991,1156.0000000000014,275.000000000003,-5231.00000000003,-1288.9999999999957,,-3576.00000000003
2015.11.06,1519.999999999996,1161.000000000012,295.0000000000008,-5112.0000000000055,-1269.9999999999934,,-3405.99999999999
2015.11.06,1527.9999999999916,1236.9999999999993,226.00000000001506,-5381.999999999998,-1323.9999999999918,,-3714.999999999984
2015.11.06,1539.999999999992,1208.9999999999934,173.00000000000094,-5210.0000000000255,-1292.9999999999998,,-3581.000000000039
2015.11.06,1543.9999999999968,1363.0000000000032,165.00000000001512,-5421.999999999994,-1388.0000000000005,,-3737.999999999979
2015.11.06,1519.999999999996,1305.0000000000007,211.00000000000563,-5194.00000000001,-1305.0000000000007,,-3463.000000000009
2015.11.06,1527.9999999999916,1374.999999999993,330.0000000000081,-5047.000000000024,-1113.9999999999927,,-2928.0000000000236
2015.11.06,2414.0000000000014,2029.000000000014,550.000000000006,-4017.000000000026,-764.9999999999934,,211.0000000000025
2015.11.06,2497.0,1998.9999999999952,665.0000000000044,-3875.000000000028,-717.000000000001,,568.9999999999708
2015.11.06,2412.999999999997,2073.0000000000136,727.9999999999953,-3519.0000000000055,-702.9999999999981,,992.0000000000028
2015.11.06,2543.999999999997,2278.0000000000023,696.0000000000077,-3121.000000000018,-712.0000000000015,,1684.9999999999877
2015.11.06,2784.9999999999964,2290.9999999999986,591.0000000000082,-2648.9999999999905,-549.9999999999949,,2468.0000000000173
2015.11.06,2821.9999999999886,2316.000000000007,537.9999999999941,-2649.999999999997,-534.0000000000011,,2491.999999999991
