date,USDCAD,GBPCHF,EURGBP,GBPJPY,EURJPY,EURNZD,CADJPY,AUDJPY,empty,sum
2021.05.31,-29.00000000001235,144.0000000000108,36.999999999998145,234.00000000000887,-12.000000000000455,-136.00000000000279,1.0000000000047748,105.00000000000398,,344.00000000001097
2021.05.31,-65.00000000000395,181.00000000000892,36.999999999998145,365.0000000000091,48.99999999997817,-204.00000000000418,30.000000000001137,152.00000000000102,,544.9999999999884
2021.05.31,-134.00000000001188,138.0000000000159,-14.999999999998348,350.00000000002274,67.99999999998363,-402.9999999999978,33.00000000000125,177.99999999999727,,215.0000000000128
2021.05.31,-121.99999999999989,166.00000000002169,-9.999999999998899,378.0000000000143,82.99999999999841,-392.9999999999989,49.000000000006594,200.00000000000284,,351.00000000004616
2021.05.31,-120.00000000000898,176.00000000002058,-20.999999999993246,355.0000000000182,75.9999999999934,-487.99999999999955,43.99999999999693,210.99999999999852,,233.00000000002586
2021.05.31,-140.99999999999113,173.00000000000094,-25.999999999992696,359.00000000000887,84.99999999997954,-523.9999999999911,67.00000000000728,195.99999999999795,,189.0000000000196
2021.05.31,-181.9999999999933,165.00000000001512,-29.999999999996696,324.0000000000123,54.000000000002046,-649.999999999995,49.000000000006594,191.0000000000025,,-78.99999999994645
2021.05.31,-160.00000000000458,142.0000000000199,-29.000000000001247,182.00000000001637,-58.9999999999975,-609.9999999999994,-63.00000000000239,132.000000000005,,-464.99999999996385
2021.05.31,-104.99999999999955,167.00000000000603,-2.999999999997449,173.00000000000182,-108.00000000000409,-469.99999999999267,-96.9999999999942,156.99999999999648,,-285.99999999998363
2021.05.31,-113.00000000000753,187.00000000000384,9.00000000000345,276.00000000001046,-37.00000000000614,-425.0000000000087,-75.00000000000284,240.99999999999966,,62.99999999999221
2021.05.31,-113.99999999999189,195.00000000001182,26.000000000003798,230.0000000000182,-104.00000000001342,-424.00000000000216,-113.99999999999011,210.99999999999852,,-93.99999999996521
2021.05.31,-62.99999999999084,136.00000000000279,1.0000000000065512,224.00000000001796,-67.00000000000728,-343.00000000000443,-84.99999999999375,225.9999999999991,,29.00000000003007
2021.05.31,-116.00000000000499,110.00000000001009,-8.999999999992347,198.0000000000075,-78.00000000000296,-337.99999999999386,-109.99999999999943,203.99999999999352,,-138.9999999999825
2021.05.31,-137.00000000000932,174.00000000000747,14.000000000002899,237.0000000000232,-72.00000000000273,-400.00000000000034,-108.99999999999466,204.9999999999983,,-87.99999999997522
2021.05.31,-137.00000000000932,171.00000000001003,6.0000000000060005,185.00000000000227,-115.0000000000091,-299.99999999998914,-118.99999999999977,206.99999999999363,,-101.9999999999954
2021.05.31,-140.99999999999113,163.00000000000205,8.000000000008,187.00000000001182,-114.00000000000432,-248.00000000000378,-131.00000000000023,219.99999999999886,,-55.99999999997874
2021.05.31,-92.00000000000318,186.0000000000195,-0.999999999995449,209.00000000000318,-82.00000000002206,-289.0000000000059,-91.99999999999875,260.9999999999957,,99.99999999999301
2021.05.31,-148.99999999999915,157.00000000000713,-5.999999999994898,219.99999999999886,-70.0000000000216,-306.9999999999906,-75.9999999999934,251.00000000000477,,20.000000000011084
2021.05.31,-110.99999999999443,184.00000000000637,-7.9999999999968985,198.0000000000075,-82.00000000002206,-323.0000000000066,-51.9999999999925,266.00000000000534,,72.00000000000671
2021.05.31,-133.00000000000534,130.0000000000079,-18.999999999991246,158.00000000001546,-97.00000000000841,-272.99999999998994,-51.00000000000193,296.99999999999704,,12.000000000023533
2021.05.31,-83.9999999999952,156.00000000000057,-65.99999999999939,100.99999999999909,-68.00000000001205,-313.00000000000773,-48.00000000000182,325.00000000000284,,2.9999999999863007
2021.05.31,-62.000000000006494,195.00000000001182,-46.999999999997044,62.00000000001182,-129.0000000000191,-215.00000000000963,-34.99999999999659,328.00000000000296,,96.99999999999775
2021.05.31,-39.999999999995595,178.00000000001148,-82.99999999999974,28.00000000002001,-103.00000000000864,-191.99999999999218,-21.000000000000796,349.00000000000375,,116.00000000003828
2021.05.31,-25.00000000000835,50.0000000000167,-148.99999999999915,-82.99999999999841,-100.00000000002274,-232.99999999999432,-54.000000000002046,338.99999999999864,,-255.00000000000966
2021.05.31,-26.999999999999247,75.00000000000284,-87.99999999999919,-42.999999999977945,-159.00000000002024,-110.99999999999443,-24.999999999991473,349.9999999999943,,-27.999999999985334
2021.05.31,-11.00000000000545,146.00000000000168,-36.999999999998145,26.00000000001046,-182.00000000001637,-139.00000000000023,1.0000000000047748,334.99999999999375,,138.99999999999045
2021.05.31,-56.99999999999594,83.00000000001084,-73.00000000000084,-12.999999999976808,-159.00000000002024,-130.99999999999224,-40.99999999999682,325.9999999999934,,-64.99999999997863
2021.05.31,-38.0000000000047,84.0000000000174,-63.99999999999739,-27.999999999991587,-187.00000000001182,-51.000000000001044,-45.000000000001705,334.99999999999375,,6.000000000002899
2021.05.31,-78.00000000000028,272.00000000000557,-41.9999999999976,13.00000000000523,-189.99999999999773,-156.00000000000057,-75.00000000000284,298.0000000000018,,42.000000000013586
2021.05.31,-78.00000000000028,199.00000000001583,-68.99999999999685,57.00000000001637,-106.99999999999932,-215.99999999999397,-85.99999999999852,290.9999999999968,,-8.999999999959925
2021.05.31,-85.00000000000173,195.00000000001182,-78.00000000000028,51.00000000001614,-96.00000000000364,-235.00000000000742,-96.00000000000364,281.0000000000059,,-62.99999999998283
2021.05.31,-76.0000000000094,204.00000000000418,-64.99999999999284,22.00000000001978,-124.00000000002365,-95.00000000000064,-87.99999999999386,287.00000000000614,,65.00000000000972
2021.05.31,-178.00000000001148,136.00000000000279,-107.00000000000153,-94.99999999999886,-183.9999999999975,-15.00000000000945,-206.99999999999363,316.99999999999307,,-333.0000000000166
