date,EURCHF,empty,sum
2018.02.26,-117.99999999999588,,-117.99999999999588
2018.02.26,-120.99999999999334,,-120.99999999999334
2018.02.26,-178.00000000001148,,-178.00000000001148
2018.02.26,-174.00000000000747,,-174.00000000000747
2018.02.26,-167.00000000000603,,-167.00000000000603
2018.02.26,-59.99999999999339,,-59.99999999999339
2018.02.26,-76.99999999999375,,-76.99999999999375
2018.02.26,-66.00000000001049,,-66.00000000001049
2018.02.26,-2.999999999997449,,-2.999999999997449
2018.02.26,-24.000000000001798,,-24.000000000001798
2018.02.26,-39.00000000001125,,-39.00000000001125
2018.02.26,-53.999999999998494,,-53.999999999998494
2018.02.26,-59.99999999999339,,-59.99999999999339
2018.02.26,-56.000000000011596,,-56.000000000011596
2018.02.26,-75.00000000000284,,-75.00000000000284
2018.02.26,-83.00000000001084,,-83.00000000001084
2018.02.26,-87.99999999999919,,-87.99999999999919
2018.02.26,-49.00000000001015,,-49.00000000001015
2018.02.26,-42.0000000000087,,-42.0000000000087
2018.02.26,-112.000000000001,,-112.000000000001
2018.02.26,-154.99999999999403,,-154.99999999999403
2018.02.26,-140.99999999999113,,-140.99999999999113
2018.02.26,-164.99999999999292,,-164.99999999999292
2018.02.26,-212.99999999999653,,-212.99999999999653
2018.02.26,-191.99999999999218,,-191.99999999999218
2018.02.26,-324.9999999999975,,-324.9999999999975
2018.02.26,-276.00000000000955,,-276.00000000000955
2018.02.26,-323.99999999999096,,-323.99999999999096
2018.02.26,-344.99999999999534,,-344.99999999999534
2018.02.26,-282.0000000000045,,-282.0000000000045
2018.02.26,-334.9999999999964,,-334.9999999999964
2018.02.26,-360.0000000000048,,-360.0000000000048
2018.02.26,-411.0000000000058,,-411.0000000000058
2018.02.26,-421.0000000000047,,-421.0000000000047
2018.02.26,-364.00000000000875,,-364.00000000000875
2018.02.26,-388.0000000000106,,-388.0000000000106
2018.02.26,-401.99999999999125,,-401.99999999999125
2018.02.26,-459.0000000000094,,-459.0000000000094
2018.02.26,-435.0000000000076,,-435.0000000000076
2018.02.26,-432.9999999999945,,-432.9999999999945
2018.02.26,-419.9999999999982,,-419.9999999999982
2018.02.26,-441.0000000000025,,-441.0000000000025
2018.02.26,-429.99999999999704,,-429.99999999999704
2018.02.26,-470.9999999999992,,-470.9999999999992
2018.02.26,-489.99999999999045,,-489.99999999999045
2018.02.26,-516.0000000000053,,-516.0000000000053
2018.02.26,-540.0000000000072,,-540.0000000000072
2018.02.26,-536.0000000000032,,-536.0000000000032
2018.02.27,-523.9999999999911,,-523.9999999999911
2018.02.27,-506.9999999999908,,-506.9999999999908
2018.02.27,-540.9999999999915,,-540.9999999999915
2018.02.27,-587.0000000000042,,-587.0000000000042
2018.02.27,-592.9999999999991,,-592.9999999999991
2018.02.27,-557.9999999999918,,-557.9999999999918
2018.02.27,-560.0000000000049,,-560.0000000000049
2018.02.27,-568.9999999999973,,-568.9999999999973
2018.02.27,-578.9999999999961,,-578.9999999999961
2018.02.27,-548.9999999999995,,-548.9999999999995
2018.02.27,-551.9999999999969,,-551.9999999999969
2018.02.27,-561.0000000000115,,-561.0000000000115
2018.02.27,-574.0000000000078,,-574.0000000000078
2018.02.27,-574.9999999999922,,-574.9999999999922
2018.02.27,-574.0000000000078,,-574.0000000000078
2018.02.27,-550.9999999999903,,-550.9999999999903
2018.02.27,-547.0000000000086,,-547.0000000000086
2018.02.27,-544.9999999999955,,-544.9999999999955
2018.02.27,-499.000000000005,,-499.000000000005
2018.02.27,-584.0000000000067,,-584.0000000000067
2018.02.27,-619.9999999999983,,-619.9999999999983
2018.02.27,-534.9999999999966,,-534.9999999999966
2018.02.27,-553.0000000000035,,-553.0000000000035
2018.02.27,-548.9999999999995,,-548.9999999999995
2018.02.27,-534.9999999999966,,-534.9999999999966
2018.02.27,-506.9999999999908,,-506.9999999999908
2018.02.27,-507.9999999999973,,-507.9999999999973
2018.02.27,-493.99999999999443,,-493.99999999999443
2018.02.27,-469.99999999999267,,-469.99999999999267
2018.02.27,-459.99999999999375,,-459.99999999999375
2018.02.27,-445.0000000000065,,-445.0000000000065
2018.02.27,-469.0000000000083,,-469.0000000000083
2018.02.27,-398.9999999999938,,-398.9999999999938
2018.02.27,-390.0000000000015,,-390.0000000000015
2018.02.27,-283.000000000011,,-283.000000000011
2018.02.27,-209.9999999999991,,-209.9999999999991
2018.02.27,-114.99999999999844,,-114.99999999999844
2018.02.27,-26.999999999999247,,-26.999999999999247
2018.02.27,-18.999999999991246,,-18.999999999991246
2018.02.27,-2.999999999997449,,-2.999999999997449
2018.02.27,8.000000000008,,8.000000000008
2018.02.27,25.00000000000835,,25.00000000000835
2018.02.27,63.99999999999739,,63.99999999999739
2018.02.27,90.99999999999665,,90.99999999999665
2018.02.27,103.00000000000864,,103.00000000000864
2018.02.27,130.0000000000079,,130.0000000000079
2018.02.27,147.99999999999258,,147.99999999999258
2018.02.27,140.0000000000068,,140.0000000000068
2018.02.28,109.00000000000354,,109.00000000000354
2018.02.28,120.99999999999334,,120.99999999999334
2018.02.28,116.99999999998934,,116.99999999998934
2018.02.28,100.99999999999554,,100.99999999999554
2018.02.28,89.99999999999008,,89.99999999999008
2018.02.28,82.00000000000429,,82.00000000000429
2018.02.28,102.00000000000209,,102.00000000000209
2018.02.28,106.00000000000608,,106.00000000000608
2018.02.28,97.9999999999981,,97.9999999999981
2018.02.28,99.00000000000463,,99.00000000000463
2018.02.28,109.00000000000354,,109.00000000000354
2018.02.28,109.00000000000354,,109.00000000000354
2018.02.28,107.99999999999699,,107.99999999999699
2018.02.28,93.00000000000975,,93.00000000000975
2018.02.28,95.00000000000064,,95.00000000000064
2018.02.28,99.00000000000463,,99.00000000000463
2018.02.28,89.99999999999008,,89.99999999999008
2018.02.28,38.99999999998904,,38.99999999998904
2018.02.28,-42.0000000000087,,-42.0000000000087
2018.02.28,-80.99999999999774,,-80.99999999999774
2018.02.28,-11.999999999989797,,-11.999999999989797
2018.02.28,18.0000000000069,,18.0000000000069
2018.02.28,-144.99999999999514,,-144.99999999999514
2018.02.28,-201.00000000000674,,-201.00000000000674
2018.02.28,-201.99999999999108,,-201.99999999999108
2018.02.28,-215.00000000000963,,-215.00000000000963
2018.02.28,-252.99999999999213,,-252.99999999999213
2018.02.28,-293.0000000000099,,-293.0000000000099
2018.02.28,-286.99999999999284,,-286.99999999999284
2018.02.28,-249.99999999999466,,-249.99999999999466
2018.02.28,-231.0000000000034,,-231.0000000000034
2018.02.28,-249.00000000001032,,-249.00000000001032
2018.02.28,-235.99999999999176,,-235.99999999999176
2018.02.28,-295.0000000000008,,-295.0000000000008
2018.02.28,-279.00000000000705,,-279.00000000000705
2018.02.28,-286.99999999999284,,-286.99999999999284
2018.02.28,-333.9999999999899,,-333.9999999999899
2018.02.28,-236.99999999999832,,-236.99999999999832
2018.02.28,-215.00000000000963,,-215.00000000000963
2018.02.28,-285.00000000000193,,-285.00000000000193
2018.02.28,-279.99999999999136,,-279.99999999999136
2018.02.28,-266.0000000000107,,-266.0000000000107
2018.02.28,-269.00000000000813,,-269.00000000000813
2018.02.28,-229.99999999999687,,-229.99999999999687
2018.02.28,-197.00000000000273,,-197.00000000000273
2018.02.28,-236.99999999999832,,-236.99999999999832
2018.02.28,-207.00000000000162,,-207.00000000000162
2018.02.28,-188.9999999999947,,-188.9999999999947
2018.03.01,-239.00000000001143,,-239.00000000001143
2018.03.01,-205.00000000001074,,-205.00000000001074
2018.03.01,-198.00000000000927,,-198.00000000000927
2018.03.01,-161.99999999999548,,-161.99999999999548
2018.03.01,-202.9999999999976,,-202.9999999999976
2018.03.01,-208.00000000000819,,-208.00000000000819
2018.03.01,-201.00000000000674,,-201.00000000000674
2018.03.01,-228.00000000000597,,-228.00000000000597
2018.03.01,-256.99999999999613,,-256.99999999999613
2018.03.01,-252.99999999999213,,-252.99999999999213
2018.03.01,-236.99999999999832,,-236.99999999999832
2018.03.01,-246.99999999999721,,-246.99999999999721
2018.03.01,-265.0000000000041,,-265.0000000000041
2018.03.01,-266.0000000000107,,-266.0000000000107
2018.03.01,-259.9999999999936,,-259.9999999999936
2018.03.01,-235.99999999999176,,-235.99999999999176
2018.03.01,-266.0000000000107,,-266.0000000000107
2018.03.01,-293.99999999999426,,-293.99999999999426
2018.03.01,-340.9999999999913,,-340.9999999999913
2018.03.01,-323.0000000000066,,-323.0000000000066
2018.03.01,-404.0000000000044,,-404.0000000000044
2018.03.01,-417.0000000000007,,-417.0000000000007
2018.03.01,-280.9999999999979,,-280.9999999999979
2018.03.01,-289.9999999999903,,-289.9999999999903
2018.03.01,-266.999999999995,,-266.999999999995
2018.03.01,-299.00000000000483,,-299.00000000000483
2018.03.01,-316.0000000000052,,-316.0000000000052
2018.03.01,-273.9999999999965,,-273.9999999999965
2018.03.01,-312.00000000000114,,-312.00000000000114
2018.03.01,-211.99999999998997,,-211.99999999998997
2018.03.01,-217.0000000000005,,-217.0000000000005
2018.03.01,-392.9999999999989,,-392.9999999999989
2018.03.01,-459.0000000000094,,-459.0000000000094
2018.03.01,-360.0000000000048,,-360.0000000000048
2018.03.01,-468.00000000000176,,-468.00000000000176
2018.03.01,-520.9999999999936,,-520.9999999999936
2018.03.01,-533.99999999999,,-533.99999999999
2018.03.01,-594.99999999999,,-594.99999999999
2018.03.01,-585.9999999999976,,-585.9999999999976
2018.03.01,-547.0000000000086,,-547.0000000000086
2018.03.01,-564.9999999999933,,-564.9999999999933
2018.03.01,-571.0000000000103,,-571.0000000000103
2018.03.01,-514.9999999999987,,-514.9999999999987
2018.03.01,-564.000000000009,,-564.000000000009
2018.03.01,-557.9999999999918,,-557.9999999999918
2018.03.01,-581.0000000000093,,-581.0000000000093
2018.03.01,-544.9999999999955,,-544.9999999999955
2018.03.01,-540.0000000000072,,-540.0000000000072
2018.03.02,-560.0000000000049,,-560.0000000000049
2018.03.02,-548.9999999999995,,-548.9999999999995
2018.03.02,-571.9999999999948,,-571.9999999999948
2018.03.02,-530.0000000000082,,-530.0000000000082
2018.03.02,-567.0000000000064,,-567.0000000000064
2018.03.02,-578.9999999999961,,-578.9999999999961
2018.03.02,-594.0000000000057,,-594.0000000000057
2018.03.02,-551.9999999999969,,-551.9999999999969
2018.03.02,-523.0000000000068,,-523.0000000000068
2018.03.02,-504.9999999999999,,-504.9999999999999
2018.03.02,-510.99999999999477,,-510.99999999999477
2018.03.02,-489.99999999999045,,-489.99999999999045
2018.03.02,-492.0000000000035,,-492.0000000000035
2018.03.02,-442.9999999999934,,-442.9999999999934
2018.03.02,-426.9999999999996,,-426.9999999999996
2018.03.02,-391.9999999999924,,-391.9999999999924
2018.03.02,-297.9999999999983,,-297.9999999999983
2018.03.02,-292.00000000000335,,-292.00000000000335
2018.03.02,-261.0000000000001,,-261.0000000000001
2018.03.02,-232.99999999999432,,-232.99999999999432
2018.03.02,-225.00000000000853,,-225.00000000000853
2018.03.02,-177.00000000000495,,-177.00000000000495
2018.03.02,-129.00000000000134,,-129.00000000000134
2018.03.02,-140.0000000000068,,-140.0000000000068
2018.03.02,-209.9999999999991,,-209.9999999999991
2018.03.02,-249.99999999999466,,-249.99999999999466
2018.03.02,-154.0000000000097,,-154.0000000000097
2018.03.02,-112.000000000001,,-112.000000000001
2018.03.02,-208.99999999999253,,-208.99999999999253
2018.03.02,-173.00000000000094,,-173.00000000000094
2018.03.02,-143.00000000000423,,-143.00000000000423
