date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2019.04.01,56.0000000000005,65.99999999998829,-25.00000000000835,-60.000000000002274,28.000000000005798,-41.9999999999976,-41.000000000002146,-32.0000000000098,-21.99999999999136,-22.999999999995246,76.99999999999375,28.00000000002001,86.0000000000083,-119.00000000000244,1.0000000000047748,-165.9999999999995,-200.99999999998454,19.99999999999602,40.00000000000625,10.99999999999568,-51.99999999999649,53.00000000000304,,-316.99999999996726
2019.04.01,14.000000000002899,61.99999999998429,-19.00000000001345,66.0000000000025,42.999999999993044,-56.0000000000005,17.000000000000348,-2.0000000000131024,44.00000000001114,-63.99999999999739,93.99999999999409,187.00000000001182,53.999999999998494,-153.00000000000313,111.0000000000042,-226.00000000001506,-244.9999999999841,-74.00000000001228,140.00000000000057,84.99999999999375,-78.00000000000028,39.999999999995595,,39.999999999953445
2019.04.01,39.999999999995595,181.9999999999933,19.999999999997797,57.00000000000216,-18.999999999991246,-60.00000000000449,104.99999999999955,25.999999999992696,25.000000000005684,-43.999999999999595,152.99999999999204,307.00000000001637,286.99999999999284,-18.999999999991246,139.00000000001,-195.9999999999962,-272.99999999998994,-14.000000000010004,135.00000000000512,106.99999999999932,-117.99999999999588,112.99999999999643,,953.0000000000202
2019.04.01,60.99999999999994,195.9999999999962,43.999999999999595,55.999999999997385,52.000000000007596,-106.00000000000608,86.99999999999264,24.999999999986144,50.00000000001137,-73.00000000000084,144.99999999999514,318.00000000001205,208.00000000000819,-119.00000000000244,163.0000000000109,-276.00000000000955,-245.99999999999068,-58.000000000006935,184.0000000000117,112.99999999999955,-125.99999999999278,68.00000000000139,,766.0000000000205
2019.04.01,53.00000000000304,168.99999999999693,35.999999999991594,66.99999999999307,45.99999999999049,-68.00000000000139,72.0000000000054,24.000000000001798,49.000000000006594,-41.9999999999976,134.99999999999625,306.0000000000116,178.99999999999582,-63.99999999999739,168.00000000000637,-197.00000000000273,-127.99999999999478,-61.00000000000705,153.0000000000058,55.999999999997385,-78.00000000000028,-2.000000000002,,872.9999999999991
2019.04.01,60.99999999999994,175.99999999999838,30.999999999981043,9.000000000000341,35.999999999991594,-41.000000000002146,68.00000000000139,5.999999999994898,3.0000000000001137,-9.999999999998899,147.99999999999258,240.0000000000091,204.99999999998852,21.00000000000435,94.0000000000083,-141.99999999999767,-42.999999999993044,-10.000000000005116,81.00000000000307,-25.99999999999625,-53.999999999998494,-46.00000000000159,,806.9999999999803
2019.04.01,102.00000000000209,231.99999999998778,10.999999999983245,-40.99999999999682,49.99999999999449,-51.99999999999649,73.99999999999629,-55.000000000005045,-3.9999999999906777,9.999999999998899,195.9999999999962,236.00000000001842,258.0000000000027,77.00000000001594,19.000000000005457,-185.99999999999727,-221.99999999998886,18.000000000000682,55.00000000000682,6.000000000000227,-53.00000000000304,24.000000000001798,,755.0000000000329
2019.04.01,78.99999999999574,200.99999999998454,-19.999999999997797,-81.99999999999363,90.99999999999665,20.999999999993246,73.99999999999629,-60.000000000015596,-72.99999999999329,65.00000000000395,200.00000000000017,150.00000000000568,167.9999999999904,217.0000000000005,-59.99999999998806,-73.99999999999629,-141.99999999999767,24.00000000000091,-52.99999999999727,-76.00000000000762,70.0000000000034,-70.99999999999883,,648.9999999999853
2019.04.01,111.00000000000554,112.000000000001,-22.0000000000109,-90.99999999999397,35.00000000000725,70.0000000000034,-59.99999999999339,-99.00000000000463,-45.000000000001705,136.00000000000279,141.99999999999767,34.99999999999659,120.00000000000898,212.00000000001216,-74.99999999998863,24.999999999986144,-0.9999999999843467,65.99999999998829,-114.99999999999488,-153.0000000000058,96.00000000000719,-114.00000000000298,,385.0000000000357
2019.04.01,151.00000000000114,168.99999999999693,0.9999999999843467,-153.0000000000058,65.00000000000395,51.99999999999649,-52.99999999999194,-116.00000000000499,-63.99999999999295,146.99999999999713,162.99999999999093,21.000000000015007,161.99999999999548,245.0000000000063,-114.99999999999488,19.999999999997797,2.0000000000131024,91.99999999999875,-137.99999999999102,-177.99999999999727,92.00000000000318,-117.00000000000044,,448.00000000002126
