date,USDCHF,GBPUSD,EURUSD,USDCAD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,AUDJPY,AUDCAD,NZDCAD,empty,sum
2015.09.21,-21.00000000000435,-34.000000000000696,0.0,0.0,-69.00000000000794,0.0,-139.00000000001,0.0,0.0,-57.00000000001637,-45.99999999999049,-120.00000000000898,-95.999999999985,-299.00000000000483,-16.000000000005343,0.0,-121.00000000000443,,-1018.0000000000384
2015.09.21,-16.0000000000049,-89.00000000000574,14.999999999987246,27.999999999983594,-80.99999999999774,109.99999999998789,-131.00000000000023,71.99999999999429,37.00000000000925,-58.9999999999975,-105.99999999998388,-103.00000000000864,-113.99999999999189,-404.0000000000044,-3.0000000000001137,17.999999999995797,-209.9999999999991,,-1036.000000000036
2015.09.21,-77.00000000000485,-62.99999999999084,-4.000000000004,13.999999999980695,-157.99999999999147,95.00000000000064,-238.00000000001376,58.99999999999794,27.00000000001035,-179.00000000000205,-82.99999999996643,-79.00000000000685,-201.00000000000674,-275.000000000003,-81.00000000000307,-31.999999999998696,-148.99999999999915,,-1424.000000000001
2015.09.21,27.999999999994696,-32.999999999994145,4.999999999988347,-43.999999999999595,-72.0000000000054,96.00000000000719,-142.00000000001012,68.99999999999685,27.00000000001035,-266.00000000001955,-233.99999999997868,-75.00000000000284,-129.99999999998568,-204.99999999998852,-49.000000000006594,19.999999999997797,-111.00000000000554,,-1116.0000000000014
2015.09.21,24.999999999997247,-80.99999999999774,58.99999999998684,-43.00000000001525,15.999999999993797,130.0000000000079,-175.00000000001137,70.99999999999883,115.00000000000954,-286.00000000000136,-299.999999999967,-76.99999999999375,-156.00000000000057,-218.99999999999142,-51.00000000000193,-18.0000000000069,-129.9999999999968,,-1119.99999999999
2015.09.21,-18.0000000000069,-28.000000000005798,5.999999999994898,-43.00000000001525,-100.99999999999554,143.00000000000423,-181.0000000000116,79.99999999999119,60.00000000000449,-195.0000000000216,-220.99999999998232,-53.999999999998494,-130.99999999999224,-490.999999999997,-40.00000000000625,-17.000000000000348,-258.9999999999981,,-1490.0000000000368
2015.09.21,-26.999999999999247,-25.999999999992696,17.000000000000348,-76.0000000000094,-85.00000000000173,121.99999999999989,-246.00000000000932,59.99999999999339,82.00000000000429,-320.0000000000216,-143.99999999996638,-168.99999999999693,-246.99999999999721,-504.9999999999999,-134.00000000000034,10.999999999994348,-246.00000000000176,,-1933.0000000000043
2015.09.21,80.00000000000229,110.99999999999443,183.99999999998417,-49.00000000001015,-41.000000000002146,163.00000000000205,-242.00000000000443,2.999999999997449,124.00000000000189,-353.00000000000864,-35.99999999996939,-246.99999999999721,-344.99999999999534,-713.0000000000081,-221.00000000000364,-8.000000000008,-256.99999999999613,,-1847.000000000021
2015.09.21,105.99999999999498,164.99999999999292,228.99999999999034,-87.99999999999919,-49.00000000001015,181.9999999999933,-214.00000000001285,-9.00000000000345,128.00000000000588,-258.0000000000098,-39.999999999995595,-290.9999999999968,-405.9999999999952,-763.0000000000026,-177.0000000000067,-21.00000000000435,-236.00000000000287,,-1742.0000000000623
2015.09.21,98.99999999999353,85.00000000000173,209.9999999999991,-87.00000000001484,-11.00000000000545,204.00000000000418,-203.00000000000296,-173.00000000000094,143.00000000000423,-294.00000000001114,-77.99999999997809,-286.99999999999284,-822.9999999999959,-980.0000000000031,-405.00000000000114,-285.9999999999974,-361.9999999999957,,-3247.9999999999964
2015.09.21,73.99999999999629,78.00000000000028,200.00000000000017,-56.000000000011596,-46.999999999997044,225.99999999999287,-259.00000000000034,-220.00000000000907,138.00000000000477,-362.99999999999955,-106.99999999999044,-303.0000000000088,-923.9999999999915,-1140.0000000000077,-492.00000000000443,-321.0000000000046,-426.9999999999996,,-3943.0000000000305
2015.09.21,112.99999999999643,106.99999999999044,258.0000000000027,-87.99999999999919,-22.999999999995246,238.99999999998923,-293.00000000000637,-221.00000000000452,154.0000000000097,-418.00000000000637,-95.99999999996278,-303.9999999999932,-943.000000000005,-1188.9999999999957,-507.000000000005,-317.0000000000006,-446.00000000000193,,-3973.9999999999873
2015.09.21,87.00000000000374,90.99999999999665,209.9999999999991,-74.0000000000185,-22.999999999995246,187.00000000000384,-301.00000000000193,-199.00000000000472,143.9999999999997,-391.00000000001955,-106.99999999999044,-256.99999999999613,-912.999999999986,-1137.9999999999945,-500.0,-318.00000000000716,-468.9999999999972,,-3971.0000000000086
2015.09.21,93.99999999999409,99.99999999998899,210.99999999998343,-119.00000000000244,-17.000000000000348,219.99999999999798,-270.00000000001023,-157.00000000000713,157.00000000000713,-366.00000000001387,-69.99999999997009,-317.0000000000117,-838.0000000000055,-1374.0000000000086,-420.0000000000017,-268.99999999999704,-507.0000000000019,,-3942.000000000059
2015.09.21,142.99999999999312,144.99999999999514,329.00000000000153,-111.00000000001664,38.0000000000047,252.99999999999213,-240.0000000000091,-188.00000000001037,206.00000000000617,-382.000000000005,-64.99999999998174,-347.0000000000084,-893.9999999999948,-1563.0000000000032,-405.00000000000114,-265.0000000000041,-597.0000000000031,,-3943.0000000000446
2015.09.21,168.00000000000148,123.99999999999079,313.99999999999204,-119.00000000000244,70.99999999999883,219.99999999999798,-214.00000000001285,-166.00000000001057,203.00000000000873,-362.99999999999955,-100.99999999999554,-341.99999999999784,-804.9999999999891,-1546.000000000003,-365.99999999999966,-230.000000000008,-594.0000000000057,,-3746.0000000000346
2015.09.21,124.00000000000189,90.99999999999665,227.99999999998377,-73.00000000001194,62.000000000006494,188.9999999999947,-189.00000000000716,-202.0000000000022,164.00000000000858,-343.00000000001774,-90.99999999997443,-289.0000000000059,-866.9999999999956,-1673.9999999999977,-384.00000000000034,-292.00000000000335,-692.9999999999992,,-4239.000000000024
