date,USDCHF,GBPUSD,EURUSD,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPJPY,EURJPY,EURAUD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2016.07.11,-131.99999999999878,-26.0000000000149,-1.999999999990898,-38.0000000000047,-120.00000000000898,-79.00000000000773,-118.99999999999133,-111.99999999999477,-117.999999999995,-174.00000000000747,-61.99999999999761,-66.99999999999307,-82.99999999999974,0.0,,-1132.000000000005
2016.07.11,-168.00000000000148,-35.00000000000725,0.0,92.00000000000318,-140.99999999999113,-121.99999999999989,-142.99999999999312,-141.9999999999959,-126.99999999999534,69.9999999999923,-213.99999999999864,-59.99999999998806,-37.99999999999359,39.999999999995595,,-987.9999999999735
2016.07.11,-216.0000000000051,-53.00000000001415,15.00000000000945,96.99999999999153,-232.99999999999432,-135.00000000000512,-178.00000000000037,-110.99999999999,-51.00000000000193,78.00000000000028,-99.99999999999432,-58.9999999999975,-170.99999999999892,74.99999999998064,,-1042.0000000000198
2016.07.11,-221.00000000000452,-123.00000000000644,-17.999999999984695,76.0000000000094,-200.00000000000017,-2.0000000000095497,-183.99999999999528,-62.00000000001182,42.00000000000159,36.999999999998145,56.000000000011596,28.000000000005798,-139.99999999999568,-21.00000000000435,,-731.999999999986
2016.07.11,-199.00000000000472,-66.00000000001049,-7.0000000000014495,89.00000000000574,-170.00000000000347,-42.00000000000159,-166.99999999999494,-70.99999999999795,6.000000000000227,-8.000000000008,43.00000000000637,2.0000000000095497,-141.99999999999767,-24.000000000001798,,-756.0000000000002
2016.07.11,-217.0000000000005,-43.00000000001525,-35.999999999991594,180.0000000000024,-171.00000000001003,-1.0000000000047748,-104.99999999999955,50.99999999998772,55.999999999997385,129.00000000000134,36.000000000001364,9.000000000000341,-141.99999999999767,-25.00000000000835,,-279.0000000000372
2016.07.11,-200.99999999999562,-104.99999999999955,-68.99999999998573,114.99999999999844,-154.0000000000097,-35.0000000000108,-117.99999999999588,-15.999999999991132,-1.9999999999953388,107.99999999999699,37.00000000000614,-28.999999999996362,-70.99999999999883,11.999999999989797,,-527.9999999999876
2016.07.11,-214.00000000000307,-109.00000000000354,-112.000000000001,83.00000000001084,-117.00000000001154,86.99999999998909,-135.99999999999167,69.99999999999318,55.999999999997385,116.00000000000499,52.00000000000671,2.0000000000095497,-76.99999999999375,32.999999999994145,,-265.9999999999987
2016.07.11,-185.99999999999727,-180.0000000000024,-75.99999999998718,-42.0000000000087,-87.99999999999919,65.99999999998829,-179.99999999999127,-38.000000000010914,25.000000000005684,167.9999999999904,41.00000000001103,-87.99999999999386,-122.99999999999534,-22.0000000000109,,-723.0000000000016
2016.07.11,-143.9999999999997,-175.99999999999838,-42.999999999993044,-45.99999999999049,-90.99999999999665,60.000000000002274,-184.99999999999073,-60.000000000002274,46.00000000000648,330.9999999999924,-0.999999999990564,-152.9999999999916,-26.999999999999247,-30.0000000000189,,-518.9999999999706
2016.07.11,-114.00000000000298,-39.00000000001125,-5.999999999994898,45.99999999999049,-96.00000000000719,9.000000000000341,-157.99999999999147,-52.99999999999727,-12.000000000000455,244.9999999999841,-9.000000000000341,-119.99999999999034,-97.9999999999981,-26.0000000000149,,-431.0000000000342
2016.07.11,-97.00000000000264,-2.0000000000131024,45.000000000006146,70.99999999999883,-113.99999999999189,64.99999999999773,-134.0000000000008,32.00000000001069,75.00000000000284,190.00000000000128,9.000000000000341,-81.99999999999363,-30.999999999992145,26.999999999999247,,54.00000000002291
2016.07.11,-97.00000000000264,9.999999999998899,49.00000000001015,68.00000000000139,-103.00000000000864,87.99999999999386,-136.99999999999824,91.00000000000819,103.00000000000864,116.00000000000499,82.00000000000784,36.000000000001364,-59.99999999999339,89.99999999999008,,336.0000000000225
2016.07.11,-133.00000000000534,-2.999999999997449,26.999999999999247,117.00000000001154,-134.00000000001188,63.99999999999295,-130.99999999999224,64.99999999999773,81.00000000000307,126.0000000000039,90.00000000000341,28.000000000005798,0.0,117.99999999999588,,315.0000000000066
2016.07.11,-190.99999999999673,62.99999999999084,6.000000000017103,174.00000000000747,-160.00000000000458,112.99999999999955,-102.99999999999754,163.99999999998727,154.00000000001057,-95.00000000000064,111.0000000000042,35.0000000000108,101.00000000000664,213.99999999998087,,586.0000000000159
2016.07.11,-197.99999999999818,66.99999999999484,2.0000000000131024,249.00000000001032,-194.0000000000053,271.99999999999136,-49.99999999999449,474.9999999999943,344.0000000000083,-139.00000000000023,348.0000000000132,348.0000000000132,153.00000000000313,358.9999999999982,,2036.0000000000418
