date,GBPUSD,USDCAD,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,EURAUD,CADJPY,AUDCAD,empty,sum
2021.08.30,-31.000000000003247,-107.99999999999699,-59.99999999999339,-124.00000000000944,-114.99999999999844,-209.9999999999991,-118.00000000000699,-48.00000000000182,-76.0000000000094,-1.9999999999953388,-126.99999999999933,,-1019.0000000000134
2021.08.30,-28.000000000005798,-130.0000000000079,-72.0000000000054,21.000000000000796,-109.99999999999899,-192.00000000000327,-141.00000000000225,-28.999999999996362,-158.0000000000137,17.000000000010118,-171.99999999999437,,-994.0000000000173
2021.08.30,5.000000000010552,-87.99999999999919,-56.99999999999594,36.000000000001364,-131.99999999999878,-221.99999999999997,-139.00000000000023,-15.00000000001478,-126.0000000000039,39.00000000000148,-170.99999999999892,,-869.9999999999982
2021.08.30,86.99999999999264,-39.00000000001125,-43.999999999999595,125.0,-102.99999999999754,-173.9999999999964,-102.00000000000209,81.99999999999363,-86.0000000000083,117.00000000000443,-144.99999999999514,,-282.00000000001955
2021.08.30,109.00000000000354,-62.000000000006494,-56.000000000011596,125.99999999999056,-112.000000000001,-217.99999999999596,-98.0000000000092,120.00000000000455,-12.999999999996348,125.0,-137.9999999999937,,-217.00000000001563
2021.08.30,96.00000000000719,-29.999999999996696,-69.00000000000794,137.99999999999102,-146.00000000000168,-239.0000000000003,-111.00000000000554,115.99999999998545,-79.00000000000685,148.00000000001035,-174.99999999999181,,-351.0000000000168
2021.08.30,46.999999999997044,-112.000000000001,-62.000000000006494,78.99999999999352,-148.99999999999915,-222.99999999999542,-129.00000000000134,12.000000000000455,-86.99999999999264,48.00000000000182,-207.99999999999707,,-784.0000000000002
2021.08.30,100.0000000000112,-113.00000000000753,-69.9999999999923,60.000000000002274,-117.00000000000044,-192.99999999999872,-151.00000000000114,-57.00000000001637,-31.000000000003247,-13.999999999995794,-201.99999999999108,,-787.9999999999932
2021.08.30,70.99999999999883,-136.00000000000279,-39.999999999995595,95.99999999998943,-104.99999999999955,-168.99999999999693,-164.00000000000858,-100.99999999999909,-9.999999999998899,-40.99999999999682,-212.99999999999653,,-812.0000000000066
2021.08.30,112.000000000001,-184.00000000000637,-42.999999999993044,112.99999999999955,-107.00000000000153,-171.99999999999437,-153.99999999999858,-34.000000000020236,-17.000000000000348,-48.99999999999238,-219.99999999999798,,-755.0000000000043
2021.08.30,139.00000000000023,-137.9999999999937,-39.00000000001125,137.99999999999102,-26.999999999999247,-103.99999999999298,-148.99999999999915,1.0000000000047748,143.99999999998857,-15.999999999991132,-164.99999999999292,,-215.99999999999577
2021.08.30,173.00000000000094,-156.00000000000057,-34.000000000000696,190.9999999999883,-35.999999999991594,-100.00000000000009,-137.00000000000932,99.99999999999432,120.99999999999334,12.000000000000455,-184.99999999999073,,-51.00000000001569
2021.08.30,140.99999999999113,-205.00000000001074,-51.000000000001044,144.99999999999602,-5.999999999994898,-83.9999999999952,-124.00000000000189,87.99999999999386,217.0000000000005,-21.99999999999136,-146.99999999999713,,-48.00000000001074
2021.08.30,175.99999999999838,-170.00000000000347,-59.99999999999339,116.99999999999022,-17.000000000000348,-86.99999999999264,-109.00000000000354,85.99999999998431,209.9999999999991,-19.99999999999602,-149.99999999999457,,-24.000000000011966
2021.08.30,144.99999999999514,-175.00000000001404,-66.00000000001049,103.9999999999992,-24.999999999997247,-108.99999999999244,-124.00000000000189,43.00000000000637,221.00000000000452,-20.999999999986585,-144.99999999999514,,-151.9999999999926
2021.08.30,170.00000000000347,-160.00000000000458,-68.00000000000139,73.99999999999807,-29.000000000001247,-119.99999999999788,-118.00000000000699,30.000000000001137,207.00000000000162,-31.999999999996476,-143.9999999999997,,-190.00000000000395
2021.08.30,140.0000000000068,-195.00000000001182,-68.00000000000139,79.9999999999983,-19.999999999997797,-76.99999999999375,-124.00000000000189,14.999999999986358,234.00000000000088,-49.99999999999716,-144.99999999999514,,-210.0000000000066
2021.08.30,124.99999999999733,-195.9999999999962,-86.0000000000083,31.999999999996476,9.999999999998899,-80.00000000000229,-121.00000000000443,12.000000000000455,306.9999999999906,-51.9999999999925,-97.9999999999981,,-147.00000000001805
2021.08.30,143.00000000000423,-192.00000000001438,-130.0000000000079,0.999999999990564,14.000000000002899,-92.00000000000318,-98.0000000000092,32.99999999998704,334.9999999999964,-43.99999999999693,-53.999999999998494,,-84.00000000004891
2021.08.30,79.99999999999119,-239.99999999999577,-151.00000000001222,-51.00000000000193,12.000000000000899,-97.9999999999981,-102.00000000000209,12.000000000000455,405.9999999999952,-46.999999999997044,-12.999999999996348,,-192.0000000000157
2021.08.30,5.000000000010552,-164.00000000000858,-167.9999999999904,-24.00000000000091,-44.99999999999504,-142.99999999999312,-150.00000000000568,-22.999999999996135,303.9999999999932,1.0000000000047748,-13.999999999991797,,-420.99999999997317
2021.08.30,-2.999999999997449,-151.00000000001222,-357.99999999999164,-207.00000000000784,-197.99999999999818,-258.0000000000027,-161.00000000000003,-19.000000000005457,225.99999999999287,48.00000000000182,-43.999999999999595,,-1125.0000000000202
2021.08.30,87.99999999999919,-86.0000000000083,-459.0000000000094,-303.0000000000115,-268.99999999999704,-353.0000000000033,-113.00000000000753,81.99999999999363,197.99999999998707,82.00000000000784,-30.999999999992145,,-1164.0000000000416
2021.08.30,53.999999999998494,-70.99999999999883,-571.9999999999948,-425.00000000001137,-285.00000000000193,-425.99999999999307,-143.9999999999997,46.999999999997044,238.99999999998923,110.00000000001364,-7.9999999999968985,,-1480.999999999998
2021.08.30,46.999999999997044,-83.9999999999952,-581.9999999999936,-439.00000000000716,-291.99999999999227,-430.9999999999925,-152.00000000000767,48.00000000000182,346.0000000000019,87.0000000000033,50.0000000000056,,-1401.9999999999789
2021.08.30,-31.000000000003247,-146.00000000000168,-472.9999999999901,-361.0000000000042,-200.00000000000017,-319.0000000000026,-181.00000000000892,-50.00000000001137,378.999999999996,54.000000000002046,49.00000000001015,,-1279.0000000000136
