date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,CHFJPY,CADCHF,GBPJPY,GBPAUD,EURCAD,EURAUD,CADJPY,empty,sum
2018.11.19,-68.00000000000139,-14.000000000002899,-16.000000000005343,-38.99999999998904,-48.99999999999905,-113.00000000000753,-1.9999999999953388,-14.999999999998348,0.0,-55.000000000005045,0.0,-9.000000000014552,-63.00000000000239,,-443.0000000000209
2018.11.19,-80.00000000000229,-72.99999999998974,36.000000000001364,-28.999999999990145,-19.00000000000235,-82.00000000000429,61.99999999999761,-48.000000000003595,-30.000000000001137,-21.999999999988695,29.00000000001235,42.999999999993044,-52.99999999999727,,-265.9999999999752
2018.11.19,-73.00000000000084,-12.999999999996348,-114.00000000000432,-7.0000000000014495,-19.00000000000235,-116.00000000000499,10.000000000005116,-129.00000000000134,-56.000000000011596,-103.99999999999298,-86.99999999999264,-111.00000000001664,-55.999999999997385,,-875.0000000000176
2018.11.19,-91.00000000000774,2.0000000000131024,-159.00000000000603,29.999999999996696,-7.0000000000014495,-103.00000000000864,-28.999999999996362,-118.00000000000699,-134.00000000001455,-63.99999999999739,-173.00000000000094,-132.00000000002098,-36.000000000001364,,-1014.0000000000528
2018.11.19,-68.00000000000139,-18.999999999991246,-49.000000000006594,-43.999999999999595,23.00000000000635,-65.99999999998829,105.00000000000398,-75.9999999999983,-29.000000000024784,-92.99999999998754,-136.99999999998712,-115.00000000002063,-66.0000000000025,,-633.9999999999977
2018.11.19,-80.99999999999774,-70.99999999999883,-57.00000000000216,-78.00000000000028,26.999999999999247,-49.99999999999449,69.99999999999318,-50.0000000000056,-109.00000000000887,-121.99999999999989,-75.00000000000284,-119.00000000000244,-33.999999999991815,,-749.0000000000125
2018.11.19,-77.00000000000485,-5.999999999994898,-93.00000000000352,-112.000000000001,-7.9999999999968985,-76.99999999999375,37.9999999999967,-39.00000000000014,-74.00000000001228,-106.99999999999044,2.999999999997449,-152.0000000000188,28.999999999996362,,-675.0000000000259
2018.11.19,-92.00000000000318,5.000000000010552,-108.99999999999466,-68.00000000000139,43.999999999999595,-89.00000000000574,13.999999999995794,-60.99999999999994,-90.00000000000341,-106.99999999999044,-41.000000000002146,-189.00000000001694,8.000000000009777,,-775.0000000000022
2018.11.19,-77.00000000000485,25.00000000000835,-135.99999999999568,-58.000000000002494,55.000000000005045,-80.99999999999774,3.0000000000001137,-52.000000000007596,-115.0000000000091,-116.99999999998934,-45.99999999999049,-207.00000000000162,37.9999999999967,,-767.9999999999886
2018.11.19,-73.00000000000084,-14.000000000002899,-115.99999999999966,-96.99999999999153,23.00000000000635,-72.0000000000054,3.0000000000001137,-36.0000000000027,-148.00000000002456,-25.00000000000835,-14.999999999987246,-115.00000000002063,78.00000000000296,,-607.0000000000343
2018.11.19,-80.99999999999774,35.00000000000725,-131.00000000000023,-83.9999999999952,-5.999999999994898,-116.99999999998934,-12.000000000000455,-48.99999999999905,-79.00000000000773,-1.999999999990898,-31.999999999987594,-137.00000000000932,64.99999999999773,,-629.9999999999674
2018.11.19,-116.00000000000499,17.000000000000348,-114.99999999999488,-116.99999999998934,-42.999999999993044,-130.99999999999224,-6.000000000000227,-39.00000000000014,-74.00000000001228,56.99999999999594,-26.999999999999247,-113.00000000000753,70.00000000000739,,-636.9999999999902
2018.11.19,-110.00000000001009,-22.999999999995246,-60.000000000002274,-99.00000000000463,-86.99999999999264,-126.99999999998823,15.000000000000568,-41.9999999999976,-45.000000000015916,114.99999999999844,-103.99999999999298,-65.00000000000395,36.000000000001364,,-596.0000000000032
2018.11.19,-130.0000000000079,-65.99999999998829,-37.00000000000614,-103.99999999999298,-78.00000000000028,-65.00000000000395,22.00000000000557,-53.00000000000304,-96.00000000000364,121.99999999999989,-114.99999999999844,-33.00000000001635,45.000000000001705,,-588.0000000000139
2018.11.19,-134.99999999999625,-103.99999999999298,-37.00000000000614,-175.99999999999838,-112.99999999999643,-52.000000000007596,15.000000000000568,-48.99999999999905,-129.0000000000191,100.0000000000112,-106.99999999999044,-34.000000000000696,45.000000000001705,,-775.9999999999937
2018.11.19,-143.00000000000423,-112.000000000001,-4.0000000000048885,-184.00000000000637,-103.99999999999298,-87.99999999999919,57.00000000000216,-36.0000000000027,-98.00000000001319,90.00000000001229,-75.00000000000284,-12.000000000012001,28.999999999996362,,-680.0000000000286
2018.11.19,-157.00000000000713,-127.99999999999478,0.0,-154.99999999999403,-104.99999999999955,-117.99999999999588,48.99999999999238,-50.0000000000056,-91.00000000000819,51.000000000001044,-107.99999999999699,-97.00000000001374,25.000000000005684,,-884.0000000000167
2018.11.19,-129.00000000000134,-4.000000000004,-18.000000000000682,-102.00000000000209,-43.999999999999595,-173.00000000000094,60.000000000002274,-65.99999999999939,15.999999999991132,100.0000000000112,-102.00000000000209,-95.00000000000064,13.00000000000523,,-544.0000000000009
2018.11.19,-110.99999999999443,14.000000000002899,-93.00000000000352,-146.99999999998602,-37.99999999999359,-133.99999999998968,58.9999999999975,-36.0000000000027,-24.00000000000091,93.99999999999409,-58.000000000002494,-81.00000000001995,43.00000000000637,,-511.9999999999925
2018.11.19,-114.99999999999844,35.00000000000725,-48.00000000000182,-175.99999999999838,-41.000000000002146,-295.0000000000008,72.00000000000273,-9.999999999998899,0.0,86.99999999999264,14.000000000002899,-86.0000000000083,40.99999999999682,,-522.0000000000064
2018.11.19,-103.00000000000864,202.9999999999976,-34.000000000006025,-130.99999999999224,-4.999999999999449,-380.9999999999869,108.99999999999466,-24.000000000001798,250.99999999997635,339.0000000000004,-9.999999999998899,-95.00000000000064,-69.99999999999318,,48.9999999999812
2018.11.19,-9.999999999998899,324.0000000000132,13.00000000000523,-65.00000000000395,-7.0000000000014495,-428.9999999999905,233.0000000000041,-3.0000000000085514,433.9999999999975,347.0000000000084,52.000000000007596,-23.00000000001745,-81.99999999999363,,784.0000000000216
2018.11.19,-12.000000000000899,155.00000000001623,25.99999999999625,-174.99999999999181,-87.99999999999919,-309.0000000000037,227.99999999999443,8.999999999992347,222.99999999998477,381.0000000000091,24.000000000001798,104.99999999999955,-60.000000000002274,,506.9999999999966
2018.11.19,2.999999999997449,178.99999999999582,-123.99999999999523,-184.00000000000637,-80.99999999999774,-170.00000000000347,234.99999999999943,85.99999999999719,235.99999999999,480.99999999999807,205.00000000001074,202.9999999999976,52.99999999999727,,1121.999999999981
2018.11.19,165.9999999999995,201.00000000000674,-123.00000000000466,-143.00000000000423,-64.99999999999284,-92.00000000000318,298.9999999999924,187.9999999999993,102.99999999998022,462.0000000000068,242.00000000000887,261.9999999999845,85.99999999999852,,1585.9999999999718
