names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,20,"['GBPJPY', 'EURNZD']",80.0,0.9955555555555555,S
GBPUSD,10,"['AUDNZD', 'NZDCAD', 'AUDCAD', 'GBPAUD', 'AUDUSD', 'NZDUSD', 'EURNZD', 'AUDCHF', 'NZDCHF']",100.0,-0.98,B
USDJPY,30,['GBPUSD'],80.0,-0.21896718090990525,B
USDCAD,10,['CHFJPY'],80.0,1.0,S
AUDUSD,20,['USDCAD'],80.0,-0.4092402874902875,B
GBPCHF,15,"['EURJPY', 'USDJPY', 'AUDUSD', 'NZDUSD', 'NZDJPY', 'AUDJPY', 'CHFJPY']",100.0,0.4587012987012987,S
CHFJPY,15,['EURNZD'],80.0,-0.41819769119769146,B
CADCHF,30,['GBPJPY'],80.0,0.6706484365307896,S
GBPJPY,20,['GBPUSD'],80.0,-0.2182756230697407,B
GBPAUD,20,['EURAUD'],100.0,-0.6207042124542126,B
EURCAD,10,['GBPCAD'],80.0,-0.986,B
EURAUD,30,"['AUDCAD', 'NZDUSD', 'EURAUD']",80.0,-0.7264271284271284,B
CADJPY,50,['GBPCAD'],100.0,0.26702552047928063,S
