date,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.03.04,32.999999999994145,39.999999999995595,-85.00000000000173,-57.00000000000705,32.999999999994145,34.99999999998504,-46.00000000000159,-7.9999999999968985,131.99999999999878,-26.00000000001046,78.00000000000028,299.99999999998914,87.99999999999386,391.000000000008,-374.0000000000077,-73.99999999999807,54.99999999999261,126.99999999999933,80.00000000000229,9.999999999998899,,731.9999999999286
2019.03.04,38.0000000000047,5.999999999994898,-37.99999999999359,6.999999999990347,-50.0000000000167,0.0,-17.999999999995797,24.999999999997247,155.00000000000514,-173.00000000000182,173.00000000000094,126.99999999998823,-4.0000000000048885,309.0000000000037,-268.0000000000016,-79.00000000000773,42.00000000000159,87.99999999999919,30.000000000007798,-5.999999999994898,,363.99999999997675
2019.03.04,14.999999999987246,29.00000000001235,-12.999999999996348,15.999999999993797,57.99999999998029,17.000000000000348,38.0000000000047,70.99999999999883,109.99999999999899,31.00000000000591,83.00000000001084,137.9999999999937,100.99999999999909,224.000000000002,-218.99999999999142,33.00000000000125,-57.00000000000216,36.999999999998145,-4.999999999999449,26.0000000000149,,733.0000000000132
2019.03.04,11.00000000000545,87.99999999999919,-34.000000000000696,12.999999999996348,76.99999999999375,28.999999999990145,25.00000000000835,78.00000000000028,113.00000000000753,20.999999999986585,2.999999999997449,198.99999999999363,87.99999999999386,269.00000000000813,-219.99999999999798,3.0000000000001137,-49.99999999999716,21.999999999999797,-41.9999999999976,-1.999999999990898,,690.9999999999962
2019.03.04,-25.999999999992696,73.00000000001194,-42.999999999993044,-21.00000000000435,34.000000000000696,7.0000000000014495,26.000000000003798,51.000000000001044,121.99999999999989,-25.000000000005684,104.99999999999955,100.99999999999554,66.0000000000025,216.00000000001617,-251.00000000000122,4.9999999999954525,-25.000000000005684,46.999999999997044,11.00000000000545,29.00000000001235,,502.0000000000402
2019.03.04,-43.999999999999595,85.00000000000173,-168.00000000000148,-107.00000000000153,93.99999999999409,-4.000000000004,-92.99999999999864,-27.999999999994696,78.00000000000028,61.9999999999834,25.00000000000835,537.9999999999941,73.99999999999807,492.0000000000035,-439.99999999999596,-117.00000000000443,55.999999999997385,202.9999999999976,119.00000000000244,-12.999999999996348,,811.9999999999843
2019.03.04,-59.99999999999339,83.00000000001084,-168.00000000000148,-53.00000000000304,37.99999999998249,-14.000000000002899,-91.99999999999208,24.999999999997247,103.00000000000864,24.00000000000091,97.9999999999981,452.99999999999227,79.00000000000773,470.9999999999992,-287.9999999999994,-103.9999999999992,-15.000000000000568,204.99999999999963,51.000000000001044,-92.99999999998754,,743.0000000000186
2019.03.04,-51.000000000001044,102.00000000000209,-137.9999999999937,-69.00000000000794,117.99999999999588,0.9999999999843467,-56.0000000000005,17.000000000000348,63.00000000000195,92.99999999998931,-15.999999999993797,471.9999999999835,79.00000000000773,417.0000000000007,-333.9999999999899,-73.99999999999807,4.9999999999954525,151.00000000000114,58.000000000002494,-26.999999999999247,,810.9999999999808
2019.03.04,-51.000000000001044,131.99999999999878,-151.00000000000114,-99.00000000000463,171.99999999999437,31.000000000003247,-51.000000000001044,2.999999999997449,52.000000000007596,61.9999999999834,-80.99999999999774,534.9999999999966,37.00000000000614,448.000000000004,-408.9999999999927,-118.00000000000921,64.99999999999773,149.99999999999457,76.0000000000094,-0.9999999999843467,,802.0000000000014
2019.03.04,-86.99999999999264,173.00000000000094,-190.00000000000128,-135.00000000000733,157.99999999999147,2.999999999997449,-85.99999999999719,-29.000000000001247,36.999999999998145,84.00000000000318,-107.99999999999699,619.9999999999983,34.000000000006025,487.99999999999955,-445.0000000000065,-139.00000000001,82.99999999999841,173.00000000000094,97.00000000000264,-4.999999999988347,,725.9999999999955
