date,USDCHF,EURCHF,CADCHF,EURGBP,GBPJPY,empty,sum
2020.07.20,-88.99999999999464,-150.00000000000568,-85.99999999999719,-224.9999999999974,-22.00000000001978,,-572.0000000000147
2020.07.20,-81.9999999999932,-133.99999999998968,-65.00000000000395,-149.99999999999457,6.9999999999765805,,-424.0000000000048
2020.07.20,-61.999999999995396,-133.00000000000534,7.9999999999968985,-232.99999999999432,86.99999999998909,,-333.0000000000091
2020.07.20,38.0000000000047,-126.0000000000039,17.000000000000348,-232.99999999999432,164.99999999999204,,-139.00000000000114
2020.07.20,65.00000000000395,-96.99999999999153,38.0000000000047,-241.00000000000233,164.99999999999204,,-69.99999999999318
2020.07.20,48.99999999999905,-130.99999999999224,29.999999999996696,-264.999999999993,215.99999999997976,,-101.00000000000972
2020.07.20,25.00000000000835,-116.00000000000499,11.00000000000545,-249.99999999999466,177.99999999999727,,-151.99999999998857
2020.07.20,-96.99999999999153,-116.99999999998934,-29.999999999996696,-276.9999999999939,245.9999999999809,,-274.99999999999056
2020.07.20,-122.99999999999534,-113.99999999999189,-39.999999999995595,-317.0000000000006,233.99999999998045,,-360.00000000000296
2020.07.20,-121.99999999999989,-100.99999999999554,-26.999999999999247,-378.00000000000057,77.99999999997453,,-550.0000000000207
2020.07.20,-126.99999999999933,-113.00000000000753,-21.999999999999797,-402.9999999999978,105.99999999999454,,-559.0000000000099
2020.07.20,-110.99999999999443,-139.00000000000023,-22.999999999995246,-431.99999999999903,98.99999999998954,,-605.9999999999993
2020.07.20,-109.99999999999899,-102.00000000000209,-39.999999999995595,-412.9999999999967,73.99999999998386,,-591.0000000000095
2020.07.20,-105.99999999999498,-121.99999999999989,-39.999999999995595,-422.9999999999956,66.99999999997885,,-624.0000000000073
2020.07.20,-80.99999999999774,-104.99999999999955,-31.999999999998696,-451.9999999999969,90.99999999997976,,-579.0000000000131
2020.07.20,-23.999999999990695,-150.99999999999002,0.0,-534.0000000000011,18.999999999977035,,-690.0000000000048
2020.07.20,-2.999999999997449,-215.00000000000963,12.999999999996348,-548.9999999999995,42.00000000000159,,-712.0000000000086
2020.07.20,-18.999999999991246,-304.9999999999997,-12.000000000000899,-542.9999999999935,153.99999999999636,,-724.9999999999891
2020.07.20,-51.000000000001044,-453.99999999999886,-29.000000000001247,-598.999999999994,157.99999999998704,,-975.000000000008
2020.07.20,-34.000000000000696,-436.9999999999985,-22.999999999995246,-593.9999999999945,196.9999999999743,,-891.0000000000148
2020.07.20,-136.99999999999824,-398.9999999999938,-43.999999999999595,-504.9999999999999,211.9999999999891,,-873.0000000000023
2020.07.20,-136.99999999999824,-452.00000000000796,-68.99999999999685,-363.0000000000022,340.99999999997976,,-680.0000000000255
2020.07.20,-183.99999999999528,-445.99999999999085,-117.99999999999588,-324.00000000000205,367.999999999995,,-703.9999999999891
2020.07.20,-90.0000000000012,-506.9999999999908,-100.99999999999554,-357.99999999999164,458.99999999997476,,-597.0000000000045
2020.07.20,-51.000000000001044,-404.0000000000044,-99.00000000000463,-246.00000000000176,576.9999999999982,,-223.00000000001364
2020.07.20,-61.999999999995396,-394.00000000000546,-112.000000000001,-224.000000000002,608.9999999999804,,-183.00000000002342
2020.07.20,-54.999999999993946,-371.00000000001023,-87.99999999999919,-214.99999999999852,668.9999999999827,,-60.00000000001921
2020.07.20,6.0000000000060005,-337.0000000000095,-73.99999999999629,-171.99999999999437,646.9999999999914,,69.99999999999727
2020.07.20,68.00000000000139,-265.0000000000041,-48.000000000003595,-103.99999999999298,685.9999999999786,,336.9999999999793
2020.07.20,85.00000000000173,-252.0000000000078,-26.999999999999247,36.0000000000027,893.0000000000007,,734.9999999999981
2020.07.20,85.00000000000173,-130.99999999999224,-2.999999999997449,158.99999999999804,935.9999999999786,,1045.9999999999886
2020.07.20,-21.999999999999797,-92.00000000000318,-68.99999999999685,173.00000000000094,838.9999999999986,,828.9999999999998
2020.07.20,-10.999999999994348,-43.999999999999595,-134.0000000000008,294.00000000000534,920.9999999999923,,1026.000000000003
2020.07.20,-118.99999999999133,-95.00000000000064,-173.9999999999964,343.9999999999999,925.9999999999877,,881.9999999999992
2020.07.20,-59.99999999999339,-113.99999999999189,-231.0000000000034,339.0000000000004,945.999999999998,,880.0000000000097
2020.07.20,-51.000000000001044,-228.00000000000597,-239.99999999999577,286.00000000000847,985.99999999999,,752.9999999999957
2020.07.20,-29.999999999996696,-235.99999999999176,-239.99999999999577,230.000000000008,1177.9999999999973,,902.000000000021
2020.07.20,-44.99999999999504,-228.99999999999034,-251.99999999999667,289.0000000000059,1245.999999999981,,1009.0000000000048
2020.07.20,-57.99999999999139,-232.99999999999432,-268.99999999999704,343.9999999999999,1294.9999999999875,,1079.0000000000045
2020.07.20,-62.99999999999084,-239.99999999999577,-290.9999999999968,330.0000000000081,1294.9999999999875,,1031.0000000000123
2020.07.20,-78.99999999999574,-272.00000000000557,-337.99999999999386,317.0000000000006,1324.9999999999886,,952.9999999999941
2020.07.20,-95.00000000000064,-269.00000000000813,-334.9999999999964,355.0000000000053,1385.9999999999957,,1041.9999999999957
2020.07.20,-95.99999999999609,-251.00000000000122,-322.9999999999955,409.99999999999926,1471.99999999998,,1211.9999999999864
2020.07.20,-69.9999999999923,-246.99999999999721,-300.99999999999574,394.00000000000546,1484.9999999999852,,1261.0000000000055
2020.07.20,-42.999999999993044,-242.00000000000887,-251.99999999999667,385.000000000002,1530.0000000000011,,1378.0000000000045
2020.07.20,-24.999999999997247,-255.00000000000523,-246.00000000000176,331.0000000000035,1487.9999999999995,,1292.9999999999986
2020.07.20,2.000000000002,-248.99999999998812,-226.99999999999943,330.0000000000081,1452.9999999999745,,1308.999999999997
2020.07.20,19.00000000000235,-245.99999999999068,-224.000000000002,330.0000000000081,1455.9999999999889,,1335.0000000000066
2020.07.21,-18.999999999991246,-248.99999999998812,-246.99999999999721,358.9999999999982,1316.9999999999789,,1161.0000000000005
2020.07.21,-23.999999999990695,-242.00000000000887,-239.99999999999577,370.9999999999991,1360.99999999999,,1225.9999999999936
2020.07.21,-7.9999999999968985,-239.99999999999577,-231.0000000000034,352.00000000000784,1360.99999999999,,1234.0000000000018
2020.07.21,1.0000000000065512,-241.00000000000233,-246.00000000000176,348.00000000000387,1419.9999999999875,,1281.9999999999939
2020.07.21,8.000000000008,-285.00000000000193,-251.99999999999667,312.00000000000114,1427.9999999999973,,1211.0000000000077
2020.07.21,23.00000000000635,-316.0000000000052,-259.9999999999936,290.00000000000136,1383.9999999999861,,1120.999999999995
2020.07.21,21.999999999999797,-320.9999999999935,-290.9999999999968,289.0000000000059,1377.999999999986,,1077.0000000000014
2020.07.21,-7.9999999999968985,-334.9999999999964,-307.0000000000017,365.0000000000042,1506.9999999999766,,1221.999999999986
