date,USDCHF,EURUSD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,EURJPY,EURAUD,AUDJPY,NZDCAD,AUDNZD,empty,sum
2016.09.05,-105.99999999999498,-8.000000000008,-42.999999999993044,-17.000000000000348,-187.00000000000384,-93.00000000000975,-92.99999999999864,-78.00000000000028,-36.999999999998145,-26.999999999999247,-76.00000000000762,-18.0000000000069,-48.00000000000182,0.0,-25.999999999992696,,-857.0000000000153
2016.09.05,0.0,21.00000000000435,-39.999999999995595,42.0000000000087,-134.99999999999625,-46.0000000000127,-12.999999999996348,12.999999999996348,48.99999999999905,-8.999999999992347,-91.99999999999875,-21.00000000000435,-55.00000000000682,63.00000000000195,45.99999999999049,,-177.00000000000222
2016.09.05,43.999999999999595,-2.0000000000131024,4.999999999999449,68.00000000000139,-163.00000000000205,-12.000000000012001,87.00000000000374,49.99999999999449,100.00000000000009,38.0000000000047,-40.00000000000625,35.999999999991594,-82.99999999999841,111.00000000000554,48.000000000003595,,286.9999999999724
2016.09.05,51.99999999999649,-4.000000000004,-17.999999999995797,68.00000000000139,-104.99999999999955,-12.000000000012001,92.99999999999864,41.9999999999976,100.99999999999554,82.00000000000429,-54.000000000002046,-32.0000000000098,-64.00000000000716,156.99999999999602,51.000000000001044,,356.99999999996066
2016.09.05,28.000000000005798,-21.00000000000435,-48.99999999999905,111.00000000000554,-65.00000000000395,4.999999999988347,72.0000000000054,-12.999999999996348,120.99999999999334,113.00000000000753,-34.99999999999659,-130.0000000000079,-40.00000000000625,175.99999999999838,100.99999999999554,,373.99999999998545
2016.09.05,43.999999999999595,-24.000000000001798,-59.99999999999339,99.00000000000463,-75.00000000000284,17.000000000000348,69.00000000000794,-19.999999999997797,122.99999999999534,108.00000000000809,-121.99999999999989,-157.00000000000713,57.999999999992724,206.00000000000617,175.99999999999838,,442.00000000001035
2016.09.05,-32.999999999994145,-85.00000000000173,-49.99999999999449,121.99999999999989,-63.99999999999739,-5.999999999994898,72.0000000000054,-11.00000000000545,139.99999999999568,107.00000000000153,-316.0000000000025,-141.99999999999767,54.99999999999261,228.00000000000597,167.9999999999904,,185.00000000000318
2016.09.05,-34.000000000000696,-90.99999999999665,40.00000000000669,201.00000000000674,-79.99999999999119,-9.999999999998899,102.99999999999754,49.99999999999449,190.00000000000128,91.00000000000774,-242.00000000000443,0.0,31.999999999996476,241.99999999999778,163.00000000000205,,655.0000000000189
2016.09.05,-2.000000000002,-58.000000000002494,4.000000000004,191.00000000000784,-99.00000000000463,-7.0000000000014495,91.00000000000774,31.000000000003247,197.99999999999818,97.00000000000264,-207.9999999999984,-43.999999999999595,-11.00000000000989,287.9999999999994,198.00000000000927,,669.0000000000139
2016.09.05,9.999999999998899,-52.000000000007596,79.00000000000685,243.99999999999977,-147.99999999999258,17.000000000000348,124.00000000000189,105.99999999999498,251.99999999999667,79.00000000000685,-171.00000000000648,106.99999999999044,-99.00000000000375,317.9999999999961,137.00000000000932,,1002.9999999999918
2016.09.05,31.999999999998696,-49.00000000001015,107.00000000000153,260.00000000000466,-167.00000000000603,22.999999999995246,134.0000000000008,160.00000000000458,300.0000000000003,63.00000000000195,-97.00000000000841,174.99999999999181,-137.00000000000045,351.0000000000013,161.99999999999548,,1316.9999999999711
2016.09.05,-44.99999999999504,-124.99999999999733,162.0000000000066,338.00000000000495,-147.99999999999258,8.999999999992347,153.99999999999858,178.99999999999582,341.99999999999784,63.00000000000195,-456.00000000000307,245.99999999999068,-117.00000000000443,392.00000000000347,194.0000000000053,,1188.000000000005
2016.09.05,-41.9999999999976,-104.99999999999955,226.00000000000398,422.00000000000017,-201.00000000000674,4.999999999988347,161.00000000000003,210.99999999999451,392.00000000000347,42.0000000000087,-403.99999999999636,315.99999999998295,-21.000000000000796,441.0000000000025,243.99999999999977,,1686.9999999999834
2016.09.05,-41.9999999999976,-99.00000000000463,204.00000000000418,387.99999999999943,-177.99999999998929,-1.0000000000065512,163.00000000000205,187.00000000000384,354.9999999999942,54.00000000000959,-341.0000000000082,282.9999999999888,-15.000000000000568,404.0000000000044,222.99999999999542,,1584.9999999999952
2016.09.05,-46.00000000000159,-117.99999999999588,234.00000000000088,442.00000000000904,-181.9999999999933,-5.000000000010552,165.00000000000404,209.00000000000364,395.99999999999636,29.000000000001247,-400.0000000000057,320.9999999999935,-22.00000000000557,468.9999999999972,259.0000000000092,,1751.0000000000027
2016.09.05,-102.99999999999754,-178.00000000001148,258.0000000000027,503.000000000009,-219.99999999999798,-1.0000000000065512,174.00000000000747,219.99999999999798,451.0000000000014,17.000000000000348,-353.9999999999992,322.9999999999844,-8.000000000009777,519.0000000000028,304.9999999999997,,1905.9999999999834
2016.09.05,-129.00000000000134,-209.9999999999991,280.00000000000244,536.0000000000032,-178.99999999999582,-2.0000000000131024,158.0000000000026,216.0000000000051,446.9999999999974,50.0000000000056,-469.99999999999886,309.99999999998806,28.999999999996362,524.9999999999977,302.0000000000023,,1862.9999999999927
2016.09.05,-137.9999999999937,-234.00000000000088,279.00000000000705,541.0000000000026,-129.00000000000134,17.000000000000348,143.00000000000423,204.00000000000418,451.0000000000014,75.00000000000284,-624.0000000000094,278.9999999999848,109.99999999999943,531.9999999999991,309.0000000000037,,1815.0000000000045
2016.09.05,-126.0000000000039,-236.00000000001398,282.0000000000045,512.0000000000014,-139.00000000000023,36.999999999998145,155.00000000000514,202.0000000000022,422.9999999999956,85.00000000000173,-585.9999999999985,244.9999999999841,114.99999999999488,504.00000000000443,299.00000000000483,,1771.9999999999802
2016.09.05,-156.00000000000057,-255.00000000000523,290.00000000000136,482.00000000000466,-114.99999999999844,-19.999999999997797,129.00000000000134,173.00000000000094,353.99999999999875,79.00000000000685,-454.00000000000773,268.9999999999859,66.99999999999307,448.000000000004,249.99999999999466,,1540.9999999999818
2016.09.05,-143.9999999999997,-217.0000000000005,274.00000000000756,455.0000000000054,-15.00000000000945,-22.999999999995246,138.00000000000477,170.99999999999892,351.99999999999676,147.00000000000824,-676.0000000000019,251.99999999998556,119.99999999999034,285.00000000000193,208.99999999999253,,1327.9999999999852
2016.09.05,-181.9999999999933,-192.99999999999872,242.00000000000887,395.0000000000009,38.0000000000047,-60.99999999999994,178.00000000000037,156.00000000000057,300.99999999999574,171.00000000001003,-612.000000000009,224.99999999998633,153.99999999999636,236.99999999999832,180.0000000000024,,1229.0000000000036
2016.09.05,-239.0000000000003,-255.00000000000523,300.0000000000003,477.0000000000052,-89.99999999999008,-103.99999999999298,185.00000000000182,153.00000000000313,314.0000000000032,52.000000000007596,-564.0000000000072,276.9999999999939,140.00000000000057,268.0000000000016,211.00000000000563,,1125.0000000000273
2016.09.05,-214.99999999999852,-252.0000000000078,237.00000000000944,452.00000000000796,-604.9999999999889,-63.000000000013046,243.99999999999977,148.0000000000037,341.99999999999784,-279.99999999999136,-638.9999999999958,210.99999999998343,143.99999999999125,107.99999999999699,234.00000000000088,,65.99999999999594
2016.09.05,-129.00000000000134,-131.99999999999878,280.00000000000244,423.0000000000067,-551.9999999999969,-90.99999999999665,401.00000000000693,192.99999999999872,329.00000000000153,-252.99999999999213,-710.9999999999985,380.9999999999869,149.99999999999147,53.999999999998494,168.99999999999693,,512.0000000000059
