date,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,EURGBP,GBPJPY,EURJPY,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.06.07,-34.99999999998504,38.0000000000047,-101.00000000000664,-100.99999999999554,-41.000000000002146,33.00000000000125,6.0000000000060005,152.9999999999916,42.00000000000159,83.00000000001262,-61.99999999999761,75.00000000000284,,90.00000000003362
2021.06.07,-31.000000000003247,28.000000000005798,-106.00000000000608,-146.00000000000168,21.999999999988695,-64.99999999999773,28.000000000005798,57.999999999992724,20.000000000010232,22.00000000000557,-74.99999999998863,-103.9999999999992,,-348.9999999999877
2021.06.07,-73.99999999999629,93.00000000000975,-124.00000000000189,-219.99999999999798,-45.000000000006146,-170.0000000000017,45.000000000006146,-85.00000000000796,-56.99999999998795,-38.99999999998727,-152.9999999999916,-243.99999999999977,,-1072.9999999999627
2021.06.07,-38.99999999998904,90.99999999999665,-114.00000000000298,-226.99999999999943,-26.999999999999247,-192.99999999999784,56.0000000000005,-94.99999999999886,-86.99999999998909,-68.9999999999884,-168.99999999999693,-277.9999999999916,,-1150.9999999999563
2021.06.07,-69.9999999999923,97.00000000001374,-114.99999999999844,-180.0000000000024,-52.000000000007596,-203.99999999999352,52.000000000007596,-128.99999999999068,-109.00000000000887,-65.99999999998829,-170.99999999999227,-226.99999999998965,,-1173.9999999999427
2021.06.07,-106.00000000000608,66.00000000001049,-143.9999999999997,-185.99999999999727,-95.00000000000064,-227.99999999999443,36.999999999998145,-222.0000000000084,-158.99999999999181,-115.99999999999966,-224.99999999999432,-257.99999999999557,,-1635.999999999979
2021.06.07,-146.00000000000168,73.00000000001194,-165.9999999999995,-202.9999999999976,-67.00000000001705,-206.00000000000307,36.0000000000027,-153.99999999999636,-99.99999999999432,-48.99999999999238,-192.99999999999784,-223.99999999998954,,-1398.9999999999745
2021.06.07,-78.00000000000028,123.00000000000644,-114.99999999999844,-177.00000000000495,-60.99999999999994,-185.00000000000227,64.0000000000085,-121.99999999998568,-115.0000000000091,-35.99999999998715,-161.99999999999193,-215.99999999999397,,-1079.9999999999586
2021.06.07,-15.999999999993797,119.00000000000244,-104.00000000000409,-188.9999999999947,-36.999999999998145,-185.00000000000227,77.00000000000485,-90.00000000000341,-109.00000000000887,-61.99999999999761,-170.0000000000017,-247.99999999999045,,-1013.9999999999877
2021.06.07,107.00000000001265,236.99999999999832,-52.000000000007596,-127.99999999999478,82.99999999998863,-161.99999999999193,131.00000000000333,82.99999999999841,-46.999999999997044,51.00000000000193,-90.99999999999397,-159.9999999999966,,52.00000000002137
2021.06.07,89.00000000000574,189.00000000001694,-96.00000000000719,-146.00000000000168,78.00000000000028,-150.99999999999625,134.0000000000008,91.00000000000819,-40.99999999999682,30.000000000001137,-123.99999999999523,-167.99999999999216,,-114.99999999995623
2021.06.07,131.99999999999878,189.00000000001694,-64.0000000000085,-141.00000000000225,95.00000000000064,-156.99999999999648,158.0000000000026,109.00000000000887,-68.9999999999884,12.000000000000455,-103.9999999999992,-176.00000000000193,,-15.999999999968509
2021.06.07,97.9999999999981,192.00000000001438,-79.00000000000685,-170.00000000000347,114.99999999999844,-182.00000000000216,163.00000000000205,102.00000000000387,-82.99999999999841,31.00000000000591,-105.99999999999454,-190.9999999999883,,-109.99999999997095
2021.06.07,100.0000000000112,167.00000000000603,-87.00000000000374,-175.99999999999838,119.99999999998678,-194.00000000000261,172.00000000000549,82.99999999999841,-103.00000000000864,4.0000000000048885,-123.99999999999523,-208.99999999998897,,-246.9999999999848
2021.06.07,76.0000000000094,144.0000000000108,-107.00000000000153,-178.00000000000037,117.99999999999588,-144.00000000000546,162.0000000000066,151.00000000001046,-34.99999999999659,37.00000000000614,-96.9999999999942,-162.9999999999967,,-35.999999999955605
2021.06.07,70.0000000000145,141.00000000001333,-119.00000000000244,-205.99999999999508,104.99999999999955,-49.99999999999716,158.99999999999804,253.00000000001432,56.99999999998795,99.00000000000375,-51.00000000000193,-141.9999999999959,,316.0000000000389
2021.06.07,107.99999999999699,184.00000000000637,-75.00000000000284,-151.9999999999966,103.99999999999298,-79.9999999999983,143.9999999999997,212.99999999999386,48.00000000000182,84.00000000000318,-45.99999999999227,-123.99999999999523,,408.00000000000966
2021.06.07,201.00000000000674,263.99999999999756,-51.000000000001044,-95.00000000000064,132.99999999998312,-70.99999999999795,165.00000000000404,259.00000000001455,49.000000000006594,112.00000000000898,-51.9999999999925,-90.99999999999397,,823.0000000000355
2021.06.07,334.9999999999964,290.00000000001245,-67.00000000000594,-92.00000000000318,243.99999999999977,-27.999999999991587,235.00000000000742,455.99999999998886,111.99999999999477,158.00000000000125,-42.00000000000159,-62.99999999998818,,1538.0000000000102
2021.06.07,344.00000000001097,263.99999999999756,-94.00000000000519,-117.00000000000044,132.99999999998312,25.99999999999625,216.0000000000051,384.00000000001455,85.00000000000796,92.00000000001296,-112.99999999999955,-125.0,,1095.0000000000232
2021.06.07,190.00000000000128,266.0000000000107,-119.00000000000244,-134.99999999999625,112.99999999998533,-87.99999999999386,146.00000000000168,219.99999999999886,50.99999999998772,99.00000000000375,-135.99999999999568,-144.99999999999602,,462.000000000005
2021.06.07,184.00000000000637,215.00000000000963,-208.00000000000819,-216.0000000000051,185.99999999999727,-25.99999999999625,226.00000000000398,381.0000000000002,64.99999999999773,156.0000000000059,-144.99999999999602,-146.99999999999136,,671.0000000000242
2021.06.07,258.0000000000027,253.00000000001432,-179.00000000000693,-160.00000000000458,146.99999999998602,27.000000000001023,197.99999999999818,402.9999999999916,133.00000000000978,149.0000000000009,-147.99999999999613,-119.99999999999034,,961.0000000000065
2021.06.07,113.00000000000753,205.00000000001074,-243.00000000000432,-268.99999999999704,90.99999999999665,67.00000000000728,143.00000000000423,387.00000000000045,193.9999999999884,197.00000000000273,-135.99999999999568,-161.99999999999193,,587.0000000000291
2021.06.07,165.9999999999995,232.00000000000998,-182.99999999999983,-219.99999999999798,73.99999999999629,37.9999999999967,136.99999999999824,329.00000000000773,157.0000000000107,153.0000000000058,-137.99999999999102,-167.99999999999216,,577.0000000000439
2021.06.07,86.0000000000083,146.00000000000168,-223.00000000000654,-261.99999999999557,60.99999999999994,-1.0000000000047748,118.00000000000699,262.00000000000045,132.000000000005,100.00000000000853,-167.0000000000016,-196.99999999998852,,55.00000000003388
2021.06.07,226.99999999999943,118.00000000001809,-199.00000000000472,-212.00000000000108,149.9999999999835,22.00000000000557,153.99999999999858,396.000000000015,186.00000000000705,66.0000000000025,-152.9999999999916,-158.99999999999181,,596.0000000000405
2021.06.07,39.999999999995595,103.00000000000864,-228.00000000000597,-248.00000000000378,-2.999999999997449,33.00000000000125,58.000000000002494,234.00000000000887,201.99999999999818,82.00000000000784,-161.00000000000136,-174.99999999999716,,-62.99999999998283
2021.06.07,-119.00000000000244,-8.999999999992347,-287.0000000000039,-309.99999999999915,-40.0000000000178,-3.0000000000001137,9.00000000000345,137.00000000000045,193.00000000001205,40.00000000000625,-180.99999999999739,-201.99999999999818,,-771.9999999999893
2021.06.07,-197.00000000000273,11.00000000000545,-324.00000000000205,-375.9999999999986,-109.00000000000354,61.00000000000705,-27.999999999994696,132.000000000005,246.99999999998568,103.00000000000864,-176.9999999999925,-232.99999999998988,,-889.9999999999721
2021.06.07,-204.00000000000418,113.00000000000753,-346.0000000000019,-410.9999999999947,-112.000000000001,82.99999999999841,-14.999999999998348,158.99999999999181,250.0,201.00000000000762,-184.99999999998806,-256.0000000000002,,-722.999999999983
2021.06.07,-217.99999999998488,192.00000000001438,-348.00000000000387,-412.9999999999967,-187.00000000000384,137.00000000000045,-46.00000000000159,137.00000000000045,283.9999999999918,255.00000000000966,-188.99999999999295,-262.00000000000045,,-657.9999999999676
2021.06.07,-252.99999999999213,163.00000000000205,-375.0000000000031,-485.99999999999756,-23.00000000001745,49.99999999999716,19.00000000000235,224.99999999999432,248.99999999999523,306.0000000000116,-153.99999999999636,-280.00000000000114,,-559.000000000005
2021.06.07,-164.99999999999292,69.00000000000794,-331.999999999999,-404.0000000000044,52.99999999999194,46.999999999997044,108.00000000000809,313.99999999999295,188.99999999999295,231.99999999999932,-108.99999999999466,-194.99999999999318,,-192.99999999999397
2021.06.07,-184.00000000000637,46.0000000000127,-336.9999999999984,-433.0000000000056,52.99999999999194,36.000000000001364,101.00000000000664,300.00000000001137,188.99999999999295,218.00000000000352,-110.99999999999,-223.99999999998954,,-345.99999999996953
2021.06.07,-148.99999999999915,100.0000000000112,-318.00000000000716,-426.9999999999996,58.000000000002494,-33.00000000000125,165.00000000000404,221.00000000000364,24.00000000000091,192.00000000000728,-149.99999999999147,-271.0000000000008,,-587.99999999997
2021.06.07,-238.99999999998923,2.999999999997449,-363.99999999999767,-495.9999999999964,102.99999999998644,-108.99999999999466,169.00000000000804,177.99999999999727,-18.000000000000682,146.0000000000008,-173.99999999999238,-323.99999999999807,,-1124.999999999979
2021.06.07,-238.99999999998923,-64.99999999998174,-372.0000000000057,-517.0000000000008,113.99999999999189,-138.9999999999958,187.9999999999993,149.0000000000009,-70.99999999999795,83.00000000001262,-195.99999999999795,-358.99999999999466,,-1423.999999999959
2021.06.07,-268.0000000000016,-75.99999999998718,-365.99999999999966,-492.0000000000035,72.99999999998974,-144.99999999999602,146.00000000000168,96.00000000000364,-54.000000000002046,60.000000000002274,-202.99999999998875,-345.9999999999894,,-1574.999999999971
2021.06.07,-265.99999999998846,-76.99999999999375,-365.99999999999966,-480.0000000000027,56.99999999999594,-132.000000000005,143.9999999999997,90.00000000000341,-56.000000000011596,55.00000000000682,-205.99999999998886,-334.99999999999375,,-1571.9999999999777
2021.06.07,-316.99999999998954,-68.00000000000139,-358.0000000000028,-504.9999999999999,-43.00000000001525,-75.9999999999934,101.00000000000664,43.00000000000637,-33.999999999991815,62.00000000001182,-191.99999999999307,-358.99999999999466,,-1745.9999999999568
2021.06.07,-347.9999999999928,-31.999999999987594,-357.00000000000733,-487.0000000000041,-18.0000000000069,-105.00000000000398,109.00000000000354,37.00000000000614,-50.99999999998772,112.00000000000898,-176.00000000000193,-323.99999999999807,,-1639.9999999999718
