date,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,EURGBP,GBPJPY,EURJPY,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.06.07,-114.99999999999844,-80.99999999999774,-161.00000000000003,-187.9999999999993,-85.00000000000173,-90.00000000000341,-95.00000000000064,-8.99999999998613,-25.000000000005684,-51.9999999999925,-158.00000000000125,-64.99999999999773,,-1123.9999999999845
2021.06.07,-102.00000000000209,14.000000000002899,-138.00000000000477,-180.99999999999784,-106.00000000000608,-100.99999999999909,-34.000000000000696,-8.000000000009777,-32.00000000001069,-15.000000000000568,-137.00000000000045,-174.99999999999716,,-1015.0000000000264
2021.06.07,-100.99999999999554,12.000000000012001,-178.00000000000037,-221.99999999999997,-73.00000000001194,-182.00000000000216,11.00000000000545,-121.00000000000932,-70.99999999999795,-57.999999999992724,-179.00000000000205,-248.99999999999523,,-1410.9999999999898
2021.06.07,-73.99999999999629,80.99999999999774,-124.00000000000189,-239.99999999999577,-52.000000000007596,-195.99999999999795,40.00000000000669,-102.00000000000387,-93.99999999999409,-74.99999999998863,-182.99999999999272,-292.0000000000016,,-1310.999999999976
2021.06.07,-83.9999999999952,63.99999999999739,-135.00000000000733,-236.99999999999832,-65.00000000000395,-204.9999999999983,43.999999999999595,-129.99999999999545,-110.99999999999,-90.99999999999397,-184.99999999998806,-289.99999999999204,,-1424.9999999999657
2021.06.07,-119.99999999998678,57.00000000001815,-158.0000000000026,-207.00000000000162,-103.00000000000864,-245.00000000000455,35.00000000000725,-225.9999999999991,-171.99999999999704,-123.99999999999523,-231.99999999999932,-280.9999999999917,,-1775.9999999999613
2021.06.07,-168.99999999999693,38.0000000000047,-219.00000000000253,-238.0000000000049,-109.00000000000354,-239.00000000000432,26.000000000003798,-235.99999999999,-176.9999999999925,-126.99999999999534,-244.99999999999034,-265.99999999999113,,-1960.999999999963
2021.06.07,-167.9999999999904,69.00000000000794,-172.00000000000549,-211.00000000000563,-100.0000000000112,-207.9999999999984,29.000000000001247,-169.9999999999875,-117.999999999995,-57.999999999992724,-198.99999999999807,-227.99999999999443,,-1533.99999999997
2021.06.07,-82.99999999998863,104.99999999999955,-131.99999999999878,-190.00000000000128,-80.00000000001339,-195.99999999999795,46.00000000000159,-127.9999999999859,-122.0000000000141,-66.99999999999307,-188.99999999999295,-247.99999999999045,,-1283.9999999999754
2021.06.07,-15.999999999993797,119.00000000000244,-139.00000000000023,-188.9999999999947,-38.0000000000047,-200.00000000000284,78.00000000000028,-92.99999999998931,-118.99999999999977,-66.99999999999307,-179.00000000000205,-247.99999999999045,,-1090.9999999999682
