date,USDCHF,EURUSD,USDJPY,USDCAD,CHFJPY,EURGBP,EURNZD,AUDCAD,NZDCAD,empty,sum
2019.03.18,-15.999999999993797,-1.0000000000065512,-27.999999999991587,-56.99999999999594,-40.99999999999682,0.0,-7.0000000000014495,-0.999999999995449,-9.999999999998899,,-160.9999999999805
2019.03.18,-11.999999999989797,-2.0000000000131024,-27.000000000001023,-76.99999999999375,-45.000000000001705,29.000000000001247,9.999999999998899,-2.000000000002,7.0000000000014495,,-118.99999999999979
2019.03.18,-58.000000000002494,-42.0000000000087,-48.99999999999238,-76.99999999999375,-39.00000000000148,-24.000000000001798,45.99999999999049,-29.999999999996696,-37.99999999999359,,-311.0000000000004
2019.03.18,-51.99999999998539,-43.999999999999595,-92.99999999998931,-75.99999999998718,-51.00000000000193,-40.00000000000669,18.999999999991246,14.000000000002899,-2.999999999997449,,-325.9999999999734
2019.03.18,-52.99999999999194,-42.0000000000087,-105.99999999999454,-68.99999999998573,-66.0000000000025,-23.00000000000635,-60.99999999999994,31.000000000003247,4.000000000004,,-384.9999999999825
2019.03.18,-39.999999999995595,-29.00000000001235,-87.0000000000033,-70.99999999999883,-57.00000000000216,22.999999999995246,-104.00000000001519,67.00000000000594,19.00000000000235,,-279.00000000002393
2019.03.18,-43.999999999999595,-33.00000000001635,-109.99999999999943,-105.99999999998388,-76.99999999999818,29.000000000001247,-9.999999999998899,26.999999999999247,-46.00000000000159,,-369.99999999999744
2019.03.18,-42.999999999993044,-5.000000000010552,-101.99999999998965,-24.000000000001798,-82.99999999999841,56.0000000000005,71.99999999998319,-5.999999999994898,-82.99999999999974,,-218.00000000000435
2019.03.18,-38.99999999998904,11.999999999989797,-135.99999999999568,2.999999999997449,-114.99999999999488,66.99999999999484,81.9999999999821,23.00000000000635,-73.00000000000084,,-176.00000000000995
2019.03.18,-36.999999999998145,24.999999999986144,-155.00000000000114,26.999999999999247,-153.0000000000058,78.00000000000028,-68.00000000000139,67.00000000000594,-57.99999999999139,,-274.00000000000625
2019.03.18,-7.999999999985796,78.00000000000028,-128.99999999999068,97.00000000001374,-165.99999999999682,83.9999999999952,-189.00000000001694,197.99999999999818,9.00000000000345,,-25.999999999979384
2019.03.18,28.000000000005798,119.00000000000244,-100.99999999999909,158.0000000000137,-165.00000000000625,95.99999999999609,-318.00000000001825,258.9999999999981,84.0000000000063,,159.99999999999886
2019.03.18,17.000000000000348,109.99999999998789,-101.99999999998965,167.00000000000603,-144.99999999999602,85.99999999999719,-303.0000000000088,234.00000000000088,82.99999999999974,,146.99999999999758
2019.03.18,17.000000000000348,106.99999999999044,-87.0000000000033,158.99999999999804,-126.00000000000477,144.99999999999514,-289.0000000000059,238.0000000000049,104.00000000000409,,267.99999999997897
2019.03.18,5.999999999994898,99.99999999998899,-81.99999999999363,165.9999999999995,-129.99999999999545,139.99999999999568,-313.00000000000773,236.00000000000287,112.000000000001,,234.9999999999861
2019.03.18,-8.999999999992347,85.00000000000173,-97.99999999999898,158.0000000000137,-123.99999999999523,151.00000000000114,-313.00000000000773,241.99999999999778,103.00000000000864,,195.0000000000287
