date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,CHFJPY,CADCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,CADJPY,NZDJPY,empty,sum
2018.11.19,-29.000000000001247,35.00000000000725,75.00000000000284,-26.999999999999247,-3.999999999992898,-17.000000000000348,153.0000000000058,20.999999999993246,183.9999999999975,80.99999999999774,129.00000000000134,53.999999999998494,84.99999999997954,-45.000000000001705,-125.0,,569.9999999999883
2018.11.19,-53.00000000000304,4.000000000004,39.00000000000148,-4.999999999988347,-19.00000000000235,-17.000000000000348,99.99999999999432,-41.9999999999976,60.99999999997863,12.999999999996348,131.99999999999878,31.000000000003247,129.99999999998568,-36.99999999999193,-12.999999999991019,,323.99999999998784
2018.11.19,-53.999999999998494,90.00000000001229,-108.99999999999466,114.99999999999844,104.00000000000409,-103.00000000000864,22.999999999996135,-117.00000000000044,-27.000000000015234,-36.999999999998145,-55.000000000005045,-75.00000000000284,-95.00000000000064,-9.999999999990905,-16.999999999995907,,-367.0
2018.11.19,-30.000000000007798,23.00000000001745,-40.99999999999682,62.000000000006494,33.000000000005244,-1.999999999990898,120.00000000000455,-67.00000000000594,-11.000000000024102,-52.99999999999194,28.000000000005798,-83.9999999999952,-12.000000000012001,-27.000000000001023,71.00000000001216,,10.000000000025985
2018.11.19,-42.0000000000087,39.00000000001125,18.000000000000682,0.0,48.99999999999905,-38.99999999998904,170.99999999999227,-40.00000000000669,79.99999999998408,48.000000000003595,15.00000000000945,-48.000000000003595,-80.00000000001339,-33.00000000000125,-18.999999999991246,,118.99999999998644
2018.11.19,-53.999999999998494,29.999999999996696,-45.000000000001705,-69.00000000000794,53.999999999998494,-41.000000000002146,93.00000000000352,-9.00000000000345,-10.000000000019327,123.00000000000644,-15.999999999993797,22.0000000000109,-103.00000000000864,60.000000000002274,12.000000000000455,,46.99999999998329
2018.11.19,-63.00000000000195,33.00000000001635,-52.99999999999727,-32.999999999994145,77.00000000000485,-55.99999999998939,75.00000000000284,-38.0000000000047,-19.000000000005457,82.00000000000429,-65.00000000000395,16.000000000016,-114.0000000000141,40.99999999999682,-25.99999999999625,,-142.99999999996604
2018.11.19,-63.00000000000195,49.00000000001015,-70.99999999999795,-24.000000000001798,92.99999999999864,-70.99999999999883,57.00000000000216,-41.9999999999976,-28.00000000002001,90.00000000001229,-80.99999999999774,-14.999999999987246,-167.00000000000603,49.99999999999716,0.0,,-222.99999999998875
2018.11.19,-65.00000000000395,26.0000000000149,-99.99999999999432,-41.99999999998649,58.99999999999794,-49.99999999999449,27.000000000001023,-33.000000000005244,-86.00000000001273,83.00000000001084,-28.999999999990145,-7.999999999985796,-113.00000000000753,85.00000000000796,40.00000000000625,,-205.9999999999418
2018.11.19,-70.0000000000034,35.00000000000725,-81.99999999999363,-80.99999999999774,31.999999999998696,-69.00000000000794,36.000000000001364,-17.000000000000348,-52.00000000002092,146.00000000000168,48.000000000003595,7.0000000000014495,-83.00000000001084,94.0000000000083,94.99999999999886,,38.999999999986386
2018.11.19,-75.9999999999983,60.99999999999994,-114.00000000000432,-79.00000000000685,4.999999999999449,-104.99999999999955,-4.0000000000048885,-21.999999999999797,-64.00000000002137,178.99999999999582,151.9999999999966,8.000000000008,-21.00000000000435,118.99999999999977,152.00000000000102,,190.99999999996123
2018.11.19,-103.00000000000864,48.000000000003595,-40.99999999999682,-99.00000000000463,-24.999999999997247,-123.99999999999079,43.99999999999693,-29.000000000001247,14.999999999986358,185.99999999999727,202.9999999999976,-5.999999999994898,2.999999999997449,75.00000000000284,170.0000000000017,,316.9999999999895
2018.11.19,-104.99999999999955,-17.999999999984695,-19.000000000005457,-82.99999999998863,-70.99999999999883,-58.99999999998684,60.000000000002274,-41.9999999999976,-32.00000000001069,78.00000000000028,225.00000000000853,-95.00000000000064,27.999999999983594,48.00000000000182,219.0000000000083,,134.00000000003192
2018.11.19,-127.00000000001043,-58.000000000002494,-34.99999999999659,-102.99999999998644,-64.99999999999284,-46.999999999997044,22.00000000000557,-47.00000000000814,-96.00000000000364,51.000000000001044,153.00000000000313,-102.99999999998644,-15.00000000000945,73.0000000000075,215.0000000000034,,-181.99999999997283
2018.11.19,-129.00000000000134,-92.99999999998754,24.00000000000091,-150.99999999999002,-83.9999999999952,-12.999999999996348,78.00000000000296,-19.00000000000235,-61.00000000000705,68.00000000000139,154.0000000000097,-52.99999999999194,18.999999999991246,60.000000000002274,225.00000000000853,,25.000000000045247
2018.11.19,-140.0000000000068,-45.99999999999049,48.00000000000182,-141.99999999999767,-85.99999999999719,-76.99999999999375,87.99999999999386,-31.999999999998696,22.999999999996135,121.99999999999989,222.99999999999542,-68.00000000000139,17.000000000000348,37.00000000000614,212.0000000000033,,179.0000000000109
2018.11.19,-110.00000000001009,32.0000000000098,12.000000000000455,-80.99999999999774,-19.999999999997797,-116.00000000000499,85.99999999999852,-47.00000000000814,61.9999999999834,141.99999999999767,164.99999999999292,-62.99999999999084,-49.00000000001015,25.000000000005684,180.00000000000682,,217.99999999997556
2018.11.19,-100.99999999999554,23.00000000001745,-10.000000000005116,-97.9999999999981,-35.999999999991594,-96.99999999999153,75.9999999999934,-29.000000000001247,25.999999999982037,151.9999999999966,194.0000000000053,-38.0000000000047,-12.000000000012001,51.00000000000193,190.00000000001194,,291.0000000000088
2018.11.19,-64.0000000000085,66.00000000001049,-46.00000000000648,-127.99999999999478,18.0000000000069,-92.00000000000318,79.9999999999983,15.999999999993797,25.999999999982037,243.99999999999977,126.0000000000039,56.000000000011596,-59.000000000009045,97.99999999999898,205.0000000000125,,545.9999999999964
2018.11.19,-35.00000000000725,259.0000000000092,-33.00000000000125,-103.99999999999298,8.000000000008,-245.99999999999068,125.0,22.999999999995246,259.9999999999909,463.9999999999977,409.99999999999926,46.999999999997044,-15.00000000000945,72.00000000000273,216.00000000000819,,1451.0000000000066
2018.11.19,-9.00000000000345,326.0000000000041,45.000000000001705,-49.99999999999449,65.99999999999939,-279.99999999999136,233.0000000000041,12.999999999996348,437.9999999999882,486.00000000000864,365.99999999999966,107.00000000001265,-13.000000000018552,-21.000000000000796,120.00000000000455,,1827.0000000000105
