date,GBPUSD,AUDUSD,NZDUSD,GBPCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,CADJPY,AUDCAD,empty,sum
2016.10.31,-38.99999999998904,-8.000000000008,-34.000000000000696,-55.99999999998939,-17.999999999995797,-43.00000000000415,0.0,-48.99999999998794,0.0,-27.000000000001023,0.0,,-273.999999999976
2016.10.31,-1.999999999990898,34.99999999999615,-27.999999999994696,2.999999999997449,-31.999999999998696,15.999999999993797,68.9999999999884,36.0000000000138,92.00000000000318,-18.000000000000682,42.0000000000087,,213.0000000000165
2016.10.31,1.999999999990898,6.999999999990347,-27.999999999994696,45.000000000006146,-36.0000000000027,64.99999999999284,88.99999999999864,24.000000000001798,124.99999999999733,-24.00000000000091,25.999999999992696,,294.9999999999724
2016.10.31,80.99999999999774,-18.0000000000069,-79.99999999999119,87.99999999999919,-56.0000000000005,93.99999999999409,186.9999999999976,83.00000000001084,160.00000000000458,-1.0000000000047748,32.999999999994145,,570.9999999999948
2016.10.31,19.999999999997797,-16.0000000000049,-39.999999999995595,104.99999999999955,-36.999999999998145,105.99999999999498,137.00000000000045,70.0000000000145,160.99999999998892,-25.99999999999625,26.999999999999247,,507.00000000000057
2016.10.31,-24.000000000001798,63.99999999999739,102.00000000000209,38.0000000000047,75.9999999999983,51.99999999999649,225.9999999999991,32.0000000000098,137.9999999999937,64.00000000000716,25.00000000000835,,793.0000000000152
2016.10.31,-113.99999999999189,41.9999999999976,78.00000000000028,-34.99999999998504,29.999999999996696,25.999999999992696,79.9999999999983,-56.99999999999594,-12.999999999996348,3.0000000000001137,-4.999999999988347,,35.000000000028116
2016.10.31,21.00000000000435,-60.00000000000449,32.0000000000098,99.00000000000463,9.999999999998899,125.99999999999278,265.00000000000057,85.00000000000173,18.0000000000069,75.00000000000284,-59.000000000009045,,612.000000000009
2016.10.31,-66.99999999999484,-28.000000000005798,84.0000000000063,53.00000000001415,41.000000000002146,107.99999999999699,221.9999999999942,-27.999999999983594,-112.000000000001,84.00000000000318,-73.99999999999629,,283.0000000000354
2016.10.31,-76.0000000000094,-64.0000000000085,97.00000000000264,25.00000000000835,43.999999999999595,112.99999999999643,280.9999999999917,-40.99999999997994,-164.00000000000858,134.00000000000034,-110.99999999999443,,237.99999999999818
2016.10.31,-65.99999999998829,-106.00000000000608,64.0000000000085,24.000000000001798,19.999999999997797,112.99999999999643,251.99999999999534,-109.99999999998789,-256.00000000001177,159.9999999999966,-123.00000000000644,,-28.00000000000405
2016.10.31,-35.00000000000725,-101.00000000000664,55.000000000005045,17.000000000000348,36.0000000000027,117.00000000000044,241.99999999999022,-58.99999999998684,-211.00000000000563,134.00000000000034,-116.99999999998934,,78.00000000000344
2016.10.31,-12.999999999996348,-168.00000000000148,20.0000000000089,11.00000000000545,16.0000000000049,124.99999999999733,251.99999999999534,-68.99999999998573,-314.99999999999864,144.99999999999602,-175.99999999999838,,-171.99999999997266
2016.10.31,-1.999999999990898,-165.00000000000404,16.0000000000049,11.00000000000545,19.00000000000235,129.00000000000134,245.9999999999951,-73.99999999999629,-269.00000000000813,141.9999999999959,-160.99999999998892,,-107.99999999998323
2016.10.31,11.00000000000545,-189.00000000000583,28.000000000005798,8.000000000008,41.000000000002146,125.99999999999278,299.99999999999716,-58.99999999998684,-300.99999999999574,159.9999999999966,-185.99999999999727,,-60.999999999977774
2016.10.31,21.00000000000435,-218.00000000000708,32.0000000000098,24.000000000001798,43.00000000000415,131.99999999999878,215.99999999999397,-86.99999999999264,-367.0000000000062,141.9999999999959,-188.9999999999947,,-250.99999999999187
