date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,empty,sum
2021.09.13,-26.000000000003798,0.0,0.0,-41.99999999998738,-34.99999999998504,-103.00000000000864,0.0,-208.00000000000819,0.0,-256.9999999999766,-261.0000000000001,-470.9999999999992,-22.00000000001978,-76.0000000000094,-24.000000000001798,0.0,-138.9999999999958,0.0,,-1663.999999999996
2021.09.13,26.999999999999247,12.000000000012001,-5.000000000010552,-15.000000000000568,-49.99999999999449,-59.000000000009045,0.0,-219.00000000001364,92.99999999999864,-214.999999999975,-317.9999999999961,-554.00000000001,9.999999999990905,-76.0000000000094,127.99999999999478,70.0000000000145,-76.99999999999818,-4.0000000000048885,,-1252.0000000000118
2021.09.13,49.99999999999449,79.00000000000685,2.999999999997449,15.000000000000568,-75.99999999998718,-145.00000000000622,14.999999999998348,-182.0000000000155,109.00000000000354,-283.9999999999918,-245.99999999999068,-452.00000000000796,-4.000000000019099,-84.0000000000174,-34.000000000000696,100.99999999999554,-222.99999999999898,33.999999999991815,,-1324.0000000000468
2021.09.13,56.0000000000005,107.00000000001265,18.0000000000069,34.000000000006025,-54.99999999998284,-197.00000000000273,60.00000000000449,-168.0000000000126,131.99999999999878,-262.9999999999768,-238.0000000000049,-250.00000000001688,15.999999999991132,-34.000000000000696,-103.00000000000864,62.000000000006494,-243.99999999999977,107.99999999998988,,-958.9999999999892
2021.09.13,49.99999999999449,116.00000000000499,15.999999999993797,27.000000000001023,-51.99999999998539,-194.0000000000053,70.99999999999883,-184.00000000000637,126.99999999999933,-271.99999999999136,-248.00000000000378,-251.00000000000122,18.999999999977035,-34.000000000000696,-58.000000000002494,73.99999999999629,-241.99999999999022,109.99999999999943,,-925.0000000000215
2021.09.13,48.99999999999905,137.00000000000932,14.000000000002899,53.00000000001148,-17.000000000000348,-199.00000000000472,46.00000000000159,-205.00000000001074,121.00000000000443,-316.0000000000025,-234.00000000000088,-280.9999999999979,48.00000000000182,5.999999999994898,-74.0000000000185,110.00000000001009,-256.9999999999908,102.99999999999443,,-895.9999999999965
2021.09.13,68.99999999999685,95.00000000000064,11.00000000000545,69.00000000000261,-93.99999999999409,-201.00000000000674,-44.99999999999504,-236.00000000001398,121.99999999999989,-364.9999999999807,-243.99999999999977,-326.0000000000041,62.99999999998818,-28.000000000005798,-78.00000000000028,131.99999999999878,-292.0000000000016,16.999999999995907,,-1331.0000000000134
2021.09.13,121.00000000000443,79.00000000000685,51.000000000001044,101.0000000000133,-96.99999999999153,-170.99999999999892,-68.99999999999685,-261.0000000000001,105.99999999999498,-358.99999999998045,-243.99999999999977,-361.0000000000113,54.9999999999784,-24.000000000001798,-83.00000000001084,235.00000000000742,-274.9999999999915,0.999999999990564,,-1194.9999999999864
2021.09.13,131.00000000000333,38.0000000000047,82.00000000000429,112.00000000000898,-66.99999999999484,-150.00000000000568,-103.99999999999298,-259.0000000000092,109.00000000000354,-341.99999999998454,-207.00000000000162,-361.0000000000113,25.999999999982037,48.99999999998794,-57.00000000001815,280.0000000000136,-253.99999999999068,-39.00000000000148,,-1013.0000000000022
2021.09.13,117.99999999999588,33.00000000001635,76.99999999999375,90.00000000000341,-112.99999999998533,-158.0000000000026,-87.99999999999919,-215.99999999999397,121.99999999999989,-268.0000000000007,-238.0000000000049,-327.00000000001063,15.999999999991132,1.999999999990898,-66.00000000001049,304.00000000001535,-236.99999999999477,-27.000000000001023,,-975.9999999999968
2021.09.13,124.00000000000189,52.000000000007596,92.00000000000318,61.00000000000705,-114.99999999999844,-126.0000000000039,-78.99999999999574,-232.00000000000998,109.00000000000354,-292.0000000000016,-268.0000000000016,-377.0000000000051,-36.000000000001364,2.999999999997449,-19.00000000001345,256.00000000001177,-209.00000000000318,-26.00000000001046,,-1082.0000000000123
2021.09.13,115.99999999999389,79.00000000000685,89.99999999999008,106.00000000000875,-19.999999999997797,-125.00000000000844,-35.999999999991594,-258.0000000000027,78.99999999999574,-349.9999999999943,-161.99999999999548,-383.0,18.000000000000682,105.99999999998388,-34.000000000000696,231.0000000000034,-221.9999999999942,34.99999999999659,,-730.0000000000053
2021.09.13,90.0000000000012,151.00000000001222,73.99999999999629,69.00000000000261,9.999999999998899,-157.00000000000713,-8.999999999992347,-279.00000000000705,53.00000000000304,-400.99999999998204,-177.99999999998929,-421.0000000000047,1.999999999981128,148.99999999999915,-60.000000000015596,102.00000000000209,-230.99999999999454,57.00000000000216,,-978.9999999999942
2021.09.13,90.99999999999665,172.0000000000166,75.99999999998718,91.00000000000819,53.999999999998494,-146.00000000000168,23.00000000000635,-287.000000000015,51.000000000001044,-400.99999999998204,-147.00000000000824,-536.0000000000032,25.999999999982037,175.99999999999838,-32.0000000000098,109.00000000000354,-222.99999999999898,93.99999999999409,,-809.0000000000264
2021.09.13,97.00000000000264,118.00000000001809,82.00000000000429,88.00000000000807,30.0000000000189,-104.99999999999955,9.00000000000345,-253.00000000001432,75.00000000000284,-381.0000000000002,-154.99999999999403,-551.9999999999969,1.999999999981128,160.99999999998892,14.999999999987246,97.9999999999981,-183.9999999999975,87.99999999999386,,-766.9999999999951
2021.09.13,104.00000000000409,-4.999999999988347,102.00000000000209,93.00000000000352,-88.99999999998354,-98.0000000000092,-43.999999999999595,-229.00000000001253,78.00000000000028,-292.0000000000016,-133.00000000000534,-641.0000000000027,-60.000000000002274,139.9999999999846,31.000000000003247,60.000000000015596,-171.99999999999704,39.99999999999204,,-1114.9999999999966
2021.09.13,166.99999999999494,-62.99999999999084,181.9999999999933,124.00000000000944,-147.99999999999258,18.999999999991246,-109.99999999999899,-205.99999999999508,97.00000000000264,-242.999999999995,-137.00000000000932,-699.0000000000052,-88.00000000002228,110.99999999999443,177.99999999998929,157.00000000000713,-79.9999999999983,-37.9999999999967,,-777.0000000000218
2021.09.13,158.0000000000026,-54.99999999998284,187.99999999998818,168.00000000000637,-98.99999999998244,5.999999999994898,-103.99999999999298,-188.00000000001037,90.0000000000012,-294.9999999999875,-60.99999999999994,-635.0000000000077,-54.000000000002046,190.00000000000128,119.00000000000244,168.99999999999693,-137.99999999999102,-2.0000000000095497,,-542.9999999999725
