date,EURNZD,AUDCAD,empty,sum
2018.05.14,-1436.9999999999993,77.00000000000485,,-1359.9999999999945
2018.05.14,-1469.9999999999936,77.00000000000485,,-1392.9999999999889
2018.05.14,-1499.000000000006,81.00000000000884,,-1417.999999999997
2018.05.14,-1367.000000000007,84.0000000000063,,-1283.0000000000007
2018.05.14,-1370.0000000000045,32.0000000000098,,-1337.9999999999948
2018.05.14,-1331.9999999999998,11.00000000000545,,-1320.9999999999943
2018.05.14,-1378.9999999999968,59.000000000009045,,-1319.9999999999877
2018.05.14,-1473.9999999999975,33.000000000005244,,-1440.9999999999923
2018.05.14,-1465.0000000000052,86.0000000000083,,-1378.9999999999968
2018.05.14,-1401.0000000000077,60.00000000000449,,-1341.0000000000032
2018.05.14,-1249.9999999999955,89.00000000000574,,-1160.9999999999898
2018.05.15,-1268.0000000000025,30.000000000007798,,-1237.9999999999948
2018.05.15,-1191.9999999999932,11.00000000000545,,-1180.9999999999877
2018.05.15,-1279.9999999999923,54.00000000000959,,-1225.9999999999827
2018.05.15,-1249.9999999999955,40.00000000000669,,-1209.9999999999889
2018.05.15,-1322.000000000001,17.000000000000348,,-1305.0000000000005
2018.05.15,-1246.9999999999982,25.00000000000835,,-1221.9999999999898
2018.05.15,-1375.9999999999995,28.000000000005798,,-1347.9999999999936
2018.05.15,-1336.0000000000039,79.00000000000685,,-1256.999999999997
2018.05.15,-1374.999999999993,92.00000000000318,,-1282.9999999999898
2018.05.15,-1350.0000000000068,60.99999999999994,,-1289.0000000000068
2018.05.15,-1429.999999999998,40.00000000000669,,-1389.9999999999914
2018.05.15,-1425.9999999999939,42.0000000000087,,-1383.9999999999852
2018.05.15,-1384.0000000000075,50.0000000000056,,-1334.0000000000018
2018.05.15,-1414.000000000004,24.000000000001798,,-1390.0000000000023
2018.05.15,-1455.9999999999907,1.0000000000065512,,-1454.999999999984
2018.05.15,-1556.0000000000018,-60.99999999999994,,-1617.0000000000018
2018.05.15,-1453.9999999999998,-24.999999999997247,,-1478.999999999997
2018.05.15,-1597.9999999999884,-83.9999999999952,,-1681.9999999999836
2018.05.15,-1485.000000000003,-66.99999999999484,,-1551.9999999999977
2018.05.15,-1408.9999999999936,-86.99999999999264,,-1495.9999999999864
2018.05.15,-1271.0,-80.99999999999774,,-1351.9999999999977
2018.05.15,-1241.0000000000032,-51.99999999999649,,-1292.9999999999998
2018.05.15,-1170.0000000000043,35.00000000000725,,-1134.999999999997
2018.05.15,-1163.000000000003,-0.999999999995449,,-1163.9999999999984
2018.05.15,-1119.0000000000034,9.999999999998899,,-1109.0000000000045
2018.05.15,-1136.999999999988,9.999999999998899,,-1126.999999999989
2018.05.15,-1150.999999999991,-23.999999999990695,,-1174.9999999999816
2018.05.15,-1255.9999999999905,-62.99999999999084,,-1318.9999999999814
2018.05.15,-1008.9999999999932,-112.000000000001,,-1120.999999999994
2018.05.15,-1062.0000000000073,-134.99999999999625,,-1197.0000000000036
2018.05.15,-876.9999999999944,-245.99999999999068,,-1122.999999999985
2018.05.15,-1009.9999999999998,-121.99999999999989,,-1131.9999999999995
2018.05.15,-1099.0000000000055,26.000000000003798,,-1073.0000000000016
2018.05.15,-1225.0000000000093,-25.999999999992696,,-1251.000000000002
2018.05.15,-1279.000000000008,-34.99999999999615,,-1314.000000000004
2018.05.15,-1340.000000000008,21.999999999999797,,-1318.0000000000082
2018.05.15,-1368.999999999998,-49.99999999999449,,-1418.9999999999925
2018.05.15,-1279.9999999999923,-103.99999999999298,,-1383.9999999999852
2018.05.15,-1435.0000000000084,-97.9999999999981,,-1533.0000000000066
2018.05.15,-1479.0000000000082,-130.99999999999224,,-1610.0000000000005
2018.05.15,-1438.000000000006,-106.99999999999044,,-1544.9999999999964
2018.05.15,-1428.9999999999914,-142.99999999999312,,-1571.9999999999845
2018.05.15,-1346.0000000000027,-170.99999999999892,,-1517.0000000000016
2018.05.15,-1473.9999999999975,-174.99999999999181,,-1648.9999999999893
2018.05.15,-1434.000000000002,-215.99999999999397,,-1649.999999999996
2018.05.15,-1412.9999999999975,-178.00000000000037,,-1590.999999999998
2018.05.15,-1401.0000000000077,-180.99999999999784,,-1582.0000000000055
2018.05.15,-1239.9999999999966,-135.99999999999167,,-1375.9999999999882
2018.05.16,-1252.999999999993,-173.9999999999964,,-1426.9999999999893
2018.05.16,-1225.9999999999939,-145.9999999999906,,-1371.9999999999845
2018.05.16,-1119.9999999999877,-151.00000000000114,,-1270.9999999999889
2018.05.16,-1011.0000000000064,-167.9999999999904,,-1178.9999999999968
2018.05.16,-1079.0000000000077,-158.99999999999804,,-1238.0000000000057
2018.05.16,-977.0000000000057,-186.99999999999272,,-1163.9999999999984
2018.05.16,-1103.0000000000095,-149.99999999999457,,-1253.000000000004
2018.05.16,-1130.0000000000089,-166.99999999999494,,-1297.0000000000039
2018.05.16,-1168.9999999999977,-174.99999999999181,,-1343.9999999999895
2018.05.16,-1014.9999999999882,-362.99999999999113,,-1377.9999999999793
2018.05.16,-846.9999999999977,-278.9999999999959,,-1125.9999999999936
2018.05.16,-851.0000000000017,-265.99999999999955,,-1117.0000000000014
2018.05.16,-804.0000000000047,-258.9999999999981,,-1063.0000000000027
2018.05.16,-948.9999999999999,-210.99999999999451,,-1159.9999999999943
2018.05.16,-1042.9999999999939,-230.99999999999233,,-1273.9999999999861
2018.05.16,-1090.9999999999975,-201.99999999999108,,-1292.9999999999886
2018.05.16,-1055.000000000006,-173.9999999999964,,-1229.0000000000023
2018.05.16,-1025.0000000000093,-117.00000000000044,,-1142.0000000000098
2018.05.16,-822.9999999999959,-174.99999999999181,,-997.9999999999877
2018.05.16,-822.9999999999959,-100.99999999999554,,-923.9999999999915
2018.05.16,-709.9999999999884,-75.9999999999983,,-785.9999999999867
2018.05.16,-706.999999999991,-100.99999999999554,,-807.9999999999866
2018.05.16,-743.9999999999891,-85.99999999999719,,-829.9999999999862
2018.05.16,-587.0000000000042,-75.9999999999983,,-663.0000000000025
2018.05.16,-266.999999999995,-67.9999999999903,,-334.9999999999853
2018.05.16,-109.99999999998789,-73.99999999999629,,-183.9999999999842
2018.05.16,62.000000000006494,9.999999999998899,,72.0000000000054
2018.05.16,24.000000000001798,4.999999999999449,,29.000000000001247
2018.05.16,-35.00000000000725,-24.999999999997247,,-60.00000000000449
2018.05.16,-46.999999999997044,-56.0000000000005,,-102.99999999999754
2018.05.16,218.00000000000708,-56.0000000000005,,162.0000000000066
2018.05.16,312.00000000000114,-142.99999999999312,,169.00000000000801
2018.05.16,273.9999999999965,-109.99999999999899,,163.9999999999975
2018.05.16,544.0000000000111,-156.00000000000057,,388.0000000000106
2018.05.16,340.00000000000693,-198.99999999999363,,141.0000000000133
2018.05.16,341.99999999999784,-235.99999999999176,,106.00000000000608
2018.05.16,282.0000000000045,-162.99999999999093,,119.00000000001356
2018.05.16,269.00000000000813,-57.99999999999139,,211.00000000001674
2018.05.16,249.99999999999466,-91.99999999999208,,158.00000000000256
2018.05.16,191.99999999999218,-112.99999999999643,,78.99999999999575
2018.05.16,191.99999999999218,-165.9999999999995,,25.999999999992696
2018.05.16,55.000000000005045,-159.9999999999935,,-104.99999999998845
2018.05.16,35.999999999991594,-207.99999999999707,,-172.00000000000549
2018.05.16,184.00000000000637,-192.99999999999872,,-8.999999999992355
2018.05.16,68.00000000000139,-228.99999999999034,,-160.99999999998894
2018.05.16,25.00000000000835,-192.99999999999872,,-167.99999999999037
2018.05.16,-45.99999999999049,-200.00000000000017,,-245.99999999999068
2018.05.16,49.99999999999449,-203.99999999999307,,-153.99999999999858
2018.05.17,83.00000000001084,-221.99999999999997,,-138.99999999998914
2018.05.17,154.99999999999403,-203.99999999999307,,-48.999999999999034
2018.05.17,113.99999999999189,-190.99999999999673,,-77.00000000000485
2018.05.17,188.00000000001037,-191.99999999999218,,-3.99999999998181
2018.05.17,175.99999999999838,-181.9999999999933,,-5.9999999999949125
2018.05.17,97.9999999999981,-222.99999999999542,,-124.99999999999733
2018.05.17,59.99999999999339,-190.99999999999673,,-131.00000000000335
2018.05.17,110.00000000001009,-203.99999999999307,,-93.99999999998298
2018.05.17,69.9999999999923,-206.99999999999054,,-136.99999999999824
2018.05.17,295.0000000000008,-166.99999999999494,,128.00000000000585
2018.05.17,493.99999999999443,-108.99999999999244,,385.000000000002
2018.05.17,466.00000000001086,-97.9999999999981,,368.00000000001273
2018.05.17,404.0000000000044,-74.99999999999174,,329.0000000000126
2018.05.17,270.99999999999903,-83.9999999999952,,187.00000000000384
2018.05.17,347.0000000000084,-93.99999999999409,,253.00000000001432
2018.05.17,90.00000000001229,-115.99999999999389,,-25.999999999981597
2018.05.17,89.00000000000574,-122.99999999999534,,-33.9999999999896
2018.05.17,-56.99999999999594,-101.99999999999099,,-158.99999999998693
2018.05.17,-102.00000000000209,-157.99999999999147,,-259.9999999999936
2018.05.17,-90.99999999999665,-102.99999999999754,,-193.9999999999942
2018.05.17,-228.99999999999034,-195.9999999999962,,-424.9999999999865
2018.05.17,-140.0000000000068,-152.99999999999204,,-292.99999999999886
2018.05.17,-222.99999999999542,-178.00000000000037,,-400.9999999999958
2018.05.17,-184.00000000000637,-226.99999999999943,,-411.0000000000058
2018.05.17,-157.99999999999147,-230.99999999999233,,-388.9999999999838
2018.05.17,-113.99999999999189,-229.99999999999687,,-343.99999999998875
2018.05.17,103.00000000000864,-226.99999999999943,,-123.99999999999079
2018.05.17,42.999999999993044,-176.99999999999383,,-134.0000000000008
2018.05.17,171.99999999999437,-131.99999999999878,,39.999999999995595
2018.05.17,157.00000000000713,-167.9999999999904,,-10.99999999998326
2018.05.17,-70.99999999999883,-225.99999999999287,,-296.9999999999917
2018.05.17,-218.99999999999142,-276.9999999999939,,-495.99999999998533
2018.05.17,-173.00000000000094,-221.99999999999997,,-395.0000000000009
2018.05.17,-181.9999999999933,-151.9999999999966,,-333.9999999999899
2018.05.17,-161.99999999999548,-109.99999999999899,,-271.9999999999945
2018.05.17,-130.0000000000079,-148.99999999999915,,-279.00000000000705
2018.05.17,-205.99999999999508,-110.99999999999443,,-316.99999999998954
2018.05.17,-306.00000000000625,-107.99999999999699,,-414.00000000000324
2018.05.17,-228.99999999999034,-98.99999999999353,,-327.99999999998386
2018.05.17,-192.99999999999872,-159.9999999999935,,-352.9999999999922
2018.05.17,-191.00000000000784,-114.99999999999844,,-306.00000000000625
2018.05.17,-329.00000000000153,-186.99999999999272,,-515.9999999999943
2018.05.17,-344.99999999999534,-142.99999999999312,,-487.99999999998846
2018.05.17,-391.000000000008,-206.99999999999054,,-597.9999999999985
2018.05.17,-358.9999999999982,-191.99999999999218,,-550.9999999999903
2018.05.17,-320.00000000000915,-196.99999999999162,,-517.0000000000008
2018.05.17,-310.9999999999946,-192.99999999999872,,-503.9999999999933
2018.05.17,-170.00000000000347,-170.99999999999892,,-341.0000000000024
2018.05.18,-168.99999999999693,-141.99999999999767,,-310.9999999999946
2018.05.18,-245.0000000000063,-162.99999999999093,,-407.99999999999727
2018.05.18,-248.99999999998812,-17.000000000000348,,-265.99999999998846
2018.05.18,-133.99999999998968,45.000000000006146,,-88.99999999998354
2018.05.18,-126.0000000000039,40.00000000000669,,-85.9999999999972
2018.05.18,-51.000000000001044,21.00000000000435,,-29.999999999996696
2018.05.18,0.0,30.000000000007798,,30.000000000007798
2018.05.18,29.999999999996696,60.00000000000449,,90.0000000000012
2018.05.18,-103.00000000000864,53.00000000000304,,-50.0000000000056
2018.05.18,-184.99999999999073,33.000000000005244,,-151.9999999999855
2018.05.18,-177.00000000000495,46.00000000000159,,-131.00000000000335
2018.05.18,-75.00000000000284,6.0000000000060005,,-68.99999999999685
2018.05.18,-120.99999999999334,21.999999999999797,,-98.99999999999353
2018.05.18,-106.99999999999044,45.000000000006146,,-61.99999999998429
2018.05.18,-123.00000000000644,29.000000000001247,,-94.00000000000519
2018.05.18,-177.00000000000495,40.00000000000669,,-136.99999999999824
2018.05.18,-116.00000000000499,39.00000000000014,,-77.00000000000485
2018.05.18,-11.00000000000545,68.00000000000139,,56.99999999999594
2018.05.18,14.000000000002899,50.0000000000056,,64.0000000000085
2018.05.18,106.99999999999044,42.0000000000087,,148.99999999999915
2018.05.18,163.00000000000205,30.000000000007798,,193.00000000000983
2018.05.18,204.00000000000418,-30.999999999992145,,173.00000000001202
2018.05.18,235.00000000000742,-92.99999999999864,,142.00000000000878
2018.05.18,273.0000000000121,-41.9999999999976,,231.0000000000145
2018.05.18,336.00000000000296,-23.999999999990695,,312.0000000000123
2018.05.18,486.999999999993,0.0,,486.999999999993
2018.05.18,401.99999999999125,-103.99999999999298,,297.9999999999983
2018.05.18,533.0000000000057,-87.99999999999919,,445.0000000000065
2018.05.18,907.9999999999977,-51.000000000001044,,856.9999999999967
2018.05.18,778.9999999999964,-45.99999999999049,,733.0000000000059
2018.05.18,852.9999999999926,-143.9999999999997,,708.999999999993
2018.05.18,706.0000000000066,304.9999999999997,,1011.0000000000064
2018.05.18,885.0000000000025,321.0000000000046,,1206.000000000007
2018.05.18,784.9999999999912,391.000000000008,,1175.9999999999993
2018.05.18,936.0000000000035,428.00000000000614,,1364.0000000000095
2018.05.18,1046.999999999998,453.0000000000034,,1500.0000000000014
2018.05.18,981.999999999994,377.0000000000051,,1358.999999999999
2018.05.18,865.0000000000047,518.0000000000074,,1383.000000000012
2018.05.18,815.9999999999945,568.0000000000018,,1383.9999999999964
2018.05.18,859.9999999999941,495.000000000001,,1354.999999999995
2018.05.18,851.0000000000017,442.00000000000904,,1293.0000000000107
2018.05.18,903.0000000000093,457.0000000000074,,1360.0000000000168
2018.05.18,944.0000000000115,453.0000000000034,,1397.000000000015
2018.05.18,1005.0000000000115,421.0000000000047,,1426.0000000000161
2018.05.18,1032.999999999995,387.000000000004,,1419.999999999999
2018.05.18,1124.9999999999982,391.000000000008,,1516.0000000000061
2018.05.18,1201.0000000000077,376.00000000000966,,1577.0000000000173
2018.05.18,1190.0000000000023,445.0000000000065,,1635.0000000000086
