date,EURNZD,AUDCAD,empty,sum
2018.05.15,-1486.0000000000095,-147.99999999999258,,-1634.000000000002
2018.05.15,-1482.99999999999,-200.00000000000017,,-1682.9999999999902
2018.05.15,-1506.0000000000073,-196.99999999999162,,-1702.9999999999989
2018.05.15,-1560.000000000006,-239.99999999999577,,-1800.0000000000016
2018.05.15,-1482.99999999999,-224.9999999999974,,-1707.9999999999875
2018.05.15,-1428.000000000007,-183.99999999999528,,-1612.0000000000023
2018.05.15,-1411.9999999999911,-183.99999999999528,,-1595.9999999999864
2018.05.16,-1282.9999999999898,-196.99999999999162,,-1479.9999999999814
2018.05.16,-1354.999999999995,-240.99999999999122,,-1595.9999999999861
2018.05.16,-1238.0000000000057,-187.9999999999993,,-1426.000000000005
2018.05.16,-1173.0000000000018,-181.9999999999933,,-1354.999999999995
2018.05.16,-1085.0000000000027,-167.9999999999904,,-1252.9999999999932
2018.05.16,-1093.999999999995,-192.99999999999872,,-1286.9999999999936
2018.05.16,-1150.999999999991,-200.00000000000017,,-1350.9999999999911
2018.05.16,-1218.000000000008,-178.99999999999582,,-1397.0000000000039
2018.05.16,-1272.999999999991,-195.9999999999962,,-1468.999999999987
2018.05.16,-1280.9999999999989,-430.9999999999925,,-1711.9999999999914
2018.05.16,-1049.9999999999955,-384.9999999999909,,-1434.9999999999864
2018.05.16,-916.0000000000057,-329.999999999997,,-1246.0000000000027
2018.05.16,-919.0000000000032,-287.9999999999994,,-1207.0000000000025
2018.05.16,-997.0000000000034,-264.999999999993,,-1261.9999999999964
2018.05.16,-1065.0000000000048,-261.0000000000001,,-1326.000000000005
2018.05.16,-1130.9999999999932,-239.0000000000003,,-1369.9999999999934
2018.05.16,-1105.0000000000005,-218.99999999999142,,-1323.9999999999918
2018.05.16,-1055.000000000006,-186.99999999999272,,-1241.9999999999986
2018.05.16,-1039.9999999999966,-184.99999999999073,,-1224.9999999999873
2018.05.16,-878.000000000001,-195.00000000000074,,-1073.0000000000018
2018.05.16,-848.9999999999886,-137.9999999999937,,-986.9999999999823
2018.05.16,-841.0000000000028,-123.99999999999079,,-964.9999999999936
2018.05.16,-767.9999999999909,-107.99999999999699,,-875.999999999988
2018.05.16,-785.9999999999978,-148.99999999999915,,-934.999999999997
2018.05.16,-614.9999999999877,-126.99999999999933,,-741.999999999987
2018.05.16,-323.0000000000066,-92.99999999999864,,-416.00000000000523
2018.05.16,-156.00000000000057,-100.00000000000009,,-256.0000000000007
2018.05.16,0.0,-15.999999999993797,,-15.999999999993797
2018.05.16,-143.99999999998857,-67.9999999999903,,-211.99999999997885
2018.05.16,-63.99999999999739,-113.99999999999189,,-177.99999999998929
2018.05.16,-119.00000000000244,-74.99999999999174,,-193.9999999999942
2018.05.16,163.00000000000205,-153.99999999999858,,9.000000000003467
2018.05.16,208.99999999999253,-196.99999999999162,,12.00000000000091
2018.05.16,182.99999999999983,-173.9999999999964,,9.000000000003439
2018.05.16,192.99999999999872,-200.99999999999562,,-7.999999999996902
2018.05.16,316.0000000000052,-275.99999999999847,,40.00000000000671
2018.05.16,256.00000000001177,-267.99999999999045,,-11.999999999978684
2018.05.16,242.99999999999324,-182.99999999999983,,59.999999999993406
2018.05.16,249.00000000001032,-113.99999999999189,,135.00000000001842
2018.05.16,114.99999999999844,-121.99999999999989,,-7.0000000000014495
2018.05.16,140.0000000000068,-214.99999999999852,,-74.99999999999173
2018.05.16,51.000000000001044,-197.99999999999818,,-146.99999999999713
2018.05.16,35.00000000000725,-209.9999999999991,,-174.99999999999184
2018.05.16,24.000000000001798,-226.99999999999943,,-202.99999999999764
2018.05.16,56.99999999999594,-231.99999999999886,,-175.00000000000293
2018.05.16,-1.0000000000065512,-245.99999999999068,,-246.99999999999721
2018.05.16,-49.99999999999449,-214.99999999999852,,-264.999999999993
2018.05.16,-55.99999999998939,-225.99999999999287,,-281.99999999998226
2018.05.17,49.00000000001015,-225.99999999999287,,-176.99999999998272
2018.05.17,65.00000000000395,-269.9999999999925,,-204.99999999998855
2018.05.17,66.99999999999484,-227.99999999999488,,-161.00000000000006
2018.05.17,92.00000000000318,-229.99999999999687,,-137.9999999999937
2018.05.17,143.00000000000423,-209.9999999999991,,-66.99999999999486
2018.05.17,93.00000000000975,-222.99999999999542,,-129.99999999998568
2018.05.17,1.999999999990898,-257.9999999999916,,-256.0000000000007
2018.05.17,-42.0000000000087,-217.99999999999596,,-260.00000000000466
2018.05.17,66.00000000001049,-237.99999999999378,,-171.9999999999833
2018.05.17,49.00000000001015,-332.99999999999443,,-283.9999999999843
2018.05.17,296.0000000000074,-169.99999999999238,,126.000000000015
2018.05.17,459.0000000000094,-120.99999999999334,,338.00000000001603
2018.05.17,307.99999999999716,-114.99999999999844,,192.99999999999872
2018.05.17,266.999999999995,-95.99999999999609,,170.99999999999892
2018.05.17,256.99999999999613,-103.99999999999298,,153.00000000000315
2018.05.17,69.9999999999923,-135.99999999999167,,-65.99999999999937
2018.05.17,52.000000000007596,-146.99999999999713,,-94.99999999998954
2018.05.17,-72.0000000000054,-134.99999999999625,,-207.00000000000165
2018.05.17,-184.00000000000637,-220.99999999999343,,-404.9999999999998
2018.05.17,-252.0000000000078,-182.99999999999983,,-435.0000000000076
2018.05.17,-234.00000000000088,-217.99999999999596,,-451.9999999999968
2018.05.17,-347.0000000000084,-230.99999999999233,,-578.0000000000007
2018.05.17,-344.99999999999534,-197.99999999999818,,-542.9999999999935
2018.05.17,-337.0000000000095,-276.9999999999939,,-614.0000000000034
2018.05.17,-280.9999999999979,-261.0000000000001,,-541.999999999998
2018.05.17,-214.00000000000307,-286.99999999999284,,-500.9999999999959
2018.05.17,-157.00000000000713,-264.999999999993,,-422.0000000000001
2018.05.17,36.999999999998145,-268.99999999999704,,-231.9999999999989
2018.05.17,29.00000000001235,-181.9999999999933,,-152.99999999998096
2018.05.17,62.99999999999084,-189.99999999999017,,-126.99999999999932
2018.05.17,-107.99999999999699,-225.99999999999287,,-333.9999999999899
2018.05.17,-269.9999999999925,-297.9999999999983,,-567.9999999999908
2018.05.17,-238.0000000000049,-292.9999999999988,,-531.0000000000036
2018.05.17,-228.00000000000597,-241.99999999999778,,-470.00000000000375
2018.05.17,-198.00000000000927,-168.99999999999693,,-367.0000000000062
2018.05.17,-276.9999999999939,-186.99999999999272,,-463.99999999998664
2018.05.17,-231.99999999998778,-169.99999999999238,,-401.99999999998016
2018.05.17,-331.999999999999,-139.00000000000023,,-470.9999999999992
2018.05.17,-312.00000000000114,-151.9999999999966,,-463.9999999999977
2018.05.17,-279.99999999999136,-165.9999999999995,,-445.99999999999085
2018.05.17,-228.99999999999034,-175.99999999999838,,-404.99999999998875
2018.05.17,-343.99999999998875,-190.99999999999673,,-534.9999999999854
2018.05.17,-363.0000000000022,-192.99999999999872,,-556.0000000000009
2018.05.17,-415.99999999999415,-215.99999999999397,,-631.9999999999882
2018.05.17,-435.9999999999919,-232.99999999999432,,-668.9999999999862
2018.05.17,-384.9999999999909,-214.99999999999852,,-599.9999999999894
2018.05.17,-337.99999999999386,-214.99999999999852,,-552.9999999999924
2018.05.17,-329.00000000000153,-203.99999999999307,,-532.9999999999945
2018.05.18,-269.00000000000813,-173.00000000000094,,-442.0000000000091
2018.05.18,-323.99999999999096,-184.99999999999073,,-508.9999999999817
2018.05.18,-374.0000000000077,-162.99999999999093,,-536.9999999999986
2018.05.18,-295.0000000000008,-83.9999999999952,,-378.999999999996
2018.05.18,-228.00000000000597,34.000000000000696,,-194.0000000000053
2018.05.18,-134.99999999999625,15.00000000000945,,-119.9999999999868
2018.05.18,-114.99999999999844,-4.999999999999449,,-119.99999999999788
2018.05.18,-96.00000000000719,13.00000000000745,,-82.99999999999974
2018.05.18,-137.00000000000932,14.000000000002899,,-123.00000000000642
2018.05.18,-228.00000000000597,11.00000000000545,,-217.0000000000005
2018.05.18,-187.00000000000384,20.0000000000089,,-166.99999999999494
2018.05.18,-201.00000000000674,1.0000000000065512,,-200.00000000000017
2018.05.18,-239.99999999999577,-29.999999999996696,,-269.99999999999244
2018.05.18,-137.9999999999937,14.000000000002899,,-123.99999999999079
2018.05.18,-170.00000000000347,7.0000000000014495,,-163.00000000000202
2018.05.18,-191.00000000000784,8.000000000008,,-182.99999999999983
2018.05.18,-187.00000000000384,21.999999999999797,,-165.00000000000404
2018.05.18,-147.99999999999258,31.000000000003247,,-116.99999999998934
2018.05.18,-80.99999999999774,28.000000000005798,,-52.99999999999194
2018.05.18,-73.99999999999629,16.0000000000049,,-57.99999999999139
2018.05.18,9.999999999998899,13.00000000000745,,23.00000000000635
2018.05.18,110.00000000001009,-45.99999999999049,,64.0000000000196
2018.05.18,161.00000000001114,-101.99999999999099,,59.00000000002015
2018.05.18,215.99999999999397,-97.9999999999981,,117.99999999999588
2018.05.18,221.00000000000452,-57.99999999999139,,163.00000000001313
2018.05.18,323.99999999999096,-59.99999999999339,,263.99999999999756
2018.05.18,388.0000000000106,-109.99999999999899,,278.0000000000116
2018.05.18,401.99999999999125,-152.99999999999204,,248.9999999999992
2018.05.18,522.0000000000002,-110.99999999999443,,411.0000000000058
2018.05.18,645.0000000000067,-76.99999999999375,,568.000000000013
2018.05.18,727.9999999999953,-161.99999999999548,,565.9999999999999
2018.05.18,652.0000000000082,-143.9999999999997,,508.0000000000085
2018.05.18,656.9999999999965,282.0000000000045,,939.0000000000009
2018.05.18,783.0000000000003,300.0000000000003,,1083.0000000000007
2018.05.18,756.0000000000011,340.00000000000693,,1096.0000000000082
2018.05.18,844.0000000000003,419.00000000000273,,1263.0000000000032
2018.05.18,930.999999999993,370.00000000000364,,1300.9999999999966
2018.05.18,862.9999999999916,343.00000000000443,,1205.999999999996
2018.05.18,736.0000000000033,481.0000000000092,,1217.0000000000125
2018.05.18,790.0000000000018,474.00000000000773,,1264.0000000000095
2018.05.18,831.000000000004,439.0000000000005,,1270.0000000000045
2018.05.18,842.9999999999937,441.0000000000025,,1283.9999999999964
2018.05.18,876.9999999999944,441.0000000000025,,1317.9999999999968
2018.05.18,919.0000000000032,399.0000000000049,,1318.0000000000082
2018.05.18,987.0000000000045,372.0000000000057,,1359.0000000000102
2018.05.18,1028.0000000000066,359.0000000000093,,1387.000000000016
2018.05.18,1117.9999999999968,362.00000000000676,,1480.0000000000036
2018.05.18,1133.9999999999907,372.0000000000057,,1505.9999999999964
