date,AUDUSD,CADCHF,EURGBP,GBPAUD,EURCAD,EURAUD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.06.29,-62.000000000006494,17.000000000000348,-86.99999999999264,347.0000000000084,-164.00000000000858,219.99999999999798,46.999999999997044,-165.9999999999995,-228.00000000000597,-151.00000000001222,,-227.0000000000216
2020.06.29,37.99999999999359,-24.000000000001798,-154.99999999999403,503.000000000009,-253.99999999999866,418.0000000000073,27.000000000001023,-18.0000000000069,-173.9999999999964,-97.9999999999981,,263.000000000015
2020.06.29,-16.0000000000049,-1.0000000000065512,-159.9999999999935,380.00000000000256,-300.99999999999574,337.0000000000095,24.999999999991473,-109.00000000000354,-243.00000000000432,-138.0000000000159,,-226.0000000000209
2020.06.29,-46.00000000000159,44.99999999999504,-143.9999999999997,357.99999999999164,-235.99999999999176,293.99999999999426,86.99999999998909,-103.00000000000864,-241.99999999999778,-148.99999999999915,,-136.0000000000286
2020.06.29,4.000000000004,14.999999999998348,-161.00000000000003,387.99999999998835,-272.99999999998994,340.9999999999913,31.999999999996476,-91.00000000000774,-253.0000000000032,-134.00000000001188,,-132.0000000000343
2020.06.29,-58.99999999999794,60.99999999999994,-130.99999999999224,322.00000000000006,-222.99999999999542,222.00000000001108,122.99999999999045,-123.00000000000644,-251.99999999999667,-158.0000000000137,,-218.00000000000088
2020.06.29,-94.00000000000519,54.999999999993946,-125.99999999999278,266.999999999995,-201.99999999999108,160.00000000000458,125.0,-157.00000000000713,-243.99999999999977,-211.00000000000563,,-427.0000000000081
2020.06.29,-200.99999999999562,127.99999999999478,-86.99999999999264,150.00000000000568,-102.00000000000209,-4.999999999988347,265.00000000000057,-194.0000000000053,-221.99999999999997,-276.00000000000955,,-543.9999999999925
2020.06.29,-151.00000000000114,153.00000000000313,-116.99999999998934,314.99999999999864,-133.00000000000534,187.00000000000384,304.9999999999926,-98.0000000000092,-253.0000000000032,-129.00000000000134,,78.99999999998863
2020.06.29,-200.99999999999562,139.00000000000023,-119.99999999999788,184.99999999999073,-144.99999999999514,72.0000000000054,269.999999999996,-173.00000000000094,-304.00000000000426,-156.00000000000057,,-433.00000000000205
2020.06.29,-295.99999999999625,146.00000000000168,-57.99999999999139,137.00000000000932,-153.00000000000313,-75.00000000000284,277.000000000001,-261.0000000000001,-324.9999999999975,-235.00000000000742,,-842.9999999999866
2020.06.29,-278.00000000000045,146.99999999999713,-103.99999999999298,150.00000000000568,-202.9999999999976,-2.999999999997449,230.99999999999454,-247.00000000000833,-326.9999999999995,-215.00000000000963,,-849.0000000000085
2020.06.29,-260.00000000000466,124.00000000000189,-72.99999999998974,205.99999999999508,-218.00000000000708,15.999999999993797,210.99999999999852,-248.00000000000378,-319.0000000000026,-218.00000000000708,,-779.0000000000257
2020.06.29,-195.9999999999962,95.99999999999609,-76.99999999999375,347.9999999999928,-252.99999999999213,153.00000000000313,167.99999999999216,-187.9999999999993,-278.00000000000045,-212.00000000001216,,-439.00000000000983
