date,GBPUSD,NZDUSD,EURCHF,CHFJPY,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,AUDJPY,AUDCAD,NZDCAD,empty,sum
2019.09.02,92.99999999998754,-128.00000000000588,52.99999999999194,-262.999999999991,-163.00000000000205,-185.00000000000182,154.0000000000097,6.000000000017103,-2.999999999997449,-182.99999999999983,9.999999999998899,-224.99999999999432,-117.00000000000044,-165.9999999999995,,-1116.9999999999873
2019.09.02,122.99999999998423,-128.00000000000588,89.00000000000574,-196.99999999998852,-134.0000000000008,-180.99999999999784,201.99999999999108,78.00000000000028,11.00000000000545,-102.00000000000209,9.999999999998899,-175.99999999998772,-90.0000000000012,-190.00000000000128,,-684.9999999999997
2019.09.02,146.00000000000168,-155.00000000000514,93.00000000000975,-218.9999999999941,-109.00000000000354,-197.00000000000273,234.00000000000088,103.00000000000864,60.000000000015596,-55.99999999998939,-53.999999999998494,-173.99999999999238,-82.99999999999974,-211.00000000000563,,-621.9999999999545
2019.09.02,149.9999999999835,-148.99999999999915,79.00000000000685,-213.99999999999864,-98.0000000000092,-195.9999999999962,251.00000000000122,155.00000000001623,47.00000000001925,-51.000000000001044,-42.999999999993044,-147.99999999999613,-74.99999999999174,-211.00000000000563,,-502.99999999996373
2019.09.02,178.99999999999582,-114.99999999999844,85.00000000000173,-175.99999999998772,-100.00000000000009,-156.99999999999602,283.99999999999534,194.0000000000053,58.000000000002494,-29.999999999996696,38.0000000000047,-131.00000000000023,-76.99999999999375,-169.00000000000804,,-116.99999999997559
2019.09.02,188.9999999999947,-109.99999999999899,100.99999999999554,-176.9999999999925,-101.00000000000664,-173.00000000000094,303.9999999999932,197.00000000000273,33.00000000001635,-26.999999999999247,29.00000000001235,-134.00000000000034,-76.99999999999375,-162.0000000000066,,-107.99999999998414
2019.09.02,175.99999999999838,-131.00000000000333,103.99999999999298,-174.99999999999716,-146.00000000000168,-209.9999999999991,255.00000000000523,182.99999999999983,-9.999999999998899,-83.9999999999952,-28.999999999990145,-172.9999999999876,-60.99999999999994,-174.00000000000747,,-474.9999999999841
2019.09.02,190.99999999998562,-131.99999999999878,110.00000000001009,-183.9999999999975,-156.00000000000057,-217.0000000000005,252.0000000000078,165.9999999999995,-15.999999999993797,-97.9999999999981,-35.00000000000725,-185.99999999999284,-86.99999999999264,-185.00000000000182,,-576.9999999999808
2019.09.02,222.99999999999542,-112.000000000001,107.99999999999699,-184.99999999998806,-163.00000000000205,-203.99999999999307,361.9999999999957,282.0000000000045,9.000000000014552,-92.99999999998754,-4.999999999988347,-170.99999999999227,-95.00000000000064,-165.00000000000404,,-208.99999999994986
2019.09.02,207.99999999998596,-113.00000000000753,17.000000000000348,-205.99999999998886,-158.0000000000026,-188.9999999999947,339.0000000000004,194.0000000000053,-42.999999999993044,-208.99999999999253,-31.999999999987594,-175.99999999998772,-103.99999999999298,-163.00000000000205,,-634.9999999999576
2019.09.02,126.99999999998823,-87.99999999999919,32.999999999994145,-174.99999999999716,-207.00000000000162,-219.99999999999798,251.00000000000122,100.0000000000112,-88.99999999998354,-245.99999999999068,-72.99999999998974,-225.9999999999991,-110.99999999999443,-147.00000000000824,,-1070.9999999999668
2019.09.02,-126.0000000000039,-128.00000000000588,117.99999999999588,-154.99999999998693,-223.00000000000654,-276.9999999999939,1.999999999990898,-309.0000000000037,-34.99999999998504,-238.99999999998923,-174.99999999999181,-226.99999999998965,-156.99999999999602,-247.00000000000833,,-2177.9999999999736
2019.09.02,-466.00000000001086,-136.99999999999824,-8.000000000008,-297.9999999999876,-189.00000000000583,-246.00000000000176,-422.00000000001125,-629.9999999999973,-11.999999999989797,-178.99999999999582,-160.99999999998892,-229.99999999998977,-158.99999999999804,-253.0000000000032,,-3389.999999999987
2019.09.02,-644.0000000000001,-128.00000000000588,-60.99999999999994,-290.9999999999968,-85.00000000000173,-208.99999999999253,-574.0000000000078,-875.0000000000035,12.000000000012001,-195.9999999999962,-289.9999999999903,-161.99999999999193,-139.00000000000023,-310.0000000000103,,-3951.999999999986
2019.09.02,-639.0000000000118,-175.99999999999838,-28.999999999990145,-230.99999999999454,-145.00000000000622,-273.9999999999965,-575.9999999999987,-893.9999999999948,-62.99999999999084,-312.00000000000114,-428.00000000000614,-217.9999999999893,-153.99999999999858,-343.00000000000443,,-4481.999999999981
2019.09.02,-599.0000000000161,-158.0000000000026,-66.00000000001049,-242.999999999995,-164.00000000000858,-287.9999999999994,-544.0000000000111,-855.9999999999901,-165.9999999999995,-388.9999999999949,-543.999999999989,-219.99999999999886,-137.9999999999937,-328.0000000000061,,-4703.0000000000155
2019.09.02,-655.0000000000056,-175.99999999999838,-69.00000000000794,-275.99999999999625,-145.00000000000622,-291.99999999999227,-652.9999999999925,-924.9999999999981,-159.99999999998238,-387.99999999998835,-563.0000000000024,-208.99999999998897,-139.00000000000023,-347.0000000000084,,-4996.999999999967
2019.09.02,-740.0000000000073,-150.00000000000568,-8.999999999992347,-298.9999999999924,-120.00000000000898,-278.00000000000045,-744.9999999999957,-834.0000000000014,-124.99999999999733,-236.99999999999832,-441.99999999998687,-209.99999999999375,-83.9999999999952,-310.0000000000103,,-4582.999999999985
2019.09.02,-683.0000000000114,-133.00000000000534,-35.999999999991594,-299.99999999999716,-47.00000000000814,-236.00000000000287,-656.9999999999965,-753.9999999999881,-78.99999999998464,-68.99999999998573,-337.99999999999386,-152.9999999999916,-44.99999999999504,-298.0000000000094,,-3827.999999999962
2019.09.02,-648.0000000000041,-139.00000000000023,-35.999999999991594,-301.9999999999925,-69.00000000000794,-247.99999999999267,-608.9999999999928,-698.999999999983,-44.99999999998394,-56.99999999999594,-310.9999999999946,-145.99999999998658,-64.99999999999284,-317.0000000000006,,-3690.9999999999186
2019.09.02,-737.0000000000099,-112.000000000001,18.999999999991246,-253.99999999999068,-64.0000000000085,-244.99999999999523,-670.9999999999993,-800.9999999999851,-39.999999999995595,-53.999999999998494,-304.9999999999997,-123.99999999999523,-151.9999999999966,-380.00000000000256,,-3919.9999999999864
2019.09.02,-706.0000000000066,-75.00000000000284,-11.00000000000545,-214.9999999999892,-55.000000000005045,-225.99999999999287,-534.0000000000123,-707.9999999999975,19.999999999997797,-72.99999999998974,-280.9999999999979,-105.99999999999454,-137.9999999999937,-375.0000000000031,,-3482.9999999999927
2019.09.02,-879.0000000000075,-75.9999999999983,-21.00000000000435,-222.99999999999898,-65.99999999999939,-229.00000000000142,-801.9999999999916,-977.99999999999,-32.999999999994145,-82.99999999998863,-279.00000000000705,-110.99999999999,-63.99999999999739,-303.0000000000088,,-4146.999999999977
2019.09.02,-948.0000000000155,-91.00000000000774,-46.999999999997044,-228.9999999999992,-51.000000000001044,-219.00000000000253,-892.0000000000039,-1055.9999999999902,-55.99999999998939,-96.99999999999153,-340.9999999999913,-104.99999999998977,-44.99999999999504,-291.0000000000079,,-4467.999999999983
2019.09.02,-952.0000000000196,-99.00000000000463,-38.99999999998904,-242.999999999995,-96.00000000000719,-256.99999999999613,-1019.9999999999986,-1174.9999999999927,-121.99999999999989,-139.9999999999846,-350.9999999999902,-110.99999999999,-26.999999999999247,-261.0000000000001,,-4892.999999999966
2019.09.02,-1040.0000000000186,-202.0000000000022,-29.999999999996696,-188.99999999999295,-170.00000000000347,-307.99999999999716,-1211.0000000000066,-1282.9999999999898,-281.99999999998226,-380.9999999999869,-536.9999999999875,-202.99999999998875,-69.9999999999923,-279.00000000000705,,-6184.999999999953
2019.09.02,-818.0000000000076,-221.99999999999997,-38.99999999998904,-176.9999999999925,-165.00000000000404,-337.99999999999386,-1042.9999999999939,-1272.999999999991,-295.99999999998516,-384.9999999999909,-645.0000000000067,-199.99999999998863,-63.99999999999739,-332.00000000001006,,-5996.999999999951
2019.09.02,-826.0000000000156,-224.000000000002,-99.00000000000463,-178.99999999998784,-137.00000000000932,-341.99999999999784,-1027.0000000000002,-1160.9999999999898,-285.00000000000193,-315.99999999998295,-668.0000000000019,-162.9999999999967,-26.999999999999247,-328.0000000000061,,-5781.999999999995
2019.09.02,-878.000000000001,-145.00000000000622,-117.99999999999588,-245.9999999999951,-8.000000000008,-210.99999999999451,-1059.00000000001,-1034.999999999986,-221.99999999998886,-96.99999999999153,-397.0000000000029,-32.99999999998704,65.99999999999939,-238.0000000000049,,-4620.999999999973
2019.09.02,-890.000000000013,-143.00000000000423,-123.99999999999079,-171.99999999999704,19.999999999997797,-181.9999999999933,-1062.0000000000073,-1021.9999999999895,-170.99999999998784,-78.99999999998464,-383.0,13.00000000000523,36.999999999998145,-251.00000000000122,,-4408.999999999967
2019.09.02,-853.9999999999992,-150.00000000000568,-140.99999999999113,-200.9999999999934,30.999999999992145,-185.99999999999727,-1045.000000000007,-1098.9999999999834,-188.9999999999947,-59.99999999999339,-404.0000000000044,-0.999999999990564,23.00000000000635,-282.0000000000045,,-4557.999999999966
2019.09.02,-809.9999999999997,-129.00000000000134,-110.99999999999443,-166.99999999998738,19.999999999997797,-193.99999999999417,-916.0000000000057,-933.9999999999905,-141.99999999999767,-28.999999999990145,-360.9999999999891,16.000000000005343,36.999999999998145,-264.0000000000087,,-3983.999999999957
2019.09.02,-783.0000000000003,-131.99999999999878,-82.00000000000429,-141.9999999999959,7.9999999999968985,-200.99999999999562,-852.0000000000083,-892.0000000000039,-95.999999999985,-17.000000000000348,-343.00000000000443,10.000000000005116,29.000000000001247,-265.99999999999955,,-3758.999999999993
2019.09.02,-792.9999999999993,-131.00000000000333,-69.00000000000794,-150.99999999999625,-6.0000000000060005,-202.0000000000022,-869.0000000000086,-944.9999999999958,-95.00000000000064,-71.99999999998319,-340.00000000000693,-16.999999999995907,8.000000000008,-265.0000000000041,,-3947.000000000002
2019.09.02,-792.9999999999993,-128.00000000000588,-62.99999999999084,-160.99999999998715,-7.0000000000014495,-192.99999999999872,-853.9999999999992,-963.999999999987,-96.99999999999153,-71.99999999998319,-370.00000000000364,-23.9999999999867,9.00000000000345,-262.00000000000665,,-3978.9999999999372
2019.09.02,-798.0000000000098,-134.0000000000008,-113.99999999999189,-174.99999999999716,-12.000000000000899,-188.9999999999947,-852.9999999999926,-992.9999999999994,-95.999999999985,-102.00000000000209,-329.00000000000153,-35.99999999998715,-7.0000000000014495,-264.0000000000087,,-4101.999999999974
2019.09.02,-824.0000000000025,-136.00000000000279,-109.00000000000354,-186.9999999999976,-52.000000000007596,-202.9999999999976,-853.9999999999992,-1089.999999999991,-103.99999999999298,-193.99999999998306,-360.9999999999891,-85.99999999999852,-46.00000000000159,-272.00000000000557,,-4517.999999999973
2019.09.02,-811.0000000000061,-131.99999999999878,-113.99999999999189,-158.99999999999181,-20.0000000000089,-195.9999999999962,-1044.0000000000005,-1029.9999999999975,-197.00000000000273,-160.99999999998892,-459.99999999999375,-40.99999999999682,-0.999999999995449,-268.0000000000016,,-4633.999999999972
2019.09.03,-782.000000000016,-117.00000000000044,-121.99999999999989,-155.9999999999917,-4.000000000004,-190.00000000000128,-978.9999999999966,-1004.9999999999892,-174.99999999999181,-89.99999999999008,-400.00000000000034,-35.99999999998715,38.0000000000047,-246.00000000000176,,-4263.999999999965
2019.09.03,-771.0000000000106,-119.00000000000244,-72.0000000000054,-153.99999999999636,-21.00000000000435,-176.99999999999383,-920.9999999999941,-964.9999999999936,-184.99999999999073,-112.000000000001,-365.99999999999966,-69.99999999999318,3.0000000000085514,-221.99999999999997,,-4151.999999999976
2019.09.03,-774.000000000008,-119.00000000000244,-96.00000000000719,-172.9999999999876,-16.0000000000049,-195.00000000000074,-913.9999999999926,-951.9999999999973,-184.99999999999073,-109.99999999998789,-353.0000000000033,-41.99999999998738,11.00000000000545,-233.00000000000543,,-4150.99999999997
2019.09.03,-780.000000000003,-108.00000000000809,-83.9999999999952,-144.99999999999602,-16.0000000000049,-198.99999999999363,-872.9999999999905,-893.9999999999948,-157.99999999999147,-76.99999999999375,-340.00000000000693,-9.999999999990905,26.999999999999247,-233.00000000000543,,-3889.9999999999754
2019.09.03,-789.0000000000175,-121.99999999999989,-87.99999999999919,-140.00000000000057,-4.000000000004,-205.99999999999508,-856.9999999999967,-868.9999999999865,-163.00000000000205,-86.99999999999264,-384.9999999999909,-6.999999999990791,31.999999999998696,-248.00000000000378,,-3932.9999999999814
2019.09.03,-779.0000000000185,-101.00000000000664,-123.00000000000644,-154.99999999998693,-2.000000000002,-182.99999999999983,-845.9999999999912,-873.999999999997,-187.99999999998818,-89.99999999999008,-346.0000000000019,0.0,9.999999999998899,-247.00000000000833,,-3923.999999999998
2019.09.03,-815.0000000000101,-82.00000000000429,-120.00000000000898,-152.9999999999916,-42.0000000000087,-217.99999999999596,-821.000000000005,-836.9999999999989,-228.99999999999034,-170.99999999998784,-415.99999999999415,-45.99999999999227,14.999999999998348,-237.00000000000944,,-4171.999999999999
2019.09.03,-834.0000000000014,-75.9999999999983,-123.00000000000644,-164.99999999999204,-57.00000000000705,-215.99999999999397,-841.0000000000028,-866.9999999999956,-258.99999999998704,-243.99999999999977,-442.9999999999934,-68.9999999999884,-7.9999999999968985,-237.00000000000944,,-4438.999999999973
2019.09.03,-924.9999999999981,-12.000000000000899,-188.9999999999947,-105.99999999999454,-59.000000000009045,-205.99999999999508,-950.9999999999908,-1063.9999999999982,-447.99999999998175,-455.99999999998977,-560.0000000000049,-27.999999999991587,42.0000000000087,-147.00000000000824,,-5108.999999999948
2019.09.03,-935.0000000000191,0.999999999995449,-180.0000000000024,-116.99999999999022,-60.99999999999994,-203.99999999999307,-957.0000000000078,-983.0000000000006,-486.999999999993,-319.999999999987,-530.0000000000082,-26.999999999986812,70.0000000000034,-139.00000000000023,,-4868.999999999989
2019.09.03,-894.000000000017,47.9999999999925,-187.00000000000384,-103.9999999999992,-3.0000000000085514,-149.99999999999457,-978.9999999999966,-720.9999999999939,-500.9999999999959,-197.99999999998707,-329.00000000000153,18.000000000000682,173.00000000000094,-43.00000000000415,,-3870.0000000000077
2019.09.03,-1110.000000000011,104.99999999999955,-214.00000000000307,-108.99999999999466,17.000000000000348,-90.0000000000012,-1110.9999999999952,-773.9999999999858,-490.999999999997,-161.99999999999548,-222.99999999999542,42.00000000000159,158.99999999999804,-10.000000000010001,,-3970.999999999988
2019.09.03,-1103.0000000000095,185.99999999999727,-204.99999999998852,-109.99999999999943,69.9999999999923,-8.999999999992347,-1085.0000000000027,-763.0000000000026,-427.99999999998397,-47.99999999998139,-18.0000000000069,103.00000000000864,214.00000000000307,67.9999999999903,,-3127.999999999976
2019.09.03,-1111.0000000000175,159.9999999999935,-205.99999999999508,-98.99999999998954,64.99999999999284,-30.999999999992145,-1099.0000000000055,-815.9999999999945,-386.9999999999818,-78.99999999998464,-79.00000000000685,114.00000000000432,180.0000000000024,31.999999999998696,,-3355.9999999999764
2019.09.03,-1144.0000000000116,154.99999999999403,-209.9999999999991,-108.99999999999466,58.99999999999794,-36.999999999998145,-1168.9999999999977,-919.9999999999875,-411.99999999999017,-85.00000000000173,-97.9999999999981,102.00000000000387,180.0000000000024,25.999999999992696,,-3661.9999999999877
2019.09.03,-1063.9999999999982,103.99999999999298,-187.00000000000384,-106.99999999999932,-113.00000000000753,-83.9999999999952,-1083.9999999999961,-1210.0,-381.99999999999346,-424.99999999998647,-269.9999999999925,-63.99999999999295,-12.999999999996348,-30.000000000007798,,-4928.999999999977
2019.09.03,-1138.0000000000168,56.99999999999594,-218.99999999999142,-91.99999999999875,-106.00000000000608,-119.99999999999788,-1190.0000000000023,-1376.9999999999839,-422.9999999999956,-505.99999999998425,-347.0000000000084,-77.99999999998875,-42.999999999993044,-93.00000000000975,,-5674.999999999981
2019.09.03,-1477.0000000000173,5.999999999994898,-218.99999999999142,-93.99999999999409,-125.00000000000844,-148.99999999999915,-1631.0000000000048,-1899.9999999999907,-424.99999999998647,-527.9999999999951,-391.9999999999924,-101.99999999998965,-95.99999999999609,-133.00000000000534,,-7264.999999999977
2019.09.03,-1306.000000000007,-7.0000000000014495,-221.00000000000452,-137.00000000000045,-159.00000000000912,-182.99999999999983,-1533.999999999991,-1839.9999999999973,-441.99999999998687,-595.9999999999966,-441.99999999998687,-154.99999999998693,-80.99999999999774,-115.00000000000954,,-7217.999999999976
2019.09.03,-1687.0000000000164,-3.0000000000085514,-226.99999999999943,-84.99999999999375,-193.00000000000983,-185.99999999999727,-1981.0000000000105,-2327.999999999997,-471.9999999999835,-668.0000000000019,-421.0000000000047,-151.9999999999868,-130.99999999999224,-115.00000000000954,,-8649.000000000013
2019.09.03,-1726.0000000000052,26.999999999999247,-269.00000000000813,-40.99999999999682,-213.00000000000762,-173.00000000000094,-1951.9999999999982,-2393.000000000001,-478.0000000000006,-708.9999999999818,-421.99999999998903,-115.99999999999966,-146.99999999999713,-107.00000000000153,,-8718.999999999989
2019.09.03,-1816.0000000000175,-20.0000000000089,-303.0000000000088,32.00000000001069,-150.00000000000568,-130.99999999999224,-2042.0000000000105,-2576.0000000000005,-348.9999999999993,-679.9999999999917,-472.9999999999901,-21.99999999999136,-239.0000000000003,-279.00000000000705,,-9048.000000000013
2019.09.03,-1643.0000000000166,-14.999999999998348,-293.99999999999426,41.00000000001103,-175.00000000000293,-154.99999999999403,-1729.0000000000027,-2390.9999999999877,-252.99999999999213,-662.9999999999914,-489.99999999999045,-38.99999999998727,-262.999999999991,-275.000000000003,,-8343.999999999942
2019.09.03,-1486.0000000000095,36.999999999998145,-226.99999999999943,22.00000000000557,-156.00000000000057,-92.99999999999864,-1577.9999999999905,-2234.999999999987,-185.99999999999727,-630.9999999999816,-279.00000000000705,-45.99999999999227,-262.999999999991,-190.00000000000128,,-7310.999999999952
2019.09.03,-1526.0000000000052,26.999999999999247,-371.00000000001023,-84.99999999999375,-184.00000000000637,-97.00000000000264,-1607.000000000003,-2310.9999999999964,-248.99999999998812,-724.9999999999978,-290.9999999999968,-91.99999999999875,-320.9999999999935,-207.00000000000162,,-8038.999999999996
2019.09.03,-1673.0000000000134,40.99999999999105,-424.00000000000216,-89.9999999999892,-102.00000000000209,-19.00000000000235,-1702.0000000000034,-2527.999999999997,-173.00000000000094,-757.999999999992,-322.00000000000006,-59.99999999998806,-352.9999999999922,-242.00000000000887,,-8405.0
2019.09.03,-1572.0000000000177,59.99999999999339,-469.0000000000083,-146.99999999999136,-46.00000000000159,38.0000000000047,-1486.0000000000095,-2276.999999999996,-144.99999999999514,-750.9999999999906,-307.99999999999716,-36.99999999999193,-374.999999999992,-245.0000000000063,,-7760.0
2019.09.03,-1539.0000000000014,82.99999999999974,-486.00000000000864,-138.9999999999958,-102.00000000000209,4.999999999999449,-1411.9999999999911,-2241.000000000004,-256.99999999999613,-873.999999999997,-400.00000000000034,-96.9999999999942,-356.00000000000074,-214.00000000000307,,-8028.999999999995
2019.09.03,-1131.9999999999998,31.999999999998696,-455.0000000000054,-170.99999999999227,-179.00000000000693,-53.999999999998494,-880.9999999999984,-1736.000000000004,-245.99999999999068,-1011.9999999999907,-480.99999999999807,-156.99999999999648,-443.99999999999994,-265.0000000000041,,-7180.999999999987
2019.09.03,-1266.0000000000116,27.999999999994696,-438.9999999999894,-116.99999999999022,-210.00000000001017,-75.9999999999983,-1082.0000000000052,-2093.999999999996,-281.99999999998226,-1102.9999999999873,-563.0000000000024,-167.99999999999216,-454.9999999999943,-282.99999999999994,,-8109.999999999964
2019.09.03,-1185.0000000000139,52.99999999999194,-449.0000000000105,-179.9999999999926,-158.0000000000026,-12.999999999996348,-944.0000000000115,-1929.9999999999873,-149.9999999999835,-936.9999999999878,-367.0000000000062,-159.9999999999966,-529.9999999999972,-324.00000000000205,,-7273.999999999996
2019.09.03,-1229.0000000000134,51.000000000001044,-451.0000000000014,-310.99999999999284,-151.00000000000114,0.0,-913.0000000000083,-1993.0000000000002,-28.999999999990145,-929.9999999999864,-326.0000000000041,-218.9999999999941,-539.999999999996,-313.00000000000773,,-7353.9999999999945
2019.09.03,-1236.9999999999993,37.99999999999359,-472.9999999999901,-354.99999999998977,-126.0000000000039,21.999999999999797,-1029.9999999999975,-2004.9999999999902,-139.00000000000023,-941.9999999999984,-340.9999999999913,-276.9999999999868,-536.9999999999986,-311.00000000000574,,-7712.999999999956
2019.09.03,-1199.0000000000168,-12.000000000000899,-533.0000000000057,-334.99999999999375,-175.00000000000293,-41.000000000002146,-1011.0000000000064,-2176.0,-159.99999999998238,-1053.9999999999993,-483.99999999999557,-302.99999999999727,-522.9999999999957,-314.0000000000032,,-8320.000000000002
2019.09.03,-1136.0000000000036,-165.00000000000404,-500.9999999999959,-277.9999999999916,-148.0000000000037,-31.999999999998696,-1058.0000000000034,-2202.9999999999995,-136.00000000000279,-966.9999999999845,-443.99999999999994,-253.99999999999068,-552.9999999999924,-415.0000000000098,,-8289.99999999998
2019.09.03,-943.000000000005,-265.99999999999955,-473.99999999999665,-306.99999999998795,-216.0000000000051,-130.99999999999224,-809.9999999999997,-1944.9999999999968,-119.00000000000244,-1158.9999999999989,-768.9999999999975,-250.0,-608.9999999999928,-495.000000000001,,-8492.999999999976
2019.09.03,-592.9999999999991,-248.00000000000378,-516.9999999999897,-206.99999999999363,-215.00000000000963,-130.99999999999224,-417.0000000000007,-1629.9999999999982,-125.99999999998168,-1166.9999999999848,-812.999999999997,-239.99999999999488,-613.9999999999924,-533.0000000000057,,-7450.999999999944
2019.09.03,-592.9999999999991,-299.00000000000483,-473.99999999999665,-206.99999999999363,-212.00000000000108,-173.9999999999964,-541.9999999999981,-1679.9999999999927,-148.99999999999915,-1132.999999999984,-879.0000000000075,-259.00000000000034,-595.0000000000011,-546.000000000002,,-7741.999999999975
2019.09.03,-569.0000000000194,-297.9999999999983,-479.0000000000072,-262.00000000000045,-215.00000000000963,-158.99999999999804,-527.9999999999951,-1746.0000000000032,-122.99999999998423,-1146.0000000000025,-834.0000000000014,-268.99999999999125,-588.9999999999951,-508.00000000000847,,-7725.000000000015
2019.09.03,-508.00000000001955,-265.0000000000041,-456.9999999999963,-219.99999999999886,-204.00000000000418,-134.99999999999625,-506.9999999999908,-1578.999999999997,-169.99999999998127,-1076.9999999999945,-734.9999999999968,-269.999999999996,-548.9999999999995,-463.0000000000023,,-7138.999999999978
2019.09.03,-483.0000000000112,-317.0000000000006,-469.0000000000083,-281.9999999999965,-215.00000000000963,-161.99999999999548,-476.0000000000098,-1610.9999999999848,-136.99999999998712,-1136.999999999988,-839.9999999999964,-305.9999999999974,-600.999999999996,-520.0000000000093,,-7555.99999999999
2019.09.03,-434.000000000001,-302.0000000000023,-485.0000000000021,-311.9999999999976,-200.00000000000017,-147.99999999999258,-361.9999999999957,-1595.9999999999975,-48.99999999998794,-1112.9999999999861,-778.9999999999964,-311.9999999999976,-622.0000000000003,-526.9999999999997,,-7240.999999999956
2019.09.03,-443.99999999999994,-324.00000000000205,-479.0000000000072,-348.99999999998954,-197.00000000000273,-156.99999999999602,-428.9999999999905,-1591.9999999999934,-82.99999999998863,-1129.0000000000023,-814.999999999988,-334.99999999999375,-623.9999999999912,-519.0000000000028,,-7475.999999999948
2019.09.03,-579.0000000000184,-382.00000000000455,-452.99999999999227,-372.99999999999045,-237.00000000000944,-249.99999999999466,-632.0000000000103,-1811.9999999999914,-197.00000000000273,-1166.9999999999848,-1055.9999999999902,-394.999999999996,-570.9999999999993,-582.0000000000048,,-8685.999999999989
2019.09.03,-597.0000000000031,-353.99999999999875,-445.99999999999085,-392.99999999998647,-230.000000000008,-225.99999999999287,-617.0000000000009,-1795.9999999999975,-190.00000000000128,-1161.9999999999964,-1017.0000000000013,-409.9999999999966,-586.9999999999931,-551.0000000000015,,-8575.999999999967
2019.09.03,-590.0000000000016,-364.00000000000875,-414.00000000000324,-372.99999999999045,-261.0000000000001,-232.99999999999432,-513.9999999999923,-1814.0000000000045,-60.99999999999994,-1146.9999999999868,-940.9999999999918,-421.99999999999704,-649.999999999995,-626.9999999999998,,-8410.999999999965
2019.09.03,-633.0000000000168,-348.9999999999993,-421.0000000000047,-351.99999999998965,-247.00000000000833,-227.99999999999488,-546.000000000002,-1848.9999999999895,-30.999999999981043,-1146.0000000000025,-966.0000000000002,-391.9999999999959,-647.9999999999931,-633.0000000000058,,-8440.999999999984
2019.09.03,-617.0000000000009,-423.0000000000067,-455.99999999998977,-344.99999999999886,-241.00000000000233,-252.99999999999213,-507.9999999999973,-1878.0000000000018,-9.999999999998899,-1140.999999999992,-1116.000000000006,-391.9999999999959,-688.9999999999952,-713.0000000000081,,-8781.999999999987
2019.09.04,-817.000000000001,-408.00000000000836,-502.00000000000244,-348.99999999998954,-210.00000000001017,-244.99999999999523,-807.0000000000022,-2200.9999999999864,-2.999999999997449,-1113.9999999999927,-1119.0000000000034,-322.9999999999933,-618.9999999999918,-692.0000000000038,,-9408.999999999978
