date,USDCHF,EURUSD,USDJPY,GBPCHF,CHFJPY,CADCHF,AUDCHF,GBPAUD,EURJPY,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,empty,sum
2019.04.22,-80.99999999999774,-52.99999999999194,-64.00000000000716,-37.99999999998249,-46.999999999997044,-42.0000000000087,-68.00000000000139,-263.99999999999756,-21.000000000000796,-212.99999999999653,-154.0000000000097,-79.9999999999983,0.0,-47.9999999999925,,-1172.999999999982
2019.04.22,-59.99999999999339,-58.99999999998684,-46.00000000000648,-55.99999999998939,-36.000000000001364,-34.000000000000696,-41.000000000002146,-174.00000000000747,-16.000000000005343,-245.99999999999068,-34.000000000000696,-37.9999999999967,34.99999999999659,-24.999999999997247,,-829.9999999999819
2019.04.22,-32.999999999994145,-31.000000000003247,1.9999999999953388,-2.999999999997449,6.000000000000227,-4.000000000004,-41.000000000002146,-297.9999999999983,13.999999999995794,-265.99999999998846,41.000000000002146,-33.00000000000125,-30.000000000001137,-78.99999999999574,,-754.9999999999923
2019.04.22,6.000000000017103,-28.999999999990145,0.0,116.00000000000499,36.000000000001364,92.99999999999864,14.000000000002899,-262.00000000000665,57.00000000000216,-219.99999999999798,2.999999999997449,24.00000000000091,-52.99999999999727,-43.999999999999595,,-258.9999999999661
2019.04.22,39.00000000001125,-43.999999999999595,-4.0000000000048885,157.00000000000713,30.000000000001137,117.00000000000044,32.999999999994145,-289.0000000000059,54.000000000002046,-244.9999999999841,51.000000000001044,13.00000000000523,-31.999999999996476,-46.999999999997044,,-166.9999999999656
2019.04.22,26.0000000000149,-48.99999999998794,-12.000000000000455,139.00000000000023,28.999999999996362,110.99999999999443,7.9999999999968985,-316.0000000000052,60.99999999999284,-296.9999999999917,82.99999999998863,-15.000000000000568,-21.000000000000796,-73.99999999999629,,-326.9999999999987
2019.04.22,28.000000000005798,-48.99999999998794,-16.000000000005343,124.99999999999733,37.9999999999967,103.99999999999298,-18.0000000000069,-409.99999999999926,54.99999999999261,-370.999999999988,141.99999999999767,-27.000000000001023,-6.999999999990791,-153.99999999999858,,-559.9999999999948
2019.04.22,30.0000000000189,-52.99999999999194,43.99999999999693,87.99999999999919,84.99999999999375,146.00000000000168,-12.000000000000899,-384.9999999999909,115.99999999999966,-358.9999999999982,134.99999999999625,-9.999999999990905,-51.9999999999925,-146.99999999999713,,-373.9999999999561
2019.04.22,29.00000000001235,-42.999999999993044,4.0000000000048885,109.00000000000354,36.000000000001364,178.00000000000037,-50.0000000000056,-445.0000000000065,45.99999999999227,-409.99999999999926,153.9999999999875,-83.99999999998897,-31.999999999996476,-249.99999999999466,,-757.9999999999822
2019.04.22,43.00000000001525,-21.999999999988695,-1.9999999999953388,112.000000000001,31.00000000000591,191.99999999999218,-50.0000000000056,-497.99999999999847,39.00000000000148,-415.99999999999415,222.99999999999542,-88.99999999999864,15.000000000000568,-275.99999999999847,,-697.9999999999675
2019.04.22,45.000000000006146,-15.999999999993797,21.000000000000796,163.00000000000205,51.00000000000193,209.9999999999991,-53.00000000000304,-516.0000000000053,33.00000000000125,-411.99999999999017,217.0000000000005,-71.99999999998852,31.00000000000591,-300.0000000000003,,-597.9999999999634
2019.04.22,52.000000000007596,2.0000000000131024,33.999999999991815,174.00000000000747,61.00000000000705,231.99999999999886,-41.000000000002146,-530.0000000000082,42.999999999992156,-373.99999999998545,214.99999999998744,-59.99999999998806,48.00000000000182,-302.0000000000023,,-445.9999999999788
2019.04.22,57.00000000001815,-14.000000000002899,22.00000000000557,206.00000000001728,48.00000000000182,246.00000000000176,-53.999999999998494,-577.9999999999897,54.99999999999261,-432.9999999999945,256.99999999999613,-77.99999999998875,57.00000000000216,-336.00000000000296,,-544.9999999999418
2019.04.22,57.00000000001815,2.999999999997449,4.0000000000048885,185.99999999999727,13.00000000000523,239.0000000000003,-82.99999999999974,-621.0000000000049,-1.0000000000047748,-466.9999999999952,319.0000000000026,-141.9999999999959,99.00000000000375,-351.99999999999676,,-745.9999999999677
2019.04.22,65.00000000000395,19.00000000001345,-6.000000000000227,192.00000000001438,7.999999999995566,237.99999999999378,-84.0000000000063,-612.9999999999969,-6.000000000000227,-468.00000000000176,262.999999999991,-144.99999999999602,96.00000000000364,-348.9999999999993,,-789.999999999985
2019.04.22,66.00000000001049,17.000000000000348,10.99999999999568,199.00000000001583,22.999999999996135,246.99999999999721,-79.00000000000685,-621.0000000000049,16.999999999995907,-461.0000000000003,275.000000000003,-125.99999999999056,87.0000000000033,-356.00000000000074,,-700.9999999999854
2019.04.22,67.00000000001705,-14.000000000002899,-1.0000000000047748,205.00000000001074,6.000000000000227,251.00000000000122,-72.0000000000054,-638.9999999999895,7.999999999995566,-478.0000000000006,302.0000000000023,-131.00000000000023,87.0000000000033,-365.99999999999966,,-774.9999999999727
2019.04.22,47.00000000001925,-34.99999999998504,18.000000000000682,190.00000000000128,40.00000000000625,212.00000000000108,-70.0000000000034,-622.9999999999958,60.99999999999284,-485.0000000000021,295.0000000000008,-96.9999999999942,63.00000000000239,-332.99999999999443,,-716.9999999999504
2019.04.22,38.0000000000047,-43.999999999999595,-4.9999999999954525,187.00000000000384,33.00000000000125,204.99999999999963,-58.99999999999794,-571.9999999999948,40.99999999999682,-461.0000000000003,306.9999999999906,-96.9999999999942,76.99999999999818,-285.9999999999974,,-635.9999999999845
2019.04.22,45.000000000006146,-39.999999999995595,-12.000000000000455,188.00000000001037,22.00000000000557,203.99999999999307,-78.00000000000028,-619.9999999999983,36.99999999999193,-496.99999999999187,329.00000000000153,-125.0,97.99999999999898,-314.99999999999864,,-763.9999999999776
2019.04.22,35.00000000000725,-48.000000000003595,-13.999999999995794,151.00000000001222,24.00000000000091,204.99999999999963,-89.00000000000574,-584.0000000000067,39.00000000000148,-522.9999999999845,320.9999999999935,-131.00000000000023,84.00000000000318,-364.9999999999931,,-894.9999999999716
2019.04.22,40.0000000000178,-70.99999999999883,-22.00000000000557,155.00000000001623,19.99999999999602,247.99999999999267,-70.99999999999883,-590.0000000000016,63.00000000000239,-523.9999999999911,319.999999999987,-114.99999999999488,73.99999999999807,-361.9999999999957,,-834.9999999999765
2019.04.22,53.00000000001415,-75.99999999998718,-16.999999999995907,211.00000000000563,-4.0000000000048885,246.00000000000176,-75.00000000000284,-635.9999999999922,68.9999999999884,-540.9999999999915,310.9999999999946,-126.99999999999534,69.00000000000261,-353.99999999999875,,-870.9999999999613
2019.04.22,68.00000000000139,-60.99999999999994,-1.9999999999953388,168.99999999999693,1.9999999999953388,247.99999999999267,-68.99999999999685,-622.9999999999958,78.99999999999352,-553.0000000000035,298.9999999999826,-125.0,58.9999999999975,-363.99999999999767,,-873.0000000000291
