date,GBPUSD,EURUSD,USDJPY,EURCHF,CADCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.10.26,110.00000000001009,348.00000000001495,152.9999999999916,-109.00000000000354,-73.99999999999629,-210.00000000001017,-106.99999999999932,-479.0000000000072,-371.99999999999454,-99.00000000000463,-661.0000000000005,61.00000000000705,64.00000000000716,-331.999999999999,-365.0000000000042,-86.99999999999264,,-2158.9999999999814
2020.10.26,-12.999999999996348,426.00000000001523,159.9999999999966,-107.00000000001265,-56.99999999999594,-269.00000000000813,-278.99999999999636,-662.000000000007,-190.00000000000128,-53.999999999998494,-783.0000000000003,121.00000000000932,121.00000000000932,-341.99999999999784,-429.0000000000016,-93.00000000000975,,-2449.999999999995
2020.10.26,-90.99999999999665,412.9999999999967,198.99999999999807,-109.00000000000354,-51.99999999999649,-248.99999999999923,-381.0000000000002,-743.0000000000048,11.00000000000545,-55.000000000005045,-766.0,94.0000000000083,135.00000000000512,-331.0000000000035,-430.00000000000813,-134.00000000001188,,-2489.000000000016
2020.10.26,-219.99999999999798,313.00000000000773,161.99999999999193,-63.000000000013046,-51.000000000001044,-219.00000000000253,-450.9999999999934,-838.9999999999898,139.00000000000023,-97.00000000001374,-590.0000000000016,84.00000000000318,126.00000000000477,-314.99999999999864,-374.0000000000077,-102.00000000000209,,-2497.0000000000136
2020.10.26,-137.9999999999937,282.0000000000045,170.99999999999227,-36.0000000000138,-102.00000000000209,-213.00000000000762,-408.9999999999918,-716.9999999999899,22.0000000000109,-242.00000000000887,-571.9999999999948,61.00000000000705,127.00000000000955,-366.9999999999951,-381.0000000000091,-46.999999999997044,,-2560.99999999998
2020.10.26,-82.00000000000429,273.0000000000121,182.99999999999272,-39.00000000001125,-117.00000000000044,-217.0000000000005,-349.00000000001796,-815.9999999999945,63.99999999999739,-290.9999999999968,-564.9999999999933,115.99999999999966,129.0000000000049,-361.0000000000002,-463.0000000000023,-110.00000000001009,,-2645.000000000025
2020.10.26,-32.999999999994145,317.9999999999961,218.00000000000352,-59.000000000009045,-134.0000000000008,-206.00000000000617,-360.00000000001364,-818.9999999999919,38.0000000000047,-312.00000000000114,-588.9999999999951,111.0000000000042,145.00000000001023,-349.99999999999477,-465.9999999999998,-153.00000000000313,,-2650.9999999999914
2020.10.26,38.0000000000047,344.99999999999534,225.9999999999991,-75.00000000000284,-85.99999999999719,-221.00000000000452,-284.9999999999966,-635.0000000000077,-89.99999999999008,-165.9999999999995,-598.999999999994,49.000000000006594,106.00000000000875,-268.99999999999704,-422.00000000000017,-184.00000000000637,,-2267.9999999999814
2020.10.26,245.0000000000063,336.00000000000296,308.9999999999975,-43.00000000001525,-97.00000000000264,-173.00000000000094,-194.99999999999318,-435.9999999999919,-24.999999999986144,-221.00000000000452,-419.0000000000138,-10.99999999999568,126.00000000000477,-185.00000000000182,-348.00000000000387,-174.00000000000747,,-1311.0000000000057
2020.10.26,168.99999999999693,303.0000000000088,275.99999999999625,-16.000000000016,-71.99999999999429,-241.00000000000233,-248.00000000001887,-316.0000000000052,-204.99999999998852,-212.99999999999653,-618.9999999999918,-25.99999999999625,179.00000000000205,-241.00000000000233,-431.0000000000036,-211.00000000000563,,-1912.0000000000173
2020.10.26,343.99999999998875,344.00000000001097,272.99999999999613,-19.00000000001345,-61.999999999995396,-260.00000000000466,-27.999999999991587,-214.99999999998744,-302.9999999999866,-188.00000000001037,-634.0000000000013,55.00000000000682,206.00000000000307,-221.99999999999997,-438.00000000000506,-246.99999999999721,,-1393.9999999999873
2020.10.26,428.00000000000614,364.00000000000875,290.9999999999968,-28.000000000005798,-117.00000000000044,-226.00000000000398,37.99999999998249,-319.0000000000026,-300.99999999999574,-313.00000000000773,-560.0000000000049,103.00000000000864,61.99999999999761,-243.99999999999977,-452.00000000000796,-248.00000000000378,,-1522.0000000000325
2020.10.26,426.9999999999996,404.0000000000044,218.9999999999941,-45.000000000006146,-180.99999999999784,-153.00000000000313,48.00000000000182,-546.000000000002,-68.00000000000139,-435.0000000000076,-344.99999999999534,170.0000000000017,16.000000000005343,-261.99999999999557,-439.0000000000005,-204.00000000000418,,-1394.0000000000066
2020.10.26,293.99999999999426,326.0000000000041,191.0000000000025,-41.000000000002146,-209.9999999999991,-165.9999999999995,36.000000000001364,-702.0000000000026,-85.00000000000173,-517.9999999999962,-354.9999999999942,265.00000000000057,-3.9999999999906777,-342.9999999999933,-481.0000000000092,-188.00000000001037,,-1980.9999999999964
2020.10.26,249.00000000001032,314.00000000001427,183.9999999999975,-2.999999999997449,-234.99999999999633,-163.00000000000205,-31.00000000000591,-754.9999999999945,-81.9999999999821,-615.00000000001,-347.9999999999928,287.00000000000614,41.00000000001103,-398.9999999999938,-521.0000000000048,-171.00000000001003,,-2247.9999999999504
2020.10.26,293.0000000000099,311.0000000000168,167.0000000000016,-5.000000000010552,-239.99999999999577,-163.00000000000205,68.9999999999884,-768.9999999999975,-69.9999999999923,-639.9999999999961,-339.0000000000004,331.00000000000307,3.0000000000001137,-376.99999999999403,-502.00000000000244,-197.00000000000273,,-2127.9999999999745
2020.10.26,224.000000000002,289.0000000000059,155.9999999999917,-9.999999999998899,-241.00000000000233,-124.00000000000189,13.00000000000523,-801.9999999999916,117.99999999999588,-634.0000000000013,-232.00000000000998,329.00000000000773,-21.000000000000796,-351.0000000000013,-476.0000000000098,-195.9999999999962,,-1958.0000000000052
2020.10.26,268.0000000000016,348.9999999999993,179.00000000000205,-24.000000000001798,-241.99999999999778,-121.99999999999989,19.99999999998181,-797.9999999999876,48.000000000003595,-631.0000000000038,-241.00000000000233,310.0000000000023,-51.00000000000193,-358.0000000000028,-425.0000000000087,-175.99999999999838,,-1894.0000000000143
2020.10.26,252.0000000000078,372.00000000001677,167.0000000000016,-23.00000000001745,-190.00000000000128,-171.00000000001003,18.000000000000682,-700.999999999996,-78.00000000000028,-480.00000000001376,-422.9999999999956,266.9999999999959,12.000000000000455,-378.00000000000057,-441.0000000000025,-76.0000000000094,,-1873.0000000000236
2020.10.26,252.0000000000078,402.0000000000135,179.9999999999926,-19.00000000001345,-131.00000000000333,-187.9999999999993,9.999999999990905,-597.9999999999874,-109.00000000000354,-337.0000000000095,-459.0000000000094,243.0000000000092,52.99999999999727,-378.00000000000057,-440.00000000000705,-80.99999999999774,,-1600.0000000000198
2020.10.26,266.0000000000107,395.99999999999636,164.00000000000148,-41.000000000002146,-134.99999999999625,-165.9999999999995,36.000000000001364,-574.9999999999922,-72.99999999998974,-327.00000000001063,-417.0000000000007,224.00000000000375,26.00000000001046,-319.99999999999807,-403.0000000000089,-76.99999999999375,,-1421.9999999999677
2020.10.26,283.99999999999534,421.0000000000047,156.99999999999648,-34.000000000000696,-104.99999999999955,-172.00000000000549,44.999999999987494,-527.9999999999951,-112.000000000001,-276.9999999999939,-402.9999999999978,228.00000000000864,12.000000000000455,-331.999999999999,-368.00000000000165,-66.99999999999484,,-1250.999999999996
2020.10.26,299.00000000000483,449.0000000000105,168.99999999999693,-26.0000000000149,-107.00000000000153,-176.0000000000095,74.99999999998863,-580.0000000000027,-259.9999999999936,-269.9999999999925,-436.9999999999985,225.00000000000853,6.000000000000227,-383.0,-381.0000000000091,-24.000000000001798,,-1421.0000000000146
2020.10.26,290.9999999999968,449.0000000000105,159.9999999999966,-26.999999999999247,-153.99999999999858,-148.0000000000037,74.99999999998863,-693.9999999999947,-41.99999999998649,-384.00000000000654,-398.9999999999938,296.99999999999704,-51.00000000000193,-363.0000000000022,-420.00000000000927,-87.99999999999919,,-1498.000000000006
2020.10.26,293.99999999999426,426.9999999999996,158.00000000000125,-56.000000000011596,-190.99999999999673,-119.00000000000244,66.0000000000025,-670.9999999999993,-191.99999999999218,-378.999999999996,-408.00000000000836,308.00000000000693,-43.99999999999693,-334.9999999999964,-382.00000000000455,-163.00000000000205,,-1687.000000000002
2020.10.26,327.00000000001063,455.0000000000054,155.00000000000114,-53.999999999998494,-183.99999999999528,-104.99999999999955,105.99999999999454,-553.9999999999878,-110.99999999999443,-329.00000000000153,-554.00000000001,286.00000000000136,-80.99999999998886,-312.9999999999966,-369.0000000000082,-195.9999999999962,,-1520.9999999999638
2020.10.27,330.0000000000081,443.0000000000156,158.00000000000125,-19.999999999997797,-146.00000000000168,-145.00000000000622,85.00000000000796,-602.999999999998,-63.99999999999739,-348.9999999999993,-327.99999999999494,281.9999999999965,-90.99999999999397,-307.0000000000017,-362.00000000000676,-79.99999999999119,,-1196.9999999999595
2020.10.27,333.0000000000055,449.0000000000105,179.00000000000205,1.999999999990898,-134.99999999999625,-148.99999999999915,66.0000000000025,-607.0000000000019,9.000000000014552,-360.0000000000048,-316.0000000000052,299.0000000000066,-21.000000000000796,-307.0000000000017,-377.0000000000051,-83.9999999999952,,-1018.9999999999774
2020.10.27,347.0000000000084,448.000000000004,191.0000000000025,17.000000000000348,-115.99999999999389,-165.00000000000404,90.00000000000341,-567.9999999999907,-24.999999999986144,-339.0000000000004,-324.0000000000132,289.0000000000015,-3.9999999999906777,-322.00000000000006,-384.00000000000654,-90.00000000001229,,-954.9999999999777
2020.10.27,346.0000000000019,442.00000000000904,161.00000000000136,9.999999999998899,-117.99999999999588,-163.00000000000205,104.99999999998977,-546.9999999999864,2.999999999997449,-340.00000000000693,-327.99999999999494,296.0000000000065,-45.000000000001705,-292.9999999999988,-379.0000000000071,-96.99999999999153,,-946.9999999999804
2020.10.27,290.9999999999968,397.0000000000029,81.00000000000307,-9.999999999998899,-112.000000000001,-204.99999999999963,120.9999999999809,-553.9999999999878,-176.99999999998272,-314.99999999999864,-442.9999999999934,272.99999999999613,-57.00000000000216,-369.99999999999255,-418.0000000000073,-114.99999999999844,,-1612.9999999999827
2020.10.27,272.99999999998994,341.00000000001353,106.99999999999932,7.0000000000014495,-121.99999999999989,-179.00000000000693,79.99999999998408,-490.999999999997,-166.99999999998383,-348.9999999999993,-380.00000000000256,248.00000000000466,-12.000000000000455,-342.9999999999933,-373.00000000000114,-26.999999999999247,,-1386.9999999999907
2020.10.27,228.99999999999034,323.0000000000066,100.99999999999909,4.999999999988347,-104.99999999999955,-155.00000000000514,63.99999999999295,-497.99999999999847,-163.9999999999864,-307.99999999999716,-317.0000000000117,243.0000000000092,-15.000000000000568,-326.9999999999995,-370.00000000000364,-80.99999999999774,,-1375.0000000000134
2020.10.27,212.99999999999653,331.0000000000146,75.00000000000284,-9.999999999998899,-117.00000000000044,-157.00000000000713,78.00000000000296,-553.0000000000035,-22.999999999995246,-327.99999999999494,-317.0000000000117,260.0000000000051,-33.00000000000125,-286.99999999999284,-365.0000000000042,-104.99999999999955,,-1337.9999999999877
2020.10.27,143.99999999998857,304.9999999999997,52.99999999999727,-28.000000000005798,-127.99999999999478,-174.00000000000747,51.9999999999925,-558.9999999999984,-92.99999999998754,-307.99999999999716,-429.99999999999704,260.9999999999957,-18.999999999991246,-337.99999999999386,-396.00000000000745,-68.00000000000139,,-1726.0000000000084
2020.10.27,134.99999999999625,302.0000000000023,27.999999999991587,-31.000000000003247,-109.00000000000354,-202.0000000000022,67.99999999998363,-530.9999999999926,-105.99999999998388,-261.0000000000001,-496.00000000000756,263.9999999999958,17.000000000010118,-344.99999999999534,-407.0000000000018,-92.00000000000318,,-1766.0000000000136
2020.10.27,134.99999999999625,324.0000000000132,10.99999999999568,-15.00000000000945,-83.9999999999952,-211.00000000000563,73.99999999998386,-516.9999999999897,-99.99999999998899,-231.0000000000034,-513.0000000000078,272.00000000000557,-0.999999999990564,-322.00000000000006,-415.0000000000098,-102.00000000000209,,-1695.0000000000082
2020.10.27,175.99999999999838,341.99999999999784,36.000000000001364,-5.000000000010552,-70.99999999999883,-195.00000000000074,93.99999999999409,-482.00000000000466,-61.99999999998429,-200.00000000000017,-461.0000000000003,257.000000000005,5.000000000009663,-292.00000000000335,-377.0000000000051,-92.00000000000318,,-1327.000000000005
2020.10.27,140.99999999999113,306.00000000000625,52.99999999999727,-14.000000000002899,-78.99999999999574,-190.00000000000128,49.99999999998295,-483.99999999999557,-45.99999999999049,-214.00000000000307,-461.0000000000003,233.0000000000041,46.00000000000648,-280.00000000000244,-377.0000000000051,-110.00000000001009,,-1426.0000000000186
2020.10.27,143.00000000000423,297.9999999999983,64.99999999999773,-6.000000000017103,-73.00000000000084,-191.00000000000784,39.99999999999204,-472.9999999999901,-92.99999999998754,-221.00000000000452,-442.9999999999934,206.00000000000307,49.000000000006594,-285.9999999999974,-375.0000000000031,-96.99999999999153,,-1456.9999999999916
2020.10.27,157.00000000000713,259.0000000000092,81.00000000000307,15.999999999993797,-63.00000000000195,-192.00000000000327,30.000000000001137,-421.0000000000047,-119.00000000000244,-231.0000000000034,-415.99999999999415,186.9999999999976,66.0000000000025,-282.99999999999994,-358.0000000000028,-80.99999999999774,,-1367.999999999996
2020.10.27,126.0000000000039,205.00000000001074,63.99999999999295,27.999999999983594,-87.99999999999919,-187.9999999999993,22.999999999996135,-439.99999999999596,-119.99999999998678,-290.9999999999968,-397.0000000000029,177.99999999999727,31.00000000000591,-278.00000000000045,-342.000000000009,-63.000000000013046,,-1552.000000000013
2020.10.27,83.9999999999952,194.0000000000053,-7.000000000005002,28.999999999990145,-82.00000000000429,-206.00000000000617,19.000000000005457,-463.9999999999977,-140.99999999999113,-306.00000000000625,-434.000000000001,197.00000000000273,51.00000000000193,-322.9999999999955,-384.00000000000654,-99.00000000000463,,-1872.0000000000175
2020.10.27,127.00000000001043,201.00000000000674,27.000000000001023,36.999999999998145,-70.99999999999883,-185.00000000000182,31.00000000000591,-441.99999999998687,-149.9999999999835,-303.0000000000088,-364.00000000000875,167.0000000000016,18.000000000000682,-300.0000000000003,-351.0000000000013,-82.00000000000429,,-1639.99999999997
2020.10.27,194.99999999998963,231.0000000000034,88.99999999999864,32.999999999994145,-53.999999999998494,-200.00000000000017,44.999999999987494,-357.00000000000733,-193.99999999998306,-252.0000000000078,-378.999999999996,177.0000000000067,15.000000000000568,-237.99999999999378,-325.00000000000864,-93.99999999999409,,-1308.0000000000086
2020.10.27,303.0000000000088,313.00000000000773,100.99999999999909,14.999999999987246,-39.999999999995595,-187.9999999999993,96.00000000000364,-283.99999999999534,-227.99999999998377,-171.00000000001003,-380.00000000000256,153.99999999999636,-15.000000000000568,-221.99999999999997,-311.00000000000574,-80.99999999999774,,-937.9999999999877
2020.10.27,297.9999999999983,320.00000000000915,78.99999999999352,-34.000000000000696,-43.999999999999595,-238.0000000000049,102.00000000000387,-302.9999999999866,-306.9999999999906,-212.00000000001216,-618.9999999999918,161.00000000000136,-25.99999999999625,-280.00000000000244,-372.0000000000057,-103.99999999999298,,-1578.9999999999773
2020.10.27,290.9999999999968,411.0000000000058,39.99999999999204,-31.000000000003247,-31.999999999998696,-268.0000000000016,204.99999999998408,-353.0000000000033,-356.00000000000074,-130.99999999999224,-611.000000000006,224.00000000000375,-1.9999999999953388,-280.9999999999979,-394.00000000000546,-141.99999999999767,,-1430.0000000000198
2020.10.27,296.9999999999917,412.00000000001234,-9.000000000000341,-8.000000000008,-14.000000000002899,-275.000000000003,289.99999999999204,-353.99999999998766,-115.99999999998278,-174.00000000000747,-568.9999999999973,269.00000000000546,-82.99999999999841,-246.00000000000176,-397.0000000000029,-182.99999999999983,,-1159.9999999999907
2020.10.27,276.00000000000955,381.0000000000091,-78.00000000000296,43.999999999999595,-10.999999999994348,-304.00000000000426,346.00000000000364,-431.0000000000036,-165.9999999999995,-194.0000000000053,-601.000000000007,344.0000000000083,-102.99999999999443,-280.9999999999979,-409.0000000000038,-161.00000000001114,,-1347.9999999999943
2020.10.27,276.9999999999939,436.00000000001415,-67.00000000000728,139.00000000000023,65.00000000000395,-357.00000000000733,294.9999999999875,-424.99999999998647,-127.99999999999478,-130.99999999999224,-614.0000000000034,290.00000000000625,-85.99999999999852,-253.99999999999866,-376.00000000000966,-184.00000000000637,,-1119.9999999999986
2020.10.27,161.99999999999548,389.0000000000171,-33.00000000000125,178.99999999999582,117.00000000000044,-369.0000000000082,153.99999999999636,-380.9999999999869,-123.99999999999079,-95.00000000000064,-612.0000000000125,243.99999999999977,-39.99999999999204,-200.99999999999562,-361.0000000000002,-198.99999999999363,,-1169.9999999999768
2020.10.27,110.00000000001009,344.00000000001097,-40.00000000000625,215.99999999999397,158.0000000000026,-429.0000000000016,147.99999999999613,-373.00000000000114,-157.99999999999147,-39.999999999995595,-712.0000000000015,231.00000000000875,28.000000000005798,-246.99999999999721,-412.00000000000125,-243.99999999999977,,-1419.9999999999675
2020.10.27,25.999999999992696,283.99999999999534,-54.000000000002046,142.99999999998204,109.99999999999899,-425.0000000000087,73.0000000000075,-400.00000000000034,-78.99999999998464,-19.999999999997797,-802.0000000000139,197.00000000000273,46.00000000000648,-195.9999999999962,-440.00000000000705,-286.99999999999284,,-1824.0000000000177
2020.10.27,-55.000000000005045,221.00000000000452,-82.00000000000784,140.99999999999113,70.99999999999883,-428.00000000000614,31.00000000000591,-424.00000000000216,-224.99999999998633,-103.99999999999298,-906.0000000000068,183.00000000000693,94.0000000000083,-204.99999999999963,-498.00000000000955,-351.99999999999676,,-2537.9999999999977
2020.10.27,93.99999999999409,241.00000000000233,-55.999999999997385,97.9999999999981,-9.999999999998899,-390.0000000000015,125.0,-343.99999999998875,-204.99999999998852,-234.00000000000088,-753.0000000000036,191.0000000000025,93.00000000000352,-251.99999999999667,-522.0000000000002,-317.0000000000117,,-2240.9999999999877
2020.10.27,48.000000000003595,173.00000000000094,-106.99999999999932,78.00000000000028,-32.999999999994145,-369.0000000000082,144.00000000000546,-496.99999999999187,-131.99999999999878,-286.99999999999284,-785.0000000000134,272.99999999999613,103.00000000000864,-282.99999999999994,-582.0000000000048,-354.0000000000099,,-2609.999999999998
2020.10.27,110.00000000001009,185.00000000001293,-97.00000000000841,69.9999999999923,-56.99999999999594,-350.00000000000585,171.99999999999704,-468.9999999999861,-28.999999999990145,-313.00000000000773,-768.9999999999975,272.99999999999613,87.0000000000033,-212.00000000000108,-557.0000000000075,-419.9999999999982,,-2375.999999999987
2020.10.27,38.99999999998904,164.00000000000858,-132.000000000005,78.00000000000028,-58.000000000002494,-381.0000000000091,163.99999999998727,-519.0000000000028,-85.99999999998609,-317.0000000000117,-855.0000000000058,283.00000000000125,67.00000000000728,-182.99999999999983,-582.0000000000048,-478.0000000000006,,-2796.0000000000346
2020.10.27,66.00000000001049,279.00000000000705,-165.99999999999682,32.999999999994145,-7.9999999999968985,-487.99999999999955,246.99999999998568,-404.0000000000044,-85.99999999998609,-201.00000000000674,-1144.0000000000116,299.0000000000066,100.99999999999909,-220.99999999999343,-656.000000000001,-514.9999999999987,,-2863.999999999992
2020.10.27,-92.00000000000318,276.00000000000955,-210.00000000000796,37.99999999998249,16.0000000000049,-486.00000000000864,73.0000000000075,-651.0000000000016,-97.9999999999981,-130.99999999999224,-1120.9999999999943,316.0000000000025,126.00000000000477,-259.9999999999936,-669.0000000000085,-469.99999999999267,,-3342.999999999989
2020.10.27,-266.0000000000107,202.00000000001327,-278.99999999999636,8.999999999992347,-4.000000000004,-446.00000000000193,52.99999999999727,-716.0000000000056,110.00000000001009,-137.9999999999937,-1122.0000000000007,299.99999999999716,100.00000000000853,-290.9999999999968,-657.0000000000076,-456.00000000001194,,-3601.0000000000105
2020.10.27,-211.99999999998997,182.99999999999983,-262.00000000000045,24.999999999986144,31.999999999998696,-426.9999999999996,80.99999999998886,-573.0000000000013,97.9999999999981,-60.99999999999994,-1056.0000000000125,278.99999999999636,124.00000000000944,-236.99999999999832,-569.0000000000084,-385.00000000001313,,-2960.000000000046
2020.10.27,-194.99999999998963,226.00000000001506,-254.99999999999545,14.999999999987246,46.999999999997044,-421.0000000000047,96.00000000000364,-561.9999999999958,121.99999999999989,4.999999999988347,-1076.9999999999945,272.00000000000557,93.00000000000352,-214.99999999999852,-556.0000000000009,-385.00000000001313,,-2789.9999999999927
2020.10.27,-235.00000000000742,248.00000000000378,-257.000000000005,14.999999999987246,75.9999999999983,-446.00000000000193,48.00000000000182,-557.9999999999918,94.00000000001629,83.9999999999952,-1157.000000000008,254.99999999999545,126.00000000000477,-178.00000000000037,-535.0000000000077,-422.00000000001125,,-2842.0000000000305
2020.10.27,-167.9999999999904,251.00000000000122,-275.0000000000057,5.999999999994898,90.0000000000012,-462.0000000000068,135.99999999999568,-431.99999999998795,23.00000000001745,131.99999999999878,-1201.999999999992,245.00000000000455,139.00000000001,-210.99999999999451,-550.000000000006,-411.0000000000058,,-2688.9999999999654
