date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.12.16,0.0,-59.99999999999339,-26.999999999999247,-57.999999999992724,-48.000000000003595,-80.99999999999774,-87.00000000001484,-51.99999999998539,-123.00000000000466,-6.0000000000060005,-92.99999999999864,-61.999999999995396,-1.999999999990898,-91.00000000000819,-80.99999999999774,-312.00000000000114,-34.000000000006025,-36.999999999998145,-8.999999999992347,-139.00000000000023,-54.99999999999261,-63.99999999999295,-48.00000000000182,-46.999999999997044,-53.999999999998494,-28.000000000005798,,-1697.9999999999745
2019.12.16,12.000000000000899,-89.99999999999008,-49.99999999999449,-79.9999999999983,-112.99999999998533,-87.00000000000374,-130.0000000000079,-54.99999999998284,-147.00000000000557,-11.00000000000545,-109.99999999999899,-68.00000000000139,-4.999999999999449,-162.9999999999825,-228.00000000000597,-600.0000000000006,-5.000000000009663,-18.0000000000069,171.99999999999437,-349.99999999998363,-60.000000000002274,-102.99999999999443,-75.9999999999934,2.000000000002,-56.99999999999594,-43.999999999999595,,-2463.999999999951
2019.12.16,43.999999999999595,-146.99999999998602,-38.0000000000047,-103.9999999999992,-117.99999999999588,-124.99999999999733,-230.00000000001907,-5.999999999994898,-147.99999999999613,2.999999999997449,-108.99999999999244,-100.99999999999554,-53.999999999998494,-272.99999999999613,-324.9999999999975,-633.0000000000168,10.99999999999568,11.00000000000545,236.99999999999832,-462.9999999999912,-51.00000000000193,-100.99999999999909,-122.99999999999045,-1.0000000000065512,-114.99999999999844,-120.99999999999334,,-3079.9999999999745
2019.12.16,87.00000000000374,-192.99999999999872,-17.000000000000348,-140.99999999999113,-146.99999999998602,-112.99999999999643,-313.00000000000773,9.000000000014552,-174.99999999999716,24.999999999997247,-62.99999999999084,-65.99999999999939,-65.99999999999939,-382.000000000005,-407.0000000000018,-719.000000000003,34.99999999999659,76.99999999999375,170.99999999998784,-391.9999999999924,-75.9999999999934,-66.0000000000025,-87.0000000000033,-40.00000000000669,-60.99999999999994,-117.99999999999588,,-3237.9999999999777
2019.12.16,112.000000000001,-230.9999999999812,-7.0000000000014495,-113.99999999999011,-144.99999999999514,-102.99999999999754,-367.0000000000062,35.00000000000725,-124.00000000000944,34.99999999999615,-62.99999999999084,-51.000000000001044,-95.00000000000064,-379.99999999999545,-439.0000000000116,-751.9999999999972,15.000000000000568,36.999999999998145,214.00000000000307,-383.99999999998437,-69.00000000000261,-93.99999999999409,-90.99999999999397,-16.0000000000049,-56.0000000000005,-87.99999999999919,,-3220.9999999999513
2019.12.16,109.00000000000354,-225.99999999999287,-15.00000000000945,-110.99999999999,-99.99999999998899,-78.99999999999574,-378.00000000001165,34.000000000000696,-115.0000000000091,46.00000000000159,-40.99999999999105,-32.999999999994145,-88.99999999999464,-376.9999999999811,-397.0000000000029,-700.0000000000117,7.999999999995566,14.000000000002899,158.99999999999804,-317.9999999999961,-93.00000000000352,-57.999999999992724,-60.99999999999284,-4.000000000004,-65.99999999999939,-116.99999999998934,,-3007.9999999999495
2019.12.16,123.00000000000644,-239.99999999999577,-17.000000000000348,-107.99999999998988,-75.99999999998718,-80.99999999999774,-386.00000000001967,60.000000000015596,-102.00000000000387,78.99999999999574,-5.999999999994898,-20.999999999993246,-92.99999999999864,-371.9999999999857,-363.0000000000022,-660.0000000000161,39.99999999999204,4.000000000004,168.99999999999693,-325.99999999998187,-87.0000000000033,-24.00000000000091,-54.99999999999261,2.000000000002,-58.99999999999794,-90.99999999999665,,-2689.999999999946
2019.12.16,112.000000000001,-266.999999999995,-32.0000000000098,-89.9999999999892,-66.99999999999484,-95.00000000000064,-400.00000000000034,83.00000000001084,-85.00000000000796,73.99999999999629,-3.999999999992898,-41.000000000002146,-91.99999999999208,-381.0000000000002,-367.0000000000062,-650.0000000000173,42.999999999992156,25.999999999992696,211.00000000000563,-385.99999999999744,-78.99999999999352,-36.000000000001364,-87.0000000000033,10.999999999994348,-82.99999999999974,-121.99999999999989,,-2804.000000000011
2019.12.16,97.00000000000264,-480.99999999999807,-62.000000000006494,-98.99999999998954,-34.99999999998504,-43.999999999999595,-582.0000000000158,90.00000000001229,-125.0,80.00000000000229,9.00000000000345,-4.999999999999449,-195.9999999999962,-620.9999999999809,-633.0000000000168,-897.0000000000144,64.99999999999773,25.999999999992696,76.0000000000094,-313.99999999999204,-99.99999999999432,-1.9999999999953388,-28.999999999996362,-63.00000000000195,-41.9999999999976,-99.99999999998899,,-3986.9999999999486
2019.12.16,123.00000000000644,-548.9999999999995,-53.00000000001415,-97.99999999999898,-22.999999999995246,-59.99999999999339,-710.0000000000106,115.00000000002063,-97.99999999999898,117.99999999999588,29.000000000001247,16.0000000000049,-250.9999999999901,-705.9999999999889,-721.000000000016,-1053.9999999999993,86.99999999998909,19.999999999997797,200.00000000000017,-325.99999999998187,-112.99999999999955,-4.0000000000048885,-28.999999999996362,2.999999999997449,-60.99999999999994,-80.99999999999774,,-4225.999999999973
2019.12.16,125.00000000000844,-628.9999999999907,-49.99999999999449,-92.99999999998931,-17.999999999984695,-58.99999999999794,-764.0000000000091,107.00000000001265,-94.99999999999886,119.00000000000244,12.000000000000899,12.000000000000899,-302.9999999999977,-790.9999999999968,-778.000000000012,-1122.0000000000007,85.99999999999852,-7.0000000000014495,201.00000000000674,-319.999999999987,-123.99999999999523,-12.000000000000455,-34.99999999999659,32.999999999994145,-63.99999999999739,-73.99999999999629,,-4642.999999999923
2019.12.16,109.00000000000354,-616.9999999999786,-66.00000000001049,-94.99999999999886,-2.999999999997449,-31.000000000003247,-740.0000000000073,99.00000000000463,-112.99999999999955,104.99999999999955,9.00000000000345,14.999999999998348,-287.9999999999994,-781.9999999999823,-783.0000000000003,-1124.0000000000139,100.99999999999909,18.999999999991246,221.00000000000452,-286.99999999999284,-117.999999999995,10.000000000005116,-3.0000000000001137,24.999999999997247,-39.999999999995595,-56.99999999999594,,-4433.999999999964
2019.12.16,126.99999999999933,-568.9999999999973,-66.99999999999484,-93.99999999999409,-24.999999999986144,-82.99999999999974,-699.0000000000052,120.00000000000898,-97.00000000000841,107.00000000000153,-56.0000000000005,-20.999999999993246,-245.99999999999068,-722.9999999999848,-727.0000000000109,-1221.0000000000055,106.99999999999932,39.00000000001125,286.99999999999284,-404.9999999999887,-112.99999999999955,-87.99999999999386,-60.000000000002274,46.00000000000159,-96.99999999999153,-46.999999999997044,,-4604.999999999931
2019.12.16,129.00000000000134,-530.9999999999926,-69.00000000000794,-93.99999999999409,-15.999999999993797,-75.00000000000284,-675.0000000000034,121.99999999999989,-87.0000000000033,110.99999999999443,-63.99999999999739,-15.999999999993797,-234.00000000000088,-692.0000000000073,-685.0000000000023,-1239.9999999999966,104.99999999998977,39.00000000001125,409.99999999999926,-405.9999999999952,-106.99999999999932,-81.00000000000307,-55.999999999997385,119.00000000000244,-90.99999999999665,-28.000000000005798,,-4211.999999999994
2019.12.16,117.00000000000044,-578.9999999999961,-102.00000000000209,-93.99999999999409,-22.999999999995246,-75.9999999999983,-695.0000000000011,134.00000000001188,-109.00000000000887,104.99999999999955,-65.99999999999939,-20.999999999993246,-228.99999999999034,-728.999999999985,-711.0000000000172,-1255.0000000000061,128.0000000000001,55.000000000005045,432.9999999999945,-443.99999999999994,-128.0000000000001,-87.0000000000033,-49.99999999999716,117.00000000000044,-105.99999999999498,-19.999999999997797,,-4434.999999999969
2019.12.16,80.00000000000229,-543.999999999989,-106.00000000000608,-98.99999999998954,14.000000000002899,-78.99999999999574,-658.0000000000031,114.0000000000141,-144.99999999999602,92.99999999999864,-84.99999999999064,-47.9999999999925,-207.99999999999707,-705.9999999999889,-665.0000000000044,-1245.0000000000073,147.99999999999613,11.00000000000545,458.00000000000284,-468.00000000000176,-158.00000000000125,-84.00000000000318,-51.9999999999925,126.0000000000039,-144.99999999999514,-18.999999999991246,,-4469.999999999919
2019.12.16,47.00000000000814,-537.9999999999941,-121.99999999999989,-97.99999999999898,43.999999999999595,-87.99999999999919,-600.0000000000006,81.00000000001995,-185.00000000000227,95.99999999999609,-112.99999999999643,-68.00000000000139,-202.9999999999976,-683.9999999999975,-616.0000000000165,-1290.0000000000134,146.99999999999136,12.000000000012001,492.0000000000035,-499.9999999999893,-168.99999999999693,-108.99999999999466,-67.99999999999784,180.99999999999784,-151.9999999999966,-8.999999999992347,,-4511.999999999956
2019.12.16,21.00000000000435,-867.9999999999799,-175.00000000001404,-89.9999999999892,65.00000000000395,-76.99999999999375,-889.0000000000065,83.00000000001084,-201.00000000000762,83.9999999999952,-125.99999999999278,-88.99999999999464,-347.9999999999928,-1039.999999999992,-842.0000000000094,-1602.0000000000146,182.99999999999272,-51.000000000001044,493.99999999999443,-530.9999999999926,-234.99999999999943,-78.00000000000296,-60.99999999999284,182.99999999999983,-196.99999999999162,-35.00000000000725,,-6421.999999999973
2019.12.16,-18.999999999991246,-829.9999999999974,-221.00000000000452,-102.99999999999443,178.99999999999582,-59.99999999999339,-846.0000000000134,113.00000000000753,-263.00000000000523,163.99999999999747,-112.99999999999643,-75.9999999999983,-332.99999999999443,-996.9999999999857,-780.000000000003,-1551.0000000000134,201.99999999999818,-137.9999999999937,489.0000000000061,-542.9999999999824,-302.99999999999727,-54.000000000002046,-40.99999999999682,224.9999999999974,-258.9999999999981,-29.999999999996696,,-6187.999999999955
2019.12.16,-26.999999999999247,-754.9999999999945,-246.00000000001288,-128.99999999999068,251.00000000000122,-53.999999999998494,-695.0000000000011,104.00000000001519,-281.9999999999965,158.99999999999804,-127.99999999999478,-90.99999999999665,-248.99999999999923,-938.999999999993,-580.0000000000027,-1449.9999999999957,266.9999999999959,-136.00000000000279,436.9999999999985,-622.9999999999958,-319.9999999999932,-48.99999999999238,-24.999999999991473,225.99999999999287,-261.0000000000001,-34.000000000000696,,-5628.999999999951
2019.12.16,24.000000000001798,-544.9999999999955,-202.9999999999976,-165.99999999999682,252.0000000000078,-53.999999999998494,-551.0000000000126,89.00000000000574,-265.00000000000057,192.99999999999872,-58.99999999999794,-44.99999999999504,-141.99999999999767,-727.0000000000039,-361.0000000000113,-1060.0000000000164,179.9999999999926,-241.00000000000233,377.0000000000051,-525.999999999982,-387.00000000000045,-16.999999999995907,-1.9999999999953388,229.00000000000142,-291.99999999999227,-45.000000000006146,,-4343.999999999985
2019.12.16,46.00000000000159,-506.9999999999908,-182.99999999999983,-198.99999999999807,283.000000000011,-56.99999999999594,-572.0000000000169,77.00000000001594,-246.9999999999999,234.99999999999633,-66.99999999999484,-41.9999999999976,-197.99999999999818,-765.9999999999911,-212.00000000001216,-1086.000000000009,184.99999999998806,-343.99999999998875,320.9999999999935,-438.9999999999894,-390.99999999999113,-16.000000000005343,-6.999999999990791,295.99999999999625,-295.0000000000008,-28.999999999990145,,-4213.999999999958
2019.12.16,101.00000000000664,-291.9999999999812,-63.99999999999739,-181.99999999998795,268.0000000000016,-61.999999999995396,-453.0000000000145,86.0000000000083,-192.99999999999784,268.0000000000016,-79.99999999999119,-7.0000000000014495,-98.99999999999353,-550.9999999999877,15.999999999993797,-790.0000000000018,149.99999999999147,-354.9999999999942,296.9999999999917,-337.99999999999386,-381.0000000000002,-49.99999999999716,10.000000000005116,297.00000000000284,-263.99999999999756,9.999999999998899,,-2657.999999999931
2019.12.16,58.000000000002494,-139.00000000000023,-87.99999999999919,-161.99999999999193,278.00000000000045,-48.99999999999905,-201.00000000000674,52.000000000007596,-227.00000000000387,256.0000000000007,-70.99999999999883,-15.999999999993797,17.000000000000348,-334.0000000000032,282.9999999999888,-585.9999999999976,128.0000000000001,-357.00000000000733,224.000000000002,-310.9999999999946,-378.0000000000001,-40.99999999999682,22.00000000000557,219.99999999999798,-256.0000000000007,22.0000000000109,,-1655.9999999999773
