date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2017.05.01,-26.999999999999247,119.00000000000244,19.999999999997797,131.99999999999878,63.00000000000195,17.000000000000348,47.99999999998761,46.00000000000159,209.9999999999991,77.00000000000485,-38.0000000000047,144.99999999999514,-16.999999999995907,154.99999999999403,99.00000000000375,185.99999999999284,-175.99999999999838,-190.99999999998562,,867.9999999999964
2017.05.01,-24.000000000001798,129.00000000000134,41.99999999998649,141.99999999999767,104.99999999999955,0.9999999999843467,49.99999999999716,88.99999999999464,228.00000000000597,117.99999999999588,-25.00000000000835,109.00000000000354,-6.000000000000227,45.000000000006146,158.99999999999181,245.9999999999951,-161.99999999999548,-275.000000000003,,970.9999999999511
2017.05.01,38.0000000000047,69.9999999999923,-29.00000000001235,136.00000000000279,100.00000000000009,112.99999999998533,6.000000000000227,109.99999999999899,224.000000000002,129.9999999999968,-18.999999999991246,154.99999999999403,-46.999999999997044,-68.99999999998573,78.99999999999352,182.99999999999272,-202.9999999999976,-269.9999999999925,,706.9999999999872
2017.05.01,52.99999999999194,65.99999999998829,85.00000000000173,139.99999999999568,143.9999999999997,122.99999999998423,21.000000000000796,175.99999999999838,256.0000000000007,185.99999999999727,136.00000000000279,173.00000000000094,-46.00000000000648,8.000000000008,153.0000000000058,229.99999999998977,-120.99999999999334,-217.0000000000005,,1565.9999999999654
2017.05.01,28.999999999990145,-5.000000000010552,167.9999999999904,170.00000000000347,187.9999999999993,147.99999999999258,22.999999999996135,192.99999999999872,258.9999999999981,202.9999999999976,205.00000000001074,208.99999999999253,-25.000000000005684,22.0000000000109,159.9999999999966,240.99999999999966,-96.99999999999153,-177.00000000000495,,1913.999999999964
2017.05.01,9.999999999998899,34.000000000000696,123.99999999999079,156.00000000000057,173.00000000000094,129.99999999998568,53.999999999987836,180.0000000000024,250.00000000000577,197.00000000000273,129.00000000000134,151.9999999999966,6.000000000000227,36.999999999998145,182.99999999999272,275.99999999999625,-109.99999999998789,-185.99999999999727,,1794.9999999999766
2017.05.01,31.999999999987594,51.99999999998539,89.99999999999008,182.99999999999983,106.00000000000608,168.99999999999693,29.999999999986926,202.0000000000022,319.99999999999807,170.00000000000347,114.99999999999844,241.00000000000233,13.00000000000523,-92.99999999998754,188.99999999999295,218.00000000000352,-171.99999999999437,-333.9999999999899,,1530.9999999999873
2017.05.01,56.99999999999594,95.00000000000064,-2.0000000000131024,192.00000000000327,75.00000000000284,178.99999999999582,40.99999999999682,192.00000000000327,370.9999999999991,175.00000000000293,31.000000000003247,299.00000000000483,45.99999999999227,-107.99999999999699,185.99999999999284,232.99999999998988,-255.99999999998957,-400.9999999999847,,1404.9999999999993
2017.05.01,175.99999999999838,143.99999999998857,-80.00000000001339,112.99999999999643,14.999999999998348,194.0000000000053,9.999999999990905,190.99999999999673,336.00000000000296,153.99999999999858,87.99999999999919,272.00000000000557,31.999999999996476,-177.00000000000495,167.0000000000016,186.9999999999976,-205.99999999999508,-383.0,,1232.9999999999627
2017.05.01,238.99999999998923,160.99999999998892,-161.00000000001114,82.99999999999974,-3.999999999992898,217.99999999998488,206.99999999999363,176.99999999999383,331.0000000000035,163.00000000000205,70.99999999999883,285.00000000000193,269.999999999996,-190.99999999998562,289.99999999999204,329.9999999999983,-221.99999999998886,-363.9999999999866,,1882.999999999978
2017.05.01,185.99999999999727,122.99999999998423,-80.00000000001339,124.99999999999733,19.999999999997797,211.00000000000563,228.9999999999992,190.00000000000128,346.0000000000019,156.99999999999602,104.99999999999955,313.00000000000773,284.9999999999966,-190.00000000000128,320.99999999999795,340.999999999994,-221.00000000000452,-390.0000000000015,,2070.9999999999554
2017.05.01,177.00000000000495,151.9999999999966,-117.99999999999588,121.00000000000443,7.0000000000014495,184.99999999999073,212.99999999999386,169.99999999999238,339.0000000000004,146.00000000000168,45.000000000006146,289.0000000000059,236.99999999999477,-178.99999999999582,283.9999999999918,316.0000000000025,-241.99999999998667,-404.9999999999887,,1737.00000000002
