date,USDCHF,empty,sum
2020.10.12,-50.0000000000056,,-50.0000000000056
2020.10.12,-51.99999999999649,,-51.99999999999649
2020.10.12,-29.000000000001247,,-29.000000000001247
2020.10.12,-19.00000000000235,,-19.00000000000235
2020.10.12,-36.0000000000027,,-36.0000000000027
2020.10.12,-19.999999999997797,,-19.999999999997797
2020.10.12,7.0000000000014495,,7.0000000000014495
2020.10.12,5.999999999994898,,5.999999999994898
2020.10.12,-56.99999999999594,,-56.99999999999594
2020.10.12,-53.999999999998494,,-53.999999999998494
2020.10.12,-17.000000000000348,,-17.000000000000348
2020.10.12,9.00000000000345,,9.00000000000345
2020.10.12,-11.00000000000545,,-11.00000000000545
2020.10.12,-2.999999999997449,,-2.999999999997449
2020.10.12,-2.000000000002,,-2.000000000002
2020.10.12,-2.999999999997449,,-2.999999999997449
2020.10.12,-9.999999999998899,,-9.999999999998899
2020.10.12,-43.999999999999595,,-43.999999999999595
2020.10.12,-50.0000000000056,,-50.0000000000056
2020.10.12,-7.9999999999968985,,-7.9999999999968985
2020.10.12,-56.0000000000005,,-56.0000000000005
2020.10.12,-12.999999999996348,,-12.999999999996348
2020.10.12,20.999999999993246,,20.999999999993246
2020.10.12,41.9999999999976,,41.9999999999976
2020.10.12,39.999999999995595,,39.999999999995595
2020.10.12,102.99999999999754,,102.99999999999754
2020.10.12,-1.0000000000065512,,-1.0000000000065512
2020.10.12,27.999999999994696,,27.999999999994696
2020.10.12,19.00000000000235,,19.00000000000235
2020.10.12,26.999999999999247,,26.999999999999247
2020.10.12,-48.99999999999905,,-48.99999999999905
2020.10.12,-82.99999999999974,,-82.99999999999974
2020.10.12,-95.00000000000064,,-95.00000000000064
2020.10.12,-146.00000000000168,,-146.00000000000168
2020.10.12,-134.99999999999625,,-134.99999999999625
2020.10.12,-162.0000000000066,,-162.0000000000066
2020.10.12,-165.9999999999995,,-165.9999999999995
2020.10.12,-112.99999999999643,,-112.99999999999643
2020.10.12,-104.00000000000409,,-104.00000000000409
2020.10.12,-128.00000000000588,,-128.00000000000588
2020.10.12,-123.00000000000644,,-123.00000000000644
2020.10.12,-116.00000000000499,,-116.00000000000499
2020.10.12,-104.00000000000409,,-104.00000000000409
2020.10.12,-112.99999999999643,,-112.99999999999643
2020.10.12,-121.99999999999989,,-121.99999999999989
2020.10.12,-134.99999999999625,,-134.99999999999625
2020.10.12,-126.0000000000039,,-126.0000000000039
2020.10.12,-165.9999999999995,,-165.9999999999995
2020.10.13,-170.00000000000347,,-170.00000000000347
2020.10.13,-162.0000000000066,,-162.0000000000066
2020.10.13,-170.00000000000347,,-170.00000000000347
2020.10.13,-150.00000000000568,,-150.00000000000568
2020.10.13,-146.99999999999713,,-146.99999999999713
2020.10.13,-136.00000000000279,,-136.00000000000279
2020.10.13,-145.00000000000622,,-145.00000000000622
2020.10.13,-53.999999999998494,,-53.999999999998494
2020.10.13,-90.0000000000012,,-90.0000000000012
2020.10.13,-111.00000000000554,,-111.00000000000554
2020.10.13,-63.00000000000195,,-63.00000000000195
2020.10.13,-82.99999999999974,,-82.99999999999974
2020.10.13,-84.0000000000063,,-84.0000000000063
