names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['EURCHF'],80.0,-1.0,S
GBPUSD,20,"['EURUSD', 'EURGBP', 'AUDUSD', 'GBPCAD', 'USDCAD', 'AUDNZD']",100.0,0.5356666666666667,B
EURUSD,50,"['GBPCAD', 'AUDCAD', 'EURCAD', 'GBPAUD']",100.0,-0.5899206349206351,S
USDJPY,10,"['CADCHF', 'EURCHF', 'AUDJPY']",100.0,-0.52,S
USDCAD,10,"['EURGBP', 'GBPCHF']",100.0,-0.8,S
AUDUSD,10,"['GBPCAD', 'NZDCHF']",80.0,-0.5100000000000002,S
NZDUSD,50,"['CADCHF', 'GBPCAD']",80.0,-0.3202351106925409,S
CHFJPY,15,"['EURGBP', 'GBPCHF', 'USDCHF', 'USDJPY']",80.0,0.6639999999999999,B
CADCHF,10,['EURCHF'],100.0,-0.722261904761905,S
AUDCHF,50,"['GBPCHF', 'EURCHF', 'NZDCAD', 'AUDCHF', 'EURGBP']",100.0,0.09300000000000001,B
NZDCHF,10,"['EURUSD', 'EURCHF']",80.0,-1.0,S
EURGBP,20,"['CHFJPY', 'NZDCHF']",80.0,-0.037452380952380945,S
GBPJPY,10,"['EURGBP', 'CADCHF']",100.0,1.0,B
EURJPY,10,"['EURGBP', 'GBPCHF']",80.0,0.92,B
EURCAD,30,"['EURGBP', 'CHFJPY', 'EURCHF', 'USDCHF', 'AUDCHF']",100.0,0.7,B
EURAUD,20,"['EURNZD', 'AUDNZD']",80.0,0.23402597402597397,B
EURNZD,50,"['EURUSD', 'AUDCHF', 'NZDCHF']",100.0,-0.2088503123572109,S
CADJPY,30,"['EURGBP', 'AUDUSD', 'USDCAD', 'GBPCAD', 'EURCHF']",100.0,-0.371,S
AUDJPY,15,"['GBPCHF', 'CADJPY', 'EURCAD', 'NZDCAD']",80.0,0.8685714285714287,B
NZDJPY,30,"['CADCHF', 'EURJPY', 'USDCHF']",100.0,0.5047857142857144,B
NZDCAD,30,['EURGBP'],80.0,-0.5819843796031374,S
AUDNZD,20,"['AUDUSD', 'USDCHF']",100.0,0.5553139083139085,B
