date,USDCHF,EURUSD,NZDUSD,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,NZDJPY,NZDCAD,empty,sum
2015.11.30,-15.999999999993797,-7.0000000000014495,-7.9999999999968985,-19.000000000005457,-17.999999999995797,-102.00000000000209,-119.99999999999788,-3.999999999981796,-18.000000000000682,-1.0000000000065512,0.0,-46.999999999997044,-96.9999999999942,-43.99999999999693,-20.999999999993246,,-521.9999999999638
2015.11.30,-39.00000000001125,-9.999999999998899,12.999999999996348,-67.99999999999784,-9.00000000000345,-82.99999999999974,-97.9999999999981,76.0000000000094,-63.99999999999295,27.999999999983594,59.99999999999339,8.000000000008,-123.99999999999523,-10.99999999999568,-18.999999999991246,,-339.9999999999937
2015.11.30,-62.000000000006494,-17.000000000000348,33.000000000005244,-67.99999999999784,-46.00000000000159,-122.99999999999534,-93.99999999999409,7.0000000000014495,-40.99999999999682,62.99999999999084,32.999999999994145,95.00000000000064,-100.99999999999909,31.00000000000591,3.0000000000085514,,-286.9999999999848
2015.11.30,-72.0000000000054,-75.00000000000284,107.00000000000153,-45.000000000001705,-50.0000000000056,-26.999999999999247,-17.999999999995797,351.0000000000346,-90.00000000000341,-10.000000000021103,137.00000000000932,202.9999999999976,-64.00000000000716,67.00000000000728,113.00000000000753,,527.0000000000157
2015.11.30,-117.99999999999588,-97.9999999999981,65.00000000000395,-132.000000000005,-38.0000000000047,-27.999999999994696,-58.000000000002494,352.00000000004115,-138.00000000000523,9.999999999998899,141.99999999999767,127.00000000001043,-174.0000000000066,55.00000000000682,57.00000000000705,,24.000000000053262
2015.11.30,-124.99999999999733,-139.00000000000023,126.99999999999933,-138.00000000000523,-29.999999999996696,8.000000000008,-34.000000000000696,418.00000000002944,-194.99999999999318,62.99999999999084,215.99999999999397,224.000000000002,-183.00000000000693,144.00000000000546,77.00000000000485,,433.0000000000336
2015.11.30,-126.0000000000039,-164.99999999999292,114.99999999999844,-138.9999999999958,-17.000000000000348,-21.999999999999797,-43.00000000000415,426.00000000003746,-224.99999999999432,53.999999999998494,148.99999999999915,157.00000000000713,-177.0000000000067,131.00000000000023,54.00000000000959,,172.00000000005258
2015.11.30,-167.00000000000603,-185.99999999999727,136.00000000000279,-173.99999999999238,-29.999999999996696,-81.9999999999932,-53.00000000000304,148.99999999999915,-231.99999999999932,18.999999999991246,53.999999999998494,121.99999999999989,-179.00000000000205,160.0000000000108,53.00000000000304,,-409.9999999999844
2015.11.30,-156.00000000000057,-110.99999999999443,109.99999999999899,-200.9999999999934,-41.9999999999976,-82.99999999999974,-78.99999999999574,130.0000000000079,-211.00000000001273,78.99999999998464,85.00000000000173,151.00000000001222,-201.00000000000762,147.00000000000557,31.000000000003247,,-350.99999999998755
2015.11.30,-165.00000000001512,-120.99999999999334,-19.999999999997797,-206.99999999999363,-41.9999999999976,-121.99999999999989,-202.0000000000022,92.0000000000254,-200.9999999999934,78.99999999998464,63.99999999999739,-95.999999999985,-209.00000000000318,10.000000000005116,-139.00000000000023,,-1278.9999999999688
2015.11.30,-133.00000000000534,-68.00000000000139,-48.99999999999905,-188.0000000000024,-26.000000000003798,-124.00000000000189,-212.00000000000108,43.00000000001525,-197.00000000000273,101.99999999997988,7.0000000000014495,-171.99999999999437,-207.9999999999984,-12.000000000000455,-164.99999999999292,,-1402.0000000000073
2015.11.30,-112.000000000001,-55.99999999998939,-49.99999999999449,-167.99999999999216,-36.0000000000027,-120.99999999999334,-207.99999999999707,26.999999999999247,-177.99999999999727,100.99999999999554,15.00000000000945,-144.99999999999514,-212.99999999999386,-18.999999999991246,-165.9999999999995,,-1328.9999999999432
