date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.03.18,2.0000000000131024,-18.0000000000069,22.999999999996135,-46.999999999997044,-5.999999999994898,12.999999999996348,-15.999999999993797,4.999999999988347,40.00000000000625,7.9999999999968985,-37.99999999999359,16.000000000019554,43.00000000001525,24.000000000001798,-48.00000000000182,63.000000000013046,18.999999999991246,-6.999999999990791,28.000000000005798,-28.000000000005798,47.00000000000814,-22.0000000000109,,101.00000000005639
2019.03.18,14.000000000002899,-45.000000000006146,10.99999999999568,-61.99999999998429,-31.999999999998696,-22.999999999995246,-59.99999999999339,0.0,31.00000000000591,42.999999999993044,-63.99999999999739,-32.99999999998704,26.0000000000149,59.000000000009045,-45.99999999999227,141.99999999999767,119.00000000000244,-25.99999999999625,-15.000000000000568,-4.999999999999449,14.000000000002899,-5.000000000010552,,43.00000000006319
2019.03.18,-45.99999999999049,8.999999999992347,30.000000000001137,-66.99999999999484,-17.999999999995797,-34.99999999999615,78.00000000000028,4.999999999988347,-13.999999999995794,-14.000000000002899,19.999999999997797,54.000000000002046,108.00000000001918,99.00000000000463,4.0000000000048885,23.00000000001745,62.99999999999084,-9.999999999990905,-16.999999999995907,-26.000000000003798,-3.999999999992898,38.0000000000047,,280.0000000000642
2019.03.18,-48.99999999998794,-1.0000000000065512,78.99999999999352,-60.99999999999994,-4.999999999999449,-22.999999999995246,72.0000000000054,1.999999999990898,31.999999999996476,-26.999999999999247,21.00000000000435,109.00000000000887,85.00000000000173,59.000000000009045,-45.000000000001705,-12.999999999996348,29.999999999996696,28.000000000005798,30.000000000001137,-39.00000000000014,9.999999999998899,41.000000000002146,,335.0000000000285
2019.03.18,-24.999999999986144,-21.00000000000435,61.99999999999761,-36.999999999998145,48.000000000003595,36.0000000000027,15.00000000000945,8.999999999992347,48.00000000000182,-64.0000000000085,-31.999999999998696,58.9999999999975,26.0000000000149,-112.000000000001,-69.99999999999318,-78.00000000000028,-53.999999999998494,30.000000000001137,84.00000000000318,-92.00000000000318,73.00000000000084,28.000000000005798,,-66.99999999996108
2019.03.18,-35.999999999991594,-58.000000000002494,73.99999999999807,-66.99999999999484,26.000000000003798,-5.999999999994898,-4.000000000004,2.999999999997449,43.00000000000637,-50.0000000000056,-32.999999999994145,39.00000000001569,16.000000000016,-107.99999999999699,-57.999999999992724,-59.99999999999339,11.999999999989797,22.00000000000557,43.00000000000637,-82.99999999999974,35.00000000000725,58.99999999998684,,-190.99999999993724
2019.03.18,-32.999999999994145,-63.000000000013046,90.00000000000341,-10.999999999983245,30.000000000007798,-29.999999999996696,-12.999999999996348,34.99999999998504,67.00000000000728,-52.000000000007596,-61.999999999995396,53.00000000002569,-63.99999999999739,-126.99999999998823,-114.99999999999488,-17.999999999984695,117.99999999999588,69.00000000000261,30.000000000001137,-48.99999999999905,-34.99999999999615,102.00000000000209,,-77.99999999991594
2019.03.18,-22.999999999995246,-62.000000000006494,67.99999999999784,19.00000000001345,26.999999999999247,-29.000000000001247,-21.00000000000435,38.99999999998904,49.000000000006594,-42.0000000000087,-70.99999999999883,30.000000000001137,-95.00000000000064,-119.00000000000244,-107.99999999998988,6.000000000017103,137.9999999999937,70.00000000000739,15.000000000000568,-23.00000000000635,-53.999999999998494,92.99999999998754,,-92.99999999999905
2019.03.18,-35.999999999991594,-71.00000000002105,129.99999999999545,26.999999999999247,68.00000000000139,-19.00000000000235,-21.00000000000435,55.000000000005045,99.99999999999432,-92.00000000000318,-81.9999999999932,96.00000000000364,-123.99999999999079,-238.99999999998923,-177.99999999999727,-85.99999999998609,114.99999999999844,123.00000000000466,67.99999999999784,-73.00000000000084,-46.00000000000159,140.0000000000068,,-144.99999999997462
2019.03.18,-5.999999999994898,-16.000000000016,125.0,124.99999999999733,230.000000000008,73.99999999999629,-4.999999999988347,83.9999999999952,129.99999999999545,-234.00000000000088,-93.99999999999409,151.00000000001046,-183.99999999998417,-587.9999999999885,-245.9999999999951,-354.9999999999942,-9.000000000014552,181.0000000000116,168.99999999999693,-216.0000000000051,9.999999999998899,235.00000000000742,,-438.9999999999585
2019.03.18,41.000000000002146,-29.00000000001235,91.99999999999875,172.0000000000166,300.0000000000003,178.99999999999582,-75.99999999998718,78.99999999998464,150.99999999999625,-267.00000000000614,-141.99999999999767,90.00000000000341,-259.9999999999936,-785.9999999999978,-260.9999999999957,-438.9999999999894,-189.00000000001694,183.00000000000693,262.00000000000045,-278.00000000000045,119.00000000000244,182.99999999999983,,-875.9999999999895
2019.03.18,29.00000000001235,-2.0000000000131024,72.00000000000273,179.00000000001802,292.9999999999988,209.9999999999991,-32.999999999994145,72.99999999998974,114.99999999999488,-270.99999999999903,-104.99999999999955,99.00000000001796,-231.99999999998778,-724.9999999999978,-215.99999999999397,-453.99999999999886,-293.0000000000099,175.00000000001137,286.00000000000136,-265.0000000000041,155.00000000000514,121.99999999999989,,-787.9999999999468
2019.03.18,25.00000000000835,-79.00000000000685,81.00000000000307,171.00000000001003,273.000000000001,173.9999999999964,-104.99999999999955,76.99999999999375,117.00000000000443,-254.00000000000978,-147.99999999999258,24.00000000000091,-322.9999999999844,-790.9999999999861,-220.99999999998943,-415.99999999999415,-221.00000000000452,175.00000000001137,251.00000000000477,-245.0000000000063,116.00000000000499,147.00000000000824,,-1171.9999999999266
2019.03.18,35.00000000000725,-79.00000000000685,55.999999999997385,182.0000000000155,304.9999999999997,211.00000000000563,-121.99999999999989,72.99999999998974,105.99999999999454,-278.00000000000045,-161.99999999999548,-8.99999999998613,-339.99999999998477,-866.9999999999956,-209.99999999999375,-468.9999999999861,-289.0000000000059,163.0000000000109,275.99999999999625,-278.9999999999959,156.00000000000057,136.00000000000279,,-1404.9999999999309
2019.03.18,22.999999999995246,-87.99999999999919,66.99999999999307,197.00000000000273,304.9999999999997,214.00000000000307,-112.000000000001,87.99999999999919,103.9999999999992,-287.0000000000039,-163.99999999999747,-6.000000000000227,-369.99999999998147,-885.0000000000025,-218.00000000000352,-475.0000000000032,-299.00000000000483,180.00000000000682,284.9999999999966,-268.99999999999704,148.99999999999915,134.99999999999625,,-1426.0000000000032
2019.03.18,-4.000000000004,-146.00000000000168,91.99999999999875,187.00000000000384,292.9999999999988,195.9999999999962,-133.99999999998968,99.00000000000463,99.00000000000375,-292.9999999999988,-190.00000000000128,-34.99999999999659,-434.000000000001,-936.9999999999878,-229.99999999998977,-466.9999999999952,-278.00000000000045,195.0000000000074,284.000000000006,-258.9999999999981,133.00000000000534,143.99999999998857,,-1684.9999999999513
2019.03.18,19.999999999997797,-158.0000000000137,85.99999999999852,216.00000000001617,307.0000000000017,224.9999999999974,-177.99999999998929,119.00000000000244,117.00000000000443,-292.00000000000335,-231.99999999999886,-57.999999999992724,-488.9999999999839,-985.999999999998,-274.0000000000009,-436.9999999999985,-283.000000000011,209.00000000000318,311.9999999999976,-258.9999999999981,151.00000000000114,119.99999999998678,,-1763.9999999999811
2019.03.18,56.99999999999594,-155.00000000001623,76.99999999999818,270.00000000001467,336.9999999999984,243.99999999999977,-221.00000000000452,119.00000000000244,149.0000000000009,-296.0000000000074,-254.99999999999412,-60.000000000002274,-549.9999999999839,-1055.000000000006,-302.99999999999727,-452.99999999999227,-277.00000000001614,235.00000000001364,326.0000000000076,-258.0000000000027,139.00000000000023,133.99999999998968,,-1796.0000000000014
2019.03.18,42.999999999993044,-137.00000000000932,81.00000000000307,273.0000000000121,326.0000000000041,231.0000000000034,-187.99999999998818,90.99999999999665,141.9999999999959,-294.00000000000534,-217.99999999999596,-39.99999999999204,-540.9999999999915,-1005.9999999999958,-262.999999999991,-483.99999999999557,-302.0000000000023,243.0000000000092,314.9999999999977,-241.00000000000233,118.00000000000699,139.00000000000023,,-1711.9999999999468
2019.03.18,109.00000000000354,-35.00000000000725,12.000000000000455,285.00000000000193,358.0000000000028,251.00000000000122,-170.99999999998784,129.00000000000134,146.0000000000008,-278.00000000000045,-234.99999999999633,-21.99999999999136,-412.9999999999967,-944.9999999999958,-307.9999999999927,-398.9999999999938,-182.99999999999983,195.0000000000074,289.0000000000015,-278.00000000000045,136.99999999999824,154.99999999999403,,-1200.9999999999495
2019.03.18,36.0000000000138,-367.0000000000062,37.9999999999967,192.99999999999872,324.9999999999975,265.99999999999955,-407.99999999998613,156.99999999998494,88.99999999999864,-300.0000000000003,-404.99999999999983,-352.9999999999802,-739.9999999999851,-1330.9999999999934,-280.00000000000114,-402.9999999999978,-303.0000000000088,160.0000000000108,323.0000000000075,-297.9999999999983,219.00000000000253,86.99999999999264,,-3294.9999999999527
2019.03.18,86.0000000000083,-335.00000000001864,51.00000000000193,153.00000000000313,236.00000000000287,194.0000000000053,-441.99999999998687,103.99999999999298,159.00000000000603,-175.00000000000293,-390.0000000000015,-302.99999999999727,-646.9999999999976,-1051.0000000000018,-295.99999999999227,-197.99999999998707,-127.00000000001043,144.00000000000546,252.00000000000955,-206.00000000000617,153.00000000000313,63.99999999999739,,-2573.9999999999673
2019.03.18,76.99999999999375,-580.0000000000027,22.999999999996135,152.0000000000188,255.00000000000523,224.000000000002,-680.9999999999983,129.00000000000134,126.00000000000477,-196.00000000000728,-563.0000000000024,-609.9999999999852,-975.9999999999991,-1439.9999999999968,-286.00000000000136,-214.99999999998744,-173.00000000000094,123.00000000000466,268.0000000000007,-233.00000000000543,192.99999999999872,45.000000000006146,,-4337.999999999954
2019.03.18,93.99999999999409,-425.0000000000087,9.000000000000341,123.00000000000644,214.99999999999852,219.99999999999798,-544.9999999999955,153.9999999999875,123.00000000000466,-147.00000000000824,-495.000000000001,-456.99999999999363,-724.9999999999978,-1123.0000000000073,-316.0000000000025,-62.99999999999084,-97.00000000001374,92.00000000001296,253.0000000000001,-202.9999999999976,209.00000000000364,-4.000000000004,,-3108.0000000000155
2019.03.18,151.00000000001222,-569.0000000000194,-6.000000000000227,62.000000000006494,151.00000000000114,187.9999999999993,-763.9999999999869,90.99999999999665,174.99999999999716,-41.000000000002146,-588.9999999999951,-637.9999999999768,-832.9999999999949,-1151.9999999999975,-305.9999999999974,87.99999999999919,-8.000000000008,44.00000000001114,207.00000000000784,-158.99999999999804,206.00000000000617,-49.00000000001015,,-3750.9999999999495
2019.03.18,163.00000000000205,-419.0000000000138,6.000000000000227,69.00000000000794,170.00000000000347,204.00000000000418,-631.9999999999882,87.99999999999919,198.0000000000075,-52.000000000007596,-500.9999999999959,-454.9999999999841,-646.9999999999976,-1000.0000000000009,-329.9999999999983,59.000000000009045,-33.00000000001635,56.000000000011596,233.0000000000041,-180.0000000000024,223.00000000000654,-46.0000000000127,,-2825.999999999962
2019.03.18,198.00000000000927,-293.0000000000099,6.000000000000227,199.00000000001583,280.00000000000244,238.0000000000049,-546.9999999999864,93.99999999999409,236.99999999999477,-138.00000000000477,-451.0000000000014,-316.0000000000025,-651.0000000000016,-1102.9999999999873,-378.9999999999907,-126.0000000000039,-59.000000000009045,137.00000000000045,271.0000000000008,-234.00000000000088,179.00000000000693,62.000000000006494,,-2395.9999999999623
2019.03.18,178.00000000001148,-336.00000000000296,39.00000000000148,141.99999999999767,262.00000000000665,207.00000000000162,-565.9999999999999,121.99999999999989,246.9999999999999,-134.0000000000008,-485.0000000000021,-317.99999999998363,-630.9999999999816,-1119.9999999999877,-420.0000000000017,-80.99999999999774,27.999999999983594,127.00000000000955,257.000000000005,-250.00000000000577,177.00000000000495,85.00000000000173,,-2469.9999999999404
2019.03.18,154.99999999999403,-336.00000000000296,66.0000000000025,148.99999999999915,240.00000000000688,207.99999999999707,-536.9999999999875,143.00000000000423,250.0,-128.00000000000588,-480.99999999999807,-283.9999999999918,-637.9999999999831,-1063.9999999999982,-447.9999999999933,-37.99999999998249,17.000000000000348,152.00000000000102,278.0000000000058,-214.99999999999852,172.00000000000549,49.99999999999449,,-2288.9999999999304
