date,EURUSD,EURCHF,AUDCAD,empty,sum
2018.05.08,241.00000000000233,-26.999999999999247,-154.99999999999403,,59.00000000000904
2018.05.08,274.00000000001864,19.999999999997797,-108.99999999999244,,185.000000000024
2018.05.08,256.00000000001177,-8.999999999992347,-92.99999999999864,,154.00000000002078
2018.05.08,258.0000000000027,-24.000000000001798,-86.99999999999264,,147.00000000000824
2018.05.08,258.0000000000027,-4.999999999988347,-64.99999999999284,,188.0000000000215
2018.05.08,157.00000000000713,-22.999999999995246,-69.9999999999923,,64.00000000001958
2018.05.08,120.00000000000898,-21.00000000000435,-35.999999999991594,,63.00000000001304
2018.05.08,144.0000000000108,-29.999999999996696,-44.99999999999504,,69.00000000001906
2018.05.08,144.0000000000108,-22.999999999995246,-16.999999999989246,,104.0000000000263
2018.05.08,180.0000000000024,-21.00000000000435,-217.99999999999596,,-58.999999999997925
2018.05.08,255.00000000000523,15.999999999993797,-190.99999999999673,,80.0000000000023
2018.05.08,248.00000000000378,-1.999999999990898,-118.99999999999133,,127.00000000002154
2018.05.08,248.00000000000378,1.999999999990898,-138.99999999998914,,111.00000000000554
2018.05.08,289.0000000000059,5.000000000010552,-140.99999999999113,,153.00000000002535
2018.05.08,355.0000000000164,15.999999999993797,-144.99999999999514,,226.0000000000151
2018.05.08,351.0000000000124,22.999999999995246,-87.99999999999919,,286.0000000000084
2018.05.08,370.00000000000364,4.000000000004,-115.99999999999389,,258.00000000001376
2018.05.08,251.00000000000122,-1.999999999990898,-86.99999999999264,,162.00000000001768
2018.05.08,185.99999999999727,-11.00000000000545,-38.99999999998904,,136.00000000000279
2018.05.08,175.99999999999838,-11.00000000000545,-0.999999999995449,,163.99999999999747
2018.05.08,221.00000000000452,-12.999999999996348,18.0000000000069,,226.0000000000151
2018.05.08,304.9999999999997,80.99999999999774,36.0000000000027,,422.0000000000001
2018.05.08,338.0000000000161,127.00000000001043,77.00000000000485,,542.0000000000314
2018.05.08,563.0000000000024,134.99999999999625,44.0000000000107,,742.0000000000093
2018.05.08,548.0000000000151,211.99999999998997,-48.99999999999905,,711.000000000006
2018.05.08,612.9999999999969,299.00000000000483,-119.99999999999788,,792.000000000004
2018.05.08,676.0000000000099,442.9999999999934,-151.9999999999966,,967.0000000000066
2018.05.08,701.0000000000183,446.9999999999974,-177.99999999998929,,970.0000000000264
2018.05.08,717.000000000012,492.0000000000035,-250.9999999999901,,958.0000000000254
2018.05.08,775.0000000000146,497.99999999999847,-253.99999999999866,,1019.0000000000143
2018.05.08,775.0000000000146,493.0000000000101,-261.99999999999557,,1006.000000000029
2018.05.08,764.0000000000091,547.999999999993,-281.99999999999335,,1030.0000000000086
2018.05.08,843.0000000000159,608.9999999999928,-409.99999999999926,,1042.0000000000093
2018.05.08,919.0000000000032,625.9999999999932,-444.9999999999954,,1100.000000000001
2018.05.08,979.0000000000188,663.999999999998,-456.9999999999963,,1186.0000000000205
2018.05.08,913.0000000000083,655.0000000000056,-360.9999999999891,,1207.0000000000248
2018.05.08,863.0000000000138,744.9999999999957,-315.9999999999941,,1292.0000000000155
2018.05.08,824.0000000000025,669.0000000000085,-353.99999999999875,,1139.0000000000123
2018.05.08,650.0000000000173,551.9999999999969,-344.99999999999534,,857.0000000000188
2018.05.08,645.0000000000067,516.0000000000053,-283.99999999999534,,877.0000000000167
2018.05.08,700.0000000000117,554.9999999999944,-286.99999999999284,,968.0000000000133
2018.05.08,673.0000000000125,553.0000000000035,-300.99999999999574,,925.0000000000202
2018.05.08,670.9999999999993,632.0000000000103,-368.9999999999971,,934.0000000000125
2018.05.08,712.0000000000015,635.0000000000077,-373.99999999999653,,973.0000000000125
2018.05.08,880.0000000000141,712.0000000000015,-365.99999999999966,,1226.000000000016
2018.05.08,870.9999999999995,696.999999999992,-357.99999999999164,,1210.0
2018.05.08,861.0000000000007,690.9999999999972,-364.9999999999931,,1187.0000000000045
2018.05.08,826.0000000000156,683.0000000000114,-399.99999999998926,,1109.0000000000375
2018.05.09,845.0000000000068,683.9999999999957,-401.99999999999125,,1127.0000000000114
2018.05.09,856.9999999999967,689.9999999999907,-386.9999999999929,,1159.9999999999943
2018.05.09,858.0000000000032,702.0000000000026,-390.99999999999693,,1169.000000000009
2018.05.09,858.0000000000032,705.0000000000001,-403.99999999999324,,1159.00000000001
2018.05.09,850.0000000000174,710.999999999995,-418.9999999999916,,1142.0000000000207
2018.05.09,826.0000000000156,705.0000000000001,-448.9999999999994,,1082.0000000000164
2018.05.09,809.0000000000152,659.0000000000095,-494.9999999999899,,973.0000000000349
2018.05.09,859.0000000000098,645.999999999991,-511.9999999999902,,993.0000000000107
2018.05.09,957.0000000000078,607.0000000000019,-573.9999999999967,,990.0000000000131
2018.05.09,958.0000000000144,602.999999999998,-600.999999999996,,960.0000000000163
2018.05.09,909.0000000000042,605.0000000000111,-552.9999999999924,,961.0000000000231
2018.05.09,910.0000000000108,601.9999999999915,-548.9999999999995,,963.0000000000027
2018.05.09,921.0000000000163,594.0000000000057,-567.9999999999907,,947.0000000000312
2018.05.09,914.9999999999991,597.0000000000031,-589.9999999999906,,922.0000000000117
2018.05.09,961.0000000000118,625.9999999999932,-599.9999999999894,,987.0000000000156
2018.05.09,947.000000000009,638.0000000000052,-579.9999999999916,,1005.0000000000225
2018.05.09,957.0000000000078,635.0000000000077,-593.9999999999945,,998.0000000000209
2018.05.09,995.0000000000125,635.0000000000077,-579.9999999999916,,1050.0000000000286
2018.05.09,991.0000000000085,666.000000000011,-629.9999999999973,,1027.0000000000223
2018.05.09,1112.0000000000018,778.9999999999964,-711.9999999999905,,1179.0000000000077
2018.05.09,1150.0000000000066,756.0000000000011,-713.9999999999924,,1192.0000000000155
2018.05.09,1111.0000000000175,710.0000000000106,-742.9999999999936,,1078.0000000000346
2018.05.09,1029.9999999999975,629.9999999999973,-677.9999999999898,,982.000000000005
2018.05.09,917.9999999999966,635.9999999999922,-628.9999999999907,,924.999999999998
2018.05.09,876.0000000000101,578.9999999999961,-597.9999999999985,,857.0000000000078
2018.05.09,879.0000000000075,598.999999999994,-658.9999999999985,,819.0000000000028
2018.05.09,889.0000000000065,693.9999999999947,-645.999999999991,,937.0000000000101
2018.05.09,741.0000000000139,609.9999999999994,-622.9999999999958,,728.0000000000174
2018.05.09,653.0000000000147,541.9999999999981,-647.9999999999931,,547.0000000000197
2018.05.09,619.000000000014,543.0000000000045,-684.9999999999911,,477.0000000000275
2018.05.09,641.0000000000027,571.0000000000103,-879.9999999999919,,332.00000000002126
2018.05.09,538.0000000000163,486.999999999993,-874.9999999999925,,150.00000000001683
2018.05.09,643.0000000000158,480.99999999999807,-860.9999999999895,,263.00000000002433
2018.05.09,659.0000000000095,371.99999999999454,-844.9999999999958,,186.0000000000083
2018.05.09,663.0000000000135,357.00000000000733,-910.9999999999951,,109.0000000000258
2018.05.09,687.9999999999998,356.00000000000074,-933.9999999999905,,110.00000000001
2018.05.09,863.9999999999981,462.9999999999912,-1018.9999999999922,,307.99999999999716
2018.05.09,870.0000000000152,495.000000000001,-1067.9999999999911,,297.00000000002524
2018.05.09,946.0000000000024,472.00000000000574,-1080.9999999999986,,337.00000000000955
2018.05.09,896.000000000008,449.9999999999948,-1170.9999999999998,,175.00000000000296
2018.05.09,890.000000000013,415.99999999999415,-1138.99999999999,,167.00000000001705
2018.05.09,846.0000000000134,388.0000000000106,-1150.999999999991,,83.0000000000332
2018.05.09,825.0000000000091,346.0000000000019,-1089.999999999991,,81.00000000002001
2018.05.09,858.0000000000032,356.00000000000074,-1069.9999999999932,,144.0000000000107
2018.05.09,883.0000000000116,361.0000000000113,-1031.9999999999995,,212.00000000002342
2018.05.09,892.0000000000039,351.99999999999676,-997.9999999999989,,246.00000000000182
2018.05.09,990.000000000002,387.000000000004,-995.9999999999969,,381.000000000009
2018.05.09,979.0000000000188,395.99999999999636,-1016.9999999999901,,358.0000000000249
2018.05.10,981.0000000000097,422.00000000001125,-1102.9999999999984,,300.0000000000225
2018.05.10,968.0000000000133,439.0000000000116,-1014.9999999999992,,392.0000000000258
2018.05.10,984.000000000007,417.0000000000007,-996.9999999999924,,404.00000000001535
2018.05.10,972.0000000000173,417.0000000000007,-978.9999999999966,,410.0000000000214
2018.05.10,951.000000000013,411.0000000000058,-1014.9999999999992,,347.00000000001944
2018.05.10,953.0000000000039,411.0000000000058,-1062.9999999999918,,301.00000000001774
2018.05.10,975.9999999999991,434.000000000001,-1061.9999999999964,,348.00000000000364
2018.05.10,1012.0000000000128,449.9999999999948,-1090.9999999999975,,371.00000000001023
2018.05.10,936.0000000000035,435.9999999999919,-1088.0,,283.99999999999545
2018.05.10,849.0000000000109,418.9999999999916,-1094.9999999999905,,173.00000000001205
2018.05.10,799.0000000000164,419.9999999999982,-995.9999999999969,,223.00000000001762
2018.05.10,842.0000000000094,415.99999999999415,-1026.999999999989,,231.00000000001455
2018.05.10,819.0000000000142,418.0000000000073,-1026.999999999989,,210.0000000000323
2018.05.10,840.0000000000185,415.99999999999415,-1058.9999999999989,,197.00000000001387
2018.05.10,846.0000000000134,422.9999999999956,-1078.9999999999966,,190.0000000000125
2018.05.10,754.0000000000102,405.9999999999952,-1070.9999999999998,,89.00000000000568
2018.05.10,768.0000000000131,411.0000000000058,-1088.9999999999955,,90.00000000002342
2018.05.10,880.0000000000141,458.00000000000284,-1088.0,,250.00000000001683
2018.05.10,811.0000000000061,391.000000000008,-1125.9999999999936,,76.00000000002046
2018.05.10,714.999999999999,327.00000000001063,-1135.9999999999925,,-93.99999999998295
2018.05.10,784.0000000000069,327.00000000001063,-1323.9999999999918,,-212.9999999999743
2018.05.10,781.0000000000094,377.0000000000051,-1288.9999999999957,,-130.99999999998113
2018.05.10,832.0000000000105,381.99999999999346,-1292.9999999999998,,-78.99999999999591
2018.05.10,744.0000000000114,319.0000000000026,-1293.9999999999952,,-230.99999999998113
2018.05.10,663.999999999998,336.00000000000296,-1239.9999999999966,,-239.99999999999568
2018.05.10,667.0000000000176,354.9999999999942,-1238.99999999999,,-216.99999999997817
2018.05.10,638.0000000000052,395.000000000012,-1261.9999999999964,,-228.99999999997908
2018.05.10,601.000000000007,394.00000000000546,-1235.9999999999927,,-240.99999999998022
2018.05.10,604.0000000000045,415.0000000000098,-1223.9999999999918,,-204.9999999999775
2018.05.10,636.0000000000143,421.0000000000047,-1221.9999999999898,,-164.99999999997067
2018.05.10,666.000000000011,476.0000000000098,-1236.9999999999993,,-94.9999999999784
2018.05.10,145.00000000001734,219.99999999999798,-1305.9999999999961,,-940.9999999999808
2018.05.10,141.99999999999767,171.99999999999437,-795.9999999999967,,-482.00000000000466
2018.05.10,42.0000000000087,89.00000000000574,-795.9999999999967,,-664.9999999999823
2018.05.10,330.0000000000081,147.00000000000824,-845.9999999999912,,-368.99999999997493
2018.05.10,531.0000000000148,235.99999999999176,-920.9999999999941,,-153.9999999999875
2018.05.10,541.9999999999981,211.00000000000563,-840.9999999999917,,-87.99999999998806
2018.05.10,514.0000000000144,168.99999999999693,-836.9999999999989,,-153.9999999999875
2018.05.10,362.00000000001785,93.00000000000975,-807.9999999999976,,-352.99999999997
2018.05.10,345.0000000000175,93.00000000000975,-798.9999999999942,,-360.9999999999669
2018.05.10,168.0000000000126,-1.999999999990898,-773.9999999999969,,-607.9999999999752
2018.05.10,181.00000000000892,-7.0000000000014495,-724.9999999999978,,-550.9999999999903
2018.05.10,225.00000000000853,21.00000000000435,-718.9999999999918,,-472.99999999997897
2018.05.10,206.00000000001728,17.000000000000348,-716.9999999999899,,-493.99999999997226
2018.05.10,217.0000000000005,25.00000000000835,-717.9999999999964,,-475.9999999999875
2018.05.10,188.00000000001037,9.999999999998899,-718.9999999999918,,-520.9999999999825
2018.05.10,245.0000000000063,22.999999999995246,-713.9999999999924,,-445.99999999999085
2018.05.10,283.000000000011,25.00000000000835,-739.9999999999962,,-431.99999999997686
2018.05.11,314.99999999999864,34.000000000000696,-802.9999999999982,,-453.99999999999886
2018.05.11,318.00000000001825,45.000000000006146,-742.9999999999936,,-379.99999999996925
2018.05.11,331.999999999999,38.0000000000047,-724.9999999999978,,-354.99999999999415
2018.05.11,317.0000000000117,52.99999999999194,-732.9999999999948,,-362.99999999999113
2018.05.11,304.00000000001535,56.000000000011596,-727.9999999999953,,-367.9999999999684
2018.05.11,334.00000000001205,5.999999999994898,-766.0,,-425.99999999999307
2018.05.11,317.0000000000117,17.000000000000348,-770.9999999999994,,-436.9999999999874
2018.05.11,267.0000000000172,1.999999999990898,-758.9999999999985,,-489.9999999999904
2018.05.11,258.0000000000027,42.0000000000087,-756.9999999999966,,-456.9999999999852
2018.05.11,289.0000000000059,36.999999999998145,-827.0,,-500.99999999999596
2018.05.11,337.0000000000095,56.000000000011596,-774.9999999999924,,-381.9999999999713
2018.05.11,322.00000000000006,45.000000000006146,-774.9999999999924,,-407.9999999999862
2018.05.11,347.0000000000084,34.000000000000696,-762.9999999999915,,-381.9999999999824
2018.05.11,307.99999999999716,22.999999999995246,-727.9999999999953,,-397.00000000000296
2018.05.11,312.00000000000114,18.0000000000069,-715.9999999999944,,-385.9999999999864
2018.05.11,314.00000000001427,35.00000000000725,-730.9999999999927,,-381.99999999997124
2018.05.11,321.0000000000157,26.999999999999247,-721.9999999999893,,-373.99999999997436
2018.05.11,344.00000000001097,82.00000000000429,-699.9999999999895,,-273.9999999999743
2018.05.11,324.9999999999975,63.99999999999739,-698.9999999999941,,-309.9999999999992
2018.05.11,431.0000000000036,99.00000000000463,-749.9999999999951,,-219.99999999998693
2018.05.11,380.00000000000256,89.00000000000574,-703.9999999999935,,-234.99999999998522
2018.05.11,397.0000000000029,99.00000000000463,-720.9999999999939,,-224.99999999998636
2018.05.11,253.99999999999866,35.999999999991594,-679.9999999999917,,-390.0000000000014
2018.05.11,250.00000000001688,80.99999999999774,-598.999999999994,,-267.99999999997937
2018.05.11,290.9999999999968,130.99999999999224,-581.9999999999936,,-160.00000000000455
2018.05.11,134.00000000001188,116.00000000000499,-596.9999999999919,,-346.99999999997505
2018.05.11,95.00000000000064,106.00000000000608,-618.9999999999918,,-417.9999999999851
2018.05.11,19.999999999997797,121.99999999999989,-605.0,,-463.00000000000233
2018.05.11,73.00000000001194,219.99999999999798,-632.9999999999947,,-339.99999999998477
2018.05.11,157.00000000000713,239.99999999999577,-683.9999999999957,,-286.9999999999928
2018.05.11,104.99999999999955,201.99999999999108,-722.9999999999959,,-416.0000000000053
2018.05.11,-78.99999999998464,228.99999999999034,-718.9999999999918,,-568.9999999999861
2018.05.11,-95.999999999985,168.99999999999693,-432.9999999999945,,-359.99999999998255
2018.05.11,-154.99999999999403,139.00000000000023,-407.99999999999727,,-423.9999999999911
2018.05.11,-171.99999999999437,117.99999999999588,-456.9999999999963,,-510.99999999999477
2018.05.11,-5.999999999994898,143.00000000000423,-447.99999999999284,,-310.9999999999835
2018.05.11,48.000000000003595,97.9999999999981,-457.99999999999176,,-311.99999999999005
2018.05.11,-7.999999999985796,83.9999999999952,-489.99999999999045,,-413.999999999981
2018.05.11,-89.99999999999008,70.99999999999883,-463.9999999999977,,-482.999999999989
2018.05.11,-83.9999999999952,-1.0000000000065512,-460.9999999999892,,-545.9999999999909
2018.05.11,-79.99999999999119,-8.000000000008,-485.99999999999756,,-573.9999999999967
2018.05.11,-29.999999999996696,18.0000000000069,-499.9999999999893,,-511.9999999999791
2018.05.11,-22.999999999995246,8.000000000008,-513.9999999999923,,-528.9999999999795
2018.05.11,68.00000000000139,5.000000000010552,-491.99999999999244,,-418.9999999999805
2018.05.11,16.000000000016,-2.999999999997449,-407.99999999999727,,-394.99999999997874
2018.05.11,9.000000000014552,-8.999999999992347,-357.99999999999164,,-357.9999999999694
2018.05.11,51.000000000001044,5.999999999994898,-405.9999999999952,,-348.99999999999926
2018.05.11,63.000000000013046,32.0000000000098,-421.99999999998903,,-326.9999999999662
