date,USDCHF,EURUSD,USDJPY,AUDUSD,NZDUSD,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.07.27,-262.00000000000665,-689.0000000000063,371.9999999999999,-541.0000000000026,-539.999999999996,-238.9999999999901,69.00000000000794,-208.00000000000819,-45.000000000015916,-377.9999999999894,-259.00000000000034,-391.9999999999924,-253.0000000000001,-256.9999999999908,-378.999999999996,-383.0,,-4383.999999999987
2020.07.27,-238.0000000000049,-680.9999999999983,349.00000000000375,-529.9999999999972,-531.9999999999991,-262.999999999991,78.00000000000028,-218.00000000000708,-46.999999999997044,-391.000000000008,-312.9999999999882,-385.00000000001313,-263.9999999999958,-275.99999999999625,-368.00000000000165,-378.999999999996,,-4457.999999999991
2020.07.27,-223.00000000000654,-619.9999999999983,370.00000000000455,-500.00000000000045,-509.9999999999993,-209.99999999999375,67.00000000000594,-225.00000000000853,44.999999999987494,-390.0000000000015,-215.99999999999397,-351.0000000000124,-209.00000000000318,-237.99999999999955,-346.9999999999973,-375.9999999999986,,-3933.0000000000155
2020.07.27,-192.99999999999872,-608.0000000000085,346.9999999999942,-483.0000000000001,-509.9999999999993,-190.9999999999883,75.9999999999983,-268.0000000000016,87.99999999999386,-426.9999999999996,-228.9999999999992,-375.9999999999986,-206.99999999999363,-250.99999999999056,-339.0000000000004,-390.99999999999693,,-3961.999999999989
2020.07.27,-269.00000000000813,-696.0000000000077,349.9999999999943,-483.0000000000001,-489.0000000000061,-238.9999999999901,21.999999999999797,-326.0000000000041,78.00000000000296,-476.0000000000098,-306.99999999998795,-512.0000000000014,-212.0000000000033,-238.9999999999901,-367.0000000000062,-381.99999999999346,,-4547.000000000013
2020.07.27,-297.00000000000284,-737.0000000000099,451.9999999999982,-553.0000000000035,-526.9999999999997,-131.9999999999908,48.000000000003595,-356.00000000000074,239.00000000000432,-628.9999999999907,-204.9999999999983,-475.0000000000032,-168.00000000000637,-170.99999999999227,-387.000000000004,-379.9999999999915,,-4277.999999999988
2020.07.27,-302.9999999999977,-703.0000000000092,477.00000000000387,-575.0000000000033,-541.9999999999981,-188.99999999999295,-12.999999999996348,-415.0000000000098,305.0000000000068,-771.9999999999949,-143.00000000000068,-550.000000000006,-189.99999999999773,-173.00000000000182,-495.000000000001,-447.99999999999284,,-4728.999999999992
2020.07.27,-253.0000000000032,-634.0000000000013,396.0000000000008,-478.9999999999961,-451.0000000000014,-129.99999999999545,-12.999999999996348,-370.00000000000364,171.99999999999704,-601.9999999999915,-182.99999999999272,-554.00000000001,-129.0000000000049,-116.99999999999022,-422.9999999999956,-389.99999999999034,,-4159.9999999999745
2020.07.27,-134.0000000000008,-678.0000000000008,433.9999999999975,-537.9999999999941,-456.9999999999963,-6.999999999990791,126.0000000000039,-268.0000000000016,110.99999999999,-421.99999999998903,-134.9999999999909,-483.99999999999557,-186.9999999999976,-117.999999999995,-407.99999999999727,-314.99999999999864,,-3479.9999999999573
2020.07.27,-124.99999999999733,-686.0000000000089,486.99999999999477,-487.99999999999955,-448.9999999999994,66.0000000000025,130.0000000000079,-294.00000000000534,141.9999999999959,-374.999999999992,-128.99999999999068,-482.00000000000466,-96.00000000000364,-80.99999999998886,-334.9999999999964,-297.9999999999983,,-3012.9999999999836
2020.07.27,-11.00000000000545,-534.9999999999966,472.999999999999,-431.99999999999903,-414.00000000000324,183.00000000000693,185.99999999999727,-142.00000000000878,138.99999999998158,-174.00000000000747,-6.999999999990791,-367.0000000000062,-45.000000000001705,-42.00000000000159,-304.9999999999997,-280.9999999999979,,-1774.0000000000339
2020.07.27,29.000000000001247,-642.9999999999936,542.0000000000016,-468.9999999999972,-463.0000000000023,402.000000000001,265.99999999999955,-176.0000000000095,181.99999999998795,-157.00000000000713,74.00000000001228,-402.0000000000135,3.0000000000001137,-15.999999999991132,-282.0000000000045,-302.9999999999977,,-1413.0000000000127
2020.07.27,9.999999999998899,-899.0000000000053,667.0000000000016,-534.9999999999966,-533.0000000000057,402.000000000001,272.00000000000557,-207.00000000000162,169.9999999999875,-232.99999999999432,-88.99999999999864,-612.0000000000125,-82.99999999999841,-27.999999999991587,-336.9999999999984,-338.9999999999893,,-2373.999999999998
2020.07.27,-47.00000000000814,-876.9999999999944,710.9999999999985,-573.0000000000013,-551.0000000000015,405.00000000000114,253.0000000000032,-197.00000000000273,102.00000000000387,-90.99999999999665,-93.99999999999409,-624.0000000000023,-43.00000000000637,-51.00000000000193,-402.00000000000233,-377.9999999999894,,-2456.9999999999945
2020.07.27,58.99999999999794,-842.0000000000094,628.0000000000001,-578.0000000000007,-551.9999999999969,518.0000000000007,329.999999999997,-133.00000000000534,-15.999999999991132,-85.00000000000173,-140.00000000000057,-573.0000000000013,-82.99999999999841,-80.99999999998886,-409.99999999999926,-377.9999999999894,,-2335.9999999999873
2020.07.27,188.9999999999947,-1021.0000000000052,653.0000000000058,-570.9999999999993,-568.0000000000018,642.0000000000101,414.00000000000324,-286.00000000000847,38.99999999998727,-89.00000000000574,-275.99999999999625,-876.0000000000101,-61.99999999999761,-84.99999999999375,-433.0000000000056,-434.9999999999965,,-2765.000000000019
2020.07.27,144.99999999999514,-1210.0,600.9999999999991,-570.0000000000039,-570.9999999999993,593.0000000000035,356.00000000000074,-448.000000000004,-3.9999999999906777,-194.99999999998963,-474.9999999999943,-1049.9999999999955,-75.9999999999934,-95.99999999998943,-431.99999999999903,-432.9999999999945,,-3864.999999999955
2020.07.27,175.99999999999838,-1106.000000000007,539.0000000000015,-490.999999999997,-517.0000000000008,512.0000000000005,307.0000000000017,-504.00000000000443,98.99999999998954,-214.00000000000307,-448.99999999999807,-1085.0000000000027,-34.99999999999659,-93.99999999999409,-380.999999999998,-410.9999999999947,,-3654.000000000005
2020.07.27,181.9999999999933,-1049.9999999999955,540.0000000000063,-500.9999999999959,-521.0000000000048,555.0000000000068,340.00000000000693,-408.00000000000836,48.00000000000182,-97.9999999999981,-378.9999999999907,-983.0000000000006,-40.99999999999682,-132.99999999999557,-406.00000000000637,-450.9999999999903,,-3305.9999999999677
2020.07.27,59.99999999999339,-1168.9999999999977,573.9999999999981,-648.0000000000041,-685.0000000000023,560.0000000000023,299.00000000000483,-408.00000000000836,88.99999999999864,-262.999999999991,-403.99999999999636,-1085.0000000000027,-63.99999999999295,-164.00000000000148,-538.0000000000051,-598.999999999994,,-4444.999999999998
2020.07.27,-11.00000000000545,-1174.0000000000084,736.9999999999948,-639.0000000000007,-687.9999999999998,506.0000000000002,152.00000000000767,-420.00000000000927,149.0000000000009,-214.00000000000307,-350.9999999999991,-1255.0000000000061,-81.00000000000307,-159.9999999999966,-607.9999999999974,-673.9999999999968,,-4731.000000000022
2020.07.27,-109.00000000000354,-1351.0000000000132,822.0000000000027,-653.0000000000035,-682.0000000000048,460.9999999999985,95.00000000000064,-423.0000000000067,-9.000000000014552,-137.00000000000932,-425.9999999999877,-1451.0000000000023,-43.99999999999693,-107.99999999998988,-683.0000000000002,-705.9999999999956,,-5404.000000000026
2020.07.27,-77.00000000000485,-1380.0000000000034,802.9999999999973,-644.9999999999956,-675.9999999999989,498.00000000000466,216.0000000000051,-411.0000000000058,1.0000000000047748,103.00000000000864,-465.999999999994,-1310.9999999999955,-21.000000000000796,-91.99999999999875,-460.00000000000483,-531.9999999999991,,-4449.999999999981
2020.07.27,-1.0000000000065512,-1204.000000000005,691.0000000000025,-495.000000000001,-582.0000000000048,459.0000000000032,204.99999999999963,-354.0000000000099,-86.00000000001273,259.0000000000092,-405.9999999999917,-1224.000000000003,21.000000000000796,-96.9999999999942,-397.0000000000029,-516.9999999999897,,-3728.0000000000055
2020.07.27,59.99999999999339,-1144.0000000000116,679.000000000002,-565.9999999999999,-612.0000000000015,490.0000000000091,255.00000000000523,-319.0000000000026,-57.999999999992724,97.9999999999981,-370.9999999999951,-1090.0000000000132,-18.000000000000682,-94.99999999999886,-409.99999999999926,-498.9999999999939,,-3600.0000000000014
2020.07.27,65.99999999999939,-1144.0000000000116,704.9999999999983,-551.9999999999969,-617.9999999999964,525.0000000000057,319.0000000000026,-306.00000000000625,24.00000000000091,93.00000000000975,-345.9999999999894,-980.0000000000031,-10.000000000005116,-99.99999999999432,-377.0000000000051,-470.9999999999992,,-3171.9999999999905
2020.07.27,53.999999999998494,-1090.0000000000132,703.000000000003,-512.9999999999968,-580.0000000000027,484.00000000000887,299.00000000000483,-324.00000000000205,3.9999999999906777,134.99999999999625,-349.9999999999943,-946.0000000000024,10.000000000005116,-92.99999999998931,-343.9999999999999,-442.9999999999934,,-2993.9999999999873
2020.07.27,44.99999999999504,-1133.0000000000061,692.0000000000073,-543.0000000000045,-602.999999999998,465.0000000000034,345.0000000000064,-354.0000000000099,46.999999999997044,25.00000000000835,-399.0000000000009,-859.0000000000098,-34.99999999999659,-116.99999999999022,-295.99999999999625,-397.99999999999835,,-3117.9999999999927
2020.07.27,-4.999999999999449,-1215.0000000000105,659.000000000006,-636.0000000000032,-636.0000000000032,388.00000000000523,357.00000000000733,-401.00000000000693,12.000000000000455,-197.00000000000273,-496.9999999999999,-890.000000000013,-147.00000000000557,-168.99999999999693,-361.0000000000002,-377.9999999999894,,-4116.000000000012
2020.07.27,20.999999999993246,-1168.0000000000134,621.9999999999999,-648.0000000000041,-639.0000000000007,379.0000000000049,380.00000000000256,-366.00000000001074,-57.00000000001637,-180.0000000000024,-468.9999999999941,-790.0000000000018,-150.99999999999625,-177.99999999999727,-365.0000000000042,-376.99999999999403,,-3986.000000000035
2020.07.27,49.99999999999449,-1086.000000000009,578.000000000003,-607.9999999999974,-570.9999999999993,373.00000000000466,375.0000000000031,-315.0000000000097,-93.00000000001774,-120.00000000000898,-448.99999999999807,-771.9999999999949,-186.9999999999976,-162.9999999999967,-363.0000000000022,-346.9999999999973,,-3698.000000000024
2020.07.27,73.00000000000084,-1062.0000000000073,561.000000000007,-607.9999999999974,-575.0000000000033,368.0000000000092,406.00000000000637,-312.00000000000114,-135.99999999999568,-174.99999999999181,-469.99999999999886,-699.0000000000052,-192.99999999999784,-178.99999999998784,-348.00000000000387,-320.9999999999935,,-3669.99999999996
2020.07.27,30.999999999992145,-1056.9999999999968,567.9999999999978,-592.0000000000036,-531.0000000000036,340.0000000000034,392.9999999999989,-319.0000000000026,-87.00000000001751,-146.00000000000168,-442.99999999999784,-680.0000000000139,-174.99999999999716,-134.00000000000034,-316.0000000000052,-252.99999999999213,,-3401.0000000000405
2020.07.27,10.999999999994348,-1086.9999999999936,584.9999999999937,-654.9999999999944,-604.0000000000045,346.00000000000364,390.0000000000015,-278.00000000000045,-116.00000000001387,-165.9999999999995,-439.9999999999977,-661.0000000000005,-210.99999999999852,-185.99999999999284,-373.99999999999653,-326.9999999999995,,-3772.999999999999
2020.07.28,0.0,-1110.9999999999952,581.0000000000031,-631.9999999999992,-607.0000000000019,299.0000000000066,338.00000000000495,-242.00000000000887,-349.9999999999943,-178.99999999999582,-509.00000000000034,-710.999999999995,-213.99999999999864,-229.99999999998977,-368.00000000000165,-339.99999999999585,,-4274.999999999962
2020.07.28,-34.000000000000696,-1073.9999999999973,614.0000000000043,-626.9999999999998,-582.0000000000048,314.00000000000716,319.0000000000026,-234.00000000000088,-265.0000000000148,-96.00000000000719,-437.9999999999882,-743.0000000000048,-173.00000000000182,-156.99999999999648,-385.000000000002,-322.9999999999955,,-3883.999999999999
2020.07.28,-31.999999999998696,-1157.000000000008,635.9999999999957,-695.0000000000011,-605.0,365.0000000000091,356.00000000000074,-264.0000000000087,-146.000000000015,-225.99999999999287,-437.9999999999882,-720.0000000000095,-209.00000000000318,-126.99999999999534,-404.0000000000044,-307.99999999999716,,-3974.0000000000173
2020.07.28,-26.999999999999247,-1211.0000000000066,677.9999999999973,-754.9999999999945,-670.9999999999993,381.0000000000002,383.0,-288.00000000001046,-145.00000000001023,-293.99999999999426,-507.99999999999557,-744.0000000000114,-265.00000000000057,-194.99999999999318,-417.0000000000007,-322.9999999999955,,-4401.000000000014
2020.07.28,-18.0000000000069,-1202.9999999999984,628.0000000000001,-748.0000000000042,-665.0000000000044,365.0000000000091,424.9999999999976,-333.0000000000055,-150.00000000000568,-273.9999999999965,-506.0000000000002,-693.9999999999947,-263.00000000000523,-196.99999999998852,-407.0000000000018,-322.00000000000006,,-4362.0000000000055
2020.07.28,-23.00000000000635,-1256.0000000000127,640.0000000000006,-748.0000000000042,-646.0000000000022,365.0000000000091,426.00000000000415,-351.0000000000013,-110.00000000001364,-285.00000000000193,-522.9999999999961,-706.0000000000066,-253.0000000000001,-165.99999999999682,-380.999999999998,-270.99999999999903,,-4288.000000000025
2020.07.28,-16.0000000000049,-1259.00000000001,683.0000000000069,-773.9999999999969,-656.9999999999965,396.0000000000008,431.99999999999903,-332.00000000001006,-129.99999999999545,-279.99999999999136,-521.9999999999914,-710.0000000000106,-237.99999999999955,-152.00000000000102,-411.0000000000058,-275.99999999999847,,-4246.000000000005
2020.07.28,-34.000000000000696,-1295.0000000000018,676.0000000000019,-709.0000000000041,-622.9999999999958,378.0000000000001,416.00000000000523,-370.00000000000364,-114.00000000000432,-218.99999999999142,-577.9999999999887,-804.0000000000047,-218.00000000000352,-146.99999999999136,-358.9999999999982,-263.99999999999756,,-4263.999999999978
2020.07.28,-14.000000000002899,-1303.999999999994,646.0000000000008,-920.9999999999941,-783.9999999999958,380.00000000000966,451.0000000000014,-343.00000000000443,-228.00000000000864,-513.0000000000078,-579.9999999999983,-734.9999999999968,-418.00000000000637,-304.9999999999926,-551.9999999999969,-405.9999999999952,,-5625.999999999984
2020.07.28,37.99999999999359,-1229.0000000000134,652.000000000001,-882.000000000005,-756.0000000000011,440.00000000001194,474.00000000000773,-268.0000000000016,-187.00000000001182,-496.00000000000756,-485.99999999999,-680.0000000000139,-381.0000000000002,-277.000000000001,-544.0,-394.9999999999898,,-4977.000000000021
2020.07.28,51.000000000001044,-1198.9999999999945,643.0000000000007,-880.000000000003,-719.000000000003,430.0000000000068,452.00000000000796,-276.00000000000955,-188.99999999999295,-543.0000000000045,-509.9999999999909,-717.000000000012,-397.99999999999613,-268.99999999999125,-597.0000000000031,-405.9999999999952,,-5126.999999999979
2020.07.28,42.999999999993044,-1171.000000000011,537.0000000000061,-898.9999999999942,-719.000000000003,368.0000000000092,463.0000000000023,-248.00000000000378,-230.99999999999454,-568.9999999999973,-504.99999999999545,-639.0000000000118,-435.0000000000023,-272.99999999999613,-592.0000000000036,-373.99999999999653,,-5243.999999999999
2020.07.28,109.99999999999899,-1039.000000000012,418.99999999999693,-783.0000000000003,-600.0000000000006,359.99999999999943,453.0000000000034,-308.00000000000824,-188.99999999999295,-485.0000000000021,-489.9999999999949,-625.0000000000089,-385.0000000000051,-220.99999999998943,-543.0000000000045,-325.99999999999295,,-4652.000000000013
2020.07.28,156.99999999999602,-981.999999999994,402.000000000001,-619.0000000000028,-475.99999999999864,347.999999999999,453.0000000000034,-291.0000000000079,-174.0000000000066,-280.9999999999979,-515.9999999999911,-595.0000000000122,-275.99999999999625,-140.00000000000057,-358.0000000000028,-186.99999999999272,,-3535.000000000004
2020.07.28,188.9999999999947,-842.9999999999937,328.9999999999935,-546.000000000002,-397.0000000000029,282.0000000000107,458.9999999999983,-272.00000000000557,-182.00000000001637,-249.00000000001032,-507.99999999999557,-500.9999999999959,-266.9999999999959,-97.99999999999898,-316.0000000000052,-123.99999999999079,,-3044.000000000016
2020.07.28,166.99999999999494,-922.0000000000006,353.9999999999992,-573.0000000000013,-365.99999999999966,271.0000000000008,458.00000000000284,-285.00000000000193,-192.00000000000728,-255.99999999998957,-537.9999999999967,-554.9999999999944,-284.000000000006,-69.99999999999318,-321.0000000000046,-55.99999999998939,,-3167.999999999987
2020.07.28,174.99999999999181,-913.0000000000083,378.0000000000001,-578.0000000000007,-358.9999999999982,307.00000000000216,456.00000000000085,-309.0000000000037,-188.0000000000166,-273.9999999999965,-524.0000000000009,-561.0000000000115,-277.000000000001,-61.99999999999761,-329.999999999997,-56.99999999999594,,-3116.0000000000327
2020.07.28,195.00000000000074,-926.0000000000045,376.0000000000048,-553.999999999999,-351.0000000000013,346.00000000000364,443.99999999999994,-324.00000000000205,-158.99999999999181,-211.00000000000563,-509.9999999999909,-635.0000000000077,-246.9999999999999,-39.00000000000148,-326.9999999999995,-77.99999999998919,,-2999.9999999999836
2020.07.28,151.00000000000114,-974.0000000000082,439.9999999999977,-590.999999999997,-380.999999999998,331.00000000000307,422.00000000000017,-274.00000000000756,-175.00000000001137,-184.00000000000637,-478.9999999999992,-607.0000000000019,-234.99999999999943,-33.999999999991815,-339.0000000000004,-87.99999999999919,,-3017.000000000018
2020.07.28,31.999999999998696,-937.00000000001,408.00000000000125,-544.0,-329.00000000000153,182.00000000000216,343.9999999999999,-252.0000000000078,-222.0000000000084,-28.999999999990145,-468.9999999999941,-631.0000000000038,-210.99999999999852,1.0000000000047748,-314.99999999999864,-43.999999999999595,,-3016.0000000000064
2020.07.28,43.999999999999595,-924.9999999999981,451.9999999999982,-536.0000000000032,-309.0000000000037,237.00000000000898,362.00000000000676,-204.00000000000418,-194.99999999999318,-8.000000000008,-408.00000000000125,-571.9999999999948,-174.99999999999716,51.00000000000193,-317.0000000000006,-7.9999999999968985,,-2510.9999999999854
2020.07.28,112.000000000001,-863.9999999999981,349.9999999999943,-492.999999999999,-231.0000000000034,310.0000000000023,365.0000000000042,-255.00000000000523,-147.99999999999613,26.999999999999247,-341.99999999999875,-578.9999999999961,-147.00000000000557,88.00000000000807,-273.000000000001,44.0000000000107,,-2035.9999999999834
2020.07.28,151.9999999999966,-726.0000000000044,379.99999999999545,-480.99999999999807,-212.99999999999653,300.00000000001137,356.00000000000074,-163.00000000000205,-164.0000000000157,-22.999999999995246,-310.99999999999284,-493.0000000000101,-174.99999999999716,100.00000000000853,-317.0000000000006,5.000000000010552,,-1772.9999999999898
2020.07.28,22.999999999995246,-785.9999999999978,415.00000000000625,-578.0000000000007,-304.00000000000426,285.0000000000108,304.9999999999997,-116.00000000000499,-150.00000000000568,8.999999999992347,-256.9999999999908,-490.999999999997,-153.99999999999636,96.00000000000364,-402.9999999999978,-46.999999999997044,,-2152.9999999999845
2020.07.28,-18.0000000000069,-794.0000000000058,602.0000000000039,-610.9999999999949,-312.9999999999966,301.00000000000193,261.0000000000001,-56.0000000000005,-143.00000000000068,-2.999999999997449,-140.99999999999113,-568.9999999999973,-159.9999999999966,124.00000000000944,-446.00000000000193,-60.99999999999994,,-2026.9999999999745
2020.07.28,-102.99999999999754,-934.9999999999969,668.9999999999969,-636.9999999999986,-304.9999999999997,309.0000000000117,174.00000000000747,-162.0000000000066,-102.00000000000387,-48.000000000003595,-166.99999999998738,-730.9999999999927,-121.99999999999989,187.00000000001182,-483.0000000000001,-64.99999999999284,,-2520.999999999952
2020.07.28,-162.0000000000066,-920.0000000000097,730.9999999999945,-592.0000000000036,-250.00000000000577,335.9999999999985,84.0000000000063,-199.00000000000472,70.99999999999795,-59.99999999999339,-63.99999999999295,-835.9999999999923,-39.00000000000148,295.0000000000017,-514.0000000000033,-61.999999999995396,,-2181.00000000001
2020.07.28,-178.00000000000037,-970.0000000000042,772.9999999999961,-631.9999999999992,-292.9999999999988,307.00000000000216,85.00000000000173,-152.00000000000767,51.9999999999925,-55.99999999998939,-102.99999999999443,-873.999999999997,-54.99999999999261,271.0000000000008,-563.0000000000024,-108.99999999999244,,-2496.9999999999845
2020.07.28,-204.00000000000418,-998.00000000001,795.0000000000017,-685.9999999999977,-307.99999999999716,329.00000000000773,70.0000000000034,-212.00000000000108,61.9999999999834,-178.99999999999582,-101.99999999998965,-900.9999999999962,-96.9999999999942,265.00000000000057,-595.0000000000011,-110.99999999999443,,-2871.9999999999854
2020.07.28,-243.00000000000432,-954.0000000000103,641.0000000000053,-612.9999999999969,-267.00000000000614,266.00000000000534,24.999999999997247,-134.0000000000008,80.99999999998886,35.00000000000725,14.000000000010004,-893.0000000000105,10.000000000005116,285.0000000000108,-538.0000000000051,-91.99999999999208,,-2376.999999999996
2020.07.28,-235.00000000000742,-819.9999999999985,643.0000000000007,-615.9999999999943,-261.99999999999557,221.00000000000364,11.00000000000545,-40.00000000000669,13.999999999981583,45.000000000006146,18.000000000000682,-763.0000000000026,-43.00000000000637,273.00000000001035,-587.9999999999997,-124.99999999999733,,-2266.9999999999995
2020.07.28,-372.0000000000057,-927.0000000000111,811.9999999999976,-702.0000000000026,-339.0000000000004,156.0000000000059,-10.999999999994348,-82.99999999999974,44.999999999987494,-184.99999999999073,45.000000000001705,-767.0000000000066,-51.00000000000193,292.0000000000016,-595.9999999999966,-112.99999999999643,,-2796.000000000011
2020.07.28,-392.00000000000347,-927.9999999999955,808.0000000000069,-698.9999999999941,-341.99999999999784,102.00000000000387,-19.00000000000235,-143.00000000000423,43.00000000000637,-256.99999999999613,30.000000000001137,-724.9999999999978,-60.000000000002274,249.00000000000944,-590.0000000000016,-118.99999999999133,,-3041.9999999999586
2020.07.28,-421.0000000000047,-995.0000000000125,775.9999999999962,-829.0000000000019,-455.0000000000054,66.0000000000025,-125.99999999999278,-42.0000000000087,-212.99999999999386,-212.99999999999653,-31.999999999996476,-912.0000000000017,-185.99999999999284,169.00000000001114,-658.0000000000031,-261.0000000000001,,-4332.000000000001
2020.07.28,-413.0000000000078,-964.9999999999936,906.9999999999965,-736.0000000000033,-407.99999999999727,215.0000000000034,-107.00000000000153,163.99999999999747,-186.00000000000705,364.9999999999931,141.00000000000534,-893.9999999999948,-9.000000000000341,298.0000000000018,-724.9999999999978,-294.9999999999897,,-2647.9999999999955
2020.07.28,-270.0000000000036,-863.9999999999981,921.0000000000065,-776.9999999999943,-372.0000000000057,328.00000000000296,-36.0000000000027,257.9999999999916,-265.99999999999113,435.0000000000076,274.0000000000009,-870.9999999999995,-34.99999999999659,335.00000000000796,-834.0000000000014,-299.99999999998914,,-2073.9999999999645
2020.07.28,-273.000000000001,-865.0000000000047,871.9999999999999,-792.9999999999993,-397.99999999999835,410.0000000000108,-27.999999999994696,332.99999999999443,-325.9999999999934,275.000000000003,202.0000000000124,-846.0000000000134,-129.0000000000049,237.00000000000898,-811.0000000000061,-281.99999999999335,,-2421.9999999999795
2020.07.28,-278.00000000000045,-892.0000000000039,914.0000000000015,-812.999999999997,-421.0000000000047,350.9999999999991,123.00000000000644,324.9999999999975,-384.00000000001455,300.00000000001137,161.00000000000136,-527.9999999999951,-131.00000000000023,256.0000000000002,-682.0000000000048,-194.99999999998963,,-1893.999999999993
2020.07.28,-304.00000000000426,-913.0000000000083,878.0000000000001,-766.0,-372.0000000000057,252.00000000000955,95.00000000000064,307.99999999999716,-459.0000000000032,499.000000000005,79.00000000000773,-581.0000000000093,-123.99999999999523,265.00000000000057,-619.0000000000028,-86.99999999999264,,-1849.0000000000005
