date,USDCHF,AUDUSD,CHFJPY,EURCAD,empty,sum
2020.11.16,-26.999999999999247,-89.00000000000574,-80.99999999998886,-144.99999999999514,,-341.999999999989
2020.11.16,9.00000000000345,-80.99999999999774,-66.0000000000025,-52.99999999999194,,-190.99999999998875
2020.11.16,-30.999999999992145,-200.00000000000017,-149.0000000000009,-89.99999999999008,,-469.9999999999833
2020.11.16,-37.99999999999359,-353.99999999999875,-152.9999999999916,-69.00000000000794,,-613.9999999999918
2020.11.16,-25.999999999992696,-292.9999999999988,-146.0000000000008,-104.99999999999955,,-569.9999999999918
2020.11.16,-29.999999999996696,-323.0000000000066,-164.00000000000148,-191.99999999999218,,-708.9999999999969
2020.11.16,-70.99999999999883,-367.0000000000062,-137.00000000000045,-205.99999999999508,,-781.0000000000006
2020.11.16,-100.00000000000009,-336.00000000000296,-143.00000000000068,-130.0000000000079,,-709.0000000000116
2020.11.16,-96.99999999999153,-346.9999999999973,-86.99999999998909,-184.00000000000637,,-714.9999999999843
2020.11.16,-59.99999999999339,-346.0000000000019,-34.99999999999659,-165.9999999999995,,-606.9999999999914
2020.11.16,-79.99999999999119,-365.99999999999966,-64.99999999999773,-119.99999999998678,,-630.9999999999753
2020.11.16,-79.99999999999119,-326.0000000000041,-42.00000000000159,-113.99999999999189,,-561.9999999999887
2020.11.16,-78.00000000000028,-282.99999999999994,-27.000000000001023,-100.99999999999554,,-488.9999999999968
2020.11.16,-70.99999999999883,-285.9999999999974,-51.9999999999925,-82.99999999998863,,-491.9999999999774
2020.11.16,-48.99999999999905,-287.9999999999994,-76.99999999999818,-147.99999999999258,,-561.9999999999892
2020.11.16,-26.999999999999247,-265.99999999999955,-51.9999999999925,-178.99999999999582,,-523.9999999999872
2020.11.16,-33.9999999999896,-263.0000000000021,-33.999999999991815,-215.99999999999397,,-546.9999999999775
2020.11.16,-50.99999999998994,-239.99999999999577,-48.99999999999238,-228.00000000000597,,-567.9999999999841
2020.11.16,-64.99999999999284,-275.000000000003,-82.99999999999841,-316.99999999998954,,-739.9999999999839
2020.11.16,-151.9999999999966,-317.0000000000006,-69.99999999999318,-306.00000000000625,,-844.9999999999967
2020.11.16,-219.99999999999798,-433.0000000000056,-128.0000000000001,-221.00000000000452,,-1002.0000000000083
2020.11.16,-259.9999999999936,-431.99999999999903,-170.0000000000017,-165.9999999999995,,-1027.9999999999939
2020.11.16,-253.99999999999866,-402.00000000000233,-125.0,-252.0000000000078,,-1033.0000000000089
2020.11.16,-146.99999999999713,-312.00000000000114,-146.0000000000008,-187.99999999998818,,-792.9999999999873
2020.11.16,-132.99999999999423,-287.0000000000039,-140.99999999999113,-180.0000000000024,,-740.9999999999917
2020.11.16,-92.99999999999864,-289.0000000000059,-204.9999999999983,-164.99999999999292,,-751.9999999999958
2020.11.16,-50.99999999998994,-361.0000000000002,-170.0000000000017,-238.0000000000049,,-819.9999999999967
2020.11.16,-17.000000000000348,-483.0000000000001,-411.00000000000136,-689.9999999999907,,-1600.9999999999925
2020.11.16,97.00000000000264,-461.0000000000003,-304.9999999999926,-602.999999999998,,-1271.9999999999882
2020.11.16,52.000000000007596,-470.00000000000375,-286.00000000000136,-750.0000000000063,,-1454.0000000000036
2020.11.16,129.00000000000134,-392.9999999999989,-222.99999999999898,-814.999999999988,,-1301.9999999999845
2020.11.16,174.00000000000747,-368.00000000000165,-155.9999999999917,-836.9999999999989,,-1186.9999999999848
2020.11.16,114.00000000000298,-446.00000000000193,-70.99999999999795,-807.0000000000022,,-1209.999999999999
2020.11.16,51.000000000001044,-431.0000000000036,-39.99999999999204,-706.0000000000066,,-1126.0000000000011
2020.11.16,13.00000000000745,-468.00000000000176,-4.9999999999954525,-771.9999999999949,,-1231.9999999999845
2020.11.16,-28.999999999990145,-605.0,-81.99999999999363,-831.000000000004,,-1546.9999999999877
2020.11.16,-58.99999999999794,-651.0000000000016,-55.999999999997385,-783.0000000000003,,-1548.9999999999973
2020.11.16,-50.99999999998994,-614.0000000000034,-36.99999999999193,-750.9999999999906,,-1452.999999999976
2020.11.16,-37.99999999999359,-614.9999999999989,-16.999999999995907,-662.9999999999914,,-1332.9999999999798
2020.11.16,-25.999999999992696,-575.9999999999987,-6.000000000000227,-604.0000000000045,,-1211.9999999999964
2020.11.16,-21.999999999999797,-563.0000000000024,6.000000000000227,-563.9999999999867,,-1142.9999999999886
2020.11.16,-50.99999999998994,-538.0000000000051,1.0000000000047748,-493.99999999999443,,-1081.9999999999845
2020.11.16,-0.999999999995449,-558.9999999999984,11.00000000000989,-490.999999999997,,-1039.999999999981
2020.11.16,3.0000000000085514,-551.9999999999969,15.000000000000568,-429.99999999999704,,-963.9999999999849
