date,EURCHF,CADCHF,AUDCAD,NZDCAD,empty,sum
2020.05.19,-1402.0000000000143,-946.9999999999978,-773.9999999999969,-1103.0000000000095,,-4226.000000000018
2020.05.19,-1351.9999999999977,-924.0000000000026,-724.0000000000024,-1062.0000000000073,,-4062.00000000001
2020.05.19,-1334.000000000013,-881.9999999999939,-669.9999999999928,-1092.9999999999995,,-3978.999999999999
2020.05.19,-1503.9999999999943,-912.9999999999972,-719.9999999999984,-1105.0000000000005,,-4241.999999999991
2020.05.19,-1452.0000000000089,-1019.9999999999986,-656.000000000001,-1062.0000000000073,,-4190.0000000000155
2020.05.19,-1414.000000000004,-1000.0000000000009,-597.9999999999985,-1001.0000000000074,,-4013.000000000011
2020.05.19,-1333.0000000000064,-946.9999999999978,-578.0000000000007,-994.000000000006,,-3852.0000000000105
2020.05.19,-1276.9999999999948,-964.9999999999936,-558.9999999999984,-977.0000000000057,,-3777.999999999992
2020.05.19,-1219.0000000000146,-1000.9999999999964,-549.9999999999949,-967.0000000000067,,-3737.0000000000127
2020.05.19,-1090.9999999999975,-1029.000000000002,-542.9999999999935,-953.9999999999993,,-3616.9999999999927
2020.05.19,-1236.9999999999993,-1146.0000000000025,-547.999999999993,-956.0000000000013,,-3886.999999999996
2020.05.19,-1317.0000000000125,-1175.9999999999993,-665.9999999999999,-960.0000000000053,,-4119.000000000017
2020.05.19,-1302.0000000000032,-1186.9999999999936,-631.9999999999992,-970.0000000000042,,-4091.0
2020.05.19,-1310.9999999999955,-1225.9999999999939,-617.9999999999964,-969.0000000000088,,-4123.9999999999945
2020.05.19,-1313.0000000000086,-1251.000000000002,-617.9999999999964,-970.9999999999997,,-4153.000000000007
2020.05.19,-1266.999999999996,-1222.9999999999964,-585.9999999999976,-955.0000000000058,,-4030.999999999996
2020.05.19,-1191.9999999999932,-1141.9999999999986,-659.999999999994,-1012.0000000000018,,-4005.9999999999877
2020.05.19,-1202.9999999999984,-1120.9999999999943,-666.9999999999953,-1024.0000000000027,,-4014.999999999991
2020.05.19,-1249.9999999999955,-1141.0000000000032,-807.0000000000022,-1106.000000000007,,-4304.000000000008
2020.05.19,-1271.0,-1164.9999999999939,-766.9999999999955,-1117.0000000000014,,-4319.999999999991
2020.05.19,-1234.0000000000018,-1109.9999999999998,-710.999999999995,-1087.0000000000045,,-4142.000000000002
2020.05.19,-1158.0000000000146,-1027.0000000000002,-631.9999999999992,-1028.0000000000066,,-3845.00000000002
2020.05.19,-1107.0000000000136,-939.0000000000009,-561.9999999999958,-961.0000000000008,,-3569.0000000000114
2020.05.19,-1093.0000000000107,-878.9999999999965,-631.9999999999992,-992.9999999999994,,-3597.000000000006
2020.05.20,-1066.9999999999957,-827.0,-635.9999999999922,-977.0000000000057,,-3506.9999999999936
2020.05.20,-1056.0000000000125,-808.9999999999931,-607.0000000000019,-950.0000000000064,,-3422.0000000000136
2020.05.20,-1058.0000000000034,-798.9999999999942,-607.9999999999974,-953.0000000000039,,-3417.999999999999
2020.05.20,-1076.9999999999945,-839.0000000000009,-590.999999999997,-964.0000000000093,,-3471.000000000002
2020.05.20,-1093.0000000000107,-863.9999999999981,-646.0000000000022,-1016.0000000000058,,-3619.000000000017
2020.05.20,-1086.000000000009,-854.9999999999947,-675.9999999999989,-1104.000000000005,,-3721.0000000000077
2020.05.20,-1103.0000000000095,-883.0000000000005,-734.0000000000014,-1194.0000000000061,,-3914.0000000000173
2020.05.20,-1123.0000000000073,-920.9999999999941,-729.9999999999973,-1296.0000000000082,,-4070.000000000007
2020.05.20,-1103.9999999999939,-856.0000000000013,-763.9999999999981,-1409.0000000000048,,-4132.999999999998
2020.05.20,-1103.9999999999939,-858.9999999999986,-795.0000000000013,-1349.0000000000002,,-4106.999999999994
2020.05.20,-1086.9999999999936,-819.0000000000031,-724.9999999999978,-1280.0000000000034,,-3910.999999999998
2020.05.20,-1086.9999999999936,-822.9999999999959,-668.9999999999974,-1264.0000000000095,,-3842.9999999999964
2020.05.20,-1076.9999999999945,-791.9999999999927,-700.0000000000006,-1297.999999999999,,-3866.999999999987
2020.05.20,-1083.9999999999961,-810.9999999999951,-739.0000000000008,-1392.9999999999998,,-4026.999999999992
2020.05.20,-1083.0000000000118,-824.999999999998,-719.9999999999984,-1353.000000000004,,-3981.0000000000123
2020.05.20,-1080.9999999999986,-824.999999999998,-685.0000000000023,-1310.0,,-3900.999999999999
2020.05.20,-1082.0000000000052,-814.9999999999991,-674.9999999999923,-1328.000000000007,,-3900.0000000000036
2020.05.20,-1086.9999999999936,-807.0000000000022,-695.0000000000011,-1342.0000000000098,,-3931.0000000000073
2020.05.20,-1083.9999999999961,-787.9999999999998,-690.9999999999972,-1300.0000000000011,,-3862.9999999999945
2020.05.20,-1076.0000000000102,-737.9999999999942,-665.9999999999999,-1244.0000000000007,,-3724.0000000000055
2020.05.20,-1042.0000000000095,-661.0000000000005,-724.9999999999978,-1292.9999999999998,,-3721.0000000000073
2020.05.20,-1008.9999999999932,-637.9999999999941,-632.9999999999947,-1226.0000000000048,,-3505.9999999999864
2020.05.20,-971.0000000000107,-705.9999999999956,-651.0000000000016,-1280.0000000000034,,-3608.000000000012
2020.05.20,-954.0000000000103,-700.0000000000006,-695.0000000000011,-1331.0000000000043,,-3680.0000000000164
2020.05.20,-835.000000000008,-636.0000000000032,-739.9999999999962,-1316.0000000000061,,-3527.0000000000136
2020.05.20,-824.0000000000025,-678.0000000000008,-832.9999999999949,-1419.0000000000036,,-3754.000000000002
2020.05.20,-818.0000000000076,-663.999999999998,-883.0000000000005,-1458.999999999999,,-3824.000000000005
2020.05.20,-778.000000000012,-661.0000000000005,-907.9999999999977,-1542.00000000001,,-3889.00000000002
2020.05.20,-788.9999999999952,-681.9999999999937,-909.9999999999997,-1585.0000000000032,,-3965.999999999992
2020.05.20,-815.9999999999945,-702.0000000000026,-885.0000000000025,-1500.0000000000014,,-3903.0000000000014
2020.05.20,-836.9999999999989,-732.9999999999948,-902.9999999999983,-1487.000000000005,,-3959.999999999997
2020.05.20,-886.000000000009,-769.999999999993,-901.9999999999917,-1452.0000000000089,,-4010.0000000000027
2020.05.20,-937.00000000001,-744.9999999999957,-875.999999999999,-1478.0000000000016,,-4036.0000000000064
2020.05.20,-966.0000000000002,-803.9999999999936,-868.9999999999975,-1555.0000000000064,,-4193.999999999998
2020.05.20,-1103.0000000000095,-730.9999999999927,-983.0000000000006,-1604.0000000000055,,-4421.000000000008
2020.05.20,-1072.0000000000064,-712.9999999999969,-1132.9999999999952,-1675.0000000000043,,-4593.000000000003
2020.05.20,-971.0000000000107,-641.9999999999982,-1317.999999999997,-1739.0000000000016,,-4670.000000000007
2020.05.20,-957.0000000000078,-626.9999999999998,-1307.999999999998,-1739.0000000000016,,-4631.000000000007
2020.05.20,-922.0000000000006,-553.999999999999,-1295.999999999997,-1731.0000000000048,,-4503.000000000001
2020.05.20,-929.000000000002,-588.9999999999951,-1251.000000000002,-1703.00000000001,,-4472.000000000009
2020.05.20,-920.9999999999941,-585.9999999999976,-1149.9999999999955,-1614.0000000000043,,-4270.999999999992
2020.05.20,-943.000000000005,-581.9999999999936,-1195.999999999997,-1677.0000000000064,,-4398.000000000002
2020.05.20,-951.9999999999973,-565.9999999999999,-1201.999999999992,-1687.0000000000052,,-4406.9999999999945
2020.05.20,-957.0000000000078,-607.9999999999974,-1180.9999999999986,-1710.0000000000005,,-4456.000000000004
2020.05.20,-941.9999999999984,-639.9999999999961,-1173.9999999999973,-1675.9999999999998,,-4431.999999999992
2020.05.20,-893.9999999999948,-612.9999999999969,-1184.9999999999916,-1710.0000000000005,,-4401.999999999984
2020.05.20,-893.0000000000105,-597.0000000000031,-1212.9999999999975,-1732.0000000000002,,-4435.000000000011
2020.05.20,-886.000000000009,-575.0000000000033,-1264.9999999999939,-1756.000000000002,,-4482.000000000008
2020.05.21,-893.0000000000105,-559.9999999999939,-1191.9999999999932,-1689.0000000000073,,-4334.000000000005
2020.05.21,-885.0000000000025,-532.9999999999945,-1163.9999999999984,-1674.0000000000089,,-4256.000000000005
2020.05.21,-889.0000000000065,-565.9999999999999,-1183.0000000000007,-1709.000000000005,,-4347.000000000013
2020.05.21,-893.0000000000105,-569.9999999999927,-1169.9999999999932,-1729.0000000000027,,-4361.999999999999
2020.05.21,-895.0000000000014,-561.9999999999958,-1166.0000000000005,-1728.0000000000073,,-4351.0000000000055
2020.05.21,-890.000000000013,-549.9999999999949,-1147.9999999999934,-1728.0000000000073,,-4316.000000000008
2020.05.21,-886.000000000009,-542.9999999999935,-1142.999999999994,-1725.0000000000098,,-4297.000000000006
2020.05.21,-890.000000000013,-519.9999999999983,-1108.9999999999934,-1663.0000000000034,,-4182.000000000008
2020.05.21,-873.0000000000126,-512.0000000000014,-1068.0000000000023,-1665.0000000000055,,-4118.000000000022
2020.05.21,-885.0000000000025,-539.999999999996,-975.9999999999991,-1624.0000000000032,,-4025.000000000001
2020.05.21,-836.9999999999989,-492.0000000000035,-946.9999999999978,-1614.9999999999998,,-3891.0
2020.05.21,-873.0000000000126,-503.99999999999335,-929.9999999999975,-1672.0000000000068,,-3979.0000000000105
2020.05.21,-896.000000000008,-524.0000000000023,-934.0000000000015,-1665.0000000000055,,-4019.0000000000173
2020.05.21,-890.000000000013,-514.9999999999987,-934.0000000000015,-1643.0000000000055,,-3982.0000000000186
2020.05.21,-885.0000000000025,-531.0000000000036,-932.999999999995,-1614.0000000000043,,-3963.0000000000055
2020.05.21,-875.0000000000035,-503.99999999999335,-984.9999999999915,-1622.0000000000011,,-3985.999999999989
2020.05.21,-846.0000000000134,-505.99999999999534,-953.9999999999993,-1573.0000000000023,,-3879.0000000000105
2020.05.21,-822.0000000000116,-498.9999999999939,-903.9999999999937,-1527.0000000000007,,-3752.0
2020.05.21,-852.9999999999926,-490.999999999997,-953.9999999999993,-1563.0000000000032,,-3860.9999999999923
2020.05.21,-856.0000000000123,-476.9999999999941,-907.0000000000023,-1511.0000000000068,,-3751.0000000000155
2020.05.21,-964.9999999999936,-556.0000000000009,-946.9999999999978,-1514.9999999999998,,-3982.999999999992
2020.05.21,-939.0000000000009,-568.9999999999973,-925.9999999999935,-1497.9999999999993,,-3931.999999999991
2020.05.21,-968.0000000000133,-554.9999999999944,-940.9999999999918,-1463.0000000000032,,-3927.0000000000027
2020.05.21,-975.9999999999991,-622.9999999999958,-1000.0000000000009,-1524.0000000000032,,-4122.999999999999
2020.05.21,-978.0000000000122,-627.9999999999952,-935.9999999999924,-1472.0000000000066,,-4014.0000000000064
2020.05.21,-924.9999999999981,-620.9999999999937,-835.9999999999923,-1391.0000000000089,,-3772.9999999999927
2020.05.21,-958.9999999999987,-590.0000000000016,-856.9999999999967,-1397.0000000000039,,-3803.000000000001
2020.05.21,-1056.0000000000125,-593.9999999999945,-895.0000000000014,-1466.0000000000007,,-4011.000000000009
2020.05.21,-1110.000000000011,-595.9999999999966,-946.9999999999978,-1492.9999999999998,,-4146.0000000000055
2020.05.21,-1214.0000000000039,-614.0000000000034,-1039.0000000000011,-1569.0000000000093,,-4436.000000000017
2020.05.21,-1351.9999999999977,-683.0000000000002,-1139.9999999999966,-1594.0000000000066,,-4769.000000000001
2020.05.21,-1453.9999999999998,-856.9999999999967,-1134.999999999997,-1588.0000000000005,,-5033.9999999999945
2020.05.21,-1411.0000000000066,-797.9999999999987,-1132.9999999999952,-1575.9999999999995,,-4918.0
2020.05.21,-1322.000000000001,-820.999999999994,-1193.999999999995,-1767.0000000000075,,-5103.999999999997
2020.05.21,-1309.0000000000045,-829.9999999999974,-1202.9999999999984,-1740.0000000000082,,-5082.000000000008
2020.05.21,-1280.0000000000146,-846.0000000000023,-1134.999999999997,-1558.9999999999993,,-4820.000000000013
2020.05.21,-1197.0000000000036,-797.9999999999987,-1079.999999999992,-1590.0000000000025,,-4664.999999999997
2020.05.21,-1261.000000000001,-739.0000000000008,-1101.9999999999918,-1626.0000000000052,,-4727.999999999999
2020.05.21,-1279.000000000008,-768.9999999999975,-1020.9999999999941,-1547.0000000000095,,-4616.000000000009
2020.05.21,-1248.0000000000045,-719.000000000003,-1044.0000000000005,-1541.0000000000034,,-4552.000000000012
2020.05.21,-1276.9999999999948,-678.0000000000008,-1114.9999999999993,-1649.0000000000005,,-4718.9999999999945
2020.05.21,-1273.000000000013,-707.000000000002,-1068.0000000000023,-1594.0000000000066,,-4642.000000000024
2020.05.21,-1300.9999999999966,-817.9999999999965,-1053.9999999999993,-1594.0000000000066,,-4766.999999999999
2020.05.21,-1296.9999999999925,-798.9999999999942,-1044.999999999996,-1621.0000000000057,,-4761.999999999988
2020.05.21,-1288.0000000000002,-781.9999999999939,-1109.9999999999998,-1634.000000000002,,-4813.999999999995
2020.05.21,-1272.0000000000064,-797.0000000000033,-1098.9999999999943,-1658.9999999999993,,-4827.000000000003
2020.05.21,-1259.9999999999945,-802.0000000000027,-1085.9999999999982,-1680.0000000000036,,-4827.999999999999
2020.05.21,-1232.9999999999952,-746.9999999999976,-1134.999999999997,-1714.0000000000043,,-4828.9999999999945
2020.05.22,-1217.0000000000014,-722.9999999999959,-1066.9999999999957,-1649.0000000000005,,-4655.999999999993
2020.05.22,-1210.0,-705.9999999999956,-1079.999999999992,-1716.0000000000064,,-4711.999999999994
2020.05.22,-1242.999999999994,-727.9999999999953,-1110.9999999999952,-1726.0000000000052,,-4807.99999999999
2020.05.22,-1256.0000000000127,-739.9999999999962,-1139.9999999999966,-1746.0000000000032,,-4882.000000000009
2020.05.22,-1249.9999999999955,-746.9999999999976,-1107.0000000000025,-1738.0000000000061,,-4842.000000000002
2020.05.22,-1248.0000000000045,-753.0000000000036,-1085.9999999999982,-1711.000000000007,,-4798.000000000014
2020.05.22,-1269.9999999999934,-773.9999999999969,-1096.9999999999925,-1683.0000000000011,,-4823.999999999984
2020.05.22,-1268.0000000000025,-780.9999999999984,-1107.999999999998,-1635.0000000000086,,-4792.000000000007
2020.05.22,-1249.9999999999955,-776.9999999999943,-1129.0000000000023,-1654.0,,-4809.999999999992
2020.05.22,-1246.9999999999982,-731.9999999999993,-1093.999999999995,-1677.0000000000064,,-4749.999999999999
2020.05.22,-1245.0000000000073,-707.9999999999975,-1042.9999999999939,-1679.0000000000082,,-4675.000000000007
2020.05.22,-1217.0000000000014,-659.999999999994,-1046.0000000000025,-1688.0000000000007,,-4610.999999999999
2020.05.22,-1227.0000000000002,-629.0000000000018,-1051.0000000000018,-1679.0000000000082,,-4586.000000000012
2020.05.22,-1208.000000000009,-607.0000000000019,-1041.9999999999984,-1692.0000000000045,,-4549.000000000014
2020.05.22,-1195.999999999997,-600.0000000000006,-1063.9999999999982,-1685.0000000000032,,-4544.999999999999
2020.05.22,-1149.0,-585.9999999999976,-1080.9999999999986,-1717.0000000000018,,-4532.999999999998
2020.05.22,-1122.0000000000007,-542.9999999999935,-1083.0000000000007,-1721.000000000006,,-4469.0
2020.05.22,-1083.9999999999961,-512.9999999999968,-1036.999999999999,-1805.0000000000011,,-4438.999999999993
2020.05.22,-1144.0000000000116,-556.9999999999964,-1085.9999999999982,-1918.0000000000086,,-4705.000000000015
2020.05.22,-1089.0000000000066,-517.0000000000008,-990.9999999999974,-2000.0000000000018,,-4597.000000000006
2020.05.22,-994.000000000006,-463.9999999999977,-930.999999999993,-1899.0000000000061,,-4288.000000000003
2020.05.22,-992.9999999999994,-478.0000000000006,-914.9999999999991,-1848.0000000000052,,-4234.000000000005
2020.05.22,-953.0000000000039,-436.9999999999985,-969.9999999999931,-1907.0000000000032,,-4266.999999999998
2020.05.22,-951.000000000013,-461.0000000000003,-942.9999999999939,-1896.0000000000089,,-4251.000000000016
2020.05.22,-971.0000000000107,-554.9999999999944,-1057.9999999999923,-1914.0000000000045,,-4498.000000000002
2020.05.22,-966.0000000000002,-539.0000000000006,-1044.0000000000005,-1889.0000000000073,,-4438.000000000009
2020.05.22,-947.000000000009,-597.9999999999985,-1029.000000000002,-1874.000000000009,,-4448.000000000018
2020.05.22,-948.9999999999999,-571.9999999999948,-1037.9999999999945,-1822.0000000000014,,-4380.999999999991
2020.05.22,-985.0000000000136,-570.9999999999993,-1039.0000000000011,-1819.9999999999993,,-4415.000000000014
2020.05.22,-924.0000000000136,-514.0000000000033,-992.9999999999994,-1775.0000000000043,,-4206.000000000021
2020.05.22,-896.000000000008,-514.9999999999987,-978.0000000000011,-1765.0000000000055,,-4154.000000000014
2020.05.22,-879.0000000000075,-500.00000000000045,-984.9999999999915,-1785.0000000000032,,-4149.000000000003
2020.05.22,-869.0000000000086,-448.9999999999994,-980.9999999999985,-1767.0000000000075,,-4066.0000000000136
2020.05.22,-866.9999999999956,-404.99999999999983,-951.9999999999973,-1741.0000000000036,,-3964.9999999999964
2020.05.22,-831.000000000004,-397.99999999999835,-1002.9999999999983,-1761.0000000000014,,-3993.000000000002
2020.05.22,-876.0000000000101,-471.99999999999466,-1084.9999999999916,-1763.0000000000034,,-4196.0
2020.05.22,-879.0000000000075,-480.99999999999807,-1047.9999999999934,-1743.0000000000057,,-4151.000000000005
2020.05.22,-869.0000000000086,-503.99999999999335,-1039.9999999999966,-1731.0000000000048,,-4144.000000000004
2020.05.22,-873.0000000000126,-531.0000000000036,-1019.9999999999986,-1671.0000000000002,,-4095.0000000000155
2020.05.22,-859.0000000000098,-553.0000000000035,-1009.9999999999998,-1624.0000000000032,,-4046.000000000016
2020.05.22,-890.9999999999974,-620.9999999999937,-981.999999999994,-1573.0000000000023,,-4066.9999999999873
2020.05.22,-916.0000000000057,-637.9999999999941,-966.9999999999957,-1541.0000000000034,,-4061.999999999999
2020.05.22,-946.0000000000024,-673.0000000000014,-927.0,-1528.000000000007,,-4074.000000000011
2020.05.22,-934.0000000000126,-666.9999999999953,-939.9999999999964,-1533.0000000000066,,-4074.000000000011
2020.05.22,-963.0000000000027,-676.9999999999943,-932.999999999995,-1533.0000000000066,,-4105.999999999998
2020.05.22,-936.0000000000035,-675.0000000000034,-890.9999999999974,-1502.0000000000034,,-4004.0000000000073
2020.05.22,-873.999999999997,-624.0000000000023,-956.0000000000013,-1523.0000000000077,,-3977.000000000008
2020.05.22,-856.0000000000123,-600.999999999996,-992.9999999999994,-1597.0000000000039,,-4047.000000000012
