names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,50,"['CHFJPY', 'EURJPY', 'CADJPY', 'GBPJPY']",100.0,0.31633612397149,S
USDJPY,15,"['NZDJPY', 'GBPJPY', 'EURJPY']",100.0,-0.7318528138528138,B
GBPCHF,15,"['NZDCHF', 'AUDCHF', 'NZDUSD', 'AUDJPY']",80.0,-0.6198968253968254,B
EURCHF,30,"['NZDJPY', 'USDJPY']",80.0,-0.4130429891745681,B
CADCHF,10,"['AUDCHF', 'AUDJPY']",100.0,-0.48561904761904784,B
AUDCHF,10,"['AUDCAD', 'CADCHF', 'AUDUSD']",80.0,-0.6882063492063492,B
GBPJPY,15,"['AUDCHF', 'AUDJPY', 'EURGBP']",80.0,-0.12438888888888884,B
GBPCAD,10,"['AUDNZD', 'EURCHF']",100.0,-0.503698412698413,B
EURNZD,10,"['EURGBP', 'AUDCHF']",100.0,-0.26,B
AUDJPY,10,['EURGBP'],80.0,0.9279999999999999,S
AUDNZD,30,"['GBPCAD', 'NZDJPY']",100.0,1.0,S
