date,EURCHF,CHFJPY,GBPAUD,EURJPY,EURCAD,EURNZD,NZDJPY,AUDNZD,empty,sum
2020.01.27,-67.00000000001705,58.9999999999975,-191.00000000000784,-162.00000000000614,-109.99999999998789,-445.99999999999085,-109.99999999999943,-222.99999999999542,,-1250.0000000000073
2020.01.27,-51.000000000001044,88.99999999999864,-167.00000000000603,-138.9999999999958,-82.99999999998863,-333.9999999999899,-39.99999999999204,-190.00000000000128,,-914.999999999976
2020.01.27,-50.0000000000167,141.9999999999959,-66.00000000001049,-210.99999999999852,-78.99999999998464,-351.99999999999676,-33.999999999991815,-184.00000000000637,,-834.0000000000093
2020.01.27,-48.000000000003595,126.99999999999534,-62.99999999999084,-200.9999999999934,-95.999999999985,-340.9999999999913,-43.99999999999693,-137.9999999999937,,-803.9999999999595
2020.01.27,-42.0000000000087,138.9999999999958,-85.00000000000173,-176.00000000000193,-109.99999999998789,-329.00000000000153,-18.999999999991246,-137.9999999999937,,-759.9999999999909
2020.01.27,-51.000000000001044,134.9999999999909,-76.99999999999375,-174.99999999999716,-132.99999999998312,-326.0000000000041,-27.000000000001023,-109.00000000000354,,-762.9999999999928
2020.01.27,-90.00000000001229,86.99999999998909,161.99999999999548,-168.99999999999693,-129.99999999998568,-366.999999999984,-47.99999999998761,-66.99999999999484,,-621.9999999999769
2020.01.27,-130.0000000000079,101.99999999998965,178.99999999999582,-243.99999999999977,-251.99999999998556,-534.9999999999966,-79.9999999999983,-59.99999999999339,,-1019.999999999996
2020.01.27,-140.0000000000068,119.99999999999034,391.000000000008,-257.99999999999557,-332.9999999999833,-607.9999999999864,-105.99999999999454,-42.999999999993044,,-976.9999999999612
2020.01.27,-135.00000000001845,67.99999999999784,504.9999999999999,-272.00000000000557,-346.9999999999862,-624.0000000000023,-147.99999999999613,-48.99999999998794,,-1001.9999999999989
2020.01.27,-123.00000000000644,21.99999999999136,612.9999999999969,-254.99999999999545,-367.99999999999056,-614.9999999999877,-143.99999999999125,-11.00000000000545,,-880.9999999999885
2020.01.27,-87.00000000001484,-100.00000000000853,635.9999999999922,-90.99999999999397,-295.0000000000008,-602.999999999998,-288.99999999998727,-8.999999999992347,,-838.0000000000035
2020.01.27,17.000000000000348,-102.00000000000387,1113.9999999999927,100.99999999999909,-278.00000000000045,-614.9999999999877,-324.99999999998863,48.000000000003595,,-39.999999999985036
2020.01.27,53.999999999998494,21.99999999999136,1245.0000000000073,66.0000000000025,-349.99999999998363,-697.9999999999986,-334.99999999999375,36.999999999998145,,41.00000000002168
2020.01.27,100.99999999999554,87.99999999999386,1288.0000000000002,46.999999999997044,-367.99999999999056,-697.9999999999986,-306.99999999998795,62.000000000006494,,213.0000000000158
2020.01.27,123.99999999999079,85.99999999999852,1289.0000000000068,49.000000000006594,-380.00000000000256,-642.9999999999936,-307.9999999999927,146.00000000000168,,363.0000000000156
2020.01.27,119.00000000000244,100.99999999999909,1255.9999999999905,13.999999999995794,-312.9999999999855,-645.999999999991,-310.99999999999284,140.0000000000068,,360.00000000002524
2020.01.27,82.99999999998863,113.99999999999011,974.0000000000082,-19.99999999999602,-261.9999999999845,-651.0000000000016,-269.999999999996,123.99999999999079,,91.99999999999955
2020.01.27,107.99999999999699,141.9999999999959,978.9999999999966,-22.00000000000557,-330.9999999999924,-753.9999999999881,-298.9999999999924,129.00000000000134,,-47.99999999998741
2020.01.27,123.99999999999079,140.99999999999113,920.0000000000097,-60.000000000002274,-385.99999999999744,-809.9999999999997,-318.9999999999884,56.99999999999594,,-333.0000000000003
2020.01.27,146.99999999998602,245.9999999999951,886.9999999999934,-158.00000000000125,-432.9999999999945,-836.9999999999989,-265.00000000000057,35.00000000000725,,-378.00000000001353
2020.01.27,183.99999999998417,225.9999999999991,872.0000000000061,-117.999999999995,-445.99999999999085,-853.9999999999992,-340.999999999994,36.999999999998145,,-439.9999999999914
2020.01.27,176.99999999998272,184.99999999998806,950.9999999999908,-90.00000000000341,-473.99999999999665,-746.0000000000023,-347.999999999999,123.00000000000644,,-222.00000000003325
2020.01.27,173.00000000000094,164.99999999999204,957.9999999999922,-4.9999999999954525,-358.9999999999982,-629.9999999999973,-324.99999999998863,154.99999999999403,,131.9999999999995
2020.01.27,218.99999999999142,99.99999999999432,1051.0000000000018,49.99999999999716,-272.99999999998994,-775.9999999999989,-413.99999999998727,143.00000000000423,,100.00000000001265
2020.01.27,194.99999999998963,75.9999999999934,1207.0000000000025,75.00000000000284,-217.0000000000005,-845.9999999999912,-448.99999999999807,136.00000000000279,,177.0000000000012
2020.01.27,166.99999999998383,172.9999999999876,1124.9999999999982,3.0000000000001137,-234.00000000000088,-861.0000000000007,-390.99999999999113,144.99999999999514,,126.99999999997195
2020.01.27,133.99999999998968,146.99999999999136,1048.0000000000045,-13.999999999995794,-157.99999999999147,-909.9999999999886,-407.99999999998704,150.00000000000568,,-10.999999999971806
2020.01.27,139.9999999999846,128.99999999999068,1180.0000000000032,22.00000000000557,-144.99999999999514,-815.9999999999945,-337.99999999999386,154.99999999999403,,326.9999999999945
2020.01.27,117.99999999999588,120.99999999999511,1103.9999999999939,1.9999999999953388,-140.99999999999113,-771.9999999999949,-344.99999999999886,130.99999999999224,,217.99999999998735
2020.01.27,120.99999999999334,121.99999999999989,1112.0000000000018,24.00000000000091,-114.99999999999844,-795.9999999999967,-349.9999999999943,119.00000000000244,,237.00000000000892
2020.01.27,139.00000000000023,113.99999999999011,1044.0000000000005,40.00000000000625,-157.99999999999147,-804.9999999999891,-365.99999999999966,130.0000000000079,,138.00000000002507
2020.01.27,158.99999999999804,122.99999999999045,991.9999999999928,69.99999999999318,-187.00000000000384,-970.0000000000042,-456.99999999999363,73.00000000001194,,-197.00000000001523
2020.01.27,201.99999999999108,145.99999999998658,1129.0000000000023,72.00000000000273,-210.99999999998343,-970.0000000000042,-456.99999999999363,73.99999999999629,,-15.000000000002231
2020.01.27,214.99999999998744,122.99999999999045,1144.999999999996,102.99999999999443,-248.99999999998812,-976.9999999999834,-477.99999999999443,56.000000000011596,,-61.999999999986244
2020.01.27,197.99999999998707,102.99999999999443,1194.9999999999905,134.00000000000034,-278.00000000000045,-1037.9999999999834,-504.99999999999545,29.00000000001235,,-161.9999999999947
2020.01.27,177.99999999998929,82.99999999999841,1174.9999999999927,105.00000000000398,-337.99999999999386,-1058.0000000000034,-510.9999999999957,29.00000000001235,,-336.9999999999961
2020.01.28,170.99999999998784,34.99999999999659,1089.0000000000066,123.99999999999523,-339.99999999998477,-1018.9999999999922,-496.9999999999999,35.00000000000725,,-401.9999999999834
2020.01.28,202.9999999999976,32.99999999998704,1036.999999999999,118.99999999999977,-305.9999999999841,-1027.0000000000002,-500.99999999999056,8.999999999992347,,-432.99999999999915
2020.01.28,143.99999999998857,83.99999999998897,1093.999999999995,72.00000000000273,-336.9999999999873,-1032.999999999995,-496.9999999999999,-8.999999999992347,,-481.99999999999926
2020.01.28,136.99999999998712,102.99999999999443,1184.9999999999916,58.9999999999975,-306.9999999999906,-1018.9999999999922,-458.999999999989,-1.0000000000065512,,-302.0000000000077
2020.01.28,124.99999999999733,88.99999999999864,1207.0000000000025,55.999999999997385,-303.9999999999932,-1044.0000000000005,-469.99999999999886,28.000000000005798,,-312.9999999999908
2020.01.28,133.99999999998968,11.999999999986244,1314.9999999999995,78.99999999999352,-306.9999999999906,-1231.9999999999886,-613.9999999999901,49.00000000001015,,-563.9999999999902
2020.01.28,78.99999999998464,26.999999999986812,1286.9999999999936,-7.000000000005002,-344.99999999999534,-1200.0000000000011,-592.9999999999893,69.00000000000794,,-683.000000000018
2020.01.28,72.99999999998974,105.99999999999454,1468.0000000000027,-46.00000000000648,-332.9999999999833,-1185.9999999999982,-471.9999999999942,56.000000000011596,,-333.9999999999835
2020.01.28,99.99999999998899,103.9999999999992,1473.9999999999975,-25.000000000005684,-309.0000000000037,-1171.9999999999952,-501.99999999999534,72.0000000000054,,-258.0000000000088
2020.01.28,90.99999999999665,102.99999999999443,1333.0000000000064,-13.999999999995794,-313.99999999999204,-1097.999999999999,-471.9999999999942,93.99999999999409,,-276.9999999999894
2020.01.28,89.99999999999008,111.99999999999477,1316.0000000000061,-10.000000000005116,-315.99999999998295,-1075.9999999999882,-435.99999999999284,66.00000000001049,,-253.99999999996757
2020.01.28,76.99999999999375,112.99999999999955,1262.0000000000075,-13.999999999995794,-319.999999999987,-1109.9999999999889,-456.99999999999363,63.99999999999739,,-384.99999999996714
2020.01.28,63.99999999999739,102.99999999999443,1181.999999999994,-31.00000000000591,-315.99999999998295,-1046.999999999998,-429.9999999999926,43.999999999999595,,-430.9999999999939
2020.01.28,62.99999999999084,94.99999999999886,1136.999999999988,0.0,-293.99999999999426,-1032.999999999995,-416.9999999999874,22.0000000000109,,-426.99999999998806
2020.01.28,64.99999999998174,73.99999999999807,1173.0000000000018,1.9999999999953388,-313.99999999999204,-1082.9999999999895,-446.9999999999885,38.0000000000047,,-491.9999999999886
2020.01.28,54.99999999998284,105.99999999999454,1092.000000000004,-61.00000000000705,-305.9999999999841,-1009.9999999999998,-407.99999999998704,56.99999999999594,,-475.0000000000006
2020.01.28,39.999999999995595,123.99999999999523,1049.9999999999955,-78.99999999999352,-261.9999999999845,-980.9999999999875,-354.99999999998977,62.000000000006494,,-400.9999999999626
2020.01.28,35.999999999991594,104.99999999998977,893.9999999999948,-57.00000000000216,-265.99999999998846,-980.0000000000031,-376.99999999999534,52.99999999999194,,-592.000000000021
2020.01.28,39.999999999995595,129.99999999999545,876.9999999999944,-55.999999999997385,-276.9999999999939,-1071.999999999984,-410.99999999998715,26.999999999999247,,-741.999999999978
2020.01.28,49.99999999999449,130.99999999998602,824.0000000000025,-78.00000000000296,-265.99999999998846,-1225.9999999999939,-464.9999999999892,-32.999999999994145,,-1062.9999999999854
2020.01.28,51.99999999998539,130.99999999998602,764.0000000000091,-46.999999999997044,-363.0000000000022,-1387.9999999999893,-577.9999999999887,-92.99999999998754,,-1521.9999999999843
2020.01.28,163.9999999999864,96.9999999999942,763.0000000000026,66.99999999999307,-402.9999999999978,-1496.9999999999927,-694.9999999999932,-52.000000000007596,,-1556.0000000000148
2020.01.28,195.9999999999962,82.99999999999841,984.9999999999915,108.00000000000409,-472.9999999999901,-1621.9999999999902,-801.9999999999925,-35.999999999991594,,-1560.9999999999743
2020.01.28,280.9999999999979,123.99999999999523,879.0000000000075,176.00000000000193,-407.0000000000018,-1417.999999999986,-740.9999999999997,-21.00000000000435,,-1126.9999999999889
2020.01.28,246.99999999999721,125.99999999999056,1092.000000000004,147.00000000000557,-452.99999999999227,-1471.0,-703.9999999999935,-18.999999999991246,,-1034.9999999999798
2020.01.28,251.00000000000122,132.99999999999557,981.0000000000097,161.00000000000136,-439.99999999999596,-1455.9999999999907,-698.9999999999981,-19.999999999997797,,-1088.9999999999745
2020.01.28,235.99999999999176,43.99999999999693,940.0000000000075,176.00000000000193,-435.9999999999919,-1469.9999999999936,-759.9999999999909,-12.999999999996348,,-1282.9999999999745
2020.01.28,119.99999999998678,-54.000000000002046,811.0000000000061,192.99999999999784,-387.000000000004,-1319.999999999988,-684.9999999999881,-11.00000000000545,,-1332.9999999999968
2020.01.28,96.99999999999153,-71.00000000001216,645.999999999991,186.9999999999976,-273.9999999999965,-1247.9999999999825,-661.9999999999919,-79.99999999999119,,-1404.9999999999939
2020.01.28,43.999999999999595,-57.00000000000216,659.999999999994,46.999999999997044,-166.99999999998383,-1150.999999999991,-589.9999999999892,-70.99999999999883,,-1284.9999999999743
2020.01.28,-46.0000000000127,-124.00000000000944,557.0000000000075,84.99999999999375,-177.99999999998929,-1095.999999999986,-521.0000000000008,-72.99999999998974,,-1395.9999999999866
2020.01.28,-99.00000000000463,-175.00000000001137,581.9999999999936,93.00000000000352,-175.99999999999838,-1215.9999999999948,-563.999999999993,-103.99999999999298,,-1658.999999999998
2020.01.28,-49.00000000001015,-182.00000000000216,374.999999999992,135.99999999999568,-167.9999999999904,-1195.999999999997,-609.9999999999994,-120.99999999999334,,-1815.0000000000048
2020.01.28,8.999999999992347,-193.00000000001205,425.0000000000087,170.0000000000017,-194.99999999998963,-1288.9999999999845,-671.999999999997,-113.99999999999189,,-1858.9999999999723
2020.01.28,-79.00000000000685,-151.00000000001046,320.00000000000915,34.99999999999659,-29.999999999996696,-1142.999999999983,-565.9999999999883,-112.000000000001,,-1725.9999999999804
2020.01.28,-118.00000000001809,-135.00000000000512,243.99999999999977,-21.000000000000796,-7.999999999985796,-1263.9999999999984,-547.9999999999876,-164.99999999999292,,-2014.9999999999889
2020.01.28,-162.00000000001768,-162.00000000000614,293.99999999999426,-40.00000000000625,0.0,-1278.9999999999857,-563.999999999993,-157.00000000000713,,-2070.0000000000214
2020.01.28,-173.00000000000094,-105.00000000000398,428.00000000000614,-60.000000000002274,-36.999999999998145,-1263.9999999999984,-489.9999999999949,-104.99999999999955,,-1805.9999999999918
2020.01.28,-195.00000000001182,-150.00000000000568,504.9999999999999,-87.99999999999386,-56.99999999999594,-1258.0000000000036,-488.9999999999901,-76.99999999999375,,-1808.999999999995
2020.01.28,-195.00000000001182,-111.0000000000042,578.9999999999961,-66.99999999999307,-76.99999999999375,-1306.9999999999916,-512.999999999991,-52.000000000007596,,-1742.9999999999966
2020.01.28,-156.00000000000057,-100.00000000000853,638.0000000000052,-52.99999999999727,-112.99999999998533,-1276.9999999999948,-500.99999999999056,-31.000000000003247,,-1592.999999999975
2020.01.28,-158.0000000000137,-72.00000000000273,618.9999999999918,-72.99999999999329,-93.99999999999409,-1331.9999999999998,-504.99999999999545,-59.99999999999339,,-1675.0000000000007
2020.01.28,-194.0000000000053,-70.00000000000739,567.9999999999907,-118.99999999999977,-58.99999999998684,-1327.999999999996,-492.999999999995,-65.99999999998829,,-1760.9999999999877
2020.01.28,-202.00000000001327,-79.00000000000773,539.0000000000006,-117.00000000000443,-58.99999999998684,-1286.9999999999936,-461.9999999999891,-45.99999999999049,,-1712.999999999985
2020.01.28,-184.00000000000637,-52.00000000000671,692.9999999999881,-117.00000000000443,-62.99999999999084,-1280.9999999999989,-456.99999999999363,-25.00000000000835,,-1486.0000000000211
2020.01.28,-205.00000000001074,-39.00000000000148,661.0000000000005,-155.00000000000114,-65.99999999998829,-1212.9999999999975,-419.9999999999875,-25.00000000000835,,-1461.9999999999945
2020.01.28,-202.00000000001327,-39.00000000000148,692.0000000000038,-171.99999999999704,-68.99999999998573,-1214.9999999999884,-397.99999999999613,-42.999999999993044,,-1445.9999999999714
2020.01.28,-238.0000000000049,-32.00000000001069,652.9999999999925,-204.9999999999983,-22.999999999995246,-1168.9999999999977,-373.9999999999952,-34.000000000000696,,-1422.0000000000102
2020.01.29,-221.00000000000452,-64.00000000000716,553.9999999999878,-215.99999999999397,-18.999999999991246,-1032.999999999995,-393.0000000000007,0.0,,-1392.0000000000048
2020.01.29,-221.00000000000452,-23.000000000010346,690.9999999999972,-290.9999999999968,-4.999999999988347,-1150.999999999991,-343.9999999999941,-35.999999999991594,,-1379.9999999999795
2020.01.29,-214.00000000000307,-65.00000000001194,675.9999999999877,-268.0000000000007,-52.99999999999194,-1139.0000000000011,-399.9999999999915,-9.999999999998899,,-1473.0000000000116
2020.01.29,-219.00000000001364,-40.00000000000625,553.9999999999878,-218.9999999999941,-51.99999999998539,-1176.9999999999836,-370.9999999999951,-99.00000000000463,,-1622.999999999995
2020.01.29,-245.0000000000063,-109.00000000000887,595.9999999999966,-173.00000000000182,-70.99999999999883,-1224.9999999999873,-436.9999999999976,-106.99999999999044,,-1770.9999999999945
2020.01.29,-263.00000000001324,-117.00000000000443,383.0,-236.0000000000042,-98.99999999998244,-1288.0000000000002,-436.9999999999976,-198.99999999999363,,-2255.999999999996
2020.01.29,-270.00000000001467,-95.00000000001307,390.0000000000015,-228.9999999999992,-58.000000000002494,-1183.999999999985,-409.9999999999966,-175.99999999999838,,-2032.000000000008
2020.01.29,-284.00000000001756,-80.0000000000125,391.000000000008,-222.99999999999898,-10.999999999983245,-1200.0000000000011,-373.9999999999952,-181.9999999999933,,-1962.999999999994
2020.01.29,-274.00000000001864,-128.0000000000001,412.9999999999967,-185.00000000000227,17.000000000000348,-1247.9999999999825,-415.9999999999968,-242.00000000000887,,-2063.000000000012
2020.01.29,-260.0000000000158,-94.0000000000083,354.9999999999942,-177.0000000000067,24.000000000001798,-1310.9999999999955,-440.9999999999883,-286.99999999999284,,-2191.0000000000114
2020.01.29,-290.9999999999968,-109.00000000000887,252.99999999999213,-198.99999999999807,25.00000000000835,-1242.999999999994,-402.000000000001,-299.00000000000483,,-2265.000000000003
2020.01.29,-284.00000000001756,-123.00000000000466,164.00000000000858,-164.00000000000148,84.0000000000174,-1192.9999999999995,-399.9999999999915,-346.0000000000019,,-2261.9999999999905
2020.01.29,-286.00000000000847,-133.00000000000978,181.9999999999933,-152.00000000000102,80.99999999999774,-1246.9999999999982,-411.9999999999919,-353.99999999998766,,-2321.000000000006
2020.01.29,-283.000000000011,-126.00000000000477,303.0000000000088,-146.0000000000008,79.00000000000685,-1266.999999999996,-426.9999999999925,-344.99999999999534,,-2211.9999999999845
2020.01.29,-253.99999999999866,-172.00000000001125,270.99999999999903,-135.99999999999568,77.00000000001594,-1244.0000000000007,-457.9999999999984,-320.00000000000915,,-2235.999999999999
2020.01.29,-258.0000000000027,-166.00000000001103,408.00000000000836,-105.00000000000398,51.000000000001044,-1232.9999999999952,-444.9999999999932,-265.99999999998846,,-2013.999999999985
2020.01.29,-267.0000000000172,-164.00000000000148,404.0000000000044,-96.9999999999942,46.999999999997044,-1227.0000000000002,-444.9999999999932,-259.0000000000092,,-2008.000000000014
2020.01.29,-258.0000000000027,-184.0000000000117,434.000000000001,-78.99999999999352,59.000000000009045,-1212.9999999999975,-454.9999999999983,-248.00000000000378,,-1943.9999999999975
2020.01.29,-246.00000000001288,-263.00000000000523,360.0000000000048,-49.000000000006594,67.00000000001705,-1174.9999999999927,-510.9999999999957,-232.99999999999432,,-2049.9999999999854
2020.01.29,-198.00000000000927,-255.00000000000966,449.9999999999948,55.999999999997385,85.00000000000173,-1214.9999999999884,-544.9999999999875,-197.00000000000273,,-1819.0000000000036
2020.01.29,-178.00000000001148,-182.00000000000216,426.9999999999996,-1.0000000000047748,49.00000000001015,-1201.999999999992,-553.9999999999878,-190.00000000000128,,-1830.99999999999
2020.01.29,-161.00000000001114,-206.00000000000307,530.0000000000082,-18.000000000000682,114.99999999999844,-1204.9999999999893,-527.000000000001,-151.9999999999966,,-1623.9999999999952
2020.01.29,-154.0000000000097,-253.0000000000001,645.0000000000067,93.99999999999409,67.00000000001705,-1157.9999999999923,-555.9999999999974,-134.99999999999625,,-1449.9999999999777
2020.01.29,-219.99999999999798,-354.0000000000134,700.999999999996,120.00000000000455,67.00000000001705,-1124.9999999999982,-548.9999999999924,-73.99999999999629,,-1433.9999999999807
2020.01.29,-250.00000000001688,-349.00000000000375,758.9999999999985,121.99999999999989,80.99999999999774,-1219.9999999999989,-590.999999999994,-106.99999999999044,,-1555.0000000000077
2020.01.29,-239.00000000001143,-326.0000000000076,737.9999999999942,99.99999999999432,67.00000000001705,-1305.999999999985,-593.9999999999941,-170.00000000000347,,-1729.9999999999961
2020.01.29,-258.0000000000027,-336.00000000001273,807.0000000000022,91.99999999999875,45.000000000006146,-1478.999999999986,-691.9999999999931,-225.00000000000853,,-2045.999999999996
2020.01.29,-249.00000000001032,-356.00000000000875,887.9999999999999,117.00000000000443,1.0000000000065512,-1428.9999999999914,-654.9999999999869,-191.00000000000784,,-1873.999999999994
2020.01.29,-268.0000000000016,-331.00000000000307,804.9999999999891,58.000000000006935,32.0000000000098,-1377.9999999999905,-622.9999999999905,-191.00000000000784,,-1895.9999999999877
2020.01.29,-272.00000000000557,-346.00000000000364,767.9999999999909,90.00000000000341,67.00000000001705,-1332.999999999984,-605.9999999999945,-182.99999999999983,,-1814.9999999999761
2020.01.29,-289.0000000000059,-332.00000000000784,665.0000000000044,63.00000000000239,56.000000000011596,-1436.9999999999993,-637.0000000000005,-188.9999999999947,,-2099.9999999999895
2020.01.29,-284.00000000001756,-380.00000000000966,648.9999999999885,84.99999999999375,-5.999999999994898,-1485.000000000003,-659.9999999999966,-226.99999999999943,,-2308.000000000039
2020.01.29,-337.0000000000095,-406.0000000000059,591.9999999999925,81.99999999999363,22.0000000000109,-1593.9999999999843,-702.9999999999887,-275.9999999999874,,-2619.9999999999786
2020.01.29,-348.00000000001495,-450.00000000000284,795.9999999999967,27.000000000001023,-41.99999999998649,-1441.0000000000034,-706.9999999999936,-202.9999999999976,,-2368.0000000000014
2020.01.29,-259.0000000000092,-412.00000000000614,804.0000000000047,64.99999999999773,-219.99999999999798,-1488.9999999999848,-687.9999999999882,-80.99999999999774,,-2279.9999999999814
2020.01.29,-240.00000000001796,-311.00000000000705,890.9999999999974,27.000000000001023,-268.9999999999859,-1461.0000000000011,-649.0000000000009,-83.9999999999952,,-2096.0000000000095
2020.01.29,-283.000000000011,-280.00000000000114,807.0000000000022,7.000000000005002,-278.9999999999848,-1340.9999999999923,-567.9999999999978,-76.0000000000094,,-2012.9999999999893
2020.01.29,-253.00000000001432,-246.9999999999999,882.000000000005,13.00000000000523,-244.9999999999841,-1331.9999999999998,-549.9999999999972,-62.99999999999084,,-1794.999999999976
2020.01.29,-248.00000000000378,-243.0000000000092,940.9999999999918,1.0000000000047748,-229.99999999999687,-1377.9999999999905,-584.9999999999937,-130.0000000000079,,-1872.0000000000052
2020.01.29,-246.00000000001288,-235.00000000001364,893.9999999999948,-7.000000000005002,-246.99999999999721,-1377.9999999999905,-570.999999999998,-143.99999999998857,,-1934.000000000011
2020.01.29,-242.00000000000887,-225.00000000000853,907.9999999999977,-16.999999999995907,-236.99999999999832,-1451.9999999999866,-590.999999999994,-141.99999999999767,,-1997.9999999999923
2020.01.29,-221.00000000000452,-194.00000000000261,817.000000000001,-34.99999999999659,-268.0000000000016,-1373.9999999999864,-545.9999999999923,-89.99999999999008,,-1910.999999999973
2020.01.29,-229.99999999999687,-199.00000000001228,819.9999999999985,-108.99999999999466,-269.9999999999925,-1306.9999999999916,-539.999999999992,-82.99999999998863,,-1917.99999999997
2020.01.29,-225.00000000000853,-145.00000000001023,666.9999999999953,-105.99999999999454,-366.999999999984,-1303.999999999994,-498.9999999999952,-121.99999999999989,,-2100.9999999999914
2020.01.29,-214.00000000000307,-206.00000000000307,605.9999999999955,-52.99999999999727,-351.99999999999676,-1299.99999999999,-567.9999999999978,-121.99999999999989,,-2208.9999999999927
2020.01.29,-199.00000000001583,-233.0000000000041,710.999999999995,33.00000000000125,-289.9999999999903,-1279.9999999999923,-567.9999999999978,-116.99999999998934,,-1942.9999999999934
2020.01.29,-177.00000000000495,-260.0000000000051,836.9999999999989,76.99999999999818,-316.99999999998954,-1347.9999999999936,-606.9999999999993,-140.0000000000068,,-1935.0000000000023
2020.01.29,-157.00000000000713,-214.00000000001285,747.0000000000088,81.99999999999363,-286.99999999999284,-1363.9999999999875,-617.999999999995,-137.00000000000932,,-1948.0000000000023
2020.01.30,-144.0000000000108,-316.0000000000025,548.9999999999995,66.0000000000025,-270.99999999999903,-1324.9999999999984,-671.999999999997,-116.99999999998934,,-2229.999999999995
2020.01.30,-163.00000000000205,-283.00000000000125,740.9999999999917,64.99999999999773,-304.9999999999997,-1331.9999999999998,-605.9999999999945,-116.00000000000499,,-1999.000000000013
2020.01.30,-197.00000000000273,-267.0000000000101,831.9999999999883,12.000000000000455,-353.99999999998766,-1357.9999999999925,-600.9999999999991,-113.00000000000753,,-2046.000000000011
2020.01.30,-196.0000000000184,-238.00000000001376,825.0000000000091,12.000000000000455,-356.9999999999851,-1367.9999999999914,-622.9999999999905,-116.00000000000499,,-2060.9999999999945
2020.01.30,-173.00000000000094,-211.00000000001273,883.9999999999959,22.00000000000557,-392.9999999999989,-1500.9999999999968,-683.9999999999975,-113.00000000000753,,-2169.000000000013
2020.01.30,-131.00000000001444,-208.00000000001262,1046.999999999998,33.00000000000125,-398.9999999999938,-1506.9999999999916,-679.9999999999926,-38.0000000000047,,-1883.0000000000107
2020.01.30,-124.00000000001299,-238.00000000001376,1161.9999999999964,72.00000000000273,-373.00000000000114,-1602.9999999999989,-738.9999999999901,-59.000000000009045,,-1902.0000000000268
2020.01.30,-126.0000000000039,-216.00000000000819,1129.0000000000023,99.00000000000375,-354.9999999999942,-1600.9999999999857,-725.9999999999991,-89.00000000000574,,-1884.9999999999907
2020.01.30,-110.00000000001009,-234.00000000000887,1078.0000000000011,144.99999999999602,-356.00000000000074,-1654.0,-798.9999999999924,-124.99999999999733,,-2055.0000000000123
2020.01.30,-85.00000000000173,-259.00000000000034,1130.0000000000089,168.00000000000637,-370.00000000000364,-1773.0000000000023,-846.9999999999942,-150.00000000000568,,-2185.9999999999927
2020.01.30,-99.00000000000463,-224.00000000000375,1225.9999999999939,144.99999999999602,-374.999999999992,-1788.9999999999961,-845.9999999999894,-131.99999999999878,,-2093.999999999995
2020.01.30,-102.00000000000209,-214.00000000001285,1241.0000000000032,146.0000000000008,-395.99999999999636,-1919.9999999999884,-903.9999999999964,-157.00000000000713,,-2305.999999999999
2020.01.30,-76.0000000000094,-227.00000000000387,1255.9999999999905,159.9999999999966,-397.99999999998727,-1939.0000000000018,-922.9999999999876,-153.9999999999875,,-2300.99999999999
2020.01.30,-100.0000000000112,-204.00000000000773,1211.999999999991,126.99999999999534,-407.99999999998613,-1858.9999999999884,-853.9999999999992,-160.00000000000458,,-2246.000000000011
2020.01.30,-80.99999999999774,-215.0000000000034,1208.9999999999934,137.00000000000045,-411.99999999999017,-1907.9999999999986,-909.9999999999966,-164.00000000000858,,-2344.0000000000014
