date,USDCHF,USDCAD,AUDUSD,EURCHF,CHFJPY,EURGBP,GBPAUD,EURCAD,CADJPY,NZDJPY,NZDCAD,empty,sum
2015.09.28,0.0,-49.99999999999449,-19.00000000000235,-256.99999999999613,-58.9999999999975,-70.99999999999883,0.0,-144.0000000000108,-62.99999999998818,-42.999999999992156,-12.000000000000899,,-717.9999999999814
2015.09.28,123.00000000000644,-45.99999999999049,8.000000000008,-25.00000000000835,-118.99999999999977,-87.99999999999919,65.99999999998829,-209.9999999999991,-98.99999999998954,-15.999999999991132,-46.999999999997044,,-452.9999999999719
2015.09.28,192.00000000000327,-64.99999999998174,21.999999999999797,52.000000000007596,-76.99999999999818,-82.99999999999974,288.99999999998374,-150.00000000000568,-153.99999999999636,34.000000000006025,-14.000000000002899,,46.0000000000158
2015.09.28,280.00000000000244,-92.00000000000318,84.0000000000063,103.99999999999298,-79.00000000000773,-33.000000000005244,487.99999999999955,-127.00000000001043,-172.9999999999876,120.00000000000455,55.000000000005045,,626.9999999999966
2015.09.28,279.00000000000705,-51.99999999998539,14.000000000002899,92.00000000000318,-84.00000000000318,-19.00000000000235,221.99999999998886,-102.00000000000209,-125.0,3.0000000000001137,-2.999999999997449,,225.0000000000116
2015.09.28,280.00000000000244,11.00000000000545,4.999999999999449,134.99999999999625,-12.000000000000455,-11.00000000000545,228.99999999999034,4.999999999988347,-59.99999999998806,-75.00000000000284,-0.999999999995449,,505.99999999999
2015.09.28,129.9999999999968,-4.999999999988347,28.000000000005798,83.9999999999952,-15.000000000000568,-7.0000000000014495,357.99999999999164,-1.0000000000065512,-4.9999999999954525,-182.00000000000216,-60.99999999999994,,323.99999999999494
2015.09.28,197.00000000000273,-54.99999999998284,-39.999999999995595,120.00000000000898,3.9999999999906777,9.999999999998899,114.99999999999844,-18.0000000000069,-48.99999999999238,-152.9999999999916,-48.99999999999905,,82.00000000003136
2015.09.28,197.00000000000273,-58.99999999998684,-58.000000000002494,55.99999999998939,-63.00000000000239,-13.00000000000745,58.99999999998684,-70.99999999999883,-68.9999999999884,93.00000000000352,104.00000000000409,,176.00000000000017
2015.09.28,219.00000000000253,4.000000000004,-59.99999999999339,43.999999999999595,-7.000000000005002,-63.00000000000195,60.99999999999994,-103.00000000000864,7.000000000005002,40.00000000000625,170.00000000000347,,312.0000000000118
2015.09.28,275.99999999999847,-17.999999999984695,-31.999999999998696,76.99999999999375,118.99999999999977,-63.00000000000195,115.99999999996058,-89.99999999999008,24.00000000000091,137.00000000000045,243.99999999999977,,789.9999999999783
2015.09.28,253.0000000000032,-60.99999999999994,-88.99999999999464,113.99999999999189,126.99999999999534,5.999999999994898,45.99999999999049,-52.99999999999194,15.000000000000568,174.99999999999716,282.0000000000045,,814.9999999999916
2015.09.28,253.99999999999866,-68.99999999998573,-100.99999999999554,129.00000000000134,122.99999999999045,-31.000000000003247,5.999999999994898,-76.0000000000094,6.000000000000227,216.00000000000819,321.0000000000046,,778.0000000000045
2015.09.28,296.0000000000074,-87.99999999999919,-70.99999999999883,130.99999999999224,165.99999999999682,-47.00000000000814,92.99999999998754,-161.99999999999548,-19.99999999999602,201.00000000000762,295.99999999999625,,794.9999999999902
2015.09.28,322.00000000000006,-92.00000000000318,-43.999999999999595,73.99999999999629,137.99999999999102,-91.00000000000774,182.99999999999983,-249.00000000001032,-44.999999999987494,141.9999999999959,241.00000000000233,,578.999999999977
2015.09.28,312.00000000000114,-131.99999999999878,21.999999999999797,70.99999999999883,210.99999999999852,-92.00000000000318,340.9999999999691,-275.000000000003,-7.999999999995566,126.99999999999534,219.99999999999798,,796.9999999999602
2015.09.28,312.9999999999966,-130.99999999999224,41.9999999999976,26.999999999999247,214.9999999999892,-106.00000000000608,433.99999999995663,-363.0000000000022,-3.9999999999906777,55.00000000000682,165.00000000000404,,646.9999999999588
2015.09.28,333.0000000000055,-60.99999999999994,58.99999999999794,31.000000000003247,274.9999999999915,-81.00000000000884,398.9999999999938,-302.0000000000023,65.00000000001194,16.999999999995907,190.00000000000128,,924.99999999999
2015.09.28,309.0000000000037,-78.99999999998464,21.00000000000435,42.999999999993044,230.99999999999454,-104.99999999999955,113.99999999999189,-418.0000000000073,27.000000000001023,115.99999999999966,256.99999999999613,,515.9999999999928
2015.09.28,324.00000000000205,-93.99999999999409,-51.99999999999649,-51.000000000001044,259.9999999999909,-130.0000000000079,-76.0000000000094,-452.99999999999227,9.000000000000341,91.00000000000819,265.0000000000041,,93.00000000000443
2015.09.28,326.9999999999995,-73.99999999999629,-68.00000000000139,-62.99999999999084,225.9999999999991,-126.0000000000039,-31.00000000002545,-380.00000000000256,-14.999999999986358,42.00000000000159,253.99999999999866,,91.99999999999201
2015.09.28,192.00000000000327,-143.99999999998857,-98.99999999999353,-1.999999999990898,75.9999999999934,-181.00000000000892,-182.0000000000377,-523.9999999999911,-101.99999999998965,-10.99999999999568,85.00000000000173,,-891.9999999999977
