names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['EURCHF', 'USDJPY']",80.0,0.4937142857142858,S
GBPUSD,10,['CADJPY'],100.0,-0.3679523809523809,B
EURUSD,30,"['NZDCAD', 'NZDUSD', 'GBPUSD']",100.0,-0.6666188256188258,B
USDCAD,10,"['NZDCHF', 'GBPAUD', 'NZDJPY']",80.0,-0.4902142857142857,B
GBPCHF,10,['EURCHF'],80.0,-0.97,B
NZDCHF,50,['NZDUSD'],80.0,0.41144782596717616,S
EURGBP,20,"['CADJPY', 'EURUSD', 'USDCHF', 'GBPJPY']",100.0,0.782,S
GBPJPY,15,['EURGBP'],80.0,-0.9480000000000001,B
GBPCAD,10,['EURCHF'],80.0,-1.0,B
EURJPY,50,"['CHFJPY', 'USDCHF', 'NZDJPY', 'EURGBP', 'GBPAUD', 'NZDUSD', 'NZDCAD', 'GBPCHF']",80.0,0.36,S
EURCAD,50,"['NZDJPY', 'CHFJPY', 'USDCHF', 'CADJPY', 'GBPAUD', 'EURGBP']",100.0,0.18,S
EURAUD,15,['AUDNZD'],80.0,-0.7511652236652238,B
EURNZD,10,"['NZDCHF', 'GBPAUD', 'NZDJPY']",80.0,-0.3712698412698414,B
CADJPY,10,"['GBPUSD', 'GBPCAD', 'GBPJPY']",80.0,-1.0,B
AUDJPY,50,['EURUSD'],80.0,-0.4402116741261214,B
