date,USDCHF,GBPUSD,EURUSD,USDCAD,GBPCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,empty,sum
2015.10.19,-210.99999999999451,90.99999999999665,19.999999999997797,31.000000000003247,73.99999999999629,34.000000000000696,-34.99999999999615,105.00000000001819,63.000000000013046,-75.00000000001705,-87.99999999999919,4.000000000004,-102.99999999998644,40.99999999999682,79.9999999999983,,31.000000000031662
2015.10.19,-247.99999999999267,68.00000000000139,21.00000000000435,83.9999999999952,120.99999999999334,-53.00000000000304,-56.0000000000005,-132.99999999998136,104.00000000001519,36.000000000001364,-143.00000000000423,-54.99999999998284,-340.9999999999913,-36.000000000001364,40.00000000000625,,-590.9999999999402
2015.10.19,-259.9999999999936,39.999999999995595,17.000000000000348,79.99999999999119,102.00000000000209,-24.000000000001798,-66.99999999999484,-18.000000000000682,66.99999999999484,-55.00000000000682,-134.99999999999625,-74.99999999998064,-163.9999999999864,37.9999999999967,117.999999999995,,-335.9999999999852
2015.10.19,-249.99999999999466,43.999999999999595,-28.999999999990145,105.99999999998388,103.00000000000864,-21.999999999999797,-38.0000000000047,-55.00000000000682,103.00000000000864,28.999999999996362,-95.00000000000064,-121.99999999999989,-243.99999999999977,-7.000000000005002,88.99999999999864,,-388.0000000000056
2015.10.19,-240.99999999999122,62.000000000006494,9.999999999998899,150.99999999999002,103.00000000000864,21.999999999999797,-56.0000000000005,-84.00000000000318,195.9999999999962,12.000000000000455,-200.00000000000017,5.000000000010552,-62.99999999999084,-57.00000000000216,27.000000000001023,,-112.99999999997596
2015.10.19,-234.00000000000088,34.000000000000696,30.0000000000189,122.99999999998423,55.000000000005045,97.00000000000264,-80.00000000000229,-201.99999999999818,129.00000000000134,56.99999999998795,-198.99999999999363,47.00000000001925,137.9999999999937,-82.99999999999841,-22.00000000000557,,-109.99999999998522
2015.10.19,-226.99999999999943,-8.999999999992347,101.00000000001774,200.99999999998454,0.0,185.99999999999727,-151.00000000000114,-283.9999999999918,188.00000000001037,-2.0000000000095497,-377.9999999999894,497.99999999999847,463.9999999999977,-150.99999999999625,-227.99999999999443,,208.00000000003172
2015.10.19,-196.99999999999162,25.999999999992696,155.00000000001623,210.99999999998343,-4.000000000004,197.00000000000273,-165.9999999999995,-200.9999999999934,248.00000000000378,-97.00000000000841,-458.00000000000284,438.00000000000506,517.9999999999962,-138.00000000000523,-132.99999999999557,,398.99999999999966
2015.10.19,-203.99999999999307,19.00000000001345,163.00000000000205,323.99999999999096,-7.0000000000014495,144.99999999999514,-175.99999999999838,-326.9999999999982,418.0000000000073,-20.000000000010232,-601.000000000007,448.000000000004,409.99999999999926,-281.9999999999965,-188.0000000000024,,122.00000000000477
2015.10.19,-266.999999999995,-22.999999999995246,191.00000000000784,409.99999999999926,46.999999999997044,178.99999999999582,-210.99999999999451,-430.0000000000068,496.00000000000756,-8.000000000009777,-730.0000000000084,561.0000000000115,557.0000000000075,-373.00000000000466,-293.00000000000637,,106.0000000000058
