date,USDCHF,EURCHF,CHFJPY,EURCAD,empty,sum
2020.10.27,-261.0000000000001,-72.99999999998974,-203.99999999999352,-303.0000000000088,,-840.9999999999923
2020.10.27,-343.9999999999999,-73.99999999999629,-250.0,-252.0000000000078,,-920.0000000000039
2020.10.27,-352.00000000000784,-85.00000000000173,-242.00000000000443,-171.00000000001003,,-850.000000000024
2020.10.27,-443.0000000000045,-66.99999999999484,-397.99999999999613,-212.00000000001216,,-1120.0000000000077
2020.10.27,-419.9999999999982,-55.99999999998939,-420.99999999999227,-130.99999999999224,,-1027.999999999972
2020.10.27,-456.00000000000085,-99.99999999998899,-519.999999999996,-174.00000000000747,,-1249.9999999999934
2020.10.27,-522.0000000000002,-161.99999999999548,-661.0000000000014,-194.0000000000053,,-1539.0000000000023
2020.10.27,-558.000000000003,-203.99999999998198,-695.999999999998,-130.99999999999224,,-1588.9999999999752
2020.10.27,-562.0000000000069,-235.99999999999176,-667.0000000000016,-95.00000000000064,,-1560.000000000001
2020.10.27,-544.0,-269.9999999999925,-643.9999999999912,-39.999999999995595,,-1497.9999999999793
2020.10.27,-489.0000000000061,-234.99999999998522,-605.000000000004,-19.999999999997797,,-1348.9999999999932
2020.10.27,-375.0000000000031,-177.99999999998929,-481.9999999999993,-103.99999999999298,,-1138.9999999999848
2020.10.27,-368.00000000000165,-181.9999999999933,-471.9999999999942,-234.00000000000088,,-1255.99999999999
2020.10.27,-326.0000000000041,-126.99999999998823,-430.9999999999974,-286.99999999999284,,-1170.9999999999827
2020.10.27,-316.0000000000052,-95.999999999985,-432.00000000000216,-313.00000000000773,,-1157.0
2020.10.27,-339.0000000000004,-123.99999999999079,-510.9999999999957,-317.0000000000117,,-1290.9999999999986
2020.10.27,-363.0000000000022,-116.99999999998934,-563.0000000000024,-201.00000000000674,,-1244.000000000001
2020.10.27,-358.9999999999982,-125.99999999998168,-582.9999999999984,-130.99999999999224,,-1198.9999999999704
2020.10.27,-308.00000000000824,-75.99999999998718,-566.0000000000025,-137.9999999999937,,-1087.9999999999916
2020.10.27,-268.0000000000016,-89.99999999999008,-513.9999999999958,-60.99999999999994,,-932.9999999999875
2020.10.27,-284.0000000000065,-41.000000000002146,-557.0000000000022,4.999999999988347,,-877.0000000000225
2020.10.27,-247.00000000000833,-32.999999999994145,-531.9999999999965,83.9999999999952,,-728.0000000000038
2020.10.27,-264.0000000000087,-27.999999999983594,-573.9999999999981,131.99999999999878,,-733.9999999999916
2020.10.27,-257.0000000000072,-18.999999999991246,-540.9999999999968,55.000000000005045,,-761.9999999999902
2020.10.27,-343.00000000000443,-18.999999999991246,-582.9999999999984,35.00000000000725,,-909.9999999999868
2020.10.27,-353.99999999999875,-8.999999999992347,-605.9999999999945,38.99999999998904,,-929.9999999999966
2020.10.27,-377.0000000000051,-4.999999999988347,-634.0000000000003,38.99999999998904,,-977.0000000000048
2020.10.27,-381.0000000000091,-15.999999999993797,-637.999999999991,89.00000000000574,,-945.9999999999882
2020.10.27,-461.0000000000003,-22.999999999995246,-813.0000000000024,-8.000000000008,,-1305.000000000006
2020.10.27,-511.0000000000059,36.0000000000138,-873.9999999999952,75.00000000000284,,-1273.9999999999845
2020.10.27,-500.00000000000045,32.0000000000098,-859.9999999999994,212.99999999999653,,-1114.9999999999934
2020.10.28,-570.9999999999993,48.000000000003595,-879.0000000000049,212.99999999999653,,-1189.0000000000039
2020.10.28,-575.9999999999987,80.99999999999774,-843.9999999999941,185.99999999999727,,-1152.9999999999977
2020.10.28,-526.0000000000042,94.00000000001629,-810.0000000000023,184.00000000000637,,-1057.9999999999839
2020.10.28,-507.0000000000019,112.000000000001,-766.9999999999959,242.99999999999324,,-919.0000000000036
2020.10.28,-534.0000000000011,97.9999999999981,-816.0000000000025,207.99999999998596,,-1044.0000000000196
2020.10.28,-531.9999999999991,104.00000000001519,-878.0000000000001,202.9999999999976,,-1102.9999999999864
2020.10.28,-509.9999999999993,83.00000000001084,-826.9999999999982,211.00000000000563,,-1042.999999999981
2020.10.28,-519.0000000000028,83.00000000001084,-855.9999999999945,239.99999999999577,,-1051.999999999991
2020.10.28,-504.9999999999999,111.00000000001664,-893.9999999999912,238.0000000000049,,-1049.9999999999695
2020.10.28,-485.0000000000021,138.0000000000159,-974.9999999999943,248.99999999998812,,-1072.9999999999923
2020.10.28,-487.99999999999955,143.00000000000423,-986.9999999999948,273.9999999999965,,-1057.9999999999936
2020.10.28,-469.0000000000083,158.0000000000137,-951.9999999999982,262.999999999991,,-1000.0000000000017
2020.10.28,-502.00000000000244,124.99999999999733,-1030.9999999999918,300.99999999999574,,-1107.0000000000011
2020.10.28,-499.000000000005,107.99999999999699,-1085.9999999999986,299.00000000000483,,-1178.0000000000018
2020.10.28,-497.000000000003,128.000000000017,-1072.0000000000027,282.0000000000045,,-1158.999999999984
2020.10.28,-503.000000000009,93.00000000000975,-1036.0000000000014,303.9999999999932,,-1142.0000000000073
2020.10.28,-507.0000000000019,79.00000000000685,-1066.9999999999932,276.9999999999939,,-1217.9999999999943
2020.10.28,-604.0000000000045,74.0000000000185,-1167.0000000000016,279.99999999999136,,-1416.9999999999964
2020.10.28,-602.0000000000025,60.000000000015596,-1239.999999999995,207.00000000000162,,-1574.9999999999802
2020.10.28,-640.0000000000073,18.0000000000069,-1275.9999999999964,195.9999999999962,,-1702.0000000000007
2020.10.28,-765.0000000000045,34.000000000000696,-1393.0000000000007,238.0000000000049,,-1885.9999999999995
2020.10.28,-768.000000000002,17.000000000000348,-1381.0000000000002,89.00000000000574,,-2042.9999999999961
2020.10.28,-787.9999999999998,43.00000000001525,-1362.9999999999995,80.99999999999774,,-2026.9999999999864
2020.10.28,-797.9999999999987,51.000000000001044,-1408.9999999999918,29.999999999996696,,-2125.9999999999927
2020.10.28,-802.9999999999982,79.00000000000685,-1500.0,83.9999999999952,,-2139.9999999999964
2020.10.28,-762.0000000000072,119.00000000000244,-1481.9999999999993,43.999999999999595,,-2081.0000000000045
2020.10.28,-768.000000000002,185.99999999999727,-1509.0000000000005,28.999999999990145,,-2062.0000000000155
2020.10.28,-792.0000000000039,202.9999999999976,-1387.0000000000005,-4.000000000004,,-1980.000000000011
2020.10.28,-802.0000000000027,221.00000000000452,-1325.0000000000027,-42.0000000000087,,-1948.0000000000095
2020.10.28,-860.0000000000052,240.00000000001796,-1349.9999999999943,-165.9999999999995,,-2135.999999999981
2020.10.28,-811.0000000000061,243.00000000001543,-1310.9999999999927,-217.0000000000005,,-2095.999999999984
2020.10.28,-736.0000000000033,269.00000000000813,-1225.999999999999,-251.00000000000122,,-1943.9999999999955
2020.10.28,-735.0000000000078,263.99999999999756,-1283.0000000000014,-507.000000000013,,-2261.0000000000246
2020.10.28,-689.0000000000063,358.9999999999982,-1251.9999999999955,-716.0000000000056,,-2298.000000000009
2020.10.28,-646.0000000000022,309.0000000000037,-1230.9999999999945,-685.0000000000023,,-2252.9999999999955
2020.10.28,-694.0000000000057,284.00000000001756,-1283.0000000000014,-890.000000000013,,-2583.0000000000027
2020.10.28,-570.0000000000039,249.00000000001032,-1046.999999999997,-909.0000000000042,,-2276.9999999999945
2020.10.28,-607.0000000000019,252.0000000000078,-1082.9999999999984,-886.9999999999934,,-2324.999999999986
2020.10.28,-590.0000000000016,301.0000000000179,-1097.999999999999,-835.9999999999923,,-2222.999999999975
2020.10.28,-594.0000000000057,292.00000000000335,-1102.9999999999945,-783.0000000000003,,-2187.9999999999973
2020.10.28,-578.0000000000007,283.000000000011,-1093.0000000000036,-804.0000000000047,,-2191.9999999999977
2020.10.28,-580.9999999999982,257.0000000000183,-1078.9999999999936,-757.0000000000076,,-2159.9999999999814
2020.10.28,-594.0000000000057,258.0000000000027,-1078.9999999999936,-663.999999999998,,-2078.9999999999945
2020.10.28,-636.0000000000032,231.0000000000034,-1102.9999999999945,-751.0000000000127,,-2259.0000000000073
2020.10.28,-626.0000000000043,248.00000000000378,-1097.999999999999,-831.000000000004,,-2307.0000000000036
2020.10.28,-633.0000000000058,249.00000000001032,-1137.999999999991,-897.9999999999987,,-2419.999999999985
2020.10.28,-638.0000000000052,260.0000000000158,-1236.000000000004,-856.0000000000123,,-2470.000000000006
2020.10.28,-631.9999999999992,272.00000000000557,-1183.9999999999975,-798.0000000000098,,-2342.000000000001
2020.10.29,-625.0000000000089,253.99999999999866,-1171.999999999997,-812.999999999997,,-2356.0000000000045
2020.10.29,-619.0000000000028,249.00000000001032,-1141.999999999996,-758.9999999999985,,-2270.999999999987
2020.10.29,-665.9999999999999,235.00000000000742,-1179.9999999999927,-760.0000000000051,,-2370.9999999999905
2020.10.29,-665.0000000000044,202.9999999999976,-1200.9999999999934,-744.0000000000114,,-2407.000000000012
2020.10.29,-680.0000000000028,212.00000000001216,-1171.999999999997,-795.0000000000124,,-2435.0
2020.10.29,-640.0000000000073,191.00000000000784,-1132.9999999999955,-809.9999999999997,,-2391.9999999999945
2020.10.29,-663.0000000000025,195.00000000001182,-1132.9999999999955,-801.0000000000073,,-2401.9999999999936
2020.10.29,-662.000000000007,182.0000000000155,-1114.0000000000043,-751.9999999999972,,-2345.999999999993
2020.10.29,-635.0000000000077,182.0000000000155,-1000.0,-740.0000000000073,,-2192.9999999999995
2020.10.29,-621.0000000000049,208.00000000000819,-977.0000000000039,-766.0,,-2156.0000000000005
2020.10.29,-624.0000000000023,270.00000000001467,-984.9999999999994,-656.0000000000122,,-1994.999999999999
2020.10.29,-570.0000000000039,297.0000000000139,-890.0000000000006,-622.0000000000115,,-1785.0000000000018
2020.10.29,-548.0000000000041,300.00000000001137,-873.9999999999952,-561.0000000000115,,-1682.9999999999995
2020.10.29,-539.0000000000006,309.0000000000037,-893.0000000000007,-563.0000000000024,,-1686.0
2020.10.29,-538.0000000000051,327.00000000001063,-929.000000000002,-560.0000000000049,,-1700.0000000000014
2020.10.29,-558.9999999999984,297.0000000000139,-939.9999999999977,-567.0000000000064,,-1768.9999999999886
2020.10.29,-528.0000000000063,322.00000000000006,-951.9999999999982,-574.9999999999922,,-1732.9999999999964
2020.10.29,-518.0000000000074,319.0000000000026,-959.0000000000032,-496.00000000000756,,-1654.0000000000155
2020.10.29,-580.9999999999982,317.0000000000117,-1027.000000000001,-504.9999999999999,,-1795.9999999999873
2020.10.29,-700.0000000000006,272.00000000000557,-1248.0000000000045,-607.0000000000019,,-2283.0000000000014
2020.10.29,-772.000000000006,250.00000000001688,-1316.0000000000025,-442.9999999999934,,-2280.999999999985
2020.10.29,-731.0000000000039,304.9999999999997,-1343.999999999994,-540.0000000000072,,-2310.0000000000055
2020.10.29,-753.9999999999991,233.00000000001654,-1423.0000000000018,-605.0000000000111,,-2548.9999999999955
2020.10.29,-779.0000000000075,262.00000000000665,-1543.9999999999968,-662.000000000007,,-2723.0000000000045
2020.10.29,-827.0,253.99999999999866,-1596.0000000000036,-617.0000000000009,,-2786.000000000006
2020.10.29,-757.0000000000076,374.0000000000077,-1539.0000000000014,-605.9999999999955,,-2527.999999999997
2020.10.29,-795.0000000000013,377.0000000000051,-1551.0000000000018,-652.0000000000082,,-2621.0000000000064
2020.10.29,-858.9999999999986,368.00000000001273,-1570.999999999998,-763.0000000000026,,-2824.9999999999864
2020.10.29,-923.0000000000072,358.00000000001387,-1558.9999999999975,-841.0000000000028,,-2964.9999999999936
2020.10.29,-909.0000000000042,314.99999999999864,-1564.9999999999977,-892.0000000000039,,-3051.0000000000073
2020.10.29,-921.0000000000051,335.00000000001864,-1465.999999999994,-1034.0000000000016,,-3085.999999999982
2020.10.29,-1017.0000000000013,333.0000000000055,-1587.0000000000032,-950.0000000000064,,-3221.0000000000055
2020.10.29,-1070.0000000000043,294.0000000000165,-1590.0000000000034,-666.9999999999953,,-3032.999999999987
2020.10.29,-1105.0000000000005,307.00000000001285,-1584.0000000000032,-380.00000000000256,,-2761.9999999999936
2020.10.29,-1230.0000000000089,304.9999999999997,-1625.0,-192.99999999999872,,-2743.0000000000077
2020.10.29,-1299.0000000000057,309.0000000000037,-1572.9999999999932,-175.00000000001404,,-2738.0000000000095
2020.10.29,-1287.0000000000048,301.0000000000179,-1564.9999999999977,-168.0000000000126,,-2718.9999999999973
2020.10.29,-1255.0000000000061,316.0000000000052,-1555.9999999999973,-59.99999999999339,,-2554.9999999999914
2020.10.29,-1283.000000000001,312.00000000000114,-1575.0000000000027,-97.9999999999981,,-2644.000000000001
2020.10.29,-1308.000000000009,322.00000000000006,-1573.9999999999982,21.00000000000435,,-2539.0000000000027
2020.10.29,-1265.000000000005,297.0000000000139,-1516.999999999996,32.999999999994145,,-2451.999999999993
2020.10.29,-1199.0000000000057,286.00000000000847,-1465.999999999994,29.999999999996696,,-2348.9999999999945
2020.10.29,-1188.0000000000002,280.9999999999979,-1456.0000000000032,136.99999999998712,,-2226.000000000018
2020.10.29,-1179.0000000000077,282.0000000000045,-1436.9999999999977,182.99999999999983,,-2151.000000000001
2020.10.29,-1156.0000000000014,299.00000000000483,-1462.0000000000032,177.99999999998929,,-2141.000000000011
2020.10.29,-1191.0000000000086,273.0000000000121,-1512.999999999991,52.000000000007596,,-2378.9999999999795
2020.10.29,-1130.0000000000089,344.00000000001097,-1561.9999999999977,82.99999999998863,,-2265.000000000007
2020.10.29,-1139.0000000000011,318.00000000001825,-1500.0,136.00000000000279,,-2184.99999999998
2020.10.30,-1183.0000000000007,296.0000000000074,-1525.9999999999964,106.99999999999044,,-2305.999999999999
2020.10.30,-1185.0000000000027,312.00000000000114,-1507.9999999999955,146.99999999998602,,-2234.0000000000114
2020.10.30,-1175.0000000000039,300.00000000001137,-1515.9999999999911,156.00000000000057,,-2234.999999999983
2020.10.30,-1148.0000000000045,304.9999999999997,-1522.9999999999961,140.99999999999113,,-2225.00000000001
2020.10.30,-1167.0000000000068,312.00000000000114,-1596.999999999994,163.00000000000205,,-2288.999999999998
2020.10.30,-1153.000000000004,316.0000000000052,-1512.999999999991,175.99999999999838,,-2173.999999999992
2020.10.30,-1126.0000000000048,336.00000000000296,-1546.999999999997,178.99999999999582,,-2158.000000000003
2020.10.30,-1088.0,331.0000000000146,-1551.9999999999925,173.00000000000094,,-2135.9999999999773
2020.10.30,-1066.0000000000002,314.00000000001427,-1516.999999999996,226.99999999999943,,-2041.9999999999823
2020.10.30,-1045.000000000007,320.00000000000915,-1497.0,228.00000000000597,,-1993.9999999999923
2020.10.30,-1046.0000000000025,313.00000000000773,-1498.0000000000045,173.00000000000094,,-2057.999999999998
2020.10.30,-991.0000000000085,340.00000000000693,-1480.9999999999945,154.99999999999403,,-1977.0000000000023
2020.10.30,-1008.0000000000089,343.00000000000443,-1555.9999999999973,163.9999999999864,,-2057.0000000000155
2020.10.30,-1041.9999999999984,347.0000000000084,-1611.9999999999948,148.99999999999915,,-2157.9999999999854
2020.10.30,-1057.000000000008,365.99999999999966,-1712.0000000000032,55.99999999998939,,-2347.000000000022
2020.10.30,-1041.000000000003,408.00000000000836,-1805.9999999999973,-119.00000000000244,,-2557.999999999994
2020.10.30,-1036.999999999999,384.00000000000654,-1790.9999999999968,-217.0000000000005,,-2660.9999999999895
2020.10.30,-1060.0000000000055,389.0000000000171,-1664.0000000000014,-184.00000000000637,,-2518.9999999999964
2020.10.30,-1121.0000000000052,390.0000000000015,-1661.9999999999918,-124.00000000001299,,-2517.0000000000086
2020.10.30,-1127.0000000000002,355.0000000000164,-1661.0000000000014,-76.99999999999375,,-2509.999999999979
2020.10.30,-1194.0000000000061,304.00000000001535,-1828.9999999999936,-83.9999999999952,,-2802.9999999999795
2020.10.30,-1240.0000000000077,275.000000000003,-1917.9999999999923,79.99999999999119,,-2803.000000000006
2020.10.30,-1224.9999999999984,253.99999999999866,-1852.0000000000039,24.999999999986144,,-2798.0000000000173
2020.10.30,-1212.000000000002,250.00000000001688,-1804.9999999999927,75.99999999998718,,-2690.999999999991
2020.10.30,-1253.9999999999995,236.00000000001398,-1790.9999999999968,86.99999999999264,,-2721.9999999999895
2020.10.30,-1238.0000000000057,240.00000000001796,-1789.999999999992,92.00000000000318,,-2695.999999999977
2020.10.30,-1241.9999999999986,258.0000000000027,-1745.0000000000045,187.99999999998818,,-2541.0000000000123
2020.10.30,-1269.000000000009,231.0000000000034,-1792.9999999999923,326.9999999999884,,-2504.00000000001
2020.10.30,-1231.0000000000043,231.0000000000034,-1780.9999999999918,252.99999999999213,,-2528.0000000000005
2020.10.30,-1202.000000000003,187.00000000000384,-1725.999999999999,178.99999999999582,,-2562.0000000000023
2020.10.30,-1123.0000000000073,223.00000000001762,-1492.999999999995,36.999999999998145,,-2355.9999999999864
2020.10.30,-1144.0000000000007,246.00000000001288,-1533.9999999999918,150.99999999999002,,-2280.9999999999895
2020.10.30,-1136.999999999999,252.0000000000078,-1611.000000000004,114.99999999999844,,-2380.999999999997
2020.10.30,-1175.0000000000039,258.0000000000027,-1468.999999999994,-96.00000000000719,,-2482.0000000000027
2020.10.30,-1173.0000000000018,229.99999999999687,-1492.0000000000045,-90.99999999999665,,-2526.0000000000064
2020.10.30,-1271.0,255.00000000000523,-1709.0000000000032,-52.000000000007596,,-2777.000000000006
2020.10.30,-1245.0000000000073,416.00000000001637,-1692.9999999999977,330.9999999999924,,-2190.9999999999964
2020.10.30,-1253.000000000004,429.00000000001273,-1631.0000000000002,465.99999999998863,,-1989.0000000000032
2020.10.30,-1266.0000000000005,446.0000000000131,-1635.000000000005,371.99999999999454,,-2082.9999999999977
2020.10.30,-1292.9999999999998,411.0000000000058,-1635.9999999999957,292.9999999999877,,-2225.000000000002
2020.10.30,-1309.0000000000045,409.0000000000149,-1629.9999999999955,323.99999999999096,,-2205.999999999994
2020.10.30,-1301.0000000000077,397.0000000000029,-1596.0000000000036,380.9999999999869,,-2119.0000000000214
2020.10.30,-1297.999999999999,398.00000000000944,-1575.0000000000027,480.99999999999807,,-1993.999999999994
2020.10.30,-1299.0000000000057,397.0000000000029,-1557.0000000000023,446.9999999999974,,-2012.0000000000077
2020.10.30,-1292.9999999999998,402.0000000000135,-1555.9999999999973,479.0000000000072,,-1967.9999999999764
2020.10.30,-1302.9999999999986,397.0000000000029,-1575.9999999999934,435.0000000000076,,-2046.9999999999814
2020.10.30,-1302.9999999999986,397.0000000000029,-1575.9999999999934,435.0000000000076,,-2046.9999999999814
2020.10.30,-1302.9999999999986,397.0000000000029,-1575.9999999999934,435.0000000000076,,-2046.9999999999814
