date,AUDUSD,NZDJPY,empty,sum
2018.10.30,-84.0000000000063,-1006.0000000000002,,-1090.0000000000066
2018.10.30,-60.99999999999994,-936.9999999999976,,-997.9999999999975
2018.10.30,-121.00000000000443,-1057.0000000000023,,-1178.0000000000068
2018.10.30,-141.00000000000225,-1057.9999999999927,,-1198.999999999995
2018.10.30,-161.00000000000003,-1060.9999999999927,,-1221.9999999999927
2018.10.30,-128.00000000000588,-1036.0000000000014,,-1164.0000000000073
2018.10.30,-139.00000000000023,-1161.0000000000014,,-1300.0000000000016
2018.10.30,-117.00000000000044,-1137.0000000000005,,-1254.000000000001
2018.10.30,-128.00000000000588,-1153.9999999999964,,-1282.0000000000023
2018.10.31,-97.00000000000264,-1149.9999999999914,,-1246.999999999994
2018.10.31,-70.99999999999883,-1162.9999999999968,,-1233.9999999999957
2018.10.31,-147.00000000000824,-1218.999999999994,,-1366.0000000000023
2018.10.31,-70.99999999999883,-1173.9999999999923,,-1244.9999999999911
2018.10.31,-75.00000000000284,-1286.0000000000014,,-1361.000000000004
2018.10.31,53.999999999998494,-1237.9999999999995,,-1184.0000000000011
2018.10.31,57.99999999999139,-1274.9999999999914,,-1217.0
2018.10.31,51.000000000001044,-1230.000000000004,,-1179.000000000003
2018.10.31,32.999999999994145,-1155.9999999999918,,-1122.9999999999977
2018.10.31,91.99999999999208,-1085.9999999999986,,-994.0000000000066
2018.10.31,56.0000000000005,-1131.999999999991,,-1075.9999999999905
2018.10.31,49.99999999999449,-1138.999999999996,,-1089.0000000000014
2018.10.31,86.99999999999264,-1120.999999999995,,-1034.0000000000023
2018.10.31,62.99999999999084,-1132.9999999999955,,-1070.0000000000045
2018.10.31,22.999999999995246,-1215.0000000000034,,-1192.0000000000082
2018.10.31,1.999999999990898,-1224.0000000000036,,-1222.0000000000127
2018.10.31,-8.000000000008,-1192.9999999999977,,-1201.0000000000057
2018.10.31,-63.00000000000195,-1185.0000000000023,,-1248.0000000000043
2018.10.31,-2.000000000002,-1168.9999999999968,,-1170.9999999999989
2018.10.31,73.00000000000084,-1070.999999999998,,-997.9999999999972
2018.10.31,71.99999999999429,-959.9999999999937,,-887.9999999999994
2018.10.31,21.999999999999797,-1027.000000000001,,-1005.0000000000011
2018.10.31,68.00000000000139,-997.9999999999905,,-929.9999999999891
2018.10.31,126.99999999999933,-914.999999999992,,-787.9999999999927
2018.10.31,63.99999999999739,-972.999999999999,,-909.0000000000016
2018.10.31,-39.00000000000014,-1012.999999999991,,-1051.9999999999911
2018.10.31,-121.99999999999989,-1070.999999999998,,-1192.9999999999977
2018.10.31,-141.00000000000225,-1078.9999999999936,,-1219.999999999996
2018.10.31,-62.000000000006494,-1108.9999999999945,,-1171.0000000000011
2018.10.31,41.9999999999976,-954.9999999999983,,-913.0000000000007
2018.10.31,63.99999999999739,-1015.0000000000006,,-951.0000000000032
2018.10.31,47.9999999999925,-1122.9999999999905,,-1074.999999999998
2018.10.31,39.999999999995595,-1036.0000000000014,,-996.0000000000058
2018.10.31,40.99999999999105,-971.0000000000036,,-930.0000000000126
2018.10.31,-18.0000000000069,-968.9999999999941,,-987.000000000001
2018.10.31,10.999999999994348,-725.9999999999991,,-715.0000000000048
2018.10.31,98.99999999999353,-727.9999999999944,,-629.0000000000009
2018.10.31,127.99999999999478,-697.9999999999933,,-569.9999999999985
2018.10.31,200.00000000000017,-661.0000000000014,,-461.0000000000012
2018.10.31,188.9999999999947,-707.9999999999984,,-519.0000000000036
2018.10.31,158.99999999999804,-713.9999999999986,,-555.0000000000006
2018.10.31,166.99999999999494,-724.9999999999943,,-557.9999999999993
2018.10.31,115.99999999999389,-670.9999999999923,,-554.9999999999984
2018.10.31,101.99999999999099,-635.9999999999957,,-534.0000000000047
2018.10.31,139.00000000000023,-652.000000000001,,-513.0000000000008
2018.10.31,179.99999999999127,-617.999999999995,,-438.00000000000375
2018.10.31,158.99999999999804,-621.9999999999999,,-463.0000000000018
2018.10.31,146.00000000000168,-649.9999999999915,,-503.99999999998977
2018.11.01,162.99999999999093,-686.9999999999976,,-524.0000000000067
2018.11.01,114.99999999999844,-704.9999999999983,,-589.9999999999999
2018.11.01,114.99999999999844,-671.999999999997,,-556.9999999999986
2018.11.01,80.99999999999774,-661.9999999999919,,-580.9999999999942
2018.11.01,14.999999999998348,-661.0000000000014,,-646.0000000000031
2018.11.01,-143.00000000000423,-787.9999999999967,,-931.0000000000009
2018.11.01,-216.0000000000051,-924.9999999999972,,-1141.0000000000023
2018.11.01,-245.0000000000063,-1058.9999999999975,,-1304.0000000000039
2018.11.01,-214.00000000000307,-1019.999999999996,,-1233.999999999999
2018.11.01,-256.0000000000007,-1024.9999999999914,,-1280.999999999992
2018.11.01,-256.0000000000007,-1087.9999999999939,,-1343.9999999999945
2018.11.01,-401.00000000000693,-1260.9999999999957,,-1662.0000000000027
2018.11.01,-412.00000000000125,-1271.000000000001,,-1683.0000000000023
2018.11.01,-394.00000000000546,-1320.999999999998,,-1715.0000000000034
2018.11.01,-353.0000000000033,-1349.9999999999943,,-1702.9999999999977
2018.11.01,-341.0000000000024,-1340.999999999994,,-1681.9999999999964
2018.11.01,-340.00000000000693,-1292.0000000000016,,-1632.0000000000086
2018.11.01,-434.000000000001,-1381.999999999991,,-1815.9999999999918
2018.11.01,-565.0000000000044,-1521.9999999999914,,-2086.999999999996
2018.11.01,-562.0000000000069,-1582.9999999999984,,-2145.0000000000055
2018.11.01,-617.0000000000009,-1584.0000000000032,,-2201.000000000004
2018.11.01,-619.9999999999983,-1640.0000000000005,,-2259.9999999999986
2018.11.01,-684.0000000000068,-1706.9999999999936,,-2391.0000000000005
2018.11.01,-740.0000000000073,-1756.999999999991,,-2496.999999999998
2018.11.01,-630.0000000000083,-1664.999999999992,,-2295.0000000000005
2018.11.01,-653.0000000000035,-1685.9999999999927,,-2338.9999999999964
2018.11.01,-661.0000000000005,-1680.9999999999973,,-2341.9999999999977
2018.11.01,-782.0000000000049,-1734.9999999999995,,-2517.0000000000045
2018.11.01,-909.9999999999997,-1801.0000000000018,,-2711.0000000000014
2018.11.01,-845.0000000000068,-1780.9999999999918,,-2625.9999999999986
2018.11.01,-923.0000000000072,-1774.000000000001,,-2697.000000000008
2018.11.01,-907.0000000000023,-1730.000000000004,,-2637.0000000000064
2018.11.01,-1065.0000000000048,-1861.9999999999948,,-2926.9999999999995
2018.11.01,-1172.0000000000064,-1944.9999999999932,,-3116.9999999999995
2018.11.01,-1072.0000000000064,-1929.9999999999927,,-3001.999999999999
2018.11.01,-979.0000000000076,-1935.0000000000023,,-2914.00000000001
2018.11.01,-988.0,-1891.999999999996,,-2879.999999999996
2018.11.01,-1100.000000000001,-1998.9999999999952,,-3098.9999999999964
2018.11.01,-1138.0000000000057,-2000.0,,-3138.0000000000055
2018.11.01,-1116.000000000006,-1994.9999999999905,,-3110.9999999999964
2018.11.01,-1127.0000000000002,-2016.999999999996,,-3143.9999999999964
2018.11.01,-1158.9999999999989,-2069.0000000000027,,-3228.000000000002
2018.11.01,-1173.0000000000018,-2027.9999999999916,,-3200.9999999999936
2018.11.01,-1184.0000000000073,-2066.999999999993,,-3251.0000000000005
2018.11.01,-1107.0000000000025,-2003.9999999999907,,-3110.999999999993
2018.11.01,-1151.000000000002,-1977.9999999999945,,-3128.9999999999964
2018.11.01,-1141.0000000000032,-1963.9999999999986,,-3105.000000000002
2018.11.01,-1092.000000000004,-1840.999999999994,,-2932.999999999998
2018.11.02,-1100.000000000001,-1796.999999999997,,-2896.999999999998
2018.11.02,-1088.0,-1831.9999999999936,,-2919.9999999999936
2018.11.02,-1134.0000000000016,-1896.9999999999914,,-3030.9999999999927
2018.11.02,-1139.0000000000011,-1985.99999999999,,-3124.999999999991
2018.11.02,-1177.000000000006,-2164.999999999992,,-3341.9999999999977
2018.11.02,-1163.000000000003,-2186.9999999999977,,-3350.000000000001
2018.11.02,-1155.000000000006,-2161.0000000000014,,-3316.0000000000073
2018.11.02,-1048.0000000000045,-1997.0,,-3045.0000000000045
2018.11.02,-1061.000000000001,-2063.9999999999927,,-3124.9999999999936
2018.11.02,-1083.0000000000007,-2081.9999999999936,,-3164.9999999999945
2018.11.02,-1073.0000000000018,-2054.9999999999927,,-3127.9999999999945
2018.11.02,-1050.0000000000066,-2006.999999999991,,-3056.9999999999973
2018.11.02,-1096.0000000000082,-2045.9999999999923,,-3142.0000000000005
2018.11.02,-1492.9999999999998,-2512.0000000000005,,-4005.0
2018.11.02,-1450.0000000000068,-2506.0,,-3956.000000000007
2018.11.02,-1507.9999999999982,-2501.9999999999955,,-4009.9999999999936
2018.11.02,-1477.0000000000061,-2494.9999999999905,,-3971.9999999999964
2018.11.02,-1472.0000000000066,-2480.000000000004,,-3952.000000000011
2018.11.02,-1518.0000000000082,-2435.9999999999927,,-3954.000000000001
2018.11.02,-1469.000000000009,-2375.0,,-3844.000000000009
2018.11.02,-1479.0000000000082,-2308.9999999999973,,-3788.0000000000055
2018.11.02,-1430.000000000009,-2263.999999999996,,-3694.000000000005
2018.11.02,-1471.0,-2254.9999999999955,,-3725.9999999999955
2018.11.02,-1523.0000000000077,-2247.9999999999905,,-3770.999999999998
2018.11.02,-1573.0000000000023,-2403.9999999999964,,-3976.9999999999986
2018.11.02,-1631.0000000000048,-2466.9999999999986,,-4098.000000000004
2018.11.02,-1566.0000000000007,-2471.999999999994,,-4037.9999999999945
2018.11.02,-1448.0000000000048,-2385.9999999999955,,-3834.0
2018.11.02,-1314.000000000004,-2225.999999999999,,-3540.000000000003
2018.11.02,-1188.0000000000002,-2247.9999999999905,,-3435.999999999991
2018.11.02,-1178.0000000000014,-2227.0000000000036,,-3405.000000000005
2018.11.02,-1227.0000000000002,-2207.999999999998,,-3434.999999999998
2018.11.02,-1267.000000000007,-2216.9999999999986,,-3484.0000000000055
2018.11.02,-1199.0000000000057,-2234.9999999999995,,-3434.0000000000055
2018.11.02,-1163.9999999999984,-2225.999999999999,,-3389.9999999999973
2018.11.02,-1074.0000000000082,-2283.999999999992,,-3358.0
2018.11.02,-1030.0000000000086,-2257.9999999999955,,-3288.000000000004
2018.11.02,-997.9999999999989,-2189.9999999999977,,-3187.9999999999964
2018.11.02,-948.9999999999999,-2188.9999999999927,,-3137.9999999999927
2018.11.02,-980.0000000000031,-2200.0000000000027,,-3180.000000000006
2018.11.02,-1056.0000000000014,-2325.0000000000027,,-3381.000000000004
2018.11.02,-997.9999999999989,-2263.999999999996,,-3261.9999999999945
2018.11.02,-1070.0000000000043,-2280.000000000001,,-3350.0000000000055
2018.11.02,-1080.0000000000032,-2265.999999999991,,-3345.999999999994
2018.11.02,-1073.0000000000018,-2289.0000000000014,,-3362.000000000003
2018.11.02,-1069.0000000000089,-2272.9999999999964,,-3342.0000000000055
2018.11.02,-1069.0000000000089,-2272.9999999999964,,-3342.0000000000055
2018.11.02,-1069.0000000000089,-2272.9999999999964,,-3342.0000000000055
