date,USDCHF,GBPUSD,EURUSD,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,NZDCHF,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,NZDCAD,AUDNZD,empty,sum
2018.02.19,31.000000000003247,85.00000000000173,-93.99999999999409,-59.000000000009045,-83.9999999999952,29.999999999996696,4.000000000004,-141.00000000000534,41.000000000002146,-170.99999999999227,-177.00000000000495,-167.0000000000016,-177.00000000000495,148.99999999999915,118.00000000001809,-7.999999999995566,-75.9999999999983,-4.000000000004,,-699.9999999999802
2018.02.19,2.999999999997449,197.00000000000273,-142.99999999998204,-19.999999999997797,-92.00000000000318,-31.000000000003247,26.999999999999247,-149.0000000000009,60.00000000000449,-216.99999999998454,-231.0000000000034,-155.00000000000114,-163.00000000000205,202.9999999999976,173.00000000000094,-13.999999999995794,-40.00000000000669,-2.999999999997449,,-594.9999999999759
2018.02.19,-9.999999999998899,217.99999999998488,-150.99999999999002,38.0000000000047,-188.9999999999947,-66.00000000001049,8.999999999992347,-127.00000000000955,-43.999999999999595,-139.99999999998636,-215.99999999999397,-81.00000000001728,-120.99999999999334,131.99999999999878,-17.000000000000348,10.000000000005116,-131.00000000000333,60.99999999999994,,-825.000000000012
2018.02.19,31.999999999998696,184.00000000000637,-109.00000000000354,-2.0000000000131024,-187.00000000000384,-93.00000000000975,22.0000000000109,-112.00000000000898,-76.99999999999375,-150.00000000000568,-231.99999999998778,-86.00000000001273,-117.99999999999588,95.00000000000064,-71.99999999998319,10.000000000005116,-161.00000000000003,78.00000000000028,,-977.9999999999964
2018.02.19,-26.000000000003798,248.00000000000378,-187.99999999998818,72.99999999998974,-226.00000000000398,-69.00000000000794,24.000000000001798,-266.00000000000534,-66.99999999999484,-316.99999999997885,-207.00000000000162,-256.0000000000002,-120.99999999999334,140.99999999999113,-48.99999999998794,-100.99999999999909,-151.00000000000114,95.00000000000064,,-1462.9999999999793
2018.02.19,24.000000000001798,282.0000000000045,-218.99999999999142,231.0000000000034,-265.99999999999955,-168.0000000000126,113.00000000000753,-154.00000000001057,-141.99999999999767,-287.9999999999825,-24.999999999986144,-229.00000000001342,32.999999999994145,43.999999999999595,-101.99999999997988,-171.00000000000648,-87.99999999999919,60.99999999999994,,-1063.9999999999684
2018.02.19,-1.0000000000065512,336.9999999999873,-289.9999999999903,249.99999999999466,-292.9999999999988,-187.00000000000384,150.00000000000568,-31.00000000000591,-143.9999999999997,-150.00000000000568,-70.99999999999883,-133.00000000000978,-28.000000000005798,21.999999999988695,-58.99999999998684,-69.99999999999318,-107.00000000000153,21.00000000000435,,-784.0000000000259
2018.02.19,-40.00000000000669,358.9999999999982,-332.9999999999833,273.9999999999965,-354.9999999999942,-148.00000000001478,137.00000000000932,-38.000000000010914,-176.99999999999383,-110.99999999999,-62.000000000006494,-122.0000000000141,-52.000000000007596,-43.999999999999595,-150.99999999999002,-54.000000000002046,-167.00000000000603,28.000000000005798,,-1056.0000000000095
2018.02.19,29.999999999996696,340.00000000000693,-293.99999999999426,276.9999999999939,-364.9999999999931,-233.00000000001654,191.99999999999218,-23.000000000010346,-236.99999999999832,-189.99999999999773,-36.999999999998145,-166.00000000002524,-4.000000000004,-103.00000000000864,-217.0000000000005,-109.99999999999943,-177.00000000000495,35.00000000000725,,-1282.0000000000541
2018.02.19,49.99999999999449,309.0000000000037,-235.99999999999176,241.00000000000233,-353.0000000000033,-234.00000000000088,164.99999999999292,-4.0000000000048885,-237.99999999999378,-159.9999999999966,-46.999999999997044,-109.00000000000887,26.999999999999247,-175.99999999999838,-265.99999999998846,-87.0000000000033,-189.00000000000583,18.0000000000069,,-1288.9999999999936
2018.02.19,43.00000000000415,317.9999999999961,-245.99999999999068,239.99999999999577,-314.0000000000032,-233.00000000001654,163.00000000000205,-70.00000000000739,-196.99999999999162,-245.9999999999809,-58.99999999998684,-186.00000000000705,12.000000000012001,-130.0000000000079,-166.99999999998383,-129.0000000000049,-142.00000000000878,-17.000000000000348,,-1359.9999999999802
2018.02.19,59.99999999999339,266.999999999995,-200.99999999998454,204.00000000000418,-270.99999999999903,-209.9999999999991,143.00000000000423,-137.00000000000045,-171.99999999999437,-310.9999999999786,-43.999999999999595,-247.0000000000141,24.000000000001798,-65.00000000000395,-125.99999999998168,-171.99999999999704,-114.99999999999844,8.000000000008,,-1364.9999999999443
2018.02.19,66.99999999999484,241.00000000000233,-173.99999999998528,177.99999999998929,-224.000000000002,-197.00000000000273,127.00000000001043,-118.99999999999977,-136.99999999999824,-268.0000000000007,-51.99999999998539,-201.99999999999818,25.999999999992696,-41.000000000002146,-63.99999999999739,-147.00000000000557,-75.00000000000284,-24.000000000001798,,-1084.9999999999925
2018.02.19,104.00000000000409,187.00000000000384,-147.99999999999258,164.99999999999292,-221.99999999999997,-198.00000000000927,147.99999999999258,-164.00000000000148,-156.99999999999602,-328.00000000000296,-1.0000000000065512,-278.00000000002,39.999999999995595,-19.999999999997797,-91.99999999998099,-204.9999999999983,-84.0000000000063,8.000000000008,,-1245.0000000000155
2018.02.19,75.9999999999983,175.99999999999838,-132.99999999998312,185.99999999999727,-256.99999999999613,-148.00000000001478,103.00000000000864,-179.00000000000205,-168.99999999999693,-290.9999999999968,42.0000000000087,-239.00000000000432,90.99999999999665,-90.99999999999665,-184.99999999999073,-206.99999999999363,-108.00000000000809,22.0000000000109,,-1310.9999999999645
2018.02.19,175.00000000000293,34.000000000000696,-85.00000000000173,95.00000000000064,-170.99999999999892,-150.00000000000568,177.00000000000495,-190.00000000001194,-163.99999999999747,-312.9999999999882,93.99999999999409,-341.0000000000082,35.999999999991594,-42.0000000000087,-52.99999999999194,-242.00000000000443,-69.00000000000794,-25.00000000000835,,-1234.0000000000387
2018.02.19,182.00000000000438,21.00000000000435,-49.99999999999449,104.99999999999955,-200.99999999999562,-151.00000000001222,154.0000000000097,-253.0000000000001,-196.99999999999162,-389.99999999998636,124.99999999999733,-386.0000000000241,90.00000000001229,-83.00000000001084,-176.99999999998272,-299.99999999999716,-101.00000000000664,22.0000000000109,,-1589.9999999999634
2018.02.19,129.00000000000134,141.99999999999767,-156.99999999998494,160.99999999998892,-236.99999999999832,-191.00000000000784,188.00000000001037,-271.0000000000008,-191.99999999999218,-465.0000000000034,48.000000000003595,-451.0000000000218,24.000000000001798,21.00000000000435,-110.99999999999443,-305.9999999999974,-106.00000000000608,51.000000000001044,,-1722.9999999999977
2018.02.19,251.00000000000122,4.999999999988347,24.000000000001798,68.00000000000139,-129.00000000000134,-234.00000000000088,170.00000000000347,-169.00000000001114,-181.9999999999933,-378.9999999999907,92.00000000000318,-312.0000000000118,136.00000000000279,-46.0000000000127,-110.99999999999443,-278.99999999999636,-39.00000000000014,1.999999999990898,,-1132.0000000000198
2018.02.19,107.00000000000153,-2.0000000000131024,-113.99999999999189,96.00000000000719,-156.00000000000057,-23.00000000001745,120.99999999999334,-344.99999999999886,-97.9999999999981,-366.9999999999902,141.99999999999767,-455.0000000000125,2.999999999997449,-49.00000000001015,21.00000000000435,-296.99999999999704,-46.00000000000159,-76.99999999999375,,-1539.0000000000236
2018.02.19,100.99999999999554,14.000000000002899,-59.99999999999339,110.99999999999443,-109.99999999999899,-31.000000000003247,63.000000000013046,-371.9999999999999,-54.999999999993946,-411.00000000000136,141.00000000001333,-422.00000000002547,86.0000000000083,-136.00000000000279,43.00000000001525,-320.99999999999795,17.000000000000348,-156.00000000000057,,-1497.9999999999745
2018.02.19,187.9999999999993,-154.99999999999403,35.00000000000725,9.999999999998899,-59.99999999999339,0.9999999999843467,83.9999999999952,-295.0000000000017,-73.00000000000084,-270.9999999999866,212.00000000001216,-356.00000000002296,78.00000000000028,-232.99999999999432,31.000000000003247,-275.99999999999625,5.999999999994898,-208.99999999999253,,-1282.9999999999868
2018.02.19,143.9999999999997,-73.99999999999629,-68.00000000000139,39.999999999995595,-117.99999999999588,-9.000000000014552,127.00000000001043,-371.0000000000093,-91.99999999999208,-383.99999999998613,154.0000000000097,-492.00000000001864,-11.00000000000545,-212.00000000001216,40.0000000000178,-313.99999999999295,-42.0000000000087,-204.00000000000418,,-1886.0000000000048
2018.02.19,75.00000000000284,38.0000000000047,-98.99999999998244,75.00000000000284,-132.99999999999423,-14.000000000002899,68.00000000000139,-440.00000000001194,-52.99999999999194,-479.99999999998977,63.000000000013046,-503.0000000000143,-11.00000000000545,-170.00000000000347,50.0000000000167,-322.00000000000273,-36.0000000000027,-181.9999999999933,,-2073.9999999999536
2018.02.19,97.9999999999981,58.99999999998684,-120.99999999999334,52.000000000007596,-131.99999999999878,-68.00000000000139,113.99999999999189,-375.0,-71.99999999999429,-453.9999999999793,4.000000000004,-487.0000000000232,-63.99999999999739,-99.00000000000463,78.00000000000028,-280.00000000000114,-51.000000000001044,-153.00000000000313,,-1951.000000000009
2018.02.19,15.999999999993797,156.00000000000057,-242.99999999999324,113.99999999999189,-210.99999999999451,-43.999999999999595,127.00000000001043,-394.00000000000546,-86.99999999999264,-454.9999999999841,-31.999999999987594,-523.0000000000246,-141.99999999999767,-55.000000000005045,60.000000000015596,-263.00000000000523,-107.00000000000153,-113.99999999999189,,-2196.9999999999704
2018.02.19,68.00000000000139,102.99999999998644,-147.99999999999258,97.9999999999981,-161.00000000000003,-65.00000000000395,103.00000000000864,-365.0000000000091,-76.99999999999375,-442.99999999998363,15.999999999993797,-460.00000000000796,-42.999999999993044,-117.00000000001154,48.000000000003595,-278.0000000000058,-53.00000000000304,-148.99999999999915,,-1923.0000000000116
2018.02.19,-17.999999999995797,124.99999999999733,-229.99999999999687,93.99999999999409,-227.99999999999488,36.999999999998145,70.99999999999883,-421.0000000000065,-73.00000000000084,-394.00000000000546,-15.999999999993797,-487.0000000000232,-148.99999999999915,-100.99999999999554,9.000000000014552,-236.0000000000042,-140.0000000000068,-107.99999999999699,,-2265.000000000017
2018.02.19,-36.0000000000027,11.999999999989797,-154.99999999999403,31.999999999987594,-180.0000000000024,159.99999999998238,-14.999999999987246,-429.00000000000205,-19.999999999997797,-263.00000000000523,32.999999999994145,-393.0000000000007,-133.00000000000534,-83.9999999999952,17.000000000000348,-188.99999999999295,-124.00000000000189,-103.00000000000864,,-1870.0000000000418
2018.02.19,63.99999999999739,-66.99999999999484,-60.99999999999994,-42.999999999993044,-131.99999999999878,93.99999999999409,19.999999999997797,-352.00000000000387,-44.99999999999504,-233.99999999998045,22.999999999995246,-343.00000000001774,-106.00000000000608,-82.00000000000429,-2.999999999997449,-168.00000000000637,-121.00000000000443,-96.99999999999153,,-1653.0000000000093
2018.02.19,236.99999999999832,-147.00000000000824,-0.9999999999843467,-123.00000000000644,-32.999999999994145,-73.99999999999629,178.00000000001148,-228.00000000000864,-83.9999999999952,-266.9999999999959,15.00000000000945,-382.000000000005,-131.99999999999878,-55.000000000005045,145.00000000001734,-180.99999999999739,-56.0000000000005,-161.00000000001114,,-1348.9999999999707
2018.02.19,439.0000000000005,-493.99999999999443,280.9999999999979,-268.0000000000016,134.0000000000008,-33.00000000001635,168.0000000000126,-97.00000000000841,-75.9999999999983,-56.99999999998795,248.00000000000378,-223.0000000000132,42.999999999993044,-195.00000000001182,142.0000000000199,-171.99999999999704,46.00000000000159,-259.0000000000092,,-373.0000000000082
2018.02.19,392.9999999999989,-409.99999999999926,248.00000000000378,-282.0000000000045,102.99999999999754,-46.0000000000127,139.00000000000023,-97.99999999999898,-71.99999999999429,-73.99999999998386,123.00000000000644,-193.00000000001205,-14.000000000002899,-225.00000000000853,112.000000000001,-123.99999999999523,-2.000000000002,-261.0000000000001,,-683.0000000000064
