date,AUDUSD,AUDJPY,empty,sum
2021.01.18,-302.0000000000023,-337.99999999999386,,-639.9999999999961
2021.01.18,-292.9999999999988,-337.99999999999386,,-630.9999999999927
2021.01.18,-287.9999999999994,-334.99999999999375,,-622.9999999999932
2021.01.18,-278.00000000000045,-358.99999999999466,,-636.9999999999951
2021.01.18,-268.99999999999704,-345.9999999999894,,-614.9999999999865
2021.01.18,-238.0000000000049,-337.99999999999386,,-575.9999999999987
2021.01.18,-278.00000000000045,-343.9999999999941,,-621.9999999999945
2021.01.18,-287.9999999999994,-352.99999999999443,,-640.9999999999939
2021.01.18,-290.9999999999968,-373.9999999999952,,-664.999999999992
2021.01.18,-295.99999999999625,-381.0000000000002,,-676.9999999999965
2021.01.18,-297.9999999999983,-385.9999999999957,,-683.999999999994
2021.01.18,-289.0000000000059,-378.0000000000001,,-667.000000000006
2021.01.18,-270.99999999999903,-358.99999999999466,,-629.9999999999936
2021.01.18,-265.99999999999955,-353.9999999999992,,-619.9999999999987
2021.01.18,-263.99999999999756,-361.99999999999477,,-625.9999999999923
2021.01.18,-307.0000000000017,-402.000000000001,,-709.0000000000027
2021.01.19,-358.0000000000028,-464.9999999999892,,-822.999999999992
2021.01.19,-341.0000000000024,-435.99999999999284,,-776.9999999999952
2021.01.19,-297.9999999999983,-384.00000000000034,,-681.9999999999986
2021.01.19,-255.00000000000523,-334.99999999999375,,-589.999999999999
2021.01.19,-228.00000000000597,-299.99999999999716,,-528.0000000000032
2021.01.19,-148.99999999999915,-239.99999999999488,,-388.99999999999403
2021.01.19,-109.99999999999899,-159.9999999999966,,-269.99999999999557
2021.01.19,-46.999999999997044,-60.99999999999284,,-107.99999999998988
2021.01.19,-38.0000000000047,0.0,,-38.0000000000047
2021.01.19,21.00000000000435,123.00000000000466,,144.000000000009
2021.01.19,-19.00000000000235,156.0000000000059,,137.00000000000355
2021.01.19,36.0000000000027,204.00000000000773,,240.00000000001043
2021.01.19,7.9999999999968985,163.0000000000109,,171.00000000000782
2021.01.19,29.999999999996696,196.00000000001216,,226.00000000000887
2021.01.19,58.000000000002494,227.00000000000387,,285.00000000000637
2021.01.19,-34.000000000000696,127.00000000000955,,93.00000000000885
2021.01.19,-7.0000000000014495,158.00000000000125,,150.9999999999998
2021.01.19,0.0,186.00000000000705,,186.00000000000705
2021.01.19,-43.00000000000415,170.0000000000017,,126.99999999999756
2021.01.19,-19.00000000000235,191.0000000000025,,172.00000000000014
2021.01.19,53.999999999998494,225.00000000000853,,279.00000000000705
2021.01.19,-34.000000000000696,124.00000000000944,,90.00000000000874
2021.01.19,-102.00000000000209,75.00000000000284,,-26.999999999999247
2021.01.19,-100.99999999999554,79.00000000000773,,-21.999999999987807
2021.01.19,-31.999999999998696,131.00000000000023,,99.00000000000153
2021.01.19,-46.00000000000159,114.00000000000432,,68.00000000000273
2021.01.19,-17.000000000000348,149.0000000000009,,132.00000000000057
2021.01.19,34.99999999999615,201.99999999999818,,236.99999999999432
2021.01.19,12.000000000000899,172.00000000001125,,184.00000000001216
2021.01.19,24.000000000001798,170.0000000000017,,194.0000000000035
2021.01.19,34.99999999999615,171.00000000000648,,206.00000000000261
2021.01.19,31.000000000003247,156.0000000000059,,187.00000000000915
2021.01.19,65.00000000000395,176.00000000000193,,241.00000000000588
2021.01.19,-67.00000000000594,79.00000000000773,,12.00000000000179
2021.01.19,-61.999999999995396,91.99999999999875,,30.000000000003354
2021.01.19,-90.99999999999665,3.0000000000001137,,-87.99999999999653
2021.01.19,-121.00000000000443,-52.99999999999727,,-174.0000000000017
2021.01.19,-126.0000000000039,-65.99999999998829,,-191.99999999999218
2021.01.19,-139.00000000000023,-61.99999999999761,,-200.99999999999784
2021.01.19,-124.99999999999733,-51.9999999999925,,-176.99999999998983
2021.01.19,-165.9999999999995,-98.99999999998954,,-264.99999999998903
2021.01.19,-172.00000000000549,-85.99999999999852,,-258.000000000004
2021.01.19,-195.00000000000074,-125.0,,-320.00000000000074
2021.01.19,-194.0000000000053,-118.99999999999977,,-313.00000000000506
2021.01.19,-180.0000000000024,-109.99999999999943,,-290.0000000000018
2021.01.19,-155.00000000000514,-80.99999999998886,,-235.999999999994
2021.01.19,-134.0000000000008,-66.99999999999307,,-200.99999999999386
2021.01.19,-143.9999999999997,-42.00000000000159,,-186.00000000000128
2021.01.20,-165.9999999999995,-98.99999999998954,,-264.99999999998903
2021.01.20,-167.00000000000603,-71.99999999998852,,-238.99999999999454
2021.01.20,-141.00000000000225,-48.00000000000182,,-189.00000000000406
2021.01.20,2.999999999997449,85.00000000000796,,88.0000000000054
2021.01.20,-36.999999999998145,29.000000000010573,,-7.999999999987573
2021.01.20,2.000000000002,82.99999999999841,,85.00000000000041
2021.01.20,-65.00000000000395,-12.999999999991019,,-77.99999999999497
2021.01.20,-46.999999999997044,5.000000000009663,,-41.99999999998738
2021.01.20,19.00000000000235,20.000000000010232,,39.00000000001258
2021.01.20,114.99999999999844,100.00000000000853,,215.00000000000696
2021.01.20,80.00000000000229,76.99999999999818,,157.00000000000045
2021.01.20,68.00000000000139,64.00000000000716,,132.00000000000855
2021.01.20,63.99999999999739,60.000000000002274,,123.99999999999966
2021.01.20,100.99999999999554,74.00000000001228,,175.00000000000782
2021.01.20,134.99999999999625,123.00000000000466,,258.0000000000009
2021.01.20,158.99999999999804,146.0000000000008,,304.99999999999886
2021.01.20,154.99999999999403,134.00000000000034,,288.9999999999944
2021.01.20,253.0000000000032,243.99999999999977,,497.00000000000296
2021.01.20,263.0000000000021,263.00000000000523,,526.0000000000073
2021.01.20,253.0000000000032,221.00000000000364,,474.0000000000068
2021.01.20,231.99999999999886,234.99999999999943,,466.9999999999983
2021.01.20,226.99999999999943,237.00000000000898,,464.0000000000084
2021.01.20,185.00000000000182,184.0000000000117,,369.00000000001353
2021.01.20,170.99999999999892,194.00000000000261,,365.00000000000153
2021.01.20,182.00000000000438,199.00000000001228,,381.00000000001666
2021.01.20,215.99999999999397,239.00000000000432,,454.9999999999983
2021.01.20,190.99999999999673,219.99999999999886,,410.99999999999557
2021.01.20,178.00000000000037,210.99999999999852,,388.99999999999886
2021.01.20,143.9999999999997,169.00000000001114,,313.0000000000108
2021.01.20,138.00000000000477,165.00000000000625,,303.000000000011
2021.01.20,148.99999999999915,186.00000000000705,,335.0000000000062
2021.01.20,134.99999999999625,167.0000000000016,,301.99999999999784
2021.01.20,231.99999999999886,215.0000000000034,,447.0000000000023
2021.01.20,170.99999999999892,164.00000000000148,,335.0000000000004
2021.01.20,214.99999999999852,212.0000000000033,,427.0000000000018
2021.01.20,341.0000000000024,186.00000000000705,,527.0000000000094
2021.01.20,280.00000000000244,127.00000000000955,,407.000000000012
2021.01.20,302.0000000000023,171.00000000000648,,473.00000000000875
2021.01.20,251.00000000000122,118.99999999999977,,370.000000000001
2021.01.20,256.0000000000007,125.0,,381.0000000000007
2021.01.20,285.9999999999974,150.00000000000568,,436.00000000000307
2021.01.20,317.0000000000006,178.00000000001148,,495.0000000000121
2021.01.20,295.0000000000008,144.00000000000546,,439.00000000000625
2021.01.20,314.0000000000032,160.0000000000108,,474.000000000014
2021.01.20,351.99999999999676,163.0000000000109,,515.0000000000077
2021.01.20,354.9999999999942,176.00000000000193,,530.9999999999961
2021.01.20,385.000000000002,201.00000000000762,,586.0000000000095
2021.01.20,361.9999999999957,189.00000000000716,,551.0000000000028
2021.01.21,326.0000000000041,149.0000000000009,,475.000000000005
2021.01.21,337.99999999999386,152.00000000000102,,489.9999999999949
2021.01.21,395.99999999999636,237.00000000000898,,633.0000000000053
2021.01.21,468.00000000000176,309.0000000000117,,777.0000000000134
2021.01.21,456.00000000000085,297.00000000001125,,753.000000000012
2021.01.21,412.9999999999967,320.0000000000074,,733.0000000000041
2021.01.21,476.9999999999941,346.00000000000364,,822.9999999999977
2021.01.21,575.9999999999987,408.00000000000125,,984.0
2021.01.21,571.9999999999948,414.0000000000015,,985.9999999999962
2021.01.21,575.9999999999987,424.0000000000066,,1000.0000000000053
2021.01.21,619.0000000000028,457.00000000000784,,1076.0000000000107
2021.01.21,629.0000000000018,450.00000000000284,,1079.0000000000045
2021.01.21,615.9999999999943,395.00000000001023,,1011.0000000000045
2021.01.21,595.9999999999966,335.00000000000796,,931.0000000000045
2021.01.21,614.0000000000034,343.0000000000035,,957.0000000000069
2021.01.21,654.9999999999944,365.0000000000091,,1020.0000000000035
2021.01.21,634.0000000000013,358.0000000000041,,992.0000000000053
2021.01.21,590.999999999997,324.0000000000123,,915.0000000000093
2021.01.21,495.9999999999964,257.000000000005,,753.0000000000014
2021.01.21,487.99999999999955,249.00000000000944,,737.000000000009
2021.01.21,441.99999999999795,277.000000000001,,718.999999999999
2021.01.21,454.9999999999943,286.00000000000136,,740.9999999999957
2021.01.21,551.9999999999969,316.0000000000025,,867.9999999999994
2021.01.21,544.9999999999955,316.0000000000025,,860.999999999998
2021.01.21,624.9999999999977,356.9999999999993,,981.999999999997
2021.01.21,609.000000000004,337.0000000000033,,946.0000000000073
2021.01.21,580.9999999999982,335.9999999999985,,916.9999999999967
2021.01.21,626.0000000000043,362.99999999999955,,989.0000000000039
2021.01.21,661.9999999999959,395.00000000001023,,1057.0000000000061
2021.01.21,641.9999999999982,409.000000000006,,1051.000000000004
2021.01.21,631.0000000000038,401.00000000001046,,1032.000000000014
2021.01.21,522.0000000000002,385.0000000000051,,907.0000000000053
2021.01.21,483.0000000000001,364.0000000000043,,847.0000000000044
2021.01.21,473.99999999999665,347.999999999999,,821.9999999999957
2021.01.21,514.9999999999987,358.0000000000041,,873.0000000000028
2021.01.21,546.9999999999975,386.0000000000099,,933.0000000000074
2021.01.21,531.9999999999991,375.0,,906.9999999999991
2021.01.21,400.9999999999958,273.00000000001035,,674.0000000000061
2021.01.21,341.99999999999784,218.00000000000352,,560.0000000000014
2021.01.21,348.00000000000387,200.00000000000284,,548.0000000000067
2021.01.21,402.9999999999978,237.99999999999955,,640.9999999999973
2021.01.21,404.99999999999983,240.99999999999966,,645.9999999999995
2021.01.21,453.0000000000034,281.0000000000059,,734.0000000000093
2021.01.21,492.0000000000035,302.0000000000067,,794.0000000000102
2021.01.21,502.00000000000244,324.0000000000123,,826.0000000000148
2021.01.21,507.9999999999973,326.9999999999982,,834.9999999999955
2021.01.21,544.9999999999955,353.00000000000864,,898.0000000000041
2021.01.21,526.9999999999997,332.9999999999984,,859.9999999999981
2021.01.22,514.0000000000033,284.000000000006,,798.0000000000093
2021.01.22,532.9999999999945,340.0000000000034,,872.999999999998
2021.01.22,551.9999999999969,344.99999999999886,,896.9999999999958
2021.01.22,519.0000000000028,325.00000000000284,,844.0000000000057
2021.01.22,519.9999999999983,329.00000000000773,,849.000000000006
2021.01.22,529.9999999999972,350.0000000000085,,880.0000000000057
2021.01.22,422.00000000000017,290.00000000000625,,712.0000000000064
2021.01.22,419.9999999999982,262.00000000000045,,681.9999999999986
2021.01.22,356.00000000000074,204.00000000000773,,560.0000000000084
2021.01.22,385.99999999999744,204.9999999999983,,590.9999999999957
2021.01.22,332.99999999999443,140.00000000000057,,472.999999999995
2021.01.22,344.99999999999534,151.00000000001046,,496.0000000000058
2021.01.22,353.0000000000033,180.00000000000682,,533.0000000000101
2021.01.22,375.9999999999986,222.0000000000084,,598.000000000007
2021.01.22,354.9999999999942,206.00000000000307,,560.9999999999973
2021.01.22,365.99999999999966,216.00000000000819,,582.0000000000078
2021.01.22,243.99999999999977,129.0000000000049,,373.00000000000466
2021.01.22,273.000000000001,153.0000000000058,,426.0000000000068
2021.01.22,210.99999999999451,137.00000000000045,,347.999999999995
2021.01.22,187.00000000000384,109.99999999999943,,297.0000000000033
2021.01.22,144.99999999999514,33.00000000000125,,177.9999999999964
2021.01.22,173.00000000000094,52.00000000000671,,225.00000000000765
2021.01.22,200.00000000000017,115.99999999999966,,315.99999999999983
2021.01.22,100.00000000000009,27.000000000001023,,127.00000000000111
2021.01.22,85.99999999999719,25.000000000005684,,111.00000000000287
2021.01.22,54.999999999993946,-9.000000000000341,,45.999999999993605
2021.01.22,-4.999999999999449,-81.99999999999363,,-86.99999999999308
2021.01.22,4.000000000004,-86.99999999998909,,-82.99999999998508
2021.01.22,19.00000000000235,-55.999999999997385,,-36.99999999999504
2021.01.22,-31.999999999998696,-71.99999999998852,,-103.99999999998721
2021.01.22,-12.000000000000899,1.0000000000047748,,-10.999999999996124
2021.01.22,-51.99999999999649,-15.999999999991132,,-67.99999999998762
2021.01.22,2.000000000002,50.00000000001137,,52.00000000001337
2021.01.22,54.999999999993946,109.00000000000887,,164.0000000000028
2021.01.22,115.99999999999389,117.00000000000443,,232.99999999999832
2021.01.22,7.9999999999968985,47.000000000011255,,55.00000000000816
2021.01.22,70.99999999999883,82.99999999999841,,153.99999999999724
2021.01.22,70.0000000000034,78.00000000000296,,148.00000000000637
2021.01.22,102.99999999999754,120.00000000000455,,223.0000000000021
2021.01.22,70.0000000000034,97.00000000000841,,167.00000000001182
2021.01.22,54.999999999993946,85.00000000000796,,140.0000000000019
2021.01.22,34.99999999999615,58.000000000006935,,93.00000000000308
2021.01.22,36.999999999998145,57.00000000000216,,94.00000000000031
2021.01.22,90.0000000000012,106.99999999999932,,197.0000000000005
2021.01.22,34.99999999999615,76.99999999999818,,111.99999999999433
2021.01.22,53.999999999998494,88.00000000000807,,142.00000000000657
2021.01.22,44.99999999999504,63.00000000000239,,107.99999999999743
2021.01.22,41.000000000002146,54.000000000002046,,95.00000000000419
