date,GBPUSD,EURUSD,USDCAD,NZDUSD,GBPCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURAUD,AUDJPY,NZDJPY,NZDCAD,empty,sum
2019.12.16,12.999999999996348,-1.999999999990898,-25.999999999992696,-56.99999999999594,-3.999999999981796,112.99999999999955,-81.9999999999932,-61.999999999995396,-23.00000000000635,80.99999999998886,39.00000000001125,297.0000000000139,194.99999999998963,-34.000000000006025,-36.99999999999193,-44.99999999999504,,366.0000000000503
2019.12.16,80.99999999999774,32.999999999994145,-66.99999999999484,-73.99999999999629,107.00000000001265,120.00000000000455,-108.99999999999244,-63.99999999999739,-21.999999999999797,149.0000000000009,189.00000000001694,585.0000000000133,428.00000000000614,-100.99999999999909,-63.99999999999295,-47.9999999999925,,1143.000000000081
2019.12.16,129.99999999998568,-5.999999999994898,-109.00000000000354,-81.9999999999932,214.00000000000307,143.00000000000068,-25.999999999992696,-49.99999999999449,27.999999999994696,266.9999999999959,296.0000000000074,496.00000000000756,243.99999999999977,-7.999999999995566,-42.999999999992156,-30.999999999992145,,1463.0000000000362
2019.12.16,178.99999999999582,-17.000000000000348,-144.99999999999514,-87.99999999999919,285.00000000000193,103.00000000000864,-24.999999999997247,-41.9999999999976,56.99999999999594,293.00000000000637,407.0000000000018,608.0000000000085,256.99999999999613,-36.000000000001364,-66.99999999999307,-17.000000000000348,,1752.000000000031
2019.12.16,212.99999999999653,-22.999999999995246,-97.9999999999981,-58.99999999999794,340.00000000000693,76.99999999999818,-12.999999999996348,-3.999999999992898,84.99999999999064,316.0000000000025,389.0000000000171,652.0000000000082,245.0000000000063,-40.00000000000625,-40.99999999999682,-8.999999999992347,,2030.0000000000505
2019.12.16,220.99999999998232,-4.000000000004,-39.999999999995595,-61.999999999995396,357.00000000000733,66.0000000000025,19.00000000000235,0.0,80.99999999999774,323.99999999998386,321.0000000000157,577.0000000000052,201.99999999999108,-6.000000000000227,-40.99999999999682,-46.999999999997044,,1967.9999999999989
2019.12.16,230.9999999999812,9.999999999998899,-43.999999999999595,-65.99999999999939,358.9999999999982,79.00000000000773,11.00000000000545,-8.999999999992347,74.99999999999174,344.99999999999886,337.0000000000095,619.9999999999983,251.00000000000122,-15.000000000000568,-45.000000000001705,-51.000000000001044,,2087.999999999997
2019.12.16,263.99999999999756,22.0000000000109,-28.000000000005798,-48.000000000003595,392.9999999999989,72.00000000000273,12.000000000000899,4.000000000004,91.99999999999208,368.9999999999998,367.0000000000062,646.9999999999976,239.99999999999577,-9.000000000000341,-33.00000000000125,-41.9999999999976,,2321.9999999999973
2019.12.16,457.9999999999807,49.99999999999449,-9.999999999998899,-7.9999999999968985,577.0000000000052,91.99999999999875,39.00000000000014,43.00000000000415,188.9999999999947,603.0000000000086,595.0000000000122,861.0000000000007,228.99999999999034,28.000000000005798,24.00000000000091,-0.999999999995449,,3769.0000000000055
2019.12.16,518.9999999999806,34.000000000000696,-18.999999999991246,-54.999999999993946,684.000000000018,52.99999999999727,39.00000000000014,19.00000000000235,234.99999999999633,669.9999999999875,686.0000000000089,1019.9999999999986,265.0000000000041,1.0000000000047748,-27.000000000001023,-54.999999999993946,,4069.0000000000186
2019.12.16,613.9999999999812,42.0000000000087,12.000000000012001,-14.000000000002899,737.0000000000099,88.00000000000807,35.00000000000725,41.000000000002146,287.9999999999994,776.9999999999868,768.0000000000131,1107.0000000000136,239.99999999999577,22.999999999996135,17.000000000010118,-20.999999999993246,,4754.000000000048
2019.12.16,547.999999999993,65.00000000000395,7.0000000000014495,-21.999999999999797,675.0000000000034,97.00000000000841,26.999999999999247,31.999999999998696,234.00000000000088,713.9999999999986,693.0000000000102,1031.000000000004,286.00000000000847,16.999999999995907,16.000000000005343,-29.000000000001247,,4391.00000000003
2019.12.16,514.9999999999987,45.000000000006146,-15.999999999993797,-66.99999999999484,658.0000000000031,73.99999999999807,-41.9999999999976,-2.000000000002,224.9999999999974,664.999999999992,678.0000000000008,1204.000000000005,442.00000000000904,-75.00000000000284,-39.99999999999204,-70.99999999999883,,4193.000000000028
2019.12.16,508.9999999999817,68.00000000000139,-7.0000000000014495,-71.99999999999429,639.0000000000118,76.99999999999818,-39.999999999995595,-15.999999999993797,207.99999999999707,651.9999999999868,659.0000000000095,1164.0000000000095,448.000000000004,-66.99999999999307,-48.99999999999238,-83.9999999999952,,4089.000000000034
