date,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2015.02.23,-79.00000000000685,-12.000000000012001,-85.99999999999852,-28.000000000005798,-71.99999999999429,-164.99999999999292,-28.999999999990145,-21.00000000000435,-73.00000000000084,-37.00000000000925,-13.00000000000745,-9.000000000014552,-117.99999999999588,0.0,-29.00000000001235,-25.00000000000835,0.0,-112.99999999999955,-95.00000000000064,-129.00000000000134,,-1133.000000000055
2015.02.23,-84.0000000000174,66.99999999999484,-63.99999999999295,19.00000000000235,-61.999999999995396,-266.999999999995,45.000000000006146,9.999999999998899,4.999999999999449,39.00000000000014,5.999999999994898,68.9999999999884,-92.99999999998754,128.00000000001432,68.00000000000139,-26.999999999999247,67.00000000001705,-99.00000000000375,-121.00000000000443,-87.00000000000374,,-380.9999999999815
2015.02.23,-90.00000000001229,99.00000000000463,-55.999999999997385,10.999999999994348,-39.999999999995595,-406.9999999999796,194.0000000000053,78.00000000000028,60.99999999999994,40.99999999999105,20.999999999993246,95.99999999997522,-93.99999999999409,153.99999999999636,64.99999999998174,-5.000000000010552,68.00000000000139,-61.99999999999761,-82.00000000000429,-48.99999999999905,,2.999999999953033
2015.02.23,-100.0000000000112,99.99999999998899,-45.99999999999227,10.999999999994348,-48.99999999999905,-324.9999999999975,89.00000000000574,32.999999999994145,14.000000000002899,-14.000000000002899,10.999999999994348,56.99999999998795,-131.99999999999878,128.00000000001432,24.000000000001798,-7.0000000000014495,77.00000000001594,-70.99999999999795,-76.0000000000094,-31.000000000003247,,-307.0000000000133
2015.02.23,-250.00000000001688,141.99999999999767,-27.000000000001023,12.999999999996348,-159.9999999999935,-249.99999999999466,138.0000000000159,34.000000000000696,9.00000000000345,-9.00000000000345,29.999999999996696,60.000000000002274,-187.99999999998818,182.99999999999272,97.9999999999981,116.00000000000499,108.00000000001918,-161.00000000000136,-41.000000000002146,-74.00000000000739,,-228.99999999998056
2015.02.23,-263.99999999999756,158.99999999999804,-103.9999999999992,88.99999999999464,-149.99999999999457,-347.9999999999928,186.0000000000195,85.99999999999719,51.99999999999649,78.99999999999574,-29.000000000001247,153.99999999999636,-189.99999999997908,235.00000000001364,3.999999999981796,-46.999999999997044,-78.00000000000028,-213.99999999999864,-63.00000000000195,-81.00000000000884,,-523.9999999999777
2015.02.23,-173.00000000000094,147.99999999999258,-101.99999999998965,83.9999999999952,-158.0000000000026,-268.9999999999859,184.00000000000637,87.99999999999919,97.00000000000264,122.99999999999534,-3.0000000000085514,199.99999999998863,-204.99999999998852,199.99999999998863,-66.00000000001049,-136.00000000000279,-90.99999999999665,-222.0000000000084,-143.00000000000423,-117.00000000000044,,-561.0000000000306
2015.02.23,-246.99999999999721,153.9999999999875,-44.999999999987494,32.999999999994145,-104.00000000000409,-241.99999999998667,120.00000000000898,95.99999999999609,14.999999999998348,53.999999999998494,-26.000000000003798,168.99999999998272,-205.99999999999508,186.00000000000705,-82.00000000000429,-43.999999999999595,-3.999999999981796,-127.00000000000955,1.999999999990898,12.999999999996348,,-285.00000000000904
2015.02.23,-272.00000000000557,42.999999999993044,-57.999999999992724,5.999999999994898,-78.00000000000028,-251.99999999998556,-83.9999999999952,39.00000000000014,-68.99999999999685,-40.00000000000669,-64.0000000000085,183.9999999999975,-295.99999999998516,80.0000000000125,-232.00000000000998,-113.99999999999189,-71.99999999998319,-91.99999999999875,87.99999999999919,57.99999999999139,,-1224.9999999999718
2015.02.23,-146.00000000000168,11.999999999989797,-98.99999999998954,36.999999999998145,-95.99999999999609,14.000000000002899,-242.99999999999324,-65.00000000000395,-151.9999999999966,-133.00000000000534,-57.00000000000705,177.99999999999727,-335.9999999999808,88.99999999999864,-263.99999999999756,-147.00000000000824,-132.99999999998312,-160.0000000000108,43.999999999999595,59.99999999999339,,-1596.9999999999943
