date,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2015.02.23,-67.00000000001705,68.00000000000139,-43.99999999999693,24.999999999997247,-14.999999999998348,-105.99999999998388,47.00000000001925,14.000000000002899,7.0000000000014495,47.9999999999925,7.0000000000014495,129.99999999999545,24.000000000001798,131.00000000000023,95.999999999985,28.999999999990145,126.0000000000039,-38.000000000010914,-43.999999999999595,-65.99999999999939,,371.9999999999866
2015.02.23,-59.000000000009045,140.99999999999113,-30.9999999999917,63.99999999999739,-26.999999999999247,-231.99999999998778,230.00000000001907,102.00000000000209,136.00000000000279,113.99999999999189,51.000000000001044,108.99999999998045,-48.99999999998794,204.00000000000773,153.00000000000313,25.999999999992696,139.00000000000023,-44.00000000001114,-82.99999999999974,-50.0000000000056,,893.9999999999974
2015.02.23,-77.00000000001594,126.99999999998823,-33.00000000000125,63.99999999999739,-34.000000000000696,-312.00000000000114,270.99999999999903,143.00000000000423,166.99999999999494,142.99999999999312,25.999999999992696,129.99999999999545,-66.99999999999484,182.00000000001637,82.99999999998863,11.00000000000545,90.00000000001229,-55.00000000000682,-52.000000000007596,-16.0000000000049,,790.9999999999545
2015.02.23,-86.0000000000083,140.99999999999113,-21.99999999999136,12.000000000000899,7.9999999999968985,-149.9999999999835,156.00000000000057,56.0000000000005,27.999999999994696,24.999999999997247,32.999999999994145,118.99999999999977,-63.99999999999739,185.00000000000227,97.9999999999981,120.00000000000898,185.00000000001293,3.9999999999906777,13.999999999991797,34.99999999999615,,896.9999999999962
2015.02.23,-173.00000000000094,309.0000000000037,25.000000000005684,112.99999999999643,-114.00000000000298,-187.99999999998818,287.9999999999994,114.99999999999844,92.00000000000318,113.99999999999189,98.99999999999353,152.9999999999916,-171.99999999999437,331.99999999999363,143.99999999998857,144.0000000000108,163.00000000000205,-103.9999999999992,1.999999999990898,-1.0000000000065512,,1340.9999999999775
2015.02.23,-151.00000000001222,167.00000000000603,-101.99999999998965,90.99999999999665,-119.00000000000244,-245.99999999999068,224.000000000002,104.99999999999955,114.99999999999844,156.00000000000057,15.999999999993797,323.99999999998386,-78.00000000000028,307.9999999999927,53.999999999998494,5.999999999994898,-34.000000000000696,-207.9999999999984,-30.000000000007798,-67.00000000000594,,530.999999999959
2015.02.23,-157.00000000000713,160.00000000000458,-18.000000000000682,112.99999999999643,-97.9999999999981,-240.9999999999801,205.00000000001074,153.00000000000313,134.0000000000008,134.0000000000008,9.999999999998899,199.99999999998863,-200.00000000000017,204.00000000000773,-48.000000000003595,-42.999999999993044,1.0000000000065512,-118.99999999999977,5.999999999994898,14.999999999998348,,411.00000000002876
2015.02.23,-232.00000000000998,170.00000000000347,-15.000000000000568,52.99999999999194,-75.9999999999983,-214.99999999998744,148.99999999999915,119.99999999999788,27.999999999994696,70.99999999999883,-20.0000000000089,280.00000000000114,-150.99999999999002,210.00000000000796,-69.00000000000794,79.00000000000685,49.00000000001015,-91.00000000000819,104.99999999999955,63.99999999999739,,508.9999999999976
2015.02.23,-134.99999999999625,59.99999999999339,-30.000000000001137,68.00000000000139,-56.99999999999594,32.0000000000098,-83.9999999999952,49.99999999999449,-31.999999999998696,-21.999999999999797,-43.999999999999595,191.0000000000025,-291.9999999999812,98.00000000001319,-218.00000000000708,-87.99999999999919,-56.99999999999594,-79.9999999999983,95.00000000000064,100.00000000000009,,-444.9999999999527
2015.02.23,-131.99999999999878,83.9999999999952,-70.99999999999795,114.99999999999844,-75.9999999999983,250.00000000001688,-219.99999999999798,-56.99999999999594,-109.00000000000354,-113.00000000000753,-28.000000000005798,252.9999999999859,-313.99999999999204,173.00000000000182,-207.00000000000162,-141.99999999999767,-64.99999999998174,-134.00000000000034,51.000000000001044,86.99999999999264,,-654.9999999999873
2015.02.23,-156.00000000000057,96.99999999999153,-31.999999999996476,134.99999999999625,-114.99999999999844,320.00000000000915,-272.99999999998994,-94.00000000000519,-129.00000000000134,-117.00000000000044,-30.000000000007798,214.999999999975,-313.99999999999204,146.000000000015,-208.00000000000819,-164.00000000000858,-129.99999999998568,-153.0000000000058,42.999999999993044,51.99999999999649,,-907.000000000024
2015.02.23,-168.99999999999693,106.00000000000608,-116.99999999999022,134.0000000000008,-107.99999999999699,187.00000000000384,-180.99999999998673,-26.000000000003798,-72.0000000000054,-67.00000000000594,-30.000000000007798,366.9999999999902,-306.9999999999906,254.99999999999545,-198.00000000000927,-147.00000000000824,-98.99999999998244,-207.9999999999984,43.999999999999595,62.99999999999084,,-572.999999999996
2015.02.23,-121.99999999999989,100.99999999999554,-131.9999999999908,112.000000000001,-58.000000000002494,247.00000000001944,-192.99999999999872,-33.000000000005244,-92.00000000000318,-116.00000000000499,-13.00000000000745,334.99999999997954,-349.99999999998363,262.00000000000045,-207.00000000000162,-116.00000000000499,-4.999999999988347,-160.0000000000108,66.99999999999484,117.00000000000044,,-356.00000000001086
2015.02.23,-148.99999999999915,121.99999999999989,-203.99999999999352,124.99999999999733,-58.99999999999794,201.00000000000674,-167.9999999999904,-26.999999999999247,-83.9999999999952,-113.00000000000753,-13.00000000000745,477.9999999999802,-322.9999999999844,367.999999999995,-181.00000000000892,-112.000000000001,19.00000000001345,-213.00000000000807,52.99999999999194,119.99999999999788,,-160.0000000000104
2015.02.23,-116.00000000000499,191.00000000000784,-170.99999999999227,115.99999999999389,-70.99999999999883,334.00000000001205,-175.99999999999838,-70.0000000000034,-139.00000000000023,-148.99999999999915,48.99999999999905,388.9999999999816,-393.99999999998323,415.9999999999968,-110.00000000001009,-8.000000000008,86.0000000000083,-204.00000000000773,73.99999999999629,113.99999999999189,,160.9999999999814
2015.02.23,-104.99999999999955,167.9999999999904,-89.9999999999892,112.99999999999643,-97.00000000000264,308.0000000000194,-169.99999999998127,-51.99999999999649,-128.00000000000588,-109.00000000000354,40.99999999999105,250.99999999997635,-403.99999999998215,296.99999999999704,-138.0000000000159,-29.999999999996696,7.0000000000014495,-172.00000000001125,78.00000000000028,82.99999999999974,,-149.00000000001242
2015.02.23,-82.00000000000429,160.99999999998892,-141.9999999999959,95.00000000000064,-88.99999999999464,299.00000000000483,-133.99999999998968,-53.999999999998494,-122.99999999999534,-100.00000000000009,46.00000000000159,302.99999999999727,-387.99999999998835,346.00000000000364,-111.00000000001664,-5.999999999994898,9.000000000014552,-204.00000000000773,75.9999999999983,68.00000000000139,,-29.999999999974932
2015.02.23,-80.00000000001339,191.00000000000784,-108.99999999999466,168.00000000000148,-136.00000000000279,407.0000000000018,-200.99999999998454,-97.9999999999981,-109.00000000000354,-109.00000000000354,64.99999999999284,251.99999999998113,-415.99999999999415,344.99999999999886,-95.00000000000064,-103.99999999999298,-36.999999999998145,-233.0000000000041,0.999999999995449,24.999999999997247,,-273.0000000000138
2015.02.23,-128.000000000017,350.9999999999902,-4.9999999999954525,347.9999999999928,-212.00000000000108,640.0000000000183,-237.99999999998266,-214.99999999999852,-72.0000000000054,-175.00000000000293,147.99999999999258,144.9999999999818,-428.9999999999905,414.0000000000157,56.99999999999594,-235.99999999999176,14.000000000002899,-248.00000000000466,-194.0000000000053,-34.000000000000696,,-69.00000000000587
2015.02.23,-102.00000000000209,370.999999999988,109.00000000000887,351.0000000000013,-195.00000000000074,911.0000000000174,-424.99999999998647,-392.9999999999989,-199.00000000000472,-304.9999999999997,169.99999999999238,-60.000000000002274,-342.9999999999822,308.9999999999975,163.00000000000205,-218.99999999999142,82.00000000000429,-141.00000000000534,-259.0000000000092,-74.00000000000739,,-248.99999999997877
2015.02.23,-124.00000000001299,531.9999999999991,91.99999999999875,364.9999999999931,-156.00000000000057,956.0000000000013,-297.9999999999983,-331.999999999999,-214.99999999999852,-372.0000000000057,268.0000000000016,-6.000000000000227,-543.999999999989,528.9999999999964,205.99999999999508,-35.00000000000725,374.0000000000077,-106.99999999999932,-162.0000000000066,87.99999999999919,,1058.9999999999745
2015.02.23,-262.00000000000665,514.9999999999987,205.0000000000125,571.9999999999948,-331.999999999999,521.0000000000159,-96.99999999999153,-87.00000000000374,149.99999999999457,-56.0000000000005,198.99999999999363,-11.000000000024102,-552.9999999999812,381.0000000000002,51.99999999998539,-439.99999999999596,42.0000000000087,-228.00000000000864,-330.0000000000081,-43.999999999999595,,196.9999999999855
2015.02.23,-261.0000000000001,651.0000000000016,161.00000000000136,537.9999999999941,-273.000000000001,826.0000000000156,-195.9999999999962,-268.0000000000016,-58.99999999999794,-263.0000000000021,278.9999999999959,48.00000000000182,-539.999999999985,585.000000000008,226.99999999999943,-202.9999999999976,295.0000000000008,-192.99999999999784,-290.00000000000136,24.999999999997247,,1089.000000000035
2015.02.23,-273.0000000000121,818.9999999999919,148.00000000001035,573.0000000000013,-310.9999999999946,1258.0000000000036,-369.99999999998147,-448.000000000004,-241.99999999999778,-439.0000000000005,375.9999999999986,80.99999999998886,-652.9999999999925,795.9999999999923,341.99999999999784,-53.999999999998494,436.00000000001415,-251.00000000000477,-270.99999999999903,30.999999999992145,,1548.0000000000057
2015.02.23,-351.99999999999676,814.0000000000036,31.00000000000591,539.0000000000006,-204.00000000000418,926.0000000000045,-167.9999999999904,-324.9999999999975,-158.0000000000026,-419.00000000000273,340.9999999999913,357.99999999997567,-539.0000000000006,926.9999999999925,347.9999999999928,7.0000000000014495,653.0000000000147,-210.00000000000796,-234.00000000000088,162.99999999999093,,2497.99999999997
2015.02.23,-592.0000000000148,950.0000000000064,31.00000000000591,575.9999999999987,-217.0000000000005,957.0000000000078,-237.99999999998266,-402.00000000000233,-244.99999999999523,-539.0000000000006,314.99999999999864,643.0000000000007,-371.99999999999454,1087.9999999999939,415.99999999999415,109.00000000000354,803.0000000000203,-225.00000000000853,-218.00000000000708,204.99999999999963,,3045.0000000000236
2015.02.23,-441.0000000000025,909.9999999999886,13.00000000000523,487.99999999999955,-66.99999999999484,918.0000000000188,-130.99999999999224,-246.00000000000176,-236.00000000000287,-587.0000000000042,359.99999999999363,490.99999999998545,-720.9999999999939,1060.0000000000023,246.99999999999721,218.00000000000708,1050.0000000000175,-60.000000000002274,-23.00000000000635,481.9999999999935,,3725.0000000000077
2015.02.23,-344.00000000001097,822.9999999999959,-28.999999999996362,496.99999999999187,-75.9999999999983,1022.0000000000118,-196.99999999998053,-355.0000000000053,-222.99999999999542,-575.0000000000033,352.9999999999922,441.0000000000025,-553.9999999999878,1004.9999999999955,356.9999999999851,99.00000000000463,922.0000000000006,-102.00000000000387,-178.00000000000037,329.999999999997,,3215.9999999999945
2015.02.23,-313.00000000000773,734.9999999999968,-25.99999999999625,487.99999999999955,-78.00000000000028,939.0000000000009,-215.99999999999397,-243.99999999999977,-189.00000000000583,-526.9999999999997,305.99999999999517,400.99999999998204,-760.9999999999894,896.000000000015,122.99999999998423,-1.999999999990898,792.9999999999993,-103.9999999999992,-80.00000000000229,409.99999999999926,,2550.999999999987
2015.02.23,-236.00000000001398,909.0000000000042,-25.99999999999625,544.9999999999955,-100.99999999999554,1102.000000000003,-144.99999999999514,-175.00000000000293,-175.00000000000293,-548.9999999999995,458.9999999999983,310.0000000000023,-1147.9999999999934,1104.9999999999898,131.99999999999878,113.99999999999189,985.0000000000136,-128.0000000000001,-7.0000000000014495,519.9999999999983,,3490.999999999995
2015.02.23,-136.00000000000279,849.9999999999952,-131.9999999999908,486.999999999993,-14.999999999998348,1062.0000000000073,-96.99999999999153,-124.99999999999733,-148.0000000000037,-574.0000000000078,464.9999999999932,348.99999999998954,-1194.9999999999905,1149.000000000001,96.99999999999153,148.99999999999915,1101.0000000000186,-108.00000000000409,41.9999999999976,596.9999999999919,,3817.9999999999914
2015.02.23,114.99999999999844,743.0000000000048,-198.99999999999807,446.00000000000193,-32.999999999994145,1155.000000000017,-95.999999999985,-166.99999999999494,-129.00000000000134,-475.99999999999864,513.9999999999923,150.99999999998204,-1233.9999999999795,1099.9999999999943,175.99999999999838,78.00000000000028,892.0000000000039,-180.99999999999739,-63.00000000000195,429.99999999999704,,3222.00000000004
2015.02.23,137.9999999999937,709.0000000000041,-156.99999999999648,434.9999999999965,2.999999999997449,1101.0000000000186,-66.99999999999484,-217.99999999999596,-104.00000000000409,-475.0000000000032,507.9999999999973,63.99999999999295,-1048.9999999999889,1019.0000000000055,295.99999999998516,62.000000000006494,931.0000000000151,-103.9999999999992,-159.00000000000912,373.00000000000114,,3306.000000000022
2015.02.23,236.99999999999832,692.0000000000038,-160.99999999998715,470.9999999999992,-7.0000000000014495,1270.0000000000155,-112.000000000001,-234.99999999999633,-51.000000000001044,-463.0000000000023,551.9999999999969,-45.000000000015916,-1108.9999999999823,1009.0000000000146,330.9999999999924,12.999999999996348,941.9999999999984,-112.00000000000898,-238.0000000000049,320.9999999999935,,3305.0000000000077
