date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURCAD,AUDJPY,AUDCAD,NZDCAD,empty,sum
2016.06.20,-140.99999999999113,963.0000000000027,202.9999999999976,-533.9999999999918,-551.9999999999969,-522.0000000000002,790.0000000000018,177.00000000000495,126.00000000000477,-200.99999999999562,331.0000000000035,1241.0000000000032,1270.0000000000155,435.0000000000076,777.000000000001,-69.9999999999923,296.9999999999917,,4590.000000000066
2016.06.20,-168.99999999999693,1130.0000000000089,235.99999999999176,-560.9999999999928,-547.999999999993,-567.0000000000064,940.9999999999918,201.00000000000674,186.00000000000705,-150.00000000000568,395.0000000000009,1419.999999999999,1388.0000000000114,445.0000000000065,882.9999999999956,-150.99999999999002,412.9999999999967,,5492.000000000031
2016.06.20,-216.99999999998943,1199.0000000000168,263.99999999999756,-554.000000000002,-550.000000000006,-541.0000000000026,922.0000000000006,202.00000000001327,201.00000000000762,-180.0000000000024,379.0000000000071,1519.0000000000036,1451.0000000000023,483.99999999999557,849.0000000000038,-111.99999999998988,415.99999999999415,,5732.00000000005
2016.06.20,-218.99999999999142,1175.000000000015,329.00000000000153,-506.0000000000002,-561.9999999999958,-586.0000000000088,870.9999999999995,212.00000000001216,183.00000000000693,-184.00000000000637,363.0000000000022,1463.0000000000143,1439.0000000000125,563.0000000000024,802.9999999999973,-154.99999999999403,435.9999999999919,,5625.00000000006
2016.06.20,-222.99999999999542,1232.000000000011,424.00000000000216,-524.0000000000009,-574.9999999999922,-579.0000000000073,947.000000000009,302.0000000000023,218.00000000000352,-141.00000000000225,334.00000000000097,1502.0000000000034,1445.0000000000073,646.0000000000132,908.9999999999918,-145.9999999999906,483.99999999999557,,6255.000000000051
2016.06.20,-216.99999999998943,1192.9999999999995,426.9999999999996,-570.999999999998,-592.9999999999991,-624.0000000000023,906.9999999999911,304.9999999999997,250.0,-153.99999999999858,273.000000000001,1431.0000000000045,1246.0000000000139,636.9999999999986,896.9999999999914,-175.99999999999838,464.9999999999932,,5696.0000000000055
2016.06.20,-211.99999999998997,1104.0000000000161,378.999999999996,-607.9999999999899,-584.9999999999911,-639.0000000000007,876.0000000000101,327.00000000001063,256.0000000000002,-117.00000000000044,265.99999999999955,1338.000000000017,1105.0000000000005,587.0000000000042,990.9999999999997,-212.99999999999653,525.9999999999932,,5381.000000000078
2016.06.20,-157.99999999999147,865.0000000000047,193.99999999998306,-597.999999999999,-594.99999999999,-645.0000000000067,713.0000000000081,215.00000000000963,231.99999999999932,-75.9999999999983,268.99999999999704,1079.0000000000077,931.0000000000151,397.0000000000029,978.9999999999992,-203.99999999999307,520.9999999999936,,4119.000000000042
2016.06.20,-150.99999999999002,769.0000000000197,132.99999999998312,-658.0000000000013,-546.000000000002,-590.0000000000016,696.0000000000077,155.00000000001623,144.00000000000546,-112.000000000001,246.00000000000176,1005.0000000000115,907.9999999999977,385.00000000001313,900.9999999999962,-169.99999999999238,529.9999999999972,,3645.0000000000614
2016.06.20,-127.99999999999478,964.0000000000093,45.99999999999049,-698.9999999999981,-570.0000000000039,-538.0000000000051,838.9999999999898,56.000000000011596,210.99999999999852,-146.00000000000168,426.9999999999996,1243.0000000000164,1217.0000000000014,205.00000000001074,917.9999999999922,-164.99999999999292,491.99999999999244,,4372.000000000016
2016.06.20,-258.9999999999981,940.0000000000075,58.99999999998684,-637.0000000000005,-607.0000000000019,-692.9999999999992,727.9999999999953,24.000000000001798,204.9999999999983,-126.0000000000039,407.99999999999727,1194.0000000000061,1061.000000000001,215.00000000000963,926.0000000000019,-261.0000000000001,469.99999999999267,,3646.9999999999945
2016.06.20,-262.999999999991,1162.0000000000186,63.99999999999739,-558.9999999999975,-649.999999999995,-770.9999999999994,886.9999999999934,-59.99999999999339,180.00000000000682,-68.99999999999685,479.0000000000072,1334.9999999999973,832.0000000000105,195.00000000001182,974.9999999999943,-329.999999999997,432.9999999999945,,3840.0000000000623
2016.06.20,-240.99999999999122,1216.000000000017,47.99999999998139,-551.9999999999925,-628.9999999999907,-809.0000000000042,929.000000000002,-35.999999999991594,154.00000000001057,-23.00000000000635,536.0000000000032,1497.000000000015,1042.0000000000095,139.00000000000023,1015.0000000000006,-398.9999999999938,470.9999999999992,,4358.000000000069
2016.06.20,-196.99999999999162,1697.0000000000152,18.999999999991246,-531.9999999999965,-788.9999999999952,-833.0000000000059,1445.9999999999918,2.0000000000131024,24.00000000000091,60.00000000000449,807.9999999999976,1981.0000000000105,1548.000000000016,55.000000000005045,1084.0000000000032,-374.999999999992,471.99999999999466,,6470.000000000063
2016.06.20,-78.00000000000028,1467.0000000000182,5.999999999994898,-436.9999999999976,-775.9999999999989,-804.0000000000047,1425.0000000000095,121.00000000001555,-69.99999999999318,92.99999999999864,689.0000000000063,1662.000000000008,1473.9999999999975,-21.999999999988695,938.999999999993,-284.9999999999908,471.99999999999466,,5876.000000000061
2016.06.20,-125.99999999999278,1422.000000000012,-17.000000000000348,-432.00000000000216,-750.9999999999906,-678.0000000000008,1244.0000000000007,33.00000000001635,-93.99999999999409,0.999999999995449,702.9999999999981,1660.000000000017,1466.9999999999961,-82.00000000000429,844.9999999999989,-182.99999999999983,402.9999999999978,,5415.000000000048
2016.06.20,-100.99999999999554,1565.0000000000164,-80.99999999999774,-423.9999999999924,-853.9999999999992,-708.0000000000086,1424.000000000003,31.000000000003247,-58.9999999999975,27.999999999994696,770.000000000004,1641.0000000000036,1585.9999999999986,-269.9999999999925,885.0000000000051,-124.99999999999733,370.9999999999991,,5679.000000000047
2016.06.20,-102.99999999999754,1337.0000000000105,-87.99999999999919,-444.0000000000026,-815.9999999999945,-670.000000000004,1239.9999999999966,9.000000000014552,-57.999999999992724,-9.999999999998899,683.0000000000002,1385.9999999999984,1444.000000000001,-214.99999999998744,885.9999999999957,-85.99999999999719,367.99999999999056,,4863.000000000034
2016.06.20,-63.99999999999739,1536.000000000004,-91.00000000001884,-495.9999999999951,-781.9999999999939,-641.9999999999982,1472.999999999991,36.0000000000138,-3.9999999999906777,9.999999999998899,819.9999999999985,1626.0000000000164,1690.999999999998,-231.99999999998778,893.9999999999912,-85.99999999999719,281.99999999999335,,5971.0000000000255
2016.06.20,-75.9999999999983,1570.0000000000048,-72.0000000000054,-491.9999999999902,-768.9999999999975,-657.0000000000076,1506.0000000000073,40.0000000000178,-39.00000000000148,31.999999999998696,836.9999999999989,1685.0000000000032,1685.0000000000032,-190.00000000000128,926.9999999999925,-123.99999999999079,250.9999999999901,,6114.000000000024
2016.06.20,-114.99999999999844,1639.0000000000127,-60.000000000015596,-543.9999999999969,-883.9999999999959,-797.9999999999987,1611.0000000000068,127.00000000001043,-49.99999999999716,70.99999999999883,827.0,1797.000000000004,1585.000000000014,-214.99999999998744,947.9999999999933,-218.99999999999142,291.99999999999227,,6012.000000000051
2016.06.20,-137.9999999999937,1599.000000000017,24.000000000001798,-435.0000000000023,-923.9999999999915,-902.0000000000028,1407.0000000000027,75.00000000000284,3.0000000000001137,139.00000000000023,723.0000000000069,1629.9999999999982,1246.0000000000139,-174.00000000000747,1063.0000000000023,-287.9999999999994,356.9999999999962,,5405.000000000046
2016.06.20,-196.99999999999162,1768.000000000014,112.99999999998533,-402.000000000001,-1136.999999999988,-926.0000000000045,1549.0000000000005,104.99999999999955,-12.999999999991019,192.99999999999872,800.0000000000007,1411.0000000000066,1251.000000000002,-336.9999999999873,1129.9999999999955,-297.9999999999983,224.9999999999974,,5235.000000000038
2016.06.20,-136.99999999999824,1600.0000000000014,64.99999999998174,-402.000000000001,-1164.0000000000095,-874.0000000000081,1446.9999999999982,96.00000000000719,-79.9999999999983,187.9999999999993,762.0000000000072,1126.0000000000048,1195.0000000000127,-446.9999999999974,1069.9999999999932,-102.99999999999754,148.99999999999915,,4490.9999999999945
2016.06.20,-112.99999999999643,1736.000000000004,71.99999999998319,-426.9999999999925,-1180.0000000000032,-885.0000000000025,1659.9999999999948,141.99999999999767,-83.99999999998897,204.99999999999963,807.0000000000022,1314.0000000000152,1312.000000000002,-445.99999999999085,1120.0000000000045,-123.99999999999079,193.99999999999417,,5303.000000000033
2016.06.20,-139.99999999999568,1799.0000000000173,41.99999999998649,-441.0000000000025,-1100.9999999999964,-885.0000000000025,1760.000000000006,65.00000000000395,-82.99999999999841,156.00000000000057,860.0000000000052,1612.9999999999977,1529.0000000000025,-378.999999999996,995.9999999999951,-163.99999999999747,194.99999999998963,,5822.000000000016
2016.06.20,-92.99999999999864,2098.0,-187.00000000000384,-384.00000000000034,-1014.0000000000038,-778.0000000000009,2109.9999999999895,36.0000000000138,-259.9999999999909,148.0000000000037,1131.9999999999998,2096.000000000009,2202.000000000015,-536.9999999999875,921.999999999997,-84.99999999999064,140.99999999999113,,7547.000000000043
2016.06.20,60.00000000000449,2077.0000000000177,-250.00000000001688,-335.9999999999985,-895.0000000000014,-738.0000000000053,2190.000000000003,62.000000000006494,-459.99999999999375,209.00000000000364,1188.0000000000002,2183.000000000002,2159.0,-479.99999999999153,810.9999999999928,-113.99999999999189,206.99999999999054,,7873.000000000022
2016.06.20,86.0000000000083,2029.000000000014,-269.00000000000813,-222.99999999999898,-889.9999999999908,-717.000000000001,2180.000000000004,67.00000000001705,-536.0000000000014,212.99999999999653,1150.0000000000066,2122.000000000002,2154.999999999996,-483.99999999999557,759.0000000000003,-108.99999999999244,214.99999999999852,,7748.000000000054
2016.06.20,126.0000000000039,2094.000000000018,-233.00000000001654,-215.99999999999397,-878.000000000001,-753.9999999999991,2283.9999999999973,90.00000000001229,-506.9999999999908,241.00000000000233,1195.999999999997,2183.000000000002,2173.0000000000027,-455.0000000000054,817.9999999999978,-146.99999999999713,296.9999999999917,,8312.000000000022
2016.06.20,97.00000000000264,1161.000000000012,-258.0000000000027,-174.99999999999716,-878.000000000001,-724.9999999999978,1472.0000000000066,38.0000000000047,-827.9999999999887,166.99999999999494,766.0,1317.0000000000125,1249.0000000000111,-452.99999999999227,509.00000000000034,-137.9999999999937,285.9999999999974,,3607.000000000069
2016.06.20,37.00000000000925,1893.0000000000114,-252.0000000000078,17.000000000010118,-804.0000000000047,-700.0000000000006,1984.9999999999923,53.00000000001415,-756.9999999999908,165.00000000000404,1073.9999999999973,2042.0000000000105,1995.9999999999977,-445.99999999999085,564.9999999999977,-135.99999999999167,337.99999999999386,,7070.000000000053
2016.06.20,198.00000000000927,1988.000000000012,-290.00000000001245,37.00000000000614,-852.0000000000083,-711.000000000006,2347.00000000001,144.0000000000108,-968.9999999999941,292.00000000000335,1180.9999999999986,2066.0000000000123,2130.999999999994,-499.000000000005,530.9999999999917,-145.9999999999906,314.99999999999864,,7763.000000000031
2016.06.20,173.00000000000094,2007.0000000000032,-204.00000000000418,121.99999999999989,-926.999999999989,-696.0000000000077,2306.000000000008,190.00000000000128,-987.9999999999995,266.999999999995,1163.000000000003,2093.0000000000114,2141.000000000015,-523.0000000000068,472.999999999999,-69.9999999999923,220.99999999999343,,7748.000000000029
2016.06.20,211.00000000000563,2181.000000000011,-239.00000000001143,78.00000000000296,-913.0000000000083,-665.9999999999999,2488.0000000000014,172.0000000000166,-884.0000000000003,239.99999999999577,1277.000000000006,2254.0000000000005,2523.0000000000086,-563.0000000000024,512.0000000000005,12.000000000000899,192.99999999999872,,8876.000000000025
2016.06.20,210.00000000001017,2168.0000000000146,-269.00000000000813,64.00000000000716,-868.000000000002,-653.999999999999,2479.999999999993,144.0000000000108,-963.9999999999986,239.0000000000003,1292.0000000000043,2324.999999999999,2469.9999999999945,-554.9999999999944,466.99999999999875,-39.999999999995595,229.99999999999687,,8739.00000000003
2016.06.20,220.00000000000907,1818.0000000000084,-274.00000000001864,140.00000000000057,-852.9999999999926,-647.0000000000086,2156.0000000000023,127.00000000001043,-1061.9999999999977,248.99999999999923,1128.0000000000068,1842.0000000000102,2018.0000000000086,-567.0000000000064,396.0000000000008,-51.99999999999649,218.99999999999142,,6858.000000000028
2016.06.20,139.00000000000023,1962.0000000000193,-269.00000000000813,103.00000000000864,-1002.9999999999983,-717.000000000001,2245.000000000008,100.0000000000112,-989.9999999999949,219.99999999999798,1190.9999999999977,1924.9999999999989,2171.000000000012,-661.0000000000005,444.0000000000026,-53.999999999998494,176.99999999999383,,6983.000000000049
2016.06.21,72.0000000000054,1650.0000000000182,-248.00000000000378,126.00000000000477,-941.9999999999984,-724.0000000000024,1798.0000000000107,6.000000000017103,-1036.9999999999918,175.99999999999838,1107.0000000000025,1524.9999999999986,1499.000000000006,-597.9999999999874,439.9999999999977,-136.99999999999824,245.99999999999068,,4959.000000000069
2016.06.21,128.00000000000588,1983.0000000000014,-211.00000000000563,132.000000000005,-930.999999999993,-699.0000000000052,2136.0000000000045,62.000000000006494,-932.9999999999927,219.99999999999798,1156.9999999999968,2002.0000000000148,2066.0000000000123,-565.9999999999999,509.00000000000034,-103.99999999999298,209.9999999999991,,7161.000000000054
2016.06.21,155.00000000000514,2082.000000000006,-211.00000000000563,97.99999999999898,-937.9999999999944,-726.9999999999999,2256.9999999999977,114.99999999999844,-859.9999999999994,236.99999999999832,1222.000000000001,2094.000000000018,2225.0000000000105,-531.9999999999991,546.999999999997,-69.9999999999923,134.99999999999625,,7829.000000000036
2016.06.21,165.00000000000404,1944.0000000000123,-175.99999999999838,128.0000000000001,-948.9999999999999,-714.999999999999,2181.000000000011,156.00000000000057,-891.9999999999959,229.00000000000142,1122.0000000000007,1970.000000000005,2143.000000000006,-536.0000000000032,492.00000000000443,-46.999999999997044,126.99999999999933,,7342.00000000005
2016.06.21,134.0000000000008,2001.0000000000084,-170.00000000000347,143.00000000000068,-987.0000000000045,-734.0000000000014,2228.0000000000077,163.00000000000205,-929.9999999999926,237.99999999999378,1141.0000000000032,1914.0000000000157,2113.000000000009,-530.9999999999926,477.00000000000387,-26.999999999999247,162.99999999999093,,7336.000000000042
2016.06.21,124.00000000000189,1967.0000000000077,-131.99999999999878,237.00000000000898,-988.9999999999955,-763.9999999999981,2166.0000000000014,171.00000000001003,-974.9999999999943,234.99999999999633,1099.0000000000055,1934.0000000000134,2035.000000000009,-519.0000000000028,471.00000000000364,-65.99999999999939,211.99999999998997,,7206.000000000059
2016.06.21,146.00000000000168,1936.0000000000043,-95.00000000000064,173.00000000000182,-958.9999999999987,-828.0000000000065,2174.9999999999936,238.0000000000049,-1180.9999999999973,271.9999999999945,1049.0,1878.0000000000018,1724.9999999999989,-463.9999999999977,373.9999999999952,-179.99999999999127,233.99999999998977,,6492.999999999996
2016.06.21,123.00000000000644,1750.000000000007,-99.00000000000463,198.99999999999807,-1008.0000000000089,-848.0000000000043,1915.0,252.0000000000078,-965.999999999994,371.99999999999454,895.9999999999968,1516.0000000000061,1378.0000000000125,-478.0000000000006,593.9999999999941,-183.99999999999528,242.99999999999324,,5655.000000000009
2016.06.21,88.00000000001029,1775.9999999999998,-7.0000000000014495,126.00000000000477,-1004.9999999999892,-860.0000000000052,1950.0000000000073,285.00000000000193,-917.0000000000016,305.99999999999517,887.9999999999999,1602.0000000000146,1462.0000000000077,-374.0000000000077,617.0000000000044,-163.99999999999747,302.9999999999977,,6076.000000000042
2016.06.21,88.00000000001029,1761.0000000000125,43.999999999999595,-40.99999999999682,-1004.0000000000049,-983.0000000000006,1892.0000000000048,327.00000000001063,-819.9999999999932,288.9999999999948,848.9999999999998,1574.0000000000086,1127.9999999999957,-286.99999999999284,615.9999999999997,-376.99999999999403,262.999999999991,,5319.0000000000455
2016.06.21,107.00000000000153,1880.9999999999993,27.999999999983594,-60.000000000002274,-1025.9999999999936,-978.0000000000011,2062.000000000008,309.0000000000037,-894.999999999996,434.9999999999965,926.0000000000045,1672.0000000000068,1290.9999999999977,-370.999999999988,753.0000000000001,-345.99999999999073,279.99999999999136,,6068.000000000022
2016.06.21,105.00000000001064,1823.000000000019,15.999999999993797,-42.999999999992156,-1007.0000000000024,-934.0000000000015,1985.9999999999989,275.000000000003,-750.0,331.0000000000035,912.0000000000017,1677.0000000000173,1353.000000000004,-360.9999999999891,706.0000000000031,-265.99999999999955,214.99999999999852,,6038.000000000069
2016.06.21,84.0000000000063,1957.0000000000086,17.000000000000348,60.000000000002274,-1078.0000000000011,-880.000000000003,2088.000000000001,266.0000000000107,-733.9999999999947,343.9999999999999,990.000000000002,1705.000000000001,1654.0,-424.00000000000216,736.0000000000042,-163.99999999999747,142.99999999999312,,6764.000000000032
2016.06.21,67.00000000000594,1835.0000000000089,-60.000000000015596,57.00000000000216,-1080.9999999999986,-821.000000000005,1987.9999999999898,212.00000000001216,-754.9999999999955,292.9999999999988,973.999999999997,1619.9999999999993,1678.0000000000018,-490.999999999997,677.9999999999973,-69.9999999999923,95.99999999999609,,6220.000000000005
2016.06.21,44.0000000000107,1872.000000000007,-19.00000000001345,54.000000000002046,-1058.0000000000034,-824.999999999998,1951.9999999999982,189.00000000001694,-698.9999999999981,292.9999999999988,977.0000000000057,1624.0000000000032,1636.0000000000152,-468.9999999999861,697.9999999999933,-79.99999999999119,104.99999999999955,,6294.00000000006
2016.06.21,79.00000000000685,1893.0000000000114,-21.00000000000435,-51.00000000000193,-1059.00000000001,-869.0000000000086,2004.9999999999902,204.00000000000418,-661.0000000000014,314.99999999999864,963.9999999999982,1623.0000000000189,1507.0000000000139,-482.00000000000466,763.9999999999958,-141.99999999999767,102.99999999999754,,6172.000000000006
2016.06.21,35.00000000000725,1897.0000000000152,14.999999999987246,-185.00000000000227,-1075.9999999999882,-894.0000000000059,1941.9999999999993,212.00000000001216,-560.9999999999928,339.0000000000004,951.9999999999973,1623.0000000000189,1507.9999999999982,-436.9999999999985,885.0000000000051,-159.9999999999935,71.99999999999429,,6167.0000000000555
2016.06.21,77.00000000000485,2075.0000000000045,-19.999999999997797,-280.00000000000114,-1076.9999999999945,-847.0000000000089,2188.9999999999964,208.00000000000819,-457.9999999999984,304.00000000000426,1062.0000000000073,1890.9999999999982,1888.0000000000007,-475.0000000000032,899.9999999999915,-127.99999999999478,55.99999999998939,,7365.000000000008
2016.06.21,40.00000000000669,2305.0000000000014,-13.000000000018552,-414.99999999999204,-1073.9999999999973,-948.9999999999999,2367.000000000008,192.99999999999872,-328.9999999999935,315.9999999999941,1195.999999999997,2224.0000000000036,1978.9999999999975,-475.0000000000032,989.0000000000043,-240.99999999999122,93.99999999999409,,8207.00000000001
2016.06.21,-73.99999999999629,2305.0000000000014,1.999999999990898,-397.99999999999613,-1086.000000000009,-970.0000000000042,2271.000000000001,138.0000000000159,-202.99999999998875,334.00000000000097,1144.0000000000007,2226.000000000017,1922.0000000000016,-431.99999999998795,1105.000000000004,-251.99999999999667,212.99999999999653,,8245.000000000051
2016.06.21,-80.99999999999774,2405.0000000000127,89.99999999999008,-482.9999999999899,-1190.0000000000023,-1038.0000000000057,2339.0000000000023,197.00000000000273,-116.99999999999022,365.99999999999966,1190.0000000000023,2275.000000000005,1985.9999999999989,-408.9999999999927,1203.000000000003,-313.99999999999204,259.9999999999936,,8679.000000000038
2016.06.21,-84.99999999999064,2398.0000000000114,35.999999999991594,-481.9999999999993,-1251.000000000002,-1056.0000000000014,2364.999999999995,121.00000000001555,-164.00000000000148,417.99999999999613,1156.9999999999968,2053.000000000016,1757.0000000000086,-573.0000000000013,1245.0000000000045,-287.9999999999994,314.99999999999864,,7966.00000000004
2016.06.21,-98.99999999999353,2453.0000000000164,7.999999999985796,-387.999999999991,-1238.99999999999,-1068.0000000000023,2381.9999999999955,78.00000000000028,-141.9999999999959,378.999999999996,1224.9999999999984,2190.000000000003,1861.0000000000016,-565.9999999999999,1203.000000000003,-261.0000000000001,329.999999999997,,8346.000000000025
2016.06.21,-119.99999999999788,2538.000000000018,-22.0000000000109,-375.0,-1248.0000000000045,-1141.0000000000032,2393.000000000001,67.00000000001705,-137.99999999999102,410.9999999999947,1302.0000000000032,2298.0,1829.0000000000139,-621.9999999999892,1222.999999999999,-383.0,422.00000000000017,,8434.000000000051
2016.06.21,-106.99999999999044,2787.0000000000064,7.999999999985796,-361.99999999999477,-1242.999999999994,-1158.0000000000034,2625.999999999995,67.00000000001705,-196.99999999998852,497.000000000003,1414.000000000004,2529.0000000000036,1973.0000000000025,-641.999999999987,1277.9999999999916,-423.9999999999911,563.9999999999978,,9610.000000000056
2016.06.21,-162.99999999999093,2871.0000000000014,-3.0000000000196536,-316.0000000000025,-1280.9999999999989,-1155.000000000006,2617.0000000000027,46.0000000000127,-159.9999999999966,392.00000000000347,1439.0000000000014,2609.000000000017,2164.9999999999945,-611.9999999999903,1302.9999999999973,-409.99999999999926,492.999999999999,,9835.000000000024
2016.06.21,-244.99999999999523,2683.000000000013,78.00000000000028,-450.9999999999934,-1275.9999999999882,-1131.0000000000043,2303.999999999995,-31.999999999987594,0.0,326.9999999999995,1333.0000000000064,2385.000000000015,2048.0000000000055,-577.9999999999897,1319.9999999999932,-323.99999999999096,507.9999999999973,,8949.000000000078
2016.06.21,-261.0000000000001,2662.0000000000086,-110.00000000001009,-539.0000000000015,-1246.9999999999982,-1085.9999999999982,2302.000000000004,-90.99999999999665,161.00000000000136,320.9999999999935,1350.0000000000068,2385.999999999999,2061.000000000002,-662.000000000007,1385.000000000005,-336.9999999999984,477.99999999998954,,8773.0
2016.06.21,-148.99999999999915,2499.000000000007,-181.00000000000892,-643.0000000000007,-1114.9999999999993,-1058.0000000000034,2259.000000000011,-167.9999999999904,163.0000000000109,327.99999999999494,1384.0000000000075,2363.000000000004,1916.0000000000066,-702.0000000000026,1397.9999999999961,-343.9999999999999,496.99999999999187,,8447.000000000025
2016.06.21,-223.99999999999088,2590.0000000000036,-209.00000000001472,-625.9999999999906,-1218.000000000008,-1102.000000000003,2251.000000000003,-193.99999999998306,246.9999999999999,341.99999999999784,1368.999999999998,2392.0000000000164,1885.0000000000034,-863.9999999999981,1480.9999999999945,-363.99999999999767,516.9999999999897,,8273.000000000022
2016.06.21,-148.99999999999915,2636.000000000016,-236.99999999999832,-604.9999999999898,-1194.9999999999905,-1240.0000000000077,2425.999999999995,-200.99999999998454,50.00000000001137,415.99999999999415,1487.000000000005,2393.000000000001,1632.0000000000111,-856.9999999999967,1510.000000000005,-533.99999999999,536.9999999999986,,8069.000000000082
2016.06.21,-132.99999999999423,2100.000000000013,-480.99999999999807,-438.99999999999295,-1183.0000000000007,-1218.000000000008,1985.9999999999989,-292.9999999999877,-156.99999999999648,337.99999999999386,1294.0000000000064,2022.0000000000127,1232.000000000011,-943.9999999999893,1168.9999999999968,-497.99999999999847,615.9999999999943,,5411.000000000062
2016.06.21,-81.9999999999932,2261.000000000002,-672.0000000000059,-522.9999999999961,-1046.999999999998,-1005.0000000000003,2279.0000000000086,-432.9999999999945,-104.99999999998977,353.0000000000033,1517.0000000000016,2343.0000000000064,1783.0000000000014,-1180.0000000000032,1212.9999999999939,-454.9999999999943,637.9999999999941,,6885.000000000035
2016.06.21,-97.9999999999981,1970.000000000005,-880.0000000000141,-509.00000000000034,-933.000000000006,-996.000000000008,2098.0,-625.9999999999932,-242.999999999995,253.0000000000032,1527.0000000000007,2246.0000000000146,1761.9999999999968,-1219.9999999999989,1042.0000000000016,-436.9999999999985,624.9999999999977,,5581.000000000007
2016.06.21,64.0000000000085,1977.0000000000066,-872.0000000000061,-563.999999999993,-800.0000000000007,-887.9999999999999,2170.0000000000055,-542.9999999999824,-271.0000000000008,290.00000000000136,1583.0000000000011,2255.000000000007,1734.9999999999977,-1141.9999999999986,1097.999999999999,-391.9999999999924,584.9999999999911,,6285.000000000045
2016.06.21,-298.9999999999937,2010.0000000000007,-779.0000000000185,-589.9999999999892,-836.9999999999989,-855.0000000000058,1703.9999999999943,-689.9999999999907,-42.999999999992156,-9.00000000000345,1453.9999999999998,2207.000000000003,2027.000000000001,-1088.0,971.9999999999942,-343.9999999999999,542.9999999999935,,5382.9999999999945
2016.06.21,-202.9999999999976,1915.0,-701.0000000000183,-542.9999999999922,-931.9999999999995,-792.0000000000039,1686.999999999994,-685.0000000000023,103.00000000000864,-6.0000000000060005,1450.0000000000068,2032.0000000000116,1936.0000000000043,-1062.0000000000073,992.0000000000044,-194.99999999998963,550.9999999999903,,5547.000000000003
