date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.11.02,-221.00000000000452,132.99999999998312,-21.00000000000435,-12.999999999991019,-28.999999999990145,-314.99999999999864,-504.9999999999999,-328.00000000000296,-402.9999999999978,-532.9999999999945,73.99999999999629,-988.0000000000333,91.00000000000819,103.99999999999298,-629.9999999999973,956.0000000000013,-9.000000000000341,-349.00000000000375,-356.9999999999962,-483.99999999999557,336.00000000000296,,-3491.0000000000255
2015.11.02,-200.00000000000017,110.99999999999443,-14.000000000002899,45.000000000001705,-51.000000000001044,-289.0000000000059,-484.00000000000665,-356.9999999999993,-354.9999999999942,-480.0000000000027,80.00000000000229,-883.0000000000116,162.00000000000614,112.000000000001,-540.9999999999915,985.999999999998,-48.00000000000182,-268.0000000000007,-307.99999999999716,-434.9999999999965,353.99999999998766,,-2863.0000000000214
2015.11.02,-208.00000000000819,124.99999999999733,1.0000000000065512,15.000000000000568,-48.000000000003595,-270.99999999999903,-469.0000000000083,-323.99999999999807,-351.99999999999676,-466.9999999999952,83.9999999999952,-844.0000000000225,127.00000000000955,85.00000000000173,-507.9999999999973,844.9999999999847,-4.9999999999954525,-286.00000000000136,-295.0000000000008,-415.99999999999415,322.9999999999844,,-2888.0000000000405
2015.11.02,-189.00000000000583,132.99999999998312,1.0000000000065512,15.000000000000568,7.0000000000014495,-258.9999999999981,-409.99999999999926,-274.9999999999915,-323.99999999999096,-412.9999999999967,90.99999999999665,-846.9999999999977,128.00000000001432,48.99999999998794,-466.9999999999952,821.9999999999894,-27.000000000001023,-265.00000000000057,-307.99999999999716,-373.00000000000114,278.00000000000045,,-2632.999999999994
2015.11.02,-200.00000000000017,161.99999999999548,-18.0000000000069,39.00000000000148,25.999999999992696,-255.00000000000523,-392.00000000000347,-314.9999999999977,-319.99999999999807,-397.0000000000029,85.99999999999719,-839.9999999999964,151.00000000001046,41.000000000002146,-455.99999999998977,668.0000000000019,-60.99999999999284,-258.0000000000098,-312.00000000000114,-363.99999999999767,200.99999999998454,,-2814.000000000016
2015.11.02,-201.00000000000674,117.99999999999588,-25.00000000000835,23.000000000010346,-31.999999999987594,-299.00000000000483,-415.0000000000098,-304.9999999999926,-373.00000000000114,-434.9999999999965,85.99999999999719,-939.0000000000232,64.00000000002137,-5.000000000010552,-493.0000000000101,726.0000000000044,-46.999999999997044,-314.00000000000716,-320.9999999999935,-356.9999999999962,245.99999999999068,,-3298.0000000000255
2015.11.02,-168.00000000000148,58.000000000002494,9.999999999998899,-55.999999999997385,-32.999999999994145,-324.9999999999975,-417.0000000000007,-260.9999999999957,-334.00000000000097,-373.99999999999653,80.00000000000229,-920.9999999999941,-46.999999999997044,-63.000000000013046,-524.9999999999977,709.0000000000041,-24.999999999991473,-386.0000000000099,-366.9999999999951,-383.0,202.9999999999976,,-3624.9999999999773
2015.11.02,-131.99999999999878,12.999999999996348,-15.999999999993797,-56.99999999998795,-8.999999999992347,-324.00000000000205,-404.0000000000044,-144.99999999999602,-332.99999999999443,-353.0000000000033,58.99999999999794,-920.9999999999941,40.99999999999682,22.999999999995246,-601.000000000007,717.9999999999964,5.000000000009663,-382.000000000005,-380.00000000000256,-375.0000000000031,161.99999999999548,,-3410.999999999997
2015.11.02,-194.0000000000053,90.99999999999665,-15.999999999993797,-106.99999999999932,39.999999999995595,-273.9999999999965,-348.9999999999993,-170.99999999999227,-307.0000000000017,-341.0000000000024,68.99999999999685,-884.0000000000181,-68.9999999999884,-95.00000000000064,-554.00000000001,547.999999999993,16.000000000005343,-350.9999999999991,-356.9999999999962,-324.9999999999975,167.9999999999904,,-3462.0000000000223
2015.11.02,-155.00000000000514,49.99999999999449,22.0000000000109,-134.9999999999909,-24.999999999986144,-321.0000000000046,-361.0000000000002,-126.99999999999534,-295.0000000000008,-336.00000000000296,121.99999999999989,-937.00000000001,-223.99999999998954,-232.00000000000998,-422.9999999999956,252.99999999999213,21.000000000000796,-414.0000000000015,-402.00000000000233,-358.0000000000028,35.999999999991594,,-4241.000000000007
2015.11.02,-253.0000000000032,54.99999999998284,-97.9999999999981,-135.99999999999568,42.0000000000087,-340.00000000000693,-280.00000000000244,-200.00000000000284,-417.99999999999613,-281.99999999999335,19.00000000000235,-1018.0000000000077,-209.00000000000318,-204.00000000000418,-743.0000000000048,317.9999999999961,-1.9999999999953388,-465.0000000000034,-496.99999999999187,-247.99999999999267,-62.000000000006494,,-5021.000000000018
2015.11.02,-274.00000000000756,80.99999999999774,-147.00000000000824,-301.00000000000193,133.00000000000534,-385.000000000002,-251.00000000000122,-102.00000000000387,-451.0000000000014,-261.99999999999557,-40.00000000000669,-1192.9999999999995,-153.99999999999636,-279.00000000000705,-814.0000000000036,411.99999999999017,-42.999999999992156,-576.0000000000076,-591.9999999999925,-341.0000000000024,-124.00000000001299,,-5703.00000000005
2015.11.02,-252.0000000000078,-141.99999999999767,-119.00000000000244,-304.9999999999926,239.99999999999577,-321.0000000000046,-218.00000000000708,-64.99999999999773,-422.9999999999956,-246.99999999999721,-41.000000000002146,-762.0000000000182,-185.99999999997863,-246.00000000001288,-682.9999999999892,62.99999999999084,-10.99999999999568,-545.0000000000017,-558.9999999999984,-309.99999999999915,-221.00000000000452,,-5353.000000000016
2015.11.02,-387.99999999999943,-522.0000000000002,-228.00000000000597,-307.9999999999927,263.99999999999756,-285.9999999999974,-134.0000000000008,-185.99999999999284,-439.99999999999596,-241.99999999999778,-302.9999999999977,-480.99999999999807,-175.99999999998772,-245.0000000000063,-781.9999999999939,12.999999999996348,-43.99999999999693,-514.00000000001,-530.9999999999926,-222.99999999999542,-232.00000000000998,,-5987.999999999978
2015.11.02,-355.0000000000053,-348.00000000001495,-268.0000000000016,-295.99999999999227,346.0000000000019,-219.99999999999798,-101.00000000000664,-161.00000000000136,-374.999999999992,-195.9999999999962,-287.9999999999994,-55.000000000005045,2.0000000000095497,-219.99999999999798,-709.0000000000041,147.99999999999258,-111.99999999999477,-430.0000000000068,-512.9999999999968,-237.99999999999378,-175.99999999999838,,-4565.000000000001
2015.11.02,-191.00000000000784,-351.0000000000124,-117.99999999999588,-216.99999999999875,337.99999999999386,-279.00000000000705,-154.0000000000097,-36.99999999999193,-327.99999999999494,-151.9999999999966,-214.00000000000307,-204.00000000000418,-90.00000000000341,-320.00000000000915,-641.0000000000027,207.99999999998596,-119.99999999999034,-448.99999999999807,-578.9999999999961,-300.0000000000003,-180.0000000000024,,-4378.0000000000455
2015.11.02,-170.00000000000347,-300.00000000001137,-136.99999999998712,-241.99999999999022,269.9999999999925,-270.0000000000036,-185.00000000000182,30.000000000001137,-310.9999999999946,-188.9999999999947,-174.00000000000747,-330.00000000003024,-104.99999999998977,-286.00000000000847,-687.9999999999998,209.9999999999991,-112.99999999999955,-471.00000000000364,-544.9999999999955,-314.99999999999864,-151.00000000001222,,-4472.000000000039
2015.11.02,-189.00000000000583,-266.0000000000107,-151.9999999999966,-265.99999999999113,243.99999999999977,-268.99999999999704,-185.00000000000182,9.000000000000341,-329.999999999997,-190.99999999999673,-189.00000000000583,-337.0000000000317,2.0000000000095497,-79.00000000000685,-726.9999999999887,448.000000000004,-15.999999999991132,-474.00000000000375,-530.9999999999926,-297.9999999999983,-73.00000000001194,,-3869.0000000000136
2015.11.02,-189.00000000000583,-240.00000000001796,-175.99999999999838,-262.999999999991,255.00000000000523,-253.99999999999866,-168.00000000000148,14.000000000010004,-300.99999999999574,-163.00000000000205,-182.00000000000438,-315.0000000000208,-76.99999999999818,-160.00000000000458,-683.9999999999957,259.9999999999936,-18.999999999991246,-466.99999999999875,-471.99999999999466,-229.00000000000142,-75.00000000000284,,-3905.000000000014
2015.11.02,-123.00000000000644,-297.9999999999983,-58.000000000002494,-241.99999999999022,239.99999999999577,-233.00000000000543,-162.0000000000066,69.00000000000261,-242.99999999999324,-114.99999999999844,-100.00000000000009,-270.99999999999903,-204.99999999998408,-296.0000000000074,-499.9999999999893,149.9999999999835,-57.00000000000216,-435.0000000000023,-470.9999999999992,-217.99999999999596,-100.99999999999554,,-3668.999999999994
2015.11.02,-157.00000000000713,-274.00000000001864,24.000000000001798,-214.9999999999892,212.00000000001216,-277.000000000005,-153.00000000000313,-24.999999999991473,-291.99999999999227,-124.00000000000189,-82.99999999999974,-330.00000000003024,-186.9999999999834,-382.0000000000157,-432.0000000000102,78.00000000000028,-96.00000000000364,-433.00000000000693,-564.9999999999933,-254.99999999999412,-134.99999999999625,,-4101.000000000027
2015.11.02,-101.00000000000664,-273.0000000000121,63.000000000013046,-161.00000000000136,248.00000000000378,-299.00000000000483,-208.00000000000819,22.999999999996135,-280.9999999999979,-132.99999999999423,-36.999999999998145,-398.9999999999938,-320.99999999999795,-638.0000000000052,-435.9999999999919,21.999999999988695,-141.9999999999959,-433.9999999999975,-612.0000000000015,-361.0000000000002,-123.00000000000644,,-4603.000000000012
2015.11.02,-100.00000000000009,-283.000000000011,104.99999999999955,-188.99999999999295,208.99999999999253,-282.99999999999994,-226.99999999999943,48.00000000000182,-243.99999999999977,-131.99999999999878,4.999999999999449,-458.00000000002507,-302.99999999999727,-476.0000000000098,-299.00000000000483,55.99999999998939,-61.99999999999761,-418.99999999999693,-485.99999999999756,-295.0000000000008,-34.000000000000696,,-3867.0000000000505
2015.11.02,-107.00000000000153,-189.00000000001694,49.99999999999449,-208.99999999998897,126.0000000000039,-300.0000000000003,-258.0000000000027,49.99999999999716,-288.9999999999948,-207.99999999999707,-40.00000000000669,-529.0000000000017,-227.99999999998022,-468.00000000000176,-513.0000000000078,143.99999999998857,-106.99999999999932,-465.0000000000034,-498.9999999999939,-339.99999999999585,-2.0000000000131024,,-4381.000000000022
2015.11.02,-78.00000000000028,-248.00000000000378,19.999999999997797,-271.0000000000008,21.00000000000435,-348.00000000000387,-346.0000000000019,96.00000000000364,-287.9999999999994,-226.00000000000398,-53.999999999998494,-600.0000000000227,-298.0000000000018,-301.0000000000179,-591.9999999999925,307.99999999999716,22.00000000000557,-534.000000000006,-478.0000000000006,-351.99999999999676,8.999999999992347,,-4538.000000000048
2015.11.02,-80.00000000000229,-100.0000000000112,25.999999999992696,-290.9999999999968,137.00000000000932,-300.0000000000003,-267.00000000000614,153.99999999999636,-207.00000000000162,-154.99999999999403,29.999999999996696,-988.0000000000333,-310.9999999999786,-306.00000000000625,-479.0000000000072,197.99999999998707,34.99999999999659,-528.9999999999964,-481.9999999999935,-302.9999999999977,21.999999999988695,,-4196.000000000058
2015.11.02,-26.999999999999247,65.99999999998829,-45.000000000006146,-393.0000000000007,107.00000000001265,-343.00000000000443,-287.0000000000039,317.99999999999784,-239.0000000000003,-119.00000000000244,51.000000000001044,-1055.9999999999902,-320.99999999999795,-197.00000000000273,-604.0000000000045,231.99999999998778,102.00000000000387,-591.9999999999987,-505.99999999999534,-308.9999999999926,-128.000000000017,,-4290.000000000025
2015.11.02,-28.000000000005798,81.9999999999821,-75.00000000000284,-347.999999999999,147.00000000000824,-273.9999999999965,-153.00000000000313,290.9999999999968,-202.9999999999976,-26.000000000003798,26.999999999999247,-836.0000000000146,-231.99999999999932,-141.00000000001333,-577.9999999999897,133.99999999998968,112.00000000000898,-540.0000000000063,-451.9999999999969,-146.99999999999713,-189.00000000001694,,-3429.0000000000578
2015.11.02,-152.00000000000767,110.99999999999443,-106.00000000000608,-376.99999999999534,184.00000000000637,-253.99999999999866,-84.0000000000063,183.9999999999975,-254.99999999999412,-24.000000000001798,46.00000000000159,-858.0000000000255,-225.9999999999991,-165.00000000001512,-541.9999999999981,75.00000000000284,72.00000000000273,-531.9999999999965,-478.0000000000006,-112.000000000001,-215.00000000000963,,-3708.0000000000496
2015.11.02,-145.00000000000622,188.9999999999947,-116.00000000000499,-347.999999999999,248.00000000000378,-246.99999999999721,-73.00000000000084,171.00000000000648,-273.000000000001,-41.9999999999976,41.9999999999976,-899.9999999999897,-203.00000000000296,-170.00000000000347,-611.9999999999903,97.9999999999981,61.99999999999761,-512.0000000000005,-496.99999999999187,-117.00000000000044,-224.000000000002,,-3668.9999999999895
2015.11.02,-117.00000000000044,225.99999999999287,-82.99999999998863,-338.99999999999864,290.9999999999968,-243.99999999999977,-57.00000000000705,179.00000000000205,-239.0000000000003,-20.999999999993246,75.9999999999983,-916.0000000000057,-216.99999999998454,-310.0000000000103,-536.0000000000032,11.00000000000545,-9.000000000000341,-489.0000000000043,-539.999999999996,-151.9999999999966,-239.00000000001143,,-3725.000000000005
2015.11.02,-59.000000000009045,234.99999999998522,-59.99999999999339,-323.99999999999807,299.00000000000483,-251.99999999999667,-48.000000000003595,231.00000000000875,-210.99999999999451,40.00000000000669,98.99999999999353,-913.9999999999926,-227.99999999998022,-283.000000000011,-523.0000000000068,-39.999999999995595,12.000000000000455,-499.00000000000944,-508.9999999999928,-122.99999999999534,-252.0000000000078,,-3408.9999999999873
2015.11.02,-135.00000000000733,275.9999999999874,-113.99999999999189,-357.9999999999899,280.9999999999979,-226.00000000000398,-1.0000000000065512,185.00000000000227,-220.99999999999343,36.999999999998145,102.99999999999754,-929.000000000002,-191.99999999997885,-179.00000000001802,-496.99999999999187,-160.00000000000458,64.00000000000716,-489.0000000000043,-463.9999999999977,-34.99999999999615,-348.9999999999993,,-3402.9999999999955
2015.11.02,-177.00000000000495,298.9999999999826,-165.9999999999995,-388.9999999999958,270.99999999999903,-228.00000000000597,4.999999999999449,164.00000000000148,-274.9999999999919,4.999999999999449,61.999999999995396,-987.0000000000267,-201.99999999999818,-113.00000000000753,-611.000000000006,-62.000000000006494,82.00000000000784,-514.00000000001,-451.9999999999969,-21.999999999999797,-309.0000000000037,,-3619.000000000068
2015.11.02,-209.9999999999991,291.9999999999812,-204.99999999998852,-421.99999999999704,276.9999999999939,-234.00000000000088,-3.0000000000085514,134.00000000000034,-300.0000000000003,-27.999999999994696,46.00000000000159,-984.000000000007,-133.99999999998613,-55.000000000005045,-696.999999999992,122.99999999998423,103.9999999999992,-552.9999999999973,-471.99999999999466,-43.999999999999595,-279.00000000000705,,-3644.0000000000173
2015.11.02,-187.9999999999993,285.99999999998624,-195.9999999999962,-420.99999999999227,272.00000000000557,-285.00000000000193,-37.00000000000925,173.00000000000182,-329.00000000000153,-39.00000000000014,41.9999999999976,-1143.0000000000273,-159.9999999999966,-65.00000000000395,-737.0000000000099,102.99999999998644,109.00000000000887,-605.000000000004,-531.9999999999991,-86.99999999999264,-326.0000000000041,,-4165.000000000052
2015.11.02,-175.00000000000293,289.9999999999903,-163.9999999999864,-376.99999999999534,275.000000000003,-302.0000000000023,-13.00000000000745,149.0000000000009,-358.9999999999982,-4.999999999999449,53.999999999998494,-1204.9999999999893,-151.9999999999868,-96.00000000000719,-815.9999999999945,21.999999999988695,84.00000000000318,-608.0000000000041,-554.9999999999944,-60.99999999999994,-426.9999999999996,,-4440.999999999984
2015.11.02,-186.00000000000838,278.9999999999848,-156.00000000000057,-414.0000000000015,222.99999999999542,-346.9999999999973,-91.00000000000774,121.99999999999989,-398.9999999999938,-107.00000000000153,43.999999999999595,-1306.0000000000293,-158.99999999999181,-17.000000000000348,-895.0000000000014,150.99999999999002,115.99999999999966,-682.0000000000022,-608.9999999999928,-130.99999999999224,-426.9999999999996,,-4991.000000000052
2015.11.03,-139.00000000000023,279.99999999999136,-200.00000000000017,-397.99999999999613,232.00000000000998,-331.0000000000035,-97.00000000000264,168.00000000000637,-340.9999999999913,-54.999999999993946,26.999999999999247,-1322.000000000001,-149.0000000000009,-9.999999999998899,-895.0000000000014,287.9999999999994,120.00000000000455,-656.9999999999965,-578.0000000000007,-129.9999999999968,-302.0000000000023,,-4488.9999999999745
2015.11.03,-195.00000000000074,292.9999999999877,-151.9999999999966,-384.00000000000034,246.00000000001288,-311.00000000000574,-106.00000000000608,90.00000000000341,-363.99999999999767,-97.9999999999981,56.99999999999594,-1192.9999999999995,-141.9999999999959,-29.00000000001235,-824.0000000000025,232.99999999999432,85.99999999999852,-631.0000000000002,-553.999999999999,-147.99999999999258,-273.0000000000121,,-4399.000000000026
2015.11.03,-203.00000000000873,254.999999999983,-146.00000000000168,-369.99999999999034,224.000000000002,-367.0000000000062,-152.00000000000767,96.00000000000364,-439.0000000000005,-165.00000000000404,46.999999999997044,-1326.9999999999893,-114.99999999998067,-23.00000000001745,-916.0000000000057,371.99999999999454,97.00000000000841,-677.0000000000067,-610.9999999999949,-186.99999999999272,-268.0000000000016,,-4875.00000000002
2015.11.03,-187.9999999999993,231.99999999998778,-136.00000000000279,-409.9999999999966,232.00000000000998,-509.00000000000387,-272.00000000000557,147.00000000000557,-553.999999999999,-283.99999999999534,43.999999999999595,-1690.0000000000136,-169.9999999999875,-42.0000000000087,-1167.0000000000068,438.9999999999894,121.99999999999989,-862.9999999999995,-785.0000000000024,-346.0000000000019,-304.00000000001535,,-6504.000000000047
2015.11.03,-189.00000000000583,207.99999999998596,-136.00000000000279,-456.99999999999363,229.99999999999687,-451.9999999999969,-239.0000000000003,174.99999999999716,-498.9999999999939,-248.00000000000378,36.0000000000027,-1506.0000000000073,-233.0000000000041,-18.0000000000069,-1066.9999999999957,546.000000000002,174.0000000000066,-840.0000000000034,-712.9999999999969,-302.0000000000023,-296.0000000000074,,-5826.000000000031
2015.11.03,-192.99999999999872,210.99999999998343,-174.00000000000747,-457.9999999999984,191.00000000000784,-507.9999999999973,-336.00000000000296,197.00000000000273,-578.9999999999961,-331.999999999999,17.000000000000348,-1712.0000000000246,-219.99999999999886,5.999999999994898,-1278.0000000000014,644.9999999999844,189.99999999999773,-918.0000000000064,-771.9999999999949,-422.9999999999956,-249.00000000001032,,-6695.000000000059
2015.11.03,-206.00000000000617,176.99999999998272,-200.00000000000017,-439.9999999999977,120.00000000000898,-567.0000000000064,-439.0000000000005,133.00000000000978,-625.9999999999932,-442.9999999999934,7.0000000000014495,-1835.0000000000312,-138.99999999998158,122.99999999998423,-1401.0000000000077,849.9999999999952,216.99999999999875,-954.9999999999983,-810.9999999999951,-497.99999999999847,-300.00000000001137,,-7233.00000000004
2015.11.03,-182.99999999999983,200.00000000000017,-175.99999999999838,-384.00000000000034,113.00000000000753,-578.0000000000007,-379.0000000000071,132.000000000005,-629.9999999999973,-378.00000000000057,7.0000000000014495,-1862.9999999999925,-110.99999999999,160.99999999998892,-1408.9999999999936,946.9999999999867,216.00000000000819,-927.9999999999973,-791.9999999999927,-403.99999999999324,-212.99999999999653,,-6651.999999999963
2015.11.03,-182.00000000000438,234.00000000000088,-163.9999999999864,-379.99999999999545,129.00000000000134,-555.0000000000055,-394.00000000000546,97.00000000000841,-609.9999999999994,-393.9999999999944,27.999999999994696,-1841.000000000026,-112.99999999999955,124.99999999999733,-1320.00000000001,922.0000000000006,176.00000000000193,-898.0000000000103,-776.9999999999943,-436.9999999999985,-238.0000000000049,,-6592.000000000028
2015.11.03,-200.00000000000017,227.99999999998377,-157.99999999999147,-343.9999999999941,131.99999999999878,-560.0000000000049,-440.00000000000705,91.00000000000819,-634.0000000000013,-439.99999999999596,29.000000000001247,-1869.0000000000318,-85.99999999998431,115.99999999998278,-1360.0000000000057,895.0000000000014,179.00000000000205,-905.0000000000011,-802.9999999999982,-495.000000000001,-269.00000000000813,,-6893.000000000046
2015.11.03,-211.00000000000563,220.99999999998232,-150.00000000000568,-348.99999999998954,120.99999999999334,-624.0000000000023,-365.99999999999966,81.00000000000307,-690.0000000000017,-364.9999999999931,27.999999999994696,-2645.0000000000086,-90.00000000000341,90.99999999999665,-1486.0000000000095,784.9999999999912,147.99999999999613,-971.0000000000036,-856.9999999999967,-407.0000000000018,-324.0000000000132,,-8060.000000000076
2015.11.03,-209.9999999999991,170.99999999998784,-157.00000000000713,-361.99999999999477,96.00000000000719,-890.9999999999974,-398.00000000000944,46.999999999997044,-922.999999999996,-378.999999999996,19.999999999997797,-3835.0000000000327,-98.99999999998954,56.99999999999594,-2012.9999999999982,428.9999999999905,141.9999999999959,-1287.9999999999968,-1173.9999999999973,-381.99999999999346,-991.0000000000085,,-12140.000000000042
2015.11.03,-161.00000000000003,186.99999999998164,-121.99999999999989,-311.9999999999976,117.99999999999588,-975.9999999999991,-202.0000000000022,66.0000000000025,-1008.9999999999932,-195.9999999999962,31.999999999998696,-3024.0000000000045,-94.99999999999886,86.99999999999264,-2173.0000000000027,151.9999999999966,125.0,-1347.999999999999,-1317.0000000000016,-173.9999999999964,-1158.9999999999989,,-11501.000000000022
2015.11.03,-178.00000000000037,174.99999999999181,-114.99999999999844,-287.9999999999967,100.99999999999554,-931.0000000000041,-193.00000000000983,55.00000000000682,-963.9999999999982,-202.0000000000022,39.00000000000014,-2899.9999999999914,-69.99999999999318,102.99999999998644,-2058.000000000004,197.99999999998707,156.0000000000059,-1301.0000000000018,-1246.0000000000027,-166.99999999999494,-1166.0000000000005,,-10952.000000000024
2015.11.03,-169.00000000000804,190.00000000000128,-113.00000000000753,-298.0000000000018,106.00000000000608,-899.0000000000053,-119.00000000000244,73.99999999999807,-934.9999999999969,-119.00000000000244,34.000000000000696,-2805.9999999999973,-92.99999999998931,95.00000000000064,-2001.9999999999927,292.00000000000335,162.00000000000614,-1266.0000000000055,-1207.999999999998,-68.99999999999685,-1080.0000000000143,,-10223.0
2015.11.03,-174.00000000000747,180.99999999998673,-93.99999999999409,-309.99999999998806,109.00000000000354,-870.0000000000041,-125.00000000000844,87.0000000000033,-912.0000000000017,-127.99999999999478,41.9999999999976,-2703.9999999999955,-109.99999999998522,69.9999999999923,-1926.9999999999898,197.00000000000273,162.9999999999967,-1243.000000000009,-1178.9999999999968,-80.00000000000229,-1079.0000000000077,,-10086.000000000002
2015.11.03,-176.0000000000095,182.99999999999983,-99.99999999998899,-298.9999999999924,141.99999999999767,-841.9999999999983,-114.00000000000298,52.00000000000671,-893.9999999999948,-119.99999999999788,46.00000000000159,-2640.00000000002,-99.99999999999432,58.000000000002494,-1882.9999999999902,197.00000000000273,135.00000000000512,-1207.0000000000077,-1161.000000000001,-85.99999999999719,-1073.9999999999973,,-9882.999999999975
2015.11.03,-167.00000000000603,130.99999999999224,-92.99999999998754,-286.00000000000136,130.0000000000079,-944.0000000000003,-165.00000000000404,63.00000000000239,-918.999999999992,-110.99999999999443,47.9999999999925,-2846.9999999999995,-161.99999999997772,-50.0000000000167,-1984.9999999999923,266.999999999995,112.99999999999955,-1301.0000000000018,-1285.0000000000027,-141.00000000000225,-1094.0000000000173,,-10798.000000000007
2015.11.03,-62.000000000006494,27.999999999983594,-28.999999999990145,-246.9999999999999,110.99999999999443,-1043.000000000005,-162.0000000000066,159.9999999999966,-1005.0000000000003,-92.99999999999864,39.999999999995595,-3090.999999999999,-149.99999999997726,-74.0000000000185,-2181.999999999995,-175.99999999999838,85.00000000000796,-1409.9999999999966,-1403.999999999994,-134.99999999999625,-1408.0000000000093,,-12247.000000000015
2015.11.03,-54.00000000000959,1.999999999990898,-73.99999999999629,-262.999999999991,175.99999999999838,-933.000000000006,-21.999999999999797,174.0000000000066,-871.999999999995,70.99999999999883,-19.00000000000235,-2827.000000000002,-137.00000000000045,-131.99999999999878,-1987.9999999999898,-188.9999999999947,49.000000000006594,-1287.0000000000061,-1301.999999999992,-4.999999999999449,-1414.000000000004,,-11045.999999999987
