date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.11.02,-176.0000000000095,173.00000000000094,22.999999999995246,43.00000000000637,32.999999999994145,-243.99999999999977,-380.00000000000256,-263.9999999999958,-309.99999999999915,-387.000000000004,109.99999999999899,-808.0000000000088,153.00000000002,70.99999999999883,-435.9999999999919,854.9999999999835,-12.000000000000455,-246.00000000000932,-292.9999999999988,-347.9999999999928,306.9999999999906,,-2136.000000000024
2015.11.02,-191.00000000000784,174.99999999999181,-11.00000000000545,54.000000000002046,63.000000000013046,-212.00000000000108,-321.0000000000046,-290.9999999999968,-288.9999999999948,-337.99999999999386,88.99999999999464,-701.0000000000183,206.00000000001728,81.9999999999821,-414.00000000000324,767.9999999999909,-40.99999999999682,-201.00000000000762,-270.99999999999903,-286.99999999999284,266.999999999995,,-1864.000000000036
2015.11.02,-133.00000000000534,124.99999999999733,62.000000000006494,53.00000000001148,11.00000000000545,-263.0000000000021,-360.0000000000048,-221.9999999999942,-296.9999999999917,-336.9999999999984,112.99999999999643,-791.0000000000306,118.00000000002342,37.99999999998249,-419.9999999999982,747.9999999999931,-7.999999999995566,-262.00000000000045,-302.9999999999977,-314.0000000000032,249.99999999999466,,-2192.0000000000114
2015.11.02,-85.00000000000173,106.99999999999044,73.00000000001194,-6.000000000000227,2.999999999997449,-299.00000000000483,-371.00000000001023,-96.00000000000364,-295.99999999999625,-315.9999999999941,110.99999999999443,-883.0000000000116,34.99999999999659,35.999999999991594,-486.999999999993,766.0,45.000000000001705,-352.00000000000387,-346.9999999999973,-319.99999999999807,215.99999999999397,,-2466.000000000037
2015.11.02,-126.0000000000039,151.9999999999966,-9.999999999998899,-51.00000000000193,63.99999999999739,-270.99999999999903,-321.0000000000046,-105.99999999999454,-300.0000000000003,-295.99999999999625,78.00000000000028,-859.000000000032,80.0000000000125,75.99999999998718,-541.9999999999981,760.9999999999894,37.9999999999967,-346.00000000000364,-352.9999999999922,-295.99999999999625,173.00000000000094,,-2455.0000000000405
2015.11.02,-109.99999999999899,146.99999999998602,93.99999999999409,-67.99999999999784,79.00000000000685,-214.99999999999852,-328.0000000000061,-69.99999999999318,-231.99999999999886,-292.00000000000335,143.9999999999997,-683.9999999999957,-51.9999999999925,-76.0000000000094,-266.0000000000107,619.9999999999983,37.9999999999967,-287.9999999999967,-288.9999999999948,-312.9999999999966,272.99999999998994,,-1888.0000000000214
2015.11.02,-48.99999999999905,54.99999999998284,181.9999999999933,-62.99999999998818,42.0000000000087,-314.0000000000032,-281.00000000000904,-0.999999999990564,-283.99999999999534,-200.99999999999562,158.99999999999804,-849.0000000000109,-152.9999999999916,-150.00000000000568,-367.0000000000062,380.9999999999869,58.9999999999975,-403.0000000000058,-391.9999999999924,-224.9999999999974,53.999999999998494,,-2800.000000000025
2015.11.02,-170.00000000000347,146.99999999998602,-59.99999999999339,-132.99999999999557,158.99999999999804,-311.00000000000574,-218.00000000000708,-90.00000000000341,-371.99999999999454,-226.00000000000398,48.99999999999905,-973.0000000000239,52.99999999999727,30.999999999981043,-693.9999999999947,590.0000000000016,34.000000000006025,-454.00000000000773,-474.9999999999921,-225.99999999999287,-43.00000000001525,,-3382.000000000065
2015.11.02,-248.99999999999923,81.9999999999821,-113.00000000000753,-286.00000000000136,310.0000000000103,-267.00000000000614,-182.00000000000438,-21.000000000000796,-383.0,-239.0000000000003,-17.000000000000348,-743.9999999999891,-50.99999999998772,-58.000000000002494,-676.9999999999943,587.9999999999885,43.99999999999693,-505.00000000000966,-524.0000000000023,-281.99999999999335,-35.00000000000725,,-3609.0000000000277
2015.11.02,-223.00000000000654,-89.00000000000574,29.00000000001235,-226.99999999998965,303.9999999999932,-246.99999999999721,-63.00000000000195,-45.99999999999227,-343.9999999999999,-104.00000000000409,-11.00000000000545,-480.99999999999807,-149.99999999997726,-241.00000000000233,-436.9999999999985,76.99999999999375,4.0000000000048885,-442.0000000000073,-493.99999999999443,-117.99999999999588,-199.00000000001583,,-3501.9999999999886
2015.11.02,-314.99999999999864,-277.00000000001614,-225.99999999999287,-280.00000000000114,424.00000000000216,-157.00000000000713,0.0,-108.99999999999466,-322.00000000000006,-97.00000000000264,-258.0000000000027,95.00000000000064,98.00000000001319,-39.00000000001125,-588.0000000000107,317.9999999999961,-39.99999999999204,-370.00000000000455,-456.00000000000085,-112.99999999999643,-143.00000000000423,,-2855.0000000000236
2015.11.02,-141.00000000000225,-336.00000000000296,-93.99999999999409,-198.99999999999807,432.0000000000102,-182.00000000000438,-82.00000000000429,33.00000000000125,-222.99999999999542,-73.99999999999629,-197.00000000000273,90.99999999997443,26.00000000001046,-219.99999999999798,-469.0000000000083,312.9999999999855,-111.0000000000042,-344.99999999999886,-500.9999999999959,-234.99999999999633,-67.00000000001705,,-2581.0000000000373
2015.11.02,-40.00000000000669,-270.99999999999903,-8.999999999992347,-177.99999999999727,388.9999999999949,-234.99999999999633,-136.00000000000279,133.00000000000978,-204.99999999999963,-53.00000000000304,-113.00000000000753,-161.99999999999548,-49.99999999998295,-280.9999999999979,-466.9999999999952,312.00000000000114,-94.99999999999886,-393.0000000000007,-541.0000000000026,-269.9999999999925,-62.000000000006494,,-2726.999999999972
2015.11.02,-156.00000000000057,-200.00000000000017,-117.99999999999588,-237.99999999999955,330.0000000000081,-257.0000000000072,-182.99999999999983,52.00000000000671,-307.99999999999716,-180.0000000000024,-155.00000000000514,-316.99999999998954,13.00000000000523,-74.0000000000185,-656.9999999999965,588.9999999999951,-6.000000000000227,-462.0000000000033,-525.9999999999932,-292.9999999999988,-19.00000000001345,,-3165.0000000000064
2015.11.02,-177.00000000000495,-191.00000000000784,-139.00000000000023,-256.9999999999908,276.00000000000955,-209.9999999999991,-113.00000000000753,46.999999999997044,-275.99999999999847,-124.99999999999733,-161.00000000000003,-188.9999999999947,22.999999999996135,14.999999999987246,-590.0000000000016,456.9999999999963,45.000000000001705,-418.00000000000637,-426.9999999999996,-170.99999999999892,-59.000000000009045,,-2640.0000000000286
2015.11.02,-113.00000000000753,-160.00000000000458,-55.000000000005045,-222.99999999999898,313.00000000000773,-180.0000000000024,-108.00000000000809,87.0000000000033,-202.9999999999976,-71.99999999999429,-92.99999999999864,-146.00000000002387,-48.00000000000182,-139.00000000000023,-411.0000000000058,302.9999999999866,-6.000000000000227,-359.99999999999943,-412.9999999999967,-178.00000000000037,-32.0000000000098,,-2237.000000000058
2015.11.02,-82.99999999999974,-255.00000000000523,78.00000000000028,-191.99999999999307,259.9999999999936,-212.00000000000108,-134.0000000000008,91.99999999999875,-208.99999999999253,-78.99999999999574,-53.00000000000304,-105.00000000002174,-171.99999999999704,-257.0000000000183,-287.9999999999994,177.00000000000495,5.000000000009663,-374.00000000000944,-413.99999999999216,-178.00000000000037,-32.0000000000098,,-2425.0000000000327
2015.11.02,-58.000000000002494,-228.00000000000597,90.99999999999665,-156.99999999999648,331.999999999999,-270.99999999999903,-130.0000000000079,88.00000000000807,-248.99999999999923,-63.00000000000195,-29.000000000001247,-324.9999999999975,-149.0000000000009,-354.0000000000099,-398.9999999999938,153.9999999999875,-70.99999999999795,-421.0000000000065,-544.9999999999955,-227.99999999999488,-121.99999999999989,,-3134.0000000000205
2015.11.02,21.999999999999797,-218.00000000000708,235.99999999999176,-121.99999999999989,248.00000000000378,-253.0000000000032,-208.00000000000819,152.00000000000102,-175.99999999999838,-80.99999999999774,68.99999999999685,-270.99999999999903,-286.00000000000136,-451.0000000000014,-147.99999999999258,124.99999999999733,-37.9999999999967,-373.00000000000466,-459.99999999999375,-269.9999999999925,24.999999999986144,,-2478.000000000019
2015.11.02,-78.00000000000028,-70.99999999999883,124.99999999999733,-147.99999999999613,293.0000000000099,-214.99999999999852,-172.00000000000549,51.00000000000193,-210.99999999999451,-112.99999999999643,64.99999999999284,-369.0000000000193,-179.9999999999784,-354.0000000000099,-228.00000000000597,208.99999999999253,-48.99999999999238,-347.0000000000084,-442.9999999999934,-261.0000000000001,14.000000000002899,,-2482.000000000001
2015.11.02,-11.00000000000545,-181.00000000000892,52.000000000007596,-162.9999999999967,126.0000000000039,-290.9999999999968,-230.000000000008,136.0000000000099,-239.0000000000003,-107.99999999999699,-36.0000000000027,-475.0000000000032,-110.99999999999,-73.00000000001194,-506.9999999999908,483.99999999999557,76.00000000000762,-451.9999999999982,-424.9999999999976,-224.000000000002,17.000000000000348,,-2634.9999999999845
2015.11.02,13.999999999991797,-89.00000000000574,112.000000000001,-266.9999999999959,261.0000000000001,-221.00000000000452,-212.00000000000108,292.0000000000016,-151.00000000000114,-95.99999999999609,46.00000000000159,-368.00000000001273,-295.99999999999227,-301.0000000000179,-262.00000000000665,322.00000000000006,64.99999999999773,-441.0000000000025,-429.0000000000016,-282.99999999999994,82.00000000000429,,-2222.00000000004
2015.11.02,145.9999999999906,180.0000000000024,85.00000000000173,-262.999999999991,192.99999999999872,-295.0000000000008,-257.0000000000072,447.00000000000273,-129.00000000000134,-44.99999999999504,153.99999999999858,-961.9999999999961,-258.99999999998613,-191.00000000000784,-458.00000000000284,456.9999999999963,108.00000000000409,-525.0000000000057,-475.99999999999864,-295.0000000000008,38.0000000000047,,-2346.9999999999936
2015.11.02,-4.000000000004,167.9999999999904,-29.999999999996696,-338.99999999999864,232.00000000000998,-229.00000000000142,-93.00000000000975,338.99999999999864,-171.99999999999437,12.000000000000899,75.00000000000284,-750.9999999999906,-203.00000000000296,-80.00000000001339,-480.99999999999807,235.99999999999176,138.9999999999958,-500.0,-417.99999999999613,-112.000000000001,-124.00000000001299,,-2335.0000000000296
2015.11.02,-26.000000000003798,190.99999999998562,-26.999999999999247,-316.99999999999307,239.00000000001143,-241.00000000000233,-80.00000000000229,290.9999999999968,-195.9999999999962,11.00000000000545,85.99999999999719,-816.0000000000167,-183.9999999999975,-92.00000000000318,-500.9999999999959,204.00000000000418,118.00000000000921,-499.00000000000944,-436.9999999999985,-97.9999999999981,-153.00000000000313,,-2527.00000000001
2015.11.02,-116.00000000000499,201.99999999999108,-45.99999999999049,-345.9999999999894,297.9999999999983,-229.99999999999687,-52.000000000007596,209.00000000000318,-251.00000000000122,-24.000000000001798,80.99999999999774,-801.0000000000073,-191.99999999997885,-134.00000000001188,-499.9999999999893,167.9999999999904,97.99999999999898,-507.000000000005,-464.9999999999932,-102.99999999999754,-180.0000000000024,,-2890.999999999998
2015.11.02,-97.00000000000264,234.00000000000088,-60.99999999999994,-330.99999999998886,292.00000000000335,-217.0000000000005,-57.00000000000705,216.99999999999875,-225.99999999999287,-14.999999999998348,83.9999999999952,-808.0000000000088,-159.9999999999966,-106.00000000000608,-497.99999999999847,208.99999999999253,91.99999999999875,-478.9999999999992,-446.00000000000193,-110.99999999999443,-150.00000000000568,,-2634.000000000012
2015.11.02,-20.0000000000089,247.99999999998158,25.999999999992696,-286.00000000000136,336.00000000000296,-236.00000000000287,-42.0000000000087,266.9999999999959,-187.9999999999993,60.00000000000449,146.00000000000168,-886.0000000000312,-215.0000000000034,-270.00000000001467,-418.9999999999916,21.999999999988695,25.99999999999625,-472.0000000000084,-503.99999999999335,-107.00000000000153,-209.00000000001472,,-2723.0000000001155
2015.11.02,-30.000000000007798,287.9999999999994,-31.999999999987594,-323.99999999999807,314.99999999999864,-206.00000000000617,14.999999999998348,289.0000000000015,-168.00000000000148,100.00000000000009,126.99999999999933,-850.0000000000174,-182.99999999999272,-173.00000000000094,-432.0000000000102,-18.0000000000069,67.99999999999784,-462.0000000000033,-446.9999999999974,-26.999999999999247,-243.99999999999977,,-2394.0000000000337
2015.11.02,-98.0000000000092,334.9999999999964,-87.99999999999919,-330.99999999998886,297.0000000000139,-190.00000000000128,59.99999999999339,213.00000000000807,-200.00000000000017,100.00000000000009,114.99999999999844,-866.9999999999956,-123.99999999999523,-80.00000000001339,-472.00000000000574,-48.000000000003595,90.00000000000341,-448.0000000000075,-412.00000000000125,46.00000000000159,-296.0000000000074,,-2398.0000000000127
2015.11.02,-165.00000000000404,333.9999999999899,-153.9999999999875,-375.99999999999056,275.000000000003,-201.00000000000674,18.999999999991246,177.99999999999727,-258.9999999999981,17.000000000000348,70.99999999999883,-904.0000000000159,-94.99999999999886,32.999999999994145,-592.9999999999991,149.9999999999835,135.00000000000512,-493.0000000000092,-412.00000000000125,11.00000000000545,-252.0000000000078,,-2681.0000000000505
2015.11.02,-173.00000000000094,329.00000000000153,-182.99999999999983,-406.9999999999965,313.00000000000773,-226.00000000000398,8.999999999992347,198.99999999999807,-288.9999999999948,-0.999999999995449,47.9999999999925,-967.9999999999911,-94.99999999999886,30.999999999981043,-689.9999999999907,221.00000000000452,132.99999999999557,-543.0000000000064,-471.99999999999466,-26.999999999999247,-267.0000000000172,,-3058.0000000000164
2015.11.02,-135.00000000000733,289.9999999999903,-99.99999999998899,-367.999999999995,290.9999999999968,-268.99999999999704,6.999999999990347,204.9999999999983,-300.99999999999574,23.00000000000635,83.9999999999952,-1036.999999999999,-152.9999999999916,-59.000000000009045,-659.0000000000095,103.99999999999298,118.99999999999977,-566.0000000000025,-512.0000000000014,-22.999999999995246,-324.9999999999975,,-3384.00000000002
2015.11.02,-155.00000000000514,327.99999999999494,-151.9999999999966,-356.9999999999993,283.000000000011,-300.0000000000003,18.999999999991246,168.00000000000637,-352.9999999999922,17.000000000000348,65.99999999999939,-1203.0000000000207,-75.9999999999934,24.000000000001798,-815.0000000000101,150.99999999999002,115.99999999999966,-599.0000000000038,-552.9999999999924,-2.000000000002,-398.00000000000944,,-3791.0000000000305
2015.11.02,-172.00000000000549,295.99999999998516,-116.00000000000499,-362.99999999999955,229.99999999999687,-302.0000000000023,-90.0000000000012,132.000000000005,-363.99999999999767,-53.999999999998494,43.999999999999595,-1198.9999999999945,-110.99999999999,30.999999999981043,-787.9999999999887,378.999999999996,140.00000000000057,-615.9999999999997,-534.0000000000011,-109.99999999999899,-216.00000000001617,,-3783.0000000000355
2015.11.03,-106.00000000000608,293.99999999999426,-148.99999999999915,-378.0000000000001,268.0000000000016,-302.9999999999977,-80.00000000000229,179.00000000000205,-310.9999999999946,-44.99999999999504,58.99999999999794,-1176.0000000000214,-100.99999999999909,35.999999999991594,-821.9999999999894,415.99999999999415,138.00000000000523,-621.9999999999999,-544.0,-114.00000000000298,-215.00000000000963,,-3576.000000000031
2015.11.03,-182.99999999999983,304.9999999999997,-133.00000000000534,-355.99999999999454,306.00000000000625,-275.99999999999847,-81.00000000000884,115.99999999999966,-343.9999999999999,-85.99999999999719,68.99999999999685,-1101.0000000000186,-96.99999999997999,-24.000000000001798,-727.9999999999953,371.99999999999454,97.00000000000841,-573.0000000000075,-527.9999999999951,-141.99999999999767,-202.00000000001327,,-3589.0000000000077
2015.11.03,-158.0000000000026,262.999999999991,-133.99999999998968,-360.99999999999,261.0000000000001,-336.00000000000296,-128.00000000000588,153.99999999999636,-388.9999999999949,-120.99999999999334,48.99999999999905,-1214.0000000000039,-105.99999999999454,14.999999999987246,-849.9999999999952,482.999999999989,132.99999999999557,-650.0000000000057,-578.0000000000007,-168.99999999999693,-219.00000000001364,,-4055.0000000000314
2015.11.03,-187.00000000000384,234.99999999998522,-120.99999999999334,-408.9999999999918,239.00000000001143,-419.9999999999982,-201.00000000000674,174.99999999999716,-490.00000000000153,-214.00000000000307,44.99999999999504,-1426.0000000000161,-163.99999999998727,29.999999999996696,-1021.0000000000052,632.9999999999947,182.00000000000216,-787.0000000000061,-673.0000000000014,-253.0000000000032,-236.00000000001398,,-5063.000000000048
2015.11.03,-174.00000000000747,269.9999999999925,-134.99999999999625,-450.9999999999934,259.9999999999936,-397.99999999999835,-194.0000000000053,231.00000000000875,-458.9999999999983,-202.9999999999976,51.99999999999649,-1408.0000000000314,-194.99999999999318,24.999999999986144,-987.9999999999889,638.9999999999895,206.00000000000307,-784.9999999999966,-659.999999999994,-256.0000000000007,-212.99999999999653,,-4836.000000000026
2015.11.03,-190.00000000000128,251.99999999998556,-174.00000000000747,-433.9999999999975,192.99999999999872,-506.0000000000064,-274.00000000000756,198.0000000000075,-578.0000000000007,-293.99999999999426,19.00000000000235,-1706.9999999999918,-132.99999999998136,147.99999999999258,-1272.0000000000064,895.0000000000014,237.99999999999955,-906.0000000000059,-753.9999999999991,-319.0000000000026,-245.0000000000063,,-5843.000000000021
2015.11.03,-168.00000000000148,200.00000000000017,-160.00000000000458,-353.9999999999992,120.99999999999334,-543.0000000000045,-365.0000000000042,147.99999999999613,-595.9999999999966,-365.99999999999966,7.0000000000014495,-1744.0000000000123,-62.99999999998818,212.99999999999653,-1336.0000000000039,1086.9999999999936,228.00000000000864,-895.0000000000102,-747.9999999999931,-390.0000000000015,-153.00000000000313,,-5877.000000000033
2015.11.03,-177.00000000000495,258.99999999998704,-164.99999999999292,-376.99999999999534,160.00000000000458,-473.99999999999665,-309.99999999999915,156.0000000000059,-536.9999999999986,-319.99999999999807,27.999999999994696,-1624.0000000000255,-81.99999999999363,174.99999999999181,-1195.999999999997,967.9999999999911,218.00000000000352,-828.000000000003,-685.0000000000023,-341.0000000000024,-141.00000000001333,,-5293.0000000000455
2015.11.03,-169.00000000000804,253.99999999999866,-134.99999999999625,-315.9999999999883,141.99999999999767,-531.0000000000036,-364.00000000000875,103.9999999999992,-585.9999999999976,-363.99999999999767,43.999999999999595,-1774.9999999999932,-55.999999999983174,152.99999999998093,-1272.0000000000064,1051.9999999999864,185.00000000000227,-850.0000000000085,-747.9999999999931,-398.9999999999938,-137.00000000000932,,-5768.000000000023
2015.11.03,-167.00000000000603,241.00000000000233,-121.99999999999989,-326.9999999999982,161.00000000001114,-553.0000000000035,-357.00000000000733,120.00000000000455,-606.9999999999909,-356.9999999999962,44.99999999999504,-1815.0000000000332,-78.00000000000296,117.99999999999588,-1297.999999999999,1015.9999999999947,179.00000000000205,-886.0000000000099,-790.9999999999973,-407.0000000000018,-181.00000000000892,,-6066.000000000049
2015.11.03,-204.00000000000418,322.00000000000006,-147.99999999999258,-335.9999999999985,178.00000000001148,-424.00000000000216,-206.00000000000617,82.00000000000784,-513.9999999999923,-197.00000000000273,68.00000000000139,-2637.0000000000005,-56.99999999998795,124.99999999999733,-746.0000000000023,868.000000000002,164.00000000000148,-820.999999999998,-698.9999999999941,-141.00000000000225,-285.00000000000193,,-5607.999999999964
2015.11.03,-153.00000000000313,245.99999999999068,-113.99999999999189,-260.9999999999957,120.99999999999334,-828.0000000000065,-136.00000000000279,70.99999999999795,-867.999999999991,-129.00000000000134,54.999999999993946,-2661.0000000000246,-14.999999999986358,147.99999999999258,-1882.9999999999902,468.00000000000176,159.00000000000603,-1171.999999999997,-1122.9999999999961,-85.99999999999719,-944.9999999999958,,-9106.000000000004
2015.11.03,-155.00000000000514,212.99999999999653,-114.99999999999844,-286.00000000000136,120.99999999999334,-890.9999999999974,-194.0000000000053,85.99999999999852,-929.9999999999975,-190.99999999999673,39.00000000000014,-2798.999999999996,-40.99999999999682,149.9999999999835,-2011.9999999999916,607.9999999999864,174.99999999999716,-1265.0000000000005,-1205.999999999996,-163.00000000000205,-940.0000000000075,,-9796.000000000036
2015.11.03,-147.00000000000824,197.99999999998707,-87.99999999999919,-271.99999999999136,107.99999999999699,-899.0000000000053,-119.00000000000244,88.99999999999864,-934.9999999999969,-107.99999999999699,48.99999999999905,-2803.0000000000223,-58.9999999999975,126.99999999998823,-1994.9999999999911,394.00000000000546,174.0000000000066,-1266.0000000000055,-1207.999999999998,-63.99999999999739,-1066.9999999999957,,-9891.000000000027
2015.11.03,-157.00000000000713,194.99999999998963,-87.99999999999919,-295.99999999999227,124.99999999999733,-839.0000000000009,-82.99999999999974,103.9999999999992,-883.9999999999959,-83.9999999999952,47.9999999999925,-2621.0000000000286,-85.99999999998431,108.99999999998133,-1871.0000000000005,305.9999999999841,182.00000000000216,-1210.9999999999986,-1140.999999999992,-26.999999999999247,-1038.0000000000057,,-9357.000000000055
2015.11.03,-170.99999999999892,200.00000000000017,-75.00000000000284,-295.0000000000017,144.0000000000108,-814.9999999999991,-75.00000000000284,96.00000000000364,-867.999999999991,-83.9999999999952,58.99999999999794,-2551.0000000000146,-97.99999999998477,71.99999999998319,-1794.0000000000066,268.0000000000016,162.9999999999967,-1177.9999999999973,-1120.9999999999943,-29.000000000001247,-1009.0000000000155,,-9161.000000000011
2015.11.03,-167.00000000000603,200.00000000000017,-90.99999999999665,-271.0000000000008,156.00000000000057,-821.000000000005,-90.0000000000012,64.00000000000716,-870.9999999999995,-92.99999999999864,48.99999999999905,-2574.999999999994,-52.99999999999727,80.99999999999774,-1835.9999999999932,326.0000000000041,141.00000000000534,-1171.0000000000064,-1140.999999999992,-56.99999999999594,-998.00000000001,,-9217.999999999982
2015.11.03,-60.99999999999994,130.99999999999224,-14.999999999987246,-234.99999999999943,131.00000000001444,-943.000000000005,-161.00000000000003,162.00000000000614,-917.0000000000011,-88.99999999999464,65.99999999999939,-2838.0000000000296,-102.99999999998022,7.0000000000014495,-1984.9999999999923,377.0000000000051,127.00000000000955,-1290.0000000000064,-1281.9999999999943,-131.99999999999878,-1069.0000000000089,,-10118.999999999967
2015.11.03,13.999999999991797,136.99999999998712,-14.999999999987246,-237.99999999999955,184.00000000000637,-931.0000000000041,56.0000000000005,262.00000000000045,-844.9999999999958,173.9999999999964,70.0000000000034,-2801.000000000009,-108.99999999998045,-46.0000000000127,-1956.0000000000023,-148.99999999999915,97.00000000000841,-1275.0000000000057,-1297.999999999999,119.99999999999788,-1392.9999999999998,,-9942.000000000002
2015.11.03,-31.999999999998696,17.999999999984695,-48.000000000003595,-246.9999999999999,205.99999999999508,-829.0000000000019,26.999999999999247,207.00000000000784,-781.9999999999939,117.00000000000044,-4.999999999999449,-2351.9999999999986,-79.99999999998408,-30.0000000000189,-1791.0000000000093,-26.999999999999247,84.00000000000318,-1162.0000000000061,-1185.9999999999982,67.00000000000594,-1200.0000000000011,,-9045.000000000018
