date,GBPUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.04.12,-43.999999999999595,-157.99999999999147,0.0,-7.0000000000014495,0.0,-216.99999999999875,-153.00000000000313,-138.00000000000477,-65.99999999999939,-68.00000000001205,-9.999999999990905,-436.9999999999985,-739.0000000000008,0.0,0.0,0.0,,-2037.000000000001
2021.04.12,-45.99999999999049,-89.00000000000574,-4.999999999999449,31.999999999998696,5.999999999994898,-181.0000000000116,-132.99999999999423,-90.0000000000012,-60.00000000000449,-36.000000000001364,68.00000000001205,-363.0000000000022,-800.0000000000007,219.99999999999886,164.00000000000148,120.00000000000455,,-1193.000000000001
2021.04.12,-2.999999999997449,-83.9999999999952,53.00000000000304,90.0000000000012,15.999999999993797,1.9999999999953388,-60.99999999999994,-74.00000000000739,-17.999999999995797,74.00000000001228,169.00000000001114,-337.99999999999386,-801.9999999999916,343.0000000000035,206.99999999999363,219.99999999999886,,-205.9999999999684
2021.04.12,25.999999999992696,-56.000000000011596,71.99999999999429,98.99999999999353,140.99999999999113,43.99999999999693,100.00000000000009,39.00000000000014,76.99999999999375,187.00000000001182,224.99999999999432,-316.0000000000052,-800.0000000000007,376.0000000000048,246.9999999999999,257.000000000005,,717.9999999999608
2021.04.12,38.0000000000047,-65.00000000000395,85.00000000000173,127.99999999999478,149.9999999999835,85.99999999999852,101.00000000000664,42.999999999993044,90.99999999999665,252.00000000000955,281.0000000000059,-333.9999999999899,-730.9999999999927,409.000000000006,289.99999999999204,316.0000000000025,,1140.000000000009
2021.04.12,55.000000000005045,-65.00000000000395,102.00000000000209,151.9999999999966,158.99999999999804,24.00000000000091,114.00000000000298,87.99999999999919,143.9999999999997,228.999999999985,224.00000000001796,-326.0000000000041,-641.999999999987,390.00000000000057,292.0000000000016,329.00000000000773,,1269.0000000000223
2021.04.12,11.999999999989797,-114.99999999999844,17.999999999995797,79.99999999999119,149.9999999999835,6.999999999990791,72.0000000000054,-13.00000000000745,61.999999999995396,137.00000000000045,186.00000000000705,-370.999999999988,-846.9999999999977,317.99999999999784,158.00000000000125,207.9999999999984,,61.99999999996521
2021.04.12,38.0000000000047,-80.99999999999774,34.99999999999615,85.99999999999719,139.00000000000023,22.999999999996135,79.00000000000685,-3.0000000000085514,61.999999999995396,151.00000000001046,194.00000000001683,-366.999999999984,-842.9999999999937,328.00000000000296,174.99999999999716,213.99999999999864,,230.0000000000387
2021.04.12,-24.000000000001798,-185.99999999999727,-62.000000000006494,8.999999999992347,156.99999999998494,-11.00000000000989,85.00000000000173,-37.00000000000925,41.9999999999976,159.9999999999966,171.0000000000207,-374.999999999992,-905.0000000000002,307.00000000000216,111.99999999999477,170.0000000000017,,-387.00000000002433
2021.04.12,-137.9999999999937,-241.00000000000233,-118.00000000000699,-43.999999999999595,95.00000000000064,-166.00000000001103,36.999999999998145,-104.00000000000409,-17.999999999995797,-183.9999999999975,-66.0000000000025,-398.9999999999938,-970.0000000000042,138.9999999999958,-70.00000000000739,2.0000000000095497,,-2245.0000000000146
