date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.01.25,0.0,-43.999999999999595,0.0,-48.99999999999238,-102.99999999999754,-44.99999999999504,-1.0000000000065512,0.0,-16.0000000000049,-43.999999999999595,-29.999999999996696,-96.99999999999153,-93.99999999999409,-1.0000000000065512,-20.999999999982144,-25.000000000005684,-293.99999999999426,-181.9999999999933,-202.9999999999976,-36.99999999999193,-0.999999999995449,0.0,-83.00000000001084,,-1369.999999999956
2021.01.25,55.99999999998939,-17.999999999984695,4.999999999988347,-44.999999999987494,-98.99999999999353,-43.999999999999595,113.00000000000753,5.999999999994898,-46.999999999997044,-34.99999999999615,10.000000000010001,-78.99999999999574,-87.99999999999386,69.9999999999923,43.00000000001525,-63.99999999999295,-293.99999999999426,-209.9999999999991,-221.00000000000452,-12.999999999991019,-34.99999999999615,-29.000000000001247,-38.0000000000047,,-1055.9999999999343
2021.01.25,98.99999999999353,-92.99999999998754,13.999999999980695,-51.9999999999925,-73.99999999999629,-18.999999999991246,164.00000000000858,27.999999999983594,14.999999999998348,26.999999999999247,71.00000000000995,-81.9999999999932,-139.00000000001,185.99999999999727,66.00000000001049,-39.99999999999204,-235.00000000000742,-161.00000000001114,-192.99999999999872,-4.9999999999954525,5.000000000010552,65.99999999999939,-38.0000000000047,,-389.99999999998863
2021.01.25,110.99999999999443,-116.99999999998934,-5.000000000010552,-31.999999999996476,-30.999999999992145,51.000000000001044,255.00000000000523,34.000000000000696,75.00000000000284,93.99999999999409,139.00000000000023,-41.9999999999976,-145.00000000001023,300.99999999999574,68.00000000000139,-21.000000000000796,-217.0000000000005,-107.99999999999699,-53.00000000001415,56.000000000011596,138.00000000000477,171.99999999999437,-41.000000000002146,,681.9999999999953
2021.01.25,114.99999999999844,-85.99999999998609,-20.000000000020002,-19.99999999999602,-31.999999999998696,25.00000000000835,242.99999999999324,70.99999999999883,77.00000000000485,92.00000000000318,133.00000000000534,-78.99999999999574,-117.999999999995,231.0000000000034,12.000000000012001,-22.999999999996135,-231.0000000000034,-107.00000000001265,-131.00000000001444,18.000000000000682,138.00000000000477,148.99999999999915,-39.00000000001125,,418.0000000000029
2021.01.25,87.99999999999919,-114.99999999999844,-31.000000000003247,-55.999999999997385,33.000000000005244,151.00000000000114,255.00000000000523,55.99999999998939,109.00000000000354,138.00000000000477,231.0000000000034,-61.999999999995396,-181.0000000000116,207.00000000000162,-29.999999999996696,-81.00000000000307,-171.00000000001003,18.999999999991246,123.99999999999079,150.00000000000568,156.00000000000057,256.0000000000007,-93.00000000000975,,1152.9999999999766
2021.01.25,105.99999999999498,-81.9999999999821,15.999999999993797,-86.99999999998909,-31.999999999998696,107.00000000000153,255.00000000000523,52.99999999999194,119.00000000000244,114.00000000000298,209.9999999999991,-44.99999999999504,-180.00000000000682,181.9999999999933,14.000000000002899,-45.99999999999227,-121.99999999999989,-51.000000000001044,112.99999999998533,129.0000000000049,107.00000000000153,210.99999999999451,-131.00000000001444,,959.9999999999953
2021.01.25,155.99999999998948,-81.9999999999821,34.99999999998504,-113.99999999999011,-59.99999999999339,88.00000000001029,283.99999999999534,80.99999999999774,119.00000000000244,107.99999999999699,216.0000000000051,-48.99999999999905,-198.0000000000075,244.9999999999841,86.0000000000083,-60.99999999999284,-157.00000000000713,-82.00000000000429,92.00000000000318,151.00000000001046,101.00000000000664,234.99999999999633,-156.00000000000057,,1038.000000000014
2021.01.25,131.99999999999878,-115.99999999998278,11.999999999989797,-71.99999999998852,1.0000000000065512,139.00000000000023,296.9999999999917,80.99999999999774,129.00000000000134,139.99999999999568,248.99999999999923,-37.99999999999359,-187.99999999998818,209.9999999999991,-10.999999999983245,-52.99999999999727,-127.99999999999478,-5.999999999994898,183.99999999998417,190.00000000001194,139.00000000000023,263.99999999999756,-158.99999999999804,,1396.0000000000525
2021.01.25,88.99999999999464,-218.99999999999142,-51.000000000001044,-12.999999999991019,84.0000000000063,237.00000000000944,331.999999999999,80.99999999999774,161.99999999999548,204.99999999999963,326.9999999999995,-28.999999999990145,-233.0000000000041,209.9999999999991,-56.99999999999594,-49.99999999999716,-87.99999999999919,119.00000000000244,371.99999999999454,250.0,182.00000000000438,329.999999999997,-175.99999999999838,,2064.000000000031
2021.01.25,88.99999999999464,-247.99999999998158,-73.00000000001194,-6.000000000000227,143.9999999999997,281.00000000000904,356.00000000000074,95.999999999985,165.9999999999995,222.99999999999542,339.0000000000004,-11.999999999989797,-263.00000000000523,226.99999999999943,-58.000000000002494,-78.00000000000296,-85.00000000000173,154.99999999999403,390.9999999999858,285.0000000000108,202.0000000000022,339.0000000000004,-158.0000000000137,,2311.9999999999677
2021.01.25,88.99999999999464,-278.00000000000045,-70.0000000000145,2.0000000000095497,154.0000000000097,294.00000000000534,363.0000000000022,95.00000000000064,163.99999999999747,231.0000000000034,351.0000000000013,-0.999999999995449,-280.00000000000114,251.00000000000122,-46.999999999997044,-73.99999999999807,-82.99999999998863,170.00000000000347,407.99999999998613,303.0000000000115,216.0000000000051,365.99999999999966,-154.99999999999403,,2469.000000000042
2021.01.25,67.9999999999903,-265.99999999998846,-90.00000000001229,12.000000000000455,165.00000000000404,298.0000000000094,350.00000000000585,103.99999999999298,165.9999999999995,239.99999999999577,343.9999999999999,-13.999999999991797,-235.00000000001364,215.99999999999397,-151.9999999999966,-54.000000000002046,-72.99999999998974,191.99999999999218,410.99999999998363,291.000000000011,225.00000000000853,356.00000000000074,-140.0000000000068,,2413.9999999999873
2021.01.25,66.99999999999484,-283.99999999999534,-101.00000000001774,7.000000000005002,206.00000000000617,299.00000000000483,374.999999999992,106.99999999999044,175.00000000000293,268.99999999999704,341.0000000000024,2.000000000002,-275.0000000000057,214.99999999998744,-141.99999999999767,-81.99999999999363,-72.0000000000054,234.00000000000088,378.999999999996,288.0000000000109,242.00000000000887,334.9999999999964,-109.00000000000354,,2475.999999999979
2021.01.25,73.99999999999629,-343.99999999998875,-100.0000000000112,3.0000000000001137,206.00000000000617,298.0000000000094,391.000000000008,102.00000000000209,178.99999999999582,273.000000000001,343.00000000000443,14.000000000002899,-286.00000000000136,241.00000000000233,-144.99999999999514,-63.99999999999295,-39.999999999995595,272.99999999998994,411.99999999999017,295.0000000000017,253.0000000000032,331.999999999999,-90.99999999999665,,2619.0000000000305
2021.01.25,70.99999999999883,-358.9999999999982,-106.00000000000608,30.000000000001137,218.00000000000708,336.00000000000296,431.0000000000036,105.99999999998388,187.9999999999993,275.000000000003,365.99999999999966,30.000000000007798,-302.99999999999727,259.9999999999936,-116.99999999998934,-51.00000000000193,-26.999999999999247,262.00000000000665,458.00000000000284,308.00000000000693,243.00000000000432,354.9999999999942,-117.99999999999588,,2856.0000000000273
2021.01.25,56.99999999999594,-443.99999999999994,-129.00000000000134,53.00000000001148,238.0000000000049,339.0000000000004,462.0000000000068,112.000000000001,209.9999999999991,295.99999999999625,380.00000000000256,49.00000000001015,-373.9999999999952,235.99999999999176,-140.99999999999113,-66.0000000000025,-1.0000000000065512,289.9999999999903,461.0000000000003,306.0000000000116,215.00000000000963,313.99999999999204,-100.0000000000112,,2763.000000000016
2021.01.25,86.99999999999264,-413.99999999998107,-109.00000000000354,58.000000000006935,208.00000000000819,341.0000000000024,478.0000000000006,120.99999999999334,234.00000000000088,290.9999999999968,395.0000000000009,57.00000000000705,-325.9999999999934,222.99999999999542,-60.99999999999994,-30.000000000001137,24.000000000001798,262.00000000000665,496.99999999999187,293.00000000000637,194.0000000000053,334.00000000000097,-158.99999999999804,,2998.000000000041
2021.01.25,89.99999999999008,-420.9999999999825,-90.00000000001229,54.000000000002046,174.00000000000747,331.0000000000035,449.0000000000105,107.99999999999699,219.99999999999798,266.999999999995,386.0000000000086,31.000000000003247,-318.00000000001205,201.99999999999108,-29.999999999996696,0.0,15.00000000000945,221.99999999998886,490.999999999997,285.0000000000108,164.00000000000858,315.9999999999941,-177.00000000000495,,2769.0000000000073
2021.01.25,57.99999999999139,-410.99999999998363,-124.00000000001299,53.00000000001148,197.00000000000273,329.00000000000153,415.99999999999415,104.99999999999955,217.0000000000005,251.00000000000122,360.0000000000048,27.00000000001035,-337.99999999999386,188.9999999999947,-34.000000000000696,-42.999999999992156,26.999999999999247,212.99999999999653,452.99999999999227,288.0000000000109,167.00000000000603,309.99999999999915,-190.00000000000128,,2520.000000000032
2021.01.25,63.99999999999739,-411.99999999999017,-98.0000000000203,8.000000000009777,86.0000000000083,277.000000000005,368.9999999999971,92.00000000000318,197.99999999999818,241.00000000000233,367.0000000000062,-35.999999999991594,-382.000000000005,88.99999999998354,-86.99999999999264,-55.999999999997385,-19.999999999997797,113.00000000000753,437.99999999998283,273.00000000001035,139.00000000000023,332.99999999999443,-200.00000000000017,,1796.0000000000111
2021.01.25,109.99999999999899,-298.9999999999826,-67.00000000001705,28.000000000005798,137.00000000000932,327.00000000001063,404.0000000000044,120.99999999999334,190.00000000000128,243.00000000000432,406.00000000000637,-17.000000000000348,-260.9999999999957,180.99999999998673,-38.99999999998904,-22.00000000000557,-41.000000000002146,160.00000000000458,510.99999999999477,303.0000000000115,163.00000000000205,365.99999999999966,-219.00000000001364,,2685.000000000027
2021.01.25,149.99999999999457,-234.00000000000088,-42.0000000000087,-41.99999999998738,37.00000000000925,245.0000000000063,365.99999999999966,93.99999999999409,202.9999999999976,261.99999999999557,419.00000000000273,-28.999999999990145,-212.99999999999386,20.999999999982144,-177.99999999998929,-9.000000000000341,-21.00000000000435,197.99999999998707,551.9999999999969,270.00000000001023,145.00000000000622,346.9999999999973,-249.00000000001032,,2291.999999999994
