date,GBPUSD,USDCAD,EURCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.09.13,127.99999999999478,-59.000000000009045,-33.00000000001635,112.99999999999643,95.99999999999609,-292.99999999997794,126.0000000000039,-284.00000000001756,-42.999999999977945,-44.99999999998394,-349.00000000000375,-295.99999999999227,-182.99999999999272,,-1121.9999999999804
2021.09.13,35.999999999991594,-85.00000000000173,2.999999999997449,204.00000000000418,73.99999999999629,-336.9999999999891,106.00000000000608,-174.00000000000747,-40.99999999999682,-208.99999999999253,-346.9999999999942,-352.00000000000387,-262.999999999991,,-1384.999999999981
2021.09.13,14.999999999987246,-117.00000000001154,7.0000000000014495,236.99999999999832,70.99999999999883,-381.0000000000002,120.99999999999334,-104.99999999999955,-66.0000000000025,-245.99999999999068,-385.0000000000051,-378.0000000000001,-295.0000000000017,,-1522.0000000000323
2021.09.13,49.99999999999449,-100.0000000000112,84.99999999997954,277.000000000005,93.99999999999409,-352.9999999999802,211.00000000000563,-72.0000000000054,-98.99999999998954,-195.9999999999962,-376.99999999999534,-371.9999999999999,-289.99999999999204,,-1141.9999999999911
2021.09.13,5.999999999994898,-133.00000000000534,129.99999999998568,258.9999999999981,68.99999999999685,-393.99999999997704,170.00000000000347,-204.00000000000418,-115.99999999998545,-104.99999999999955,-394.00000000000546,-357.9999999999899,-268.99999999999125,,-1338.999999999979
2021.09.13,-13.000000000018552,-161.00000000001114,148.99999999999915,243.00000000000432,82.99999999999974,-385.9999999999957,154.99999999999403,-207.00000000000162,-84.00000000000318,-38.0000000000047,-400.99999999999625,-328.9999999999935,-206.99999999999363,,-1196.000000000021
2021.09.13,-97.00000000001374,-174.00000000000747,212.99999999999653,302.9999999999977,31.999999999998696,-498.9999999999952,109.00000000000354,-273.9999999999965,-105.99999999999454,-103.99999999999298,-415.9999999999968,-352.00000000000387,-243.99999999999977,,-1609.0000000000043
2021.09.13,-80.00000000001339,-106.00000000000608,230.9999999999812,282.0000000000045,-60.00000000000449,-473.99999999998954,-80.99999999999774,-511.000000000017,-39.99999999999204,-68.99999999998573,-356.9999999999993,-316.0000000000025,-206.00000000000307,,-1787.000000000025
2021.09.13,-50.0000000000167,-47.00000000001925,305.9999999999841,361.0000000000002,-56.0000000000005,-453.9999999999793,-31.000000000003247,-477.0000000000163,55.00000000000682,-119.00000000000244,-326.9999999999982,-250.99999999999056,-168.99999999999693,,-1259.0000000000323
2021.09.13,-29.00000000001235,-33.00000000001635,284.9999999999797,331.0000000000035,-51.000000000001044,-406.99999999998226,-79.00000000000685,-462.0000000000068,85.00000000000796,-35.999999999991594,-304.00000000000205,-234.99999999999943,-112.99999999999955,,-1048.000000000027
2021.09.13,-187.00000000000384,-79.00000000000685,265.99999999998846,346.0000000000019,-109.99999999999899,-515.9999999999911,-158.99999999999804,-507.000000000013,66.0000000000025,-92.00000000000318,-307.00000000000216,-280.00000000000114,-152.00000000000102,,-1711.0000000000268
2021.09.13,-173.00000000000094,-194.0000000000053,267.99999999997937,353.99999999999875,-65.99999999999939,-496.9999999999857,-133.99999999998968,-385.00000000001313,33.00000000001546,-126.0000000000039,-378.0000000000001,-375.0,-185.99999999999284,,-1858.9999999999973
2021.09.13,-228.00000000000597,-303.0000000000088,255.99999999998957,339.99999999999585,-58.99999999999794,-518.999999999977,56.99999999999594,-215.00000000000963,-31.999999999982265,-110.99999999999443,-438.0000000000024,-418.99999999999693,-212.99999999999386,,-1883.999999999988
2021.09.13,-212.00000000001216,-319.0000000000026,224.99999999998633,243.00000000000432,-31.999999999998696,-507.99999999998136,25.00000000000835,-320.00000000000915,-24.00000000000091,-99.00000000000463,-415.9999999999968,-399.0000000000009,-200.9999999999934,,-2037.0000000000016
2021.09.13,-195.00000000001182,-329.00000000000153,219.99999999999798,214.00000000000307,37.99999999999359,-394.9999999999818,68.00000000000139,-373.00000000000114,-56.99999999998795,48.000000000003595,-394.999999999996,-319.9999999999932,-137.00000000000045,,-1612.9999999999743
2021.09.13,-287.000000000015,-295.0000000000008,278.9999999999848,258.9999999999981,48.99999999999905,-452.99999999997453,-11.999999999989797,-229.99999999999687,-96.00000000000364,39.999999999995595,-349.9999999999943,-346.9999999999942,-152.9999999999916,,-1595.999999999983
2021.09.13,-280.9999999999979,-323.0000000000066,304.9999999999997,292.9999999999988,51.000000000001044,-448.99999999998386,-5.000000000010552,-267.0000000000172,-150.99999999998204,66.00000000001049,-391.9999999999959,-360.99999999999,-194.99999999999318,,-1708.9999999999673
2021.09.13,-266.0000000000107,-422.00000000001125,339.99999999998477,317.9999999999961,78.99999999999574,-475.9999999999991,150.00000000000568,-191.00000000000784,-205.99999999998886,80.00000000001339,-460.9999999999985,-396.99999999999136,-227.99999999999443,,-1680.0000000000064
2021.09.13,-224.000000000002,-392.9999999999989,335.9999999999808,295.99999999999625,75.00000000000284,-409.9999999999966,93.99999999999409,-236.99999999999832,-114.00000000000432,131.00000000001444,-432.00000000000216,-331.99999999999363,-146.99999999999136,,-1356.9999999999989
2021.09.13,-189.00000000001694,-287.000000000015,365.99999999999966,292.9999999999988,87.99999999999919,-429.9999999999784,5.999999999994898,-287.000000000015,-152.9999999999916,175.99999999999838,-388.00000000000523,-340.999999999994,-149.0000000000009,,-1295.000000000026
2021.09.13,-143.00000000000423,-178.00000000001148,393.99999999998323,278.9999999999959,117.00000000000044,-407.99999999998704,24.000000000001798,-253.00000000001432,-181.99999999998795,250.00000000001688,-338.99999999999864,-316.99999999999307,-123.99999999999523,,-879.9999999999936
2021.09.13,-104.99999999999955,-156.00000000000057,397.99999999998727,275.99999999999847,104.00000000000409,-378.9999999999907,1.999999999990898,-330.0000000000081,-141.9999999999959,311.0000000000168,-323.99999999999807,-283.00000000000125,-90.99999999999397,,-718.9999999999905
2021.09.13,-126.0000000000039,-152.0000000000188,427.99999999998397,280.9999999999979,99.00000000000463,-397.99999999999613,-85.00000000000173,-394.00000000000546,-121.99999999998568,324.0000000000132,-320.99999999999795,-265.99999999999113,-69.00000000000261,,-801.0000000000036
2021.09.13,-113.00000000000753,-158.0000000000137,456.9999999999963,272.00000000000557,114.00000000000298,-364.9999999999807,-87.99999999999919,-407.0000000000018,-121.99999999998568,302.0000000000023,-314.9999999999977,-268.99999999999125,-76.99999999999818,,-768.9999999999686
2021.09.13,-126.0000000000039,-197.00000000000273,472.9999999999901,275.000000000003,119.00000000000244,-393.0000000000007,15.999999999993797,-357.00000000000733,-147.99999999999613,330.0000000000081,-344.99999999999886,-277.9999999999916,-81.00000000000307,,-712.0000000000068
2021.09.13,-133.00000000000534,-260.0000000000158,466.9999999999952,328.0000000000061,121.99999999999989,-405.00000000000114,93.99999999999409,-287.000000000015,-159.9999999999966,266.0000000000107,-391.9999999999959,-334.99999999999375,-121.99999999999989,,-817.0000000000175
2021.09.13,-144.0000000000108,-331.0000000000146,459.99999999999375,334.00000000000097,121.99999999999989,-419.9999999999875,171.99999999999437,-187.00000000000384,-185.99999999997863,177.00000000000495,-435.99999999999284,-353.9999999999992,-173.99999999999238,,-966.9999999999859
2021.09.13,-191.00000000000784,-389.0000000000171,431.99999999998795,351.0000000000013,100.00000000000009,-463.99999999999864,262.999999999991,-191.00000000000784,-195.99999999999795,63.000000000013046,-472.999999999999,-387.999999999991,-221.9999999999942,,-1305.00000000002
2021.09.14,-161.00000000001114,-402.9999999999978,353.99999999998766,319.0000000000026,56.99999999999594,-405.9999999999775,259.0000000000092,-181.00000000000892,-176.9999999999925,-195.9999999999962,-414.0000000000015,-316.0000000000025,-254.99999999999545,,-1519.9999999999882
2021.09.14,-165.00000000001512,-407.0000000000018,376.9999999999829,309.99999999999915,85.00000000000173,-430.9999999999832,266.999999999995,-136.00000000000279,-187.99999999998818,-49.99999999999449,-448.99999999999807,-361.99999999999477,-215.0000000000034,,-1364.000000000003
2021.09.14,-170.00000000000347,-360.0000000000048,383.99999999998437,331.0000000000035,114.00000000000298,-444.9999999999932,239.00000000001143,-141.00000000001333,-193.9999999999884,-8.999999999992347,-450.9999999999934,-370.9999999999951,-218.00000000000352,,-1290.9999999999854
2021.09.14,-173.00000000000094,-348.00000000001495,451.99999999998573,373.99999999999653,110.99999999999443,-474.9999999999943,248.00000000000378,-150.00000000000568,-215.0000000000034,104.99999999999955,-459.0000000000032,-373.9999999999952,-212.0000000000033,,-1116.000000000041
2021.09.14,-169.00000000001913,-348.9999999999993,463.9999999999977,363.99999999999767,119.00000000000244,-466.99999999998454,236.99999999999832,-198.00000000000927,-213.99999999999864,109.00000000000354,-460.9999999999985,-375.99999999999056,-221.9999999999942,,-1162.9999999999945
2021.09.14,-169.00000000001913,-346.0000000000019,465.99999999998863,360.0000000000048,117.99999999999588,-425.9999999999877,246.99999999999721,-223.00000000001762,-177.99999999999727,134.00000000001188,-438.0000000000024,-341.99999999999875,-180.99999999999739,,-978.0000000000238
2021.09.14,-179.00000000001802,-334.00000000001205,461.99999999998465,365.99999999999966,102.99999999999754,-421.99999999999704,191.00000000000784,-363.0000000000022,-163.99999999998727,90.99999999999665,-424.99999999999716,-316.0000000000025,-197.9999999999933,,-1188.0000000000232
2021.09.14,-214.00000000000307,-385.99999999999744,461.99999999998465,397.99999999999835,92.99999999999864,-495.9999999999809,201.99999999999108,-322.00000000000006,-201.99999999999818,53.00000000001415,-460.9999999999985,-349.9999999999943,-232.99999999998988,,-1455.9999999999754
2021.09.14,-226.99999999999943,-402.0000000000135,491.99999999998136,397.0000000000029,87.00000000000374,-598.9999999999895,202.9999999999976,-350.00000000000585,-278.99999999999636,9.999999999998899,-539.999999999992,-432.00000000000216,-308.9999999999975,,-1949.000000000012
2021.09.14,-219.99999999999798,-395.000000000012,471.9999999999835,363.0000000000022,82.00000000000429,-582.9999999999984,164.00000000000858,-385.00000000001313,-268.99999999997704,34.000000000000696,-527.9999999999916,-418.99999999999693,-295.0000000000017,,-1978.9999999999895
2021.09.14,-239.00000000001143,-363.0000000000022,470.9999999999992,336.9999999999984,97.9999999999981,-613.9999999999759,161.99999999999548,-398.00000000000944,-326.9999999999982,228.00000000000597,-513.0000000000052,-411.9999999999919,-241.99999999999022,,-1811.9999999999875
2021.09.14,-274.00000000001864,-379.0000000000182,470.9999999999992,324.9999999999975,107.00000000000153,-637.9999999999768,140.0000000000068,-307.99999999999716,-337.99999999999386,270.99999999999903,-509.00000000000034,-435.99999999999284,-222.99999999999898,,-1790.9999999999927
2021.09.14,-265.0000000000041,-340.00000000000693,462.9999999999912,287.9999999999994,110.99999999999443,-640.9999999999911,96.99999999999153,-583.0000000000002,-346.99999999998,283.99999999999534,-493.9999999999998,-411.9999999999919,-228.9999999999992,,-2068.0000000000014
2021.09.14,-233.00000000001654,-334.00000000001205,472.9999999999901,287.0000000000039,119.00000000000244,-586.9999999999891,106.00000000000608,-723.0000000000069,-314.9999999999977,287.9999999999994,-481.9999999999993,-290.9999999999968,-209.00000000000318,,-1901.0000000000198
2021.09.14,-262.00000000000665,-314.00000000001427,461.99999999998465,312.00000000000114,107.00000000000153,-611.9999999999948,87.99999999999919,-770.000000000004,-324.99999999998863,272.00000000000557,-471.00000000000364,-234.99999999999943,-213.99999999999864,,-1962.0000000000182
2021.09.14,-259.0000000000092,-380.00000000000256,456.9999999999963,292.9999999999988,114.99999999999844,-608.9999999999804,123.99999999999079,-856.0000000000123,-322.00000000000273,249.00000000001032,-506.0000000000002,-212.0000000000033,-228.9999999999992,,-2135.0000000000155
2021.09.14,-238.0000000000049,-338.0000000000161,444.9999999999843,268.0000000000016,107.99999999999699,-599.9999999999943,120.99999999999334,-899.0000000000053,-308.9999999999975,348.9999999999993,-489.9999999999949,-161.00000000000136,-170.99999999999227,,-1915.000000000031
2021.09.14,-236.99999999999832,-307.00000000001285,430.9999999999814,246.99999999999721,107.99999999999699,-593.9999999999941,102.00000000000209,-1011.0000000000064,-305.9999999999832,343.00000000000443,-469.99999999999886,-113.99999999999011,-165.99999999999682,,-1973.9999999999986
2021.09.14,-217.0000000000005,-309.0000000000037,424.99999999998647,265.0000000000041,102.99999999999754,-568.9999999999884,131.99999999999878,-1113.0000000000084,-298.0000000000018,327.00000000001063,-469.99999999999886,-78.00000000000296,-167.0000000000016,,-1969.0000000000086
2021.09.14,-328.00000000001717,-300.00000000001137,364.9999999999931,221.00000000000452,65.99999999999939,-659.9999999999966,-95.00000000000064,-1273.9999999999973,-313.99999999999295,327.99999999999494,-457.9999999999984,-33.999999999991815,-180.99999999999739,,-2664.000000000012
2021.09.14,-475.0000000000032,-275.000000000003,379.99999999998033,253.99999999999866,21.00000000000435,-789.999999999992,-235.99999999999176,-1275.0000000000039,-356.9999999999993,285.00000000000193,-417.99999999999216,-120.99999999999511,-222.99999999999898,,-3229.9999999999945
2021.09.14,-598.0000000000097,-350.00000000000585,467.99999999997954,312.00000000000114,-17.000000000000348,-871.9999999999857,-356.00000000000074,-1280.0000000000146,-376.0000000000048,195.9999999999962,-439.9999999999977,-164.99999999999204,-262.00000000000045,,-3740.000000000035
2021.09.14,-585.0000000000133,-374.0000000000077,481.99999999998244,365.0000000000042,-33.000000000005244,-901.9999999999868,-275.000000000003,-1278.0000000000014,-365.99999999998545,180.0000000000024,-474.9999999999943,-173.00000000000182,-281.9999999999965,,-3716.0000000000064
2021.09.14,-524.9999999999977,-385.99999999999744,515.9999999999832,387.99999999999943,-7.0000000000014495,-864.9999999999807,-204.99999999998852,-1253.9999999999995,-387.00000000000045,194.0000000000053,-506.0000000000002,-158.99999999999181,-287.9999999999967,,-3483.999999999967
2021.09.14,-565.9999999999999,-395.000000000012,498.9999999999828,363.0000000000022,-43.00000000000415,-903.9999999999964,-185.99999999999727,-1366.0000000000005,-362.99999999999955,185.99999999999727,-501.99999999999534,-104.99999999998977,-278.99999999999636,,-3661.000000000009
2021.09.14,-531.9999999999991,-385.99999999999744,431.99999999998795,314.0000000000032,-39.00000000000014,-868.9999999999998,-144.99999999999514,-1422.000000000012,-322.9999999999791,197.00000000000273,-493.9999999999998,-97.99999999999898,-243.99999999999977,,-3608.999999999988
2021.09.14,-443.99999999999994,-306.00000000000625,409.99999999999926,309.0000000000037,-75.9999999999983,-864.9999999999807,-161.99999999999548,-1486.0000000000095,-294.9999999999875,222.99999999999542,-492.00000000000443,-18.000000000000682,-200.9999999999934,,-3402.999999999978
2021.09.14,-507.000000000013,-354.0000000000099,411.99999999999017,314.99999999999864,-107.99999999999699,-949.9999999999886,-207.00000000000162,-1537.0000000000107,-288.99999999998727,195.00000000001182,-534.9999999999966,-75.9999999999934,-231.99999999999932,,-3872.9999999999964
2021.09.14,-456.00000000001194,-329.00000000000153,403.99999999998215,300.0000000000003,-104.00000000000409,-931.999999999988,-201.00000000000674,-1503.0000000000098,-318.9999999999884,209.00000000001472,-524.9999999999915,-51.9999999999925,-219.99999999999886,,-3727.9999999999964
2021.09.14,-415.0000000000098,-337.0000000000095,386.9999999999818,233.00000000000543,-29.999999999996696,-851.9999999999754,-158.99999999999804,-1507.0000000000139,-336.9999999999891,294.0000000000165,-530.9999999999917,-46.999999999997044,-209.99999999999375,,-3510.999999999972
2021.09.14,-365.0000000000153,-339.0000000000004,402.9999999999978,236.99999999999832,7.9999999999968985,-790.9999999999968,-143.00000000000423,-1382.0000000000166,-361.99999999999477,329.00000000000153,-524.0000000000009,-70.99999999999795,-177.99999999999727,,-3178.00000000003
2021.09.14,-845.0000000000068,-789.0000000000175,335.9999999999808,255.00000000000523,-63.99999999999739,-1040.9999999999968,-66.00000000001049,-1286.0000000000093,-454.9999999999841,-222.99999999999542,-695.999999999998,-254.99999999999545,-518.0000000000007,,-5647.000000000026
2021.09.14,-907.0000000000133,-785.0000000000134,323.99999999999096,378.00000000000057,-97.00000000000264,-1031.9999999999823,-113.99999999999189,-1296.0000000000082,-381.0000000000002,-175.99999999999838,-626.9999999999953,-242.999999999995,-450.9999999999934,,-5407.000000000003
2021.09.14,-845.0000000000068,-763.0000000000026,371.99999999999454,248.00000000000378,-107.00000000000153,-935.0000000000023,-347.9999999999928,-1490.999999999998,-304.00000000000205,-99.99999999998899,-587.9999999999939,-194.00000000000261,-375.0,,-5429.999999999993
2021.09.14,-574.0000000000078,-310.0000000000103,276.9999999999939,158.0000000000026,-19.00000000000235,-617.999999999995,-378.999999999996,-1524.9999999999986,-139.99999999998636,316.0000000000052,-275.99999999999625,55.00000000000682,-76.99999999999818,,-3111.9999999999827
2021.09.14,-409.99999999999926,-191.00000000000784,238.99999999998923,70.99999999999883,31.999999999998696,-343.9999999999941,-418.0000000000073,-1490.0000000000136,24.00000000000091,373.00000000000114,-121.99999999999989,234.00000000000887,43.99999999999693,,-1958.0000000000277
2021.09.14,-304.9999999999997,-120.00000000000898,219.99999999999798,82.99999999999974,105.99999999999498,-106.99999999999932,-357.99999999999164,-1339.0000000000014,76.00000000002183,452.00000000000796,-19.99999999999602,266.00000000000534,112.99999999999955,,-932.9999999999695
2021.09.14,-279.00000000000705,-198.00000000000927,234.00000000000088,107.00000000000153,136.00000000000279,-76.99999999999818,-201.00000000000674,-1234.0000000000018,82.00000000002206,463.9999999999977,-75.9999999999934,267.0000000000101,125.0,,-649.9999999999812
2021.09.14,-347.0000000000084,-268.0000000000016,207.99999999998596,107.99999999999699,126.99999999999933,-191.99999999997885,-141.99999999999767,-1223.0000000000184,16.000000000019554,443.0000000000156,-138.00000000000523,219.0000000000083,67.00000000000728,,-1121.9999999999773
2021.09.14,-340.00000000000693,-260.0000000000158,168.99999999999693,36.0000000000027,126.99999999999933,-165.99999999999682,-201.99999999999108,-1283.0000000000118,27.000000000015234,445.0000000000065,-114.99999999999488,225.9999999999991,73.0000000000075,,-1262.9999999999902
2021.09.14,-274.00000000001864,-218.00000000000708,127.99999999999478,-54.999999999993946,143.9999999999997,-28.999999999996362,-173.00000000000094,-1285.0000000000027,125.0,558.0000000000141,-27.000000000001023,314.9999999999977,191.0000000000025,,-600.000000000012
2021.09.14,-206.00000000001728,-185.99999999999727,133.99999999998968,-39.00000000000014,198.99999999999363,104.00000000001342,-52.99999999999194,-1181.0000000000098,139.00000000001,619.9999999999983,-12.000000000000455,307.00000000000216,221.00000000000364,,46.99999999999386
2021.09.14,-169.00000000001913,-163.00000000000205,131.99999999999878,-66.99999999999484,210.99999999999451,108.00000000000409,-53.999999999998494,-1175.9999999999993,133.00000000000978,638.0000000000052,-7.000000000005002,316.0000000000025,234.99999999999943,,136.99999999999557
2021.09.14,-9.000000000014552,-49.00000000001015,102.99999999998644,-126.99999999999933,239.99999999999577,260.0000000000193,-4.000000000004,-1202.000000000014,219.0000000000225,771.0000000000106,54.000000000002046,427.99999999999727,347.0000000000084,,1031.0000000000002
2021.09.14,72.99999999998974,38.99999999998904,105.99999999998388,-90.99999999999665,239.99999999999577,346.00000000000364,-4.000000000004,-1120.0000000000098,294.00000000001114,677.0000000000165,114.00000000000432,456.00000000000307,308.9999999999975,,1438.9999999999843
2021.09.14,124.99999999999733,66.99999999999484,107.99999999999699,-93.99999999999409,260.00000000000466,410.000000000025,-26.999999999999247,-1117.0000000000125,292.0000000000016,669.0000000000085,131.00000000000023,448.99999999999807,341.99999999999875,,1615.00000000002
2021.09.14,135.9999999999806,59.99999999999339,121.99999999999989,-17.000000000000348,270.99999999999903,387.00000000000045,51.000000000001044,-997.0000000000034,260.0000000000193,581.0000000000093,112.99999999999955,420.0000000000017,276.00000000001046,,1663.000000000011
2021.09.14,129.99999999998568,75.99999999998718,141.99999999999767,17.000000000000348,248.99999999999923,330.0000000000125,5.000000000010552,-1002.9999999999983,254.0000000000191,458.00000000000284,108.00000000000409,396.0000000000008,231.99999999999932,,1394.0000000000211
2021.09.15,117.99999999999588,96.99999999999153,89.99999999999008,-36.0000000000027,131.00000000000333,374.00000000002365,-8.000000000008,-1002.9999999999983,247.0000000000141,358.9999999999982,114.99999999999488,406.0000000000059,246.9999999999999,,1137.0000000000084
2021.09.15,134.99999999999625,76.99999999999375,89.99999999999008,-10.999999999994348,217.0000000000005,338.99999999999864,48.000000000003595,-902.0000000000028,241.00000000001387,422.9999999999956,108.99999999999466,403.0000000000058,245.00000000000455,,1414.0000000000002
2021.09.15,142.99999999998204,81.9999999999821,110.99999999999443,-14.000000000002899,224.9999999999974,301.00000000001614,12.999999999996348,-945.0000000000181,221.00000000000364,375.9999999999986,85.00000000000796,370.00000000000455,215.0000000000034,,1182.9999999999657
2021.09.15,173.00000000000094,112.99999999998533,132.99999999998312,29.000000000001247,256.99999999999613,304.00000000000205,34.000000000000696,-945.0000000000181,225.9999999999991,479.0000000000072,85.99999999999852,379.0000000000049,225.9999999999991,,1493.9999999999602
2021.09.15,161.99999999999548,116.99999999998934,135.9999999999806,21.00000000000435,256.99999999999613,310.0000000000023,11.999999999989797,-1046.999999999998,237.99999999999955,506.0000000000064,102.00000000000387,390.00000000000057,231.00000000000875,,1434.999999999979
2021.09.15,132.99999999998312,96.99999999999153,143.99999999998857,24.000000000001798,243.99999999999977,295.0000000000159,17.000000000000348,-1080.9999999999986,240.0000000000091,516.0000000000053,90.00000000000341,405.00000000000114,237.99999999999955,,1362.000000000001
2021.09.15,103.99999999999298,66.99999999999484,145.99999999997948,34.000000000000696,234.99999999999633,262.00000000000045,-17.000000000000348,-1109.0000000000043,209.00000000000318,487.0000000000152,58.9999999999975,405.00000000000114,227.00000000000387,,1108.999999999981
2021.09.15,139.00000000000023,124.99999999999733,160.99999999998892,-46.999999999997044,249.99999999999466,382.000000000005,-38.0000000000047,-1141.0000000000143,301.00000000001614,517.0000000000119,150.99999999999625,445.99999999999795,284.000000000006,,1529.9999999999982
2021.09.15,136.99999999998712,81.9999999999821,164.99999999999292,-58.000000000002494,298.9999999999937,453.00000000000296,-14.000000000002899,-1160.0000000000055,305.0000000000068,707.9999999999975,168.99999999999693,499.00000000000944,375.0,,1959.9999999999586
2021.09.15,129.00000000000134,78.99999999998464,133.99999999998968,-114.99999999999844,300.0000000000003,451.9999999999982,-17.000000000000348,-1293.000000000011,290.9999999999968,774.000000000008,165.00000000000625,518.0000000000007,387.00000000000045,,1803.9999999999766
2021.09.15,184.99999999999073,104.99999999999955,125.99999999998168,-178.99999999999582,319.0000000000026,504.0000000000191,-39.999999999995595,-1313.0000000000086,266.9999999999959,828.0000000000065,159.9999999999966,510.0000000000051,399.0000000000009,,1870.9999999999986
