date,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURAUD,EURNZD,AUDNZD,empty,sum
2017.05.08,102.99999999998644,-269.00000000000546,-53.00000000001415,-45.000000000006146,-251.00000000000122,-18.0000000000069,99.00000000000463,-141.00000000000225,-346.9999999999973,56.99999999999594,-576.9999999999982,-317.9999999999961,61.99999999998429,-517.9999999999962,859.0000000000098,198.99999999999363,,-1158.0000000000493
2017.05.08,-8.000000000008,-254.99999999999545,-137.00000000000932,-92.99999999999864,-242.00000000000887,-1.0000000000065512,-12.999999999996348,-176.0000000000095,-441.0000000000025,147.99999999999258,-544.0000000000111,-180.99999999998673,-241.00000000000233,-438.9999999999894,883.9999999999959,255.99999999998957,,-1483.0000000000473
2017.05.08,-9.999999999998899,-329.00000000000773,-158.0000000000137,-158.99999999999804,-296.0000000000074,279.99999999999136,-1.999999999990898,-210.00000000001017,-525.9999999999932,195.00000000000074,-539.999999999992,-24.000000000001798,-328.00000000001717,-462.9999999999912,980.0000000000031,364.9999999999931,,-1225.000000000034
2017.05.08,-36.0000000000138,-430.0000000000068,-235.00000000000742,-162.0000000000066,-303.0000000000088,289.0000000000059,72.0000000000054,-224.000000000002,-512.0000000000014,266.999999999995,-725.9999999999991,5.000000000010552,-323.0000000000066,-684.9999999999801,1212.9999999999975,343.99999999998875,,-1446.000000000029
2017.05.08,-32.0000000000098,-399.0000000000009,-148.00000000001478,-95.00000000000064,-400.00000000000034,263.99999999999756,168.99999999999693,-394.00000000000546,-624.9999999999977,371.99999999999454,-658.0000000000155,-198.99999999999363,-212.00000000001216,-1020.9999999999831,1383.000000000001,290.9999999999968,,-1704.0000000000473
2017.05.08,22.999999999995246,-391.00000000000534,-136.00000000000279,27.999999999994696,-369.0000000000082,209.9999999999991,185.99999999999727,-324.00000000000205,-573.0000000000013,349.99999999999477,-633.0000000000098,-177.99999999998929,116.99999999998934,-946.9999999999867,1560.9999999999902,305.9999999999841,,-770.0000000000607
2017.05.08,84.99999999997954,-405.00000000000114,-235.00000000000742,-67.00000000000594,-336.9999999999984,306.9999999999906,201.99999999999108,-345.0000000000064,-624.9999999999977,356.9999999999962,-825.000000000017,-190.00000000000128,73.99999999999629,-991.9999999999928,1624.0000000000032,328.9999999999793,,-1043.000000000092
2017.05.08,133.99999999998968,-478.00000000000864,-304.9999999999997,-102.00000000000209,-325.00000000000864,350.9999999999902,62.000000000006494,-456.00000000000085,-734.9999999999968,403.99999999999324,-901.0000000000105,-51.000000000001044,13.999999999980695,-998.9999999999943,1678.0000000000018,371.99999999999454,,-1337.0000000000655
2017.05.08,133.99999999998968,-545.0000000000017,-309.0000000000037,-51.000000000001044,-345.0000000000064,550.9999999999903,26.999999999999247,-479.0000000000072,-753.9999999999991,392.9999999999989,-974.9999999999943,-52.99999999999194,83.9999999999952,-1011.9999999999907,1695.000000000002,389.99999999997925,,-1249.0000000000414
2017.05.08,156.00000000000057,-453.00000000000296,-330.0000000000081,-67.00000000000594,-342.000000000009,486.999999999993,7.0000000000014495,-447.0000000000085,-734.9999999999968,320.9999999999935,-852.0000000000039,29.999999999996696,104.99999999999955,-910.9999999999951,1557.0000000000084,387.99999999998835,,-1086.0000000000482
2017.05.08,193.99999999998306,-415.9999999999968,-324.0000000000132,-77.00000000000485,-309.99999999999915,468.9999999999861,-4.000000000004,-445.0000000000065,-720.9999999999939,342.9999999999933,-842.000000000013,-65.99999999998829,124.99999999999733,-913.9999999999926,1524.9999999999986,347.9999999999928,,-1115.0000000000614
2017.05.08,212.99999999999653,-347.0000000000084,-446.0000000000131,-151.9999999999966,-294.00000000000534,458.9999999999872,5.000000000010552,-386.0000000000086,-661.0000000000005,307.0000000000017,-899.0000000000009,11.00000000000545,70.99999999999883,-780.9999999999873,1472.999999999991,344.99999999999534,,-1082.000000000034
2017.05.08,304.9999999999997,-433.9999999999975,-553.0000000000035,-204.00000000000418,-220.00000000000907,489.99999999999045,-7.0000000000014495,-388.0000000000106,-673.9999999999968,340.9999999999913,-998.0000000000189,26.0000000000149,-51.000000000001044,-824.9999999999868,1458.9999999999882,359.99999999998255,,-1373.0000000000625
2017.05.08,192.99999999999872,-338.0000000000081,-666.9999999999953,-250.00000000000577,-165.00000000000404,577.0000000000052,-92.00000000000318,-373.00000000000114,-636.9999999999986,312.9999999999966,-822.0000000000027,48.000000000003595,-263.00000000001324,-711.9999999999793,1158.9999999999989,322.9999999999844,,-1706.000000000024
2017.05.08,169.99999999998127,-277.000000000001,-540.0000000000072,-218.00000000000708,-223.00000000000654,665.0000000000044,-131.99999999999878,-409.0000000000038,-707.000000000002,362.99999999999113,-664.999999999992,-7.999999999985796,-277.00000000001614,-696.999999999992,1309.9999999999889,374.999999999992,,-1270.0000000000546
2017.05.08,284.9999999999797,-272.00000000000557,-490.999999999997,-273.000000000001,-220.00000000000907,672.0000000000059,-377.0000000000051,-530.0000000000082,-817.000000000001,261.0000000000001,-862.9999999999995,-188.9999999999947,-165.00000000001512,-705.0000000000001,1337.9999999999948,405.9999999999952,,-1940.0000000000603
2017.05.08,331.999999999999,-233.0000000000041,-619.9999999999983,-292.00000000000335,-196.00000000000728,780.000000000003,-364.9999999999931,-538.0000000000051,-866.9999999999956,273.9999999999965,-816.0000000000025,-126.0000000000039,-152.0000000000188,-584.9999999999911,1360.0000000000057,439.99999999999596,,-1604.000000000023
2017.05.08,393.99999999998323,-186.9999999999976,-666.9999999999953,-307.99999999999716,-177.00000000000495,821.000000000005,-341.99999999999784,-549.0000000000106,-864.9999999999935,285.00000000000193,-771.9999999999914,-78.00000000000028,-157.00000000000713,-634.9999999999856,1390.0000000000023,408.9999999999927,,-1437.9999999999964
2017.05.08,394.9999999999898,-203.00000000000296,-795.9999999999967,-309.0000000000037,-136.00000000000279,807.0000000000022,-224.000000000002,-511.0000000000059,-805.0000000000001,373.00000000000114,-802.9999999999973,59.000000000009045,-138.0000000000159,-736.9999999999877,1445.0000000000073,381.99999999999346,,-1201.000000000012
2017.05.08,419.9999999999982,-195.0000000000074,-808.0000000000088,-322.00000000000006,-72.0000000000054,807.0000000000022,-256.99999999999613,-514.0000000000033,-741.9999999999982,363.99999999999767,-830.0000000000125,155.00000000001623,-130.0000000000079,-743.9999999999891,1350.9999999999911,326.9999999999884,,-1190.000000000035
2017.05.08,415.99999999999415,-131.00000000000023,-704.0000000000157,-302.9999999999977,-38.0000000000047,929.000000000002,-340.9999999999913,-549.0000000000106,-746.0000000000023,351.0000000000013,-727.0000000000039,180.0000000000024,-138.0000000000159,-668.9999999999862,1194.9999999999905,235.99999999999176,,-1039.0000000000464
2017.05.08,447.99999999998175,-126.00000000000477,-778.000000000012,-345.0000000000064,-1.0000000000065512,885.9999999999868,-341.99999999999784,-548.0000000000041,-739.9999999999962,314.99999999999864,-741.0000000000139,121.99999999999989,-131.00000000001444,-633.9999999999791,1097.999999999999,228.99999999999034,,-1288.0000000000791
2017.05.08,404.9999999999887,0.0,-615.00000000001,-290.00000000000136,-12.000000000000899,931.9999999999995,-370.999999999988,-559.0000000000094,-759.999999999994,317.9999999999961,-561.000000000007,43.00000000001525,-131.00000000001444,-663.999999999998,1170.0000000000043,248.99999999998812,,-846.0000000000312
2017.05.08,407.99999999998613,69.99999999999318,-611.000000000006,-302.9999999999977,-39.00000000000014,1002.9999999999983,-367.0000000000062,-597.0000000000031,-797.9999999999987,383.0,-443.00000000001205,-5.999999999994898,-131.00000000001444,-722.0000000000005,1296.9999999999925,288.99999999998374,,-567.0000000000801
2017.05.08,407.99999999998613,88.99999999999864,-455.0000000000054,-282.0000000000045,-69.00000000000794,998.9999999999943,-337.0000000000095,-603.0000000000091,-812.999999999997,385.99999999999744,-384.00000000001455,-134.99999999999625,-107.00000000001265,-746.9999999999866,1357.9999999999925,287.9999999999994,,-404.00000000007543
2017.05.08,356.9999999999851,55.999999999997385,-418.0000000000073,-262.00000000000665,-107.00000000000153,980.0000000000031,-339.0000000000004,-590.0000000000016,-834.0000000000014,378.00000000000057,-425.00000000001137,-123.99999999999079,-99.00000000000463,-710.999999999995,1401.0000000000077,348.9999999999993,,-388.0000000000275
2017.05.08,368.9999999999971,93.99999999999409,-456.9999999999963,-256.0000000000007,-120.00000000000898,994.000000000006,-350.00000000000585,-607.0000000000019,-849.9999999999952,378.00000000000057,-355.0000000000182,-71.99999999998319,-95.00000000000064,-726.9999999999887,1388.999999999996,324.9999999999975,,-340.00000000000887
2017.05.08,365.99999999999966,114.00000000000432,-483.0000000000112,-267.00000000000614,-112.000000000001,974.9999999999925,-337.0000000000095,-585.0000000000022,-844.9999999999958,369.99999999999255,-361.0000000000184,-52.99999999999194,-103.00000000000864,-705.0000000000001,1408.9999999999936,345.99999999997965,,-271.00000000008265
2017.05.08,369.99999999998147,234.99999999999943,-448.000000000004,-280.9999999999979,-81.00000000000884,983.0000000000006,-320.00000000000915,-589.0000000000061,-815.9999999999945,390.0000000000015,-198.0000000000075,-48.000000000003595,-175.99999999999838,-725.9999999999823,1299.99999999999,284.9999999999797,,-120.00000000005986
2017.05.08,374.999999999992,289.0000000000015,-434.000000000001,-292.9999999999988,-24.000000000001798,1015.9999999999947,-324.9999999999975,-601.000000000007,-800.0000000000007,414.9999999999987,-152.00000000001523,-86.99999999999264,-163.00000000000205,-773.9999999999858,1296.9999999999925,273.9999999999965,,12.999999999973284
2017.05.09,409.99999999999926,286.9999999999919,-459.0000000000094,-306.00000000000625,-45.000000000006146,892.9999999999883,-309.99999999998806,-581.0000000000093,-792.9999999999993,404.99999999999983,-187.00000000001182,-157.99999999999147,-92.00000000000318,-836.9999999999989,1374.999999999993,282.9999999999888,,-115.00000000006281
2017.05.09,420.9999999999825,310.0000000000023,-463.9999999999977,-299.00000000000483,-43.999999999999595,963.999999999987,-331.999999999999,-585.0000000000022,-822.0000000000005,429.0000000000016,-129.0000000000191,-85.00000000000173,-104.00000000001519,-783.0000000000003,1414.9999999999884,329.99999999998585,,221.9999999999074
2017.05.09,419.9999999999982,313.99999999999295,-483.0000000000112,-307.99999999999716,-139.00000000000023,1008.9999999999932,-313.00000000000773,-592.0000000000036,-912.0000000000017,422.00000000000017,-140.00000000001478,-73.99999999999629,-141.00000000001333,-798.9999999999942,1439.9999999999968,310.9999999999946,,14.999999999935483
2017.05.09,426.9999999999996,266.9999999999959,-465.0000000000043,-306.00000000000625,-112.000000000001,998.9999999999943,-300.99999999999574,-565.0000000000044,-871.999999999995,409.99999999999926,-187.00000000001182,-58.000000000002494,-142.0000000000199,-723.9999999999914,1523.0000000000077,416.9999999999785,,310.99999999994304
2017.05.09,356.9999999999851,230.00000000000398,-446.0000000000131,-272.00000000000557,-209.9999999999991,958.9999999999987,-296.0000000000074,-604.0000000000045,-914.9999999999991,400.00000000000034,-171.99999999999704,-58.99999999998684,-65.00000000000395,-814.999999999988,1584.999999999992,423.99999999997993,,100.9999999999556
2017.05.09,378.999999999996,221.00000000000364,-414.00000000000324,-243.00000000000432,-208.00000000000819,958.9999999999987,-282.0000000000045,-605.0,-919.0000000000032,410.9999999999947,-195.99999999999795,-85.99999999998609,-14.000000000002899,-832.9999999999949,1656.9999999999973,435.9999999999919,,262.9999999999769
2017.05.09,339.99999999998477,191.0000000000025,-428.00000000000614,-278.00000000000045,-177.00000000000495,940.9999999999918,-316.0000000000052,-599.0000000000051,-900.0000000000008,378.999999999996,-213.99999999999864,-97.9999999999981,-152.0000000000188,-789.9999999999797,1506.9999999999916,418.9999999999916,,-175.00000000006003
2017.05.09,353.99999999998766,319.9999999999932,-446.9999999999974,-263.99999999999756,-146.00000000000168,983.9999999999849,-295.0000000000008,-647.0000000000086,-880.000000000003,412.00000000000125,-81.00000000001728,-96.99999999999153,-102.00000000000209,-913.9999999999926,1510.9999999999957,342.9999999999822,,50.99999999993241
2017.05.09,297.9999999999983,338.99999999999864,-438.00000000000506,-224.000000000002,-192.00000000000327,981.999999999994,-276.00000000000955,-667.0000000000065,-930.999999999993,425.99999999999307,-42.00000000000159,-55.99999999998939,-49.00000000001015,-966.9999999999845,1612.9999999999977,353.99999999998766,,169.99999999996447
2017.05.09,269.9999999999925,259.9999999999909,-456.00000000001194,-485.99999999999756,-167.00000000000603,960.0000000000053,-319.0000000000026,-604.0000000000045,-909.9999999999997,383.0,-171.99999999999704,-110.99999999999443,-686.0000000000089,-866.9999999999956,1432.9999999999955,439.99999999999596,,-1032.0000000000382
2017.05.09,312.9999999999855,248.99999999999523,-483.99999999999557,-573.0000000000013,-123.00000000000644,1002.9999999999983,-303.9999999999932,-387.000000000004,-844.0000000000003,409.99999999999926,-141.00000000001955,-55.99999999998939,-900.0000000000119,-345.99999999997965,1340.000000000008,646.9999999999976,,-196.00000000001762
2017.05.09,328.9999999999793,251.99999999999534,-465.0000000000043,-568.9999999999973,-75.00000000000284,980.0000000000031,-313.99999999999204,-323.0000000000066,-808.9999999999931,400.9999999999958,-161.00000000000136,-7.0000000000014495,-843.0000000000159,-225.99999999999287,1339.0000000000014,679.9999999999917,,188.99999999995873
2017.05.09,356.00000000000074,253.99999999999068,-458.00000000000284,-541.0000000000026,-100.00000000000009,1000.9999999999852,-309.0000000000037,-327.00000000001063,-824.0000000000025,410.9999999999947,-158.99999999999181,-24.999999999986144,-809.9999999999997,-223.99999999997976,1367.000000000007,687.9999999999998,,299.9999999999984
2017.05.09,314.99999999999864,234.99999999999943,-401.00000000000693,-538.0000000000051,-87.99999999999919,1007.9999999999867,-320.00000000000915,-317.0000000000006,-822.0000000000005,404.99999999999983,-134.00000000001455,-8.999999999992347,-827.0,-193.99999999998306,1357.0000000000082,701.9999999999804,,371.9999999999618
2017.05.09,279.99999999999136,290.9999999999968,-426.00000000001523,-578.0000000000007,-41.000000000002146,1097.999999999999,-333.9999999999899,-306.00000000000625,-780.000000000003,456.9999999999963,7.999999999981355,43.00000000001525,-994.000000000006,-161.99999999999548,1231.9999999999886,653.999999999999,,441.9999999999492
2017.05.09,281.99999999998226,302.99999999999727,-443.99999999999994,-583.0000000000002,2.999999999997449,1085.999999999987,-327.99999999999494,-276.00000000000955,-736.0000000000033,446.00000000000193,13.00000000000523,73.00000000001194,-990.000000000002,-100.99999999999554,1170.9999999999886,612.9999999999969,,531.9999999999633
2017.05.09,284.9999999999797,334.0000000000032,-460.000000000016,-604.0000000000045,29.999999999996696,1114.9999999999993,-346.0000000000019,-282.0000000000045,-725.9999999999933,451.0000000000014,43.99999999998272,29.00000000001235,-999.0000000000166,-97.9999999999981,1123.0000000000073,588.9999999999951,,484.9999999999428
2017.05.09,297.9999999999983,347.999999999999,-449.0000000000105,-616.0000000000055,0.999999999995449,1123.9999999999916,-353.99999999998766,-296.0000000000074,-761.999999999996,478.0000000000006,62.99999999998818,41.000000000002146,-1053.9999999999993,-124.99999999999733,1167.9999999999914,644.9999999999844,,509.99999999994736
2017.05.09,286.99999999999284,397.99999999999613,-558.9999999999984,-770.9999999999994,62.99999999999084,1097.999999999999,-320.00000000000915,-252.0000000000078,-705.9999999999956,483.99999999999557,78.00000000000296,-17.000000000000348,-1289.0000000000068,-59.99999999999339,1028.9999999999911,599.9999999999783,,62.999999999935994
2017.05.09,354.9999999999942,512.999999999991,-543.0000000000045,-751.0000000000017,158.99999999999804,1157.9999999999923,-313.99999999999204,-263.0000000000021,-703.9999999999935,517.0000000000008,91.00000000000819,-87.99999999999919,-1242.0000000000098,-124.99999999999733,941.9999999999984,565.9999999999999,,270.9999999999826
2017.05.09,378.999999999996,524.9999999999915,-514.9999999999987,-755.0000000000057,158.99999999999804,1163.9999999999873,-384.9999999999909,-296.0000000000074,-702.0000000000026,478.0000000000006,88.99999999999864,-95.999999999985,-1196.0000000000193,-63.99999999999739,1002.9999999999983,575.9999999999987,,363.99999999996203
2017.05.09,222.99999999999542,614.9999999999949,-456.9999999999963,-672.0000000000059,73.00000000000084,1211.999999999991,-428.00000000000614,-372.0000000000057,-753.9999999999991,497.99999999999847,331.99999999999363,-153.9999999999875,-1093.0000000000107,-166.99999999998383,997.0000000000034,507.9999999999973,,360.9999999999798
2017.05.09,243.99999999999977,670.9999999999923,-414.00000000000324,-651.999999999997,68.00000000000139,1242.999999999994,-408.00000000000836,-350.00000000000585,-751.9999999999972,504.9999999999999,390.99999999999113,-97.9999999999981,-1104.0000000000161,-152.99999999998093,1107.999999999998,577.9999999999897,,876.9999999999593
2017.05.09,374.999999999992,641.9999999999959,-419.0000000000138,-675.0000000000034,57.99999999999139,1201.999999999992,-374.0000000000077,-421.0000000000047,-814.9999999999991,508.9999999999928,314.9999999999977,-324.9999999999975,-1035.0000000000082,-364.9999999999931,1147.9999999999934,572.9999999999791,,392.9999999999068
2017.05.09,432.9999999999945,698.9999999999981,-367.0000000000062,-723.0000000000069,93.99999999999409,1143.9999999999895,-408.9999999999927,-397.0000000000029,-830.9999999999928,439.99999999999596,218.9999999999941,-539.0000000000006,-929.000000000002,-288.99999999998374,1235.0000000000084,576.9999999999831,,356.9999999999701
2017.05.09,537.9999999999941,753.0000000000001,-455.0000000000054,-834.0000000000014,88.99999999999464,1183.999999999985,-415.0000000000098,-431.0000000000036,-880.9999999999984,478.0000000000006,228.00000000000864,-458.00000000000284,-1138.0000000000168,-285.99999999998624,1191.0000000000086,630.9999999999816,,193.9999999999484
2017.05.09,463.9999999999977,765.0000000000006,-365.0000000000153,-694.0000000000057,86.99999999999264,1244.999999999985,-485.0000000000021,-483.0000000000001,-902.0000000000028,491.99999999999244,332.9999999999984,-449.9999999999948,-972.0000000000173,-337.99999999999386,1343.9999999999895,609.9999999999994,,650.999999999924
2017.05.09,482.999999999989,789.0000000000015,-277.00000000001614,-663.0000000000025,100.99999999999554,1349.0000000000002,-446.9999999999974,-587.0000000000042,-924.9999999999981,534.9999999999966,373.9999999999952,-594.99999999999,-912.0000000000017,-612.9999999999969,1418.9999999999925,477.99999999997846,,508.9999999999423
2017.05.09,503.99999999999335,801.0000000000019,-370.00000000000364,-584.0000000000067,-43.999999999999595,1278.0000000000014,-468.00000000000176,-614.0000000000034,-1041.000000000003,514.9999999999987,347.0000000000084,-482.00000000000466,-685.0000000000023,-646.9999999999976,1402.9999999999986,486.999999999993,,399.99999999997254
2017.05.09,564.9999999999933,813.999999999993,-522.0000000000002,-619.0000000000028,-81.00000000000884,1268.9999999999868,-539.0000000000006,-673.0000000000014,-1119.0000000000034,512.9999999999968,328.00000000000296,-475.0000000000032,-556.0000000000009,-696.999999999992,1780.9999999999882,661.9999999999848,,650.9999999999327
2017.05.09,632.9999999999947,932.0000000000022,-685.0000000000023,-700.999999999996,8.999999999992347,1469.9999999999936,-598.0000000000097,-697.0000000000032,-1137.9999999999945,534.9999999999966,419.9999999999875,-387.000000000004,-691.0000000000193,-644.0000000000001,1509.999999999989,593.9999999999834,,561.9999999999104
2017.05.09,681.9999999999826,1010.9999999999957,-807.0000000000022,-753.0000000000036,141.99999999999767,1485.000000000003,-594.0000000000057,-649.0000000000107,-1042.9999999999939,522.9999999999957,409.9999999999966,-224.99999999998633,-870.9999999999995,-518.9999999999806,1466.9999999999961,593.9999999999834,,852.9999999999682
2017.05.09,515.9999999999832,1051.0000000000018,-907.0000000000133,-753.0000000000036,68.99999999999685,1493.9999999999952,-634.0000000000013,-685.0000000000023,-1127.0000000000002,551.9999999999969,606.9999999999993,42.0000000000087,-892.0000000000039,-520.9999999999936,1448.0000000000048,633.9999999999791,,893.9999999999477
2017.05.09,505.99999999998425,1025.9999999999964,-931.0000000000151,-667.0000000000065,51.99999999999649,1602.9999999999989,-652.0000000000082,-687.0000000000043,-1124.9999999999982,563.9999999999978,657.999999999987,78.00000000000028,-849.0000000000109,-517.9999999999962,1543.0000000000055,637.9999999999831,,1238.9999999999104
2017.05.09,478.0000000000006,1051.0000000000018,-930.0000000000086,-646.9999999999976,39.999999999995595,1566.999999999985,-665.9999999999889,-680.0000000000028,-1109.9999999999998,532.9999999999945,692.9999999999836,338.0000000000161,-872.0000000000061,-495.000000000001,1497.9999999999993,610.9999999999837,,1408.9999999999554
2017.05.09,292.9999999999877,1123.0000000000045,-885.0000000000025,-628.0000000000064,-114.00000000000298,1712.0000000000025,-800.0000000000007,-849.0000000000109,-1310.9999999999955,588.9999999999951,991.9999999999902,80.00000000001339,-886.000000000009,-750.9999999999906,1558.9999999999993,631.9999999999882,,755.9999999999625
2017.05.09,314.99999999999864,1099.0000000000036,-781.0000000000094,-601.000000000007,-81.00000000000884,1900.999999999997,-794.9999999999901,-858.0000000000032,-1300.0000000000011,670.9999999999993,881.0000000000002,167.00000000000603,-846.0000000000134,-755.9999999999789,1747.0000000000095,608.9999999999928,,1371.9999999999955
2017.05.09,388.9999999999949,1117.0000000000045,-690.0000000000128,-619.9999999999983,-6.0000000000060005,1932.9999999999848,-756.0000000000011,-886.000000000009,-1298.9999999999945,718.9999999999918,918.9999999999827,70.0000000000145,-887.9999999999999,-742.9999999999826,1834.0000000000023,642.9999999999936,,1735.999999999965
2017.05.09,369.99999999998147,1230.000000000004,-819.0000000000142,-667.0000000000065,51.99999999999649,2093.999999999996,-814.999999999988,-881.0000000000095,-1296.9999999999925,778.0000000000009,1067.9999999999836,191.00000000000784,-1070.0000000000155,-725.9999999999823,1750.9999999999914,635.9999999999922,,1894.9999999999454
2017.05.09,367.99999999999056,1228.999999999999,-931.0000000000151,-722.0000000000005,117.99999999999588,2166.9999999999854,-977.0000000000057,-846.0000000000023,-1278.9999999999968,659.999999999994,1061.000000000007,395.000000000012,-1130.0000000000089,-598.999999999994,1414.000000000004,648.9999999999885,,1576.9999999999534
2017.05.09,361.9999999999957,1230.000000000004,-1008.0000000000089,-780.000000000003,132.99999999999423,2066.999999999997,-956.0000000000013,-812.0000000000016,-1222.000000000001,675.9999999999989,1031.9999999999823,395.99999999999636,-1163.000000000003,-380.9999999999869,1414.9999999999884,613.9999999999812,,1602.9999999999325
