date,USDCHF,GBPUSD,USDJPY,USDCAD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.01.18,-104.99999999999955,-19.999999999997797,0.0,-157.00000000000713,-287.9999999999994,-95.00000000000064,-10.99999999999568,-192.99999999999872,-51.99999999999649,0.0,-456.9999999999741,-34.99999999999659,-42.0000000000087,-855.0000000000058,0.0,-4.9999999999954525,-214.99999999999852,-308.9999999999926,-279.99999999999136,,-3118.9999999999586
2016.01.18,-75.99999999998718,46.999999999997044,87.99999999999386,56.99999999999594,-150.00000000000568,-35.999999999991594,172.00000000001125,-232.99999999999432,-65.00000000000395,114.00000000000432,-550.000000000006,9.000000000000341,185.99999999999727,-1146.0000000000025,204.9999999999983,278.0000000000058,-195.00000000000074,-344.99999999999534,-191.99999999999218,,-1831.9999999999754
2016.01.18,-74.99999999998064,66.00000000001049,207.9999999999984,79.99999999999119,-53.999999999998494,-99.00000000000463,279.0000000000106,-296.9999999999917,-70.0000000000034,317.0000000000073,-624.0000000000023,94.99999999999886,211.00000000000563,-1051.0000000000018,346.00000000000364,512.0000000000005,-234.99999999999633,-390.99999999999693,-200.99999999998454,,-982.9999999999343
2016.01.18,-100.99999999999554,156.00000000000057,259.9999999999909,66.99999999999484,72.99999999998974,-89.00000000000574,317.0000000000073,-295.99999999999625,12.999999999996348,496.9999999999857,-461.0000000000003,215.0000000000034,190.00000000000128,-1136.0000000000036,350.0000000000085,584.0000000000032,-265.99999999999955,-459.99999999999375,-228.99999999999034,,-316.0000000000034
2016.01.18,-112.000000000001,134.99999999999625,271.0000000000008,97.9999999999981,69.9999999999923,-83.9999999999952,332.00000000000784,-290.9999999999968,-12.000000000000899,462.99999999999386,-400.00000000000034,242.999999999995,195.9999999999962,-1016.0000000000169,364.9999999999949,522.0000000000056,-231.99999999999886,-393.9999999999944,-191.99999999999218,,-38.000000000016
2016.01.18,-130.99999999999224,59.99999999999339,309.99999999998806,87.99999999999919,28.999999999990145,-72.0000000000054,389.00000000001,-408.9999999999927,-41.000000000002146,453.00000000000296,-776.9999999999833,289.99999999999204,177.00000000000495,-1114.000000000015,376.99999999999534,465.999999999994,-329.999999999997,-373.99999999999653,-105.99999999998388,,-714.9999999999981
2016.01.18,-347.9999999999928,121.99999999999989,428.99999999998784,158.99999999999804,160.99999999998892,-148.99999999999915,332.9999999999984,-747.9999999999931,46.00000000000159,656.9999999999823,-1261.000000000001,265.00000000000057,407.0000000000018,-1697.0000000000152,498.00000000000466,629.9999999999955,-427.99999999999505,-388.9999999999949,-17.999999999984695,,-1331.0000000000166
2016.01.18,-324.9999999999975,160.00000000000458,503.0000000000001,377.9999999999894,374.0000000000077,-157.99999999999147,326.0000000000076,-805.0000000000001,104.99999999999955,842.9999999999893,-1495.9999999999861,319.9999999999932,702.9999999999869,-2002.0000000000148,692.0000000000073,879.9999999999955,-454.00000000000995,-451.9999999999969,-27.999999999983594,,-435.9999999999995
2016.01.18,-304.9999999999997,163.00000000000205,536.9999999999919,436.9999999999985,397.99999999998727,-131.99999999999878,365.0000000000091,-837.9999999999943,124.99999999999733,883.9999999999861,-1563.9999999999877,308.9999999999975,855.9999999999901,-1910.0000000000116,748.9999999999952,906.0000000000059,-549.9999999999949,-463.9999999999977,59.000000000009045,,24.999999999985057
2016.01.18,-343.99999999998875,154.0000000000097,428.99999999998784,481.99999999998244,347.9999999999928,-150.00000000000568,280.00000000000114,-909.9999999999997,90.99999999999665,703.000000000003,-1656.9999999999752,244.99999999999034,814.0000000000036,-1938.0000000000175,685.0000000000023,814.9999999999977,-494.00000000000557,-348.9999999999993,92.00000000000318,,-704.0000000000208
2016.01.18,-364.9999999999931,241.00000000000233,539.999999999992,651.9999999999859,534.9999999999966,-126.0000000000039,299.0000000000066,-1027.9999999999957,204.00000000000418,953.000000000003,-1973.0000000000025,245.9999999999951,1143.0000000000052,-2110.000000000012,850.9999999999991,996.9999999999999,-620.0000000000094,-410.9999999999947,151.9999999999966,,179.9999999999756
2016.01.18,-473.99999999999665,252.0000000000078,585.9999999999985,695.9999999999856,638.9999999999895,-190.00000000000128,246.00000000000932,-1177.9999999999902,246.00000000000176,1049.0000000000066,-2232.999999999974,259.00000000000034,1245.9999999999916,-2429.9999999999986,897.0000000000056,1061.000000000007,-766.0000000000111,-486.999999999993,182.0000000000155,,-398.9999999999461
2016.01.18,-489.99999999999045,272.00000000000557,566.9999999999931,732.9999999999836,713.0000000000081,-194.0000000000053,192.99999999999784,-1151.9999999999975,253.99999999999866,1050.9999999999877,-2139.9999999999864,203.99999999999352,1286.9999999999936,-2364.0000000000105,906.0000000000059,1108.000000000004,-694.9999999999901,-480.99999999999807,165.9999999999995,,-62.00000000000688
2016.01.18,-476.9999999999941,232.00000000000998,475.9999999999991,687.9999999999998,713.0000000000081,-221.00000000000452,94.0000000000083,-1072.9999999999907,234.00000000000088,871.9999999999857,-1871.0000000000005,123.99999999999523,1231.9999999999886,-2182.0000000000173,826.0000000000076,1007.9999999999956,-559.9999999999939,-401.99999999999125,163.00000000000205,,-123.99999999999147
2016.01.18,-447.99999999998175,261.0000000000001,451.9999999999982,702.9999999999869,697.9999999999986,-214.99999999998744,103.00000000000864,-1121.9999999999898,229.99999999999687,881.0000000000002,-1998.9999999999952,153.99999999999636,1239.9999999999966,-2322.000000000002,828.000000000003,1009.0000000000003,-660.000000000005,-493.99999999999443,129.00000000000134,,-571.9999999999684
2016.01.18,-442.9999999999934,261.0000000000001,513.9999999999958,559.9999999999827,722.0000000000005,-218.00000000000708,160.0000000000108,-1066.0000000000002,234.99999999999633,937.9999999999882,-1784.99999999997,194.99999999999318,1099.9999999999898,-2282.0000000000064,787.9999999999967,1025.0000000000057,-600.0000000000116,-487.99999999999955,90.99999999999665,,-293.00000000003166
2016.01.18,-430.9999999999814,215.00000000000963,396.0000000000008,434.9999999999854,543.999999999989,-219.99999999999798,129.0000000000049,-940.9999999999918,153.99999999999858,715.9999999999798,-1562.9999999999811,149.99999999999147,852.9999999999926,-2032.0000000000116,638.0000000000052,855.9999999999945,-536.9999999999986,-468.9999999999972,32.0000000000098,,-1074.999999999998
2016.01.18,-445.99999999999085,229.99999999999687,458.999999999989,397.0000000000029,611.000000000006,-207.00000000000162,139.00000000001,-870.9999999999995,209.00000000000364,830.9999999999889,-1412.9999999999754,116.99999999999022,875.999999999988,-2055.000000000007,656.0000000000059,903.9999999999964,-519.9999999999983,-484.999999999991,24.000000000001798,,-543.9999999999839
2016.01.18,-557.9999999999918,168.99999999999693,493.9999999999998,437.99999999998283,628.0000000000064,-170.99999999998784,109.00000000000887,-1069.9999999999932,261.0000000000001,826.9999999999982,-1696.9999999999707,60.000000000002274,1100.9999999999964,-2442.000000000011,719.0000000000083,1003.0000000000001,-595.0000000000011,-528.9999999999906,38.0000000000047,,-1214.9999999999413
2016.01.18,-469.99999999999267,1.999999999990898,355.99999999999454,323.99999999999096,482.00000000000466,-157.00000000000713,-3.9999999999906777,-938.9999999999899,161.99999999999548,457.9999999999984,-1716.9999999999686,-112.99999999999955,919.0000000000032,-2128.0000000000186,561.9999999999976,838.9999999999986,-579.9999999999916,-500.9999999999959,35.00000000000725,,-2469.9999999999727
2016.01.18,-588.9999999999951,161.00000000001114,378.0000000000001,456.9999999999963,499.9999999999893,-194.99999999998963,52.00000000000671,-1160.9999999999898,205.99999999999508,623.9999999999952,-1503.9999999999943,-14.000000000010004,1035.0000000000082,-2628.000000000008,641.9999999999959,867.0000000000044,-501.000000000007,-492.999999999999,-3.999999999981796,,-2166.9999999999723
2016.01.18,-637.9999999999831,479.99999999999153,611.9999999999948,720.9999999999939,1078.0000000000011,-309.99999999998806,82.00000000000784,-1149.9999999999955,363.0000000000022,1356.9999999999993,-1228.0000000000068,200.00000000000284,1320.9999999999943,-2592.0000000000164,939.0000000000072,1042.0000000000016,-430.00000000000813,-391.9999999999924,-14.000000000002899,,1441.000000000003
2016.01.18,-576.9999999999831,445.0000000000065,615.9999999999997,674.9999999999811,923.9999999999915,-303.9999999999932,180.00000000000682,-963.9999999999982,348.9999999999993,1338.9999999999986,-917.9999999999744,275.99999999999625,1190.9999999999866,-2086.00000000001,917.0000000000016,960.000000000008,-263.0000000000021,-290.9999999999968,-18.999999999991246,,2450.000000000027
2016.01.18,-425.99999999999307,443.99999999999994,507.99999999999557,638.9999999999895,827.0,-252.0000000000078,240.99999999999966,-788.9999999999952,275.99999999999847,1169.9999999999875,-731.9999999999993,313.99999999999295,981.999999999994,-1854.0,817.9999999999978,887.0000000000005,-219.99999999999798,-292.9999999999988,-186.99999999998164,,2352.999999999982
2016.01.18,-473.99999999999665,276.00000000000955,577.9999999999887,630.9999999999816,699.9999999999895,-246.99999999999721,253.0000000000001,-737.9999999999942,241.99999999999778,1102.0000000000039,-783.9999999999848,281.9999999999965,1072.0000000000064,-1753.0000000000045,879.0000000000049,849.0000000000038,-100.00000000000009,-196.99999999999162,-106.99999999999044,,2464.0000000000227
2016.01.18,-487.99999999999955,289.0000000000059,618.9999999999998,729.9999999999862,648.0000000000041,-222.99999999999542,219.0000000000083,-839.9999999999964,239.0000000000003,1138.0000000000052,-1154.9999999999727,256.0000000000002,1312.9999999999864,-2092.000000000005,944.0000000000026,897.0000000000056,-121.99999999999989,-204.99999999999963,-53.999999999998494,,2113.000000000037
2016.01.18,-417.0000000000007,344.00000000001097,671.999999999997,829.9999999999974,692.9999999999881,-153.00000000000313,388.00000000000523,-844.0000000000003,268.0000000000016,1289.999999999992,-1135.9999999999814,376.99999999999534,1378.9999999999968,-2119.000000000004,1045.0000000000018,1096.999999999994,-141.00000000000225,-276.9999999999939,-129.99999999998568,,3166.000000000008
2016.01.18,-400.00000000000034,412.9999999999967,670.9999999999923,812.999999999997,747.9999999999931,-173.00000000000094,420.0000000000017,-812.999999999997,292.00000000000335,1395.9999999999866,-966.9999999999845,408.9999999999918,1292.0000000000043,-2143.000000000006,1040.9999999999968,1078.000000000003,-172.00000000000549,-313.99999999999204,-153.9999999999875,,3436.9999999999936
2016.01.18,-424.00000000000216,439.99999999999596,700.9999999999934,829.9999999999974,792.9999999999993,-153.9999999999875,402.000000000001,-805.0000000000001,354.9999999999942,1432.9999999999927,-824.9999999999868,364.9999999999949,1424.9999999999875,-2022.999999999997,1058.0000000000068,1018.0000000000007,-133.00000000000534,-219.99999999999798,-62.99999999999084,,4172.999999999995
2016.01.18,-404.9999999999887,404.0000000000044,679.9999999999926,820.9999999999828,801.0000000000073,-136.00000000000279,397.00000000000557,-764.9999999999934,361.0000000000002,1395.9999999999866,-804.9999999999891,307.00000000000216,1397.9999999999882,-1842.0000000000102,1058.9999999999975,1006.0000000000002,-131.00000000000333,-140.99999999999113,-3.999999999981796,,4401.000000000007
2016.01.18,-447.99999999998175,265.0000000000041,643.0000000000007,820.9999999999828,675.9999999999877,-200.00000000000017,294.00000000001114,-817.9999999999965,232.99999999999432,1138.9999999999816,-1122.9999999999852,307.00000000000216,1368.999999999998,-1871.0000000000005,1022.9999999999961,995.0000000000045,-183.99999999999528,-178.00000000000037,-7.999999999985796,,2935.0000000000173
2016.01.18,-480.99999999999807,215.00000000000963,615.9999999999997,664.9999999999823,658.0000000000031,-222.99999999999542,234.00000000000887,-773.9999999999969,234.99999999999633,1067.9999999999836,-1073.999999999975,293.99999999999693,1194.0000000000061,-1730.0000000000093,909.000000000006,881.0000000000002,-158.0000000000026,-144.99999999999514,8.000000000008,,2392.0000000000286
2016.01.18,-429.99999999999704,202.9999999999976,626.9999999999953,564.9999999999933,629.9999999999973,-197.00000000000273,314.00000000000716,-735.9999999999923,207.99999999999707,1091.9999999999845,-957.0000000000078,323.99999999999807,1095.0000000000016,-1641.0000000000036,882.9999999999956,870.0000000000045,-207.00000000000162,-220.99999999999343,17.000000000000348,,2438.999999999973
2016.01.18,-411.99999999999017,256.00000000001177,666.9999999999874,645.999999999991,621.0000000000049,-175.99999999999838,350.0000000000085,-722.9999999999959,215.99999999999397,1159.9999999999966,-896.000000000008,346.00000000000364,1144.999999999996,-1717.000000000013,941.0000000000025,971.0000000000036,-185.99999999999727,-222.99999999999542,-48.99999999998794,,2937.000000000014
2016.01.18,-428.9999999999905,314.99999999999864,637.999999999991,644.0000000000001,659.999999999994,-150.99999999999002,314.9999999999977,-770.9999999999994,243.99999999999977,1216.9999999999845,-925.9999999999824,295.99999999999227,1188.9999999999957,-1789.0000000000184,941.0000000000025,953.000000000003,-168.99999999999693,-234.00000000000088,-51.99999999998539,,2890.999999999995
2016.01.18,-594.99999999999,207.00000000000162,599.9999999999943,705.0000000000001,760.0000000000051,-157.99999999999147,200.00000000000284,-791.9999999999927,312.9999999999966,1192.9999999999836,-933.9999999999905,155.9999999999917,1442.9999999999943,-1800.0000000000016,1004.9999999999955,908.0000000000013,-112.99999999999643,-93.99999999999409,40.0000000000178,,3044.0000000000277
2016.01.18,-609.9999999999994,218.99999999999142,680.9999999999974,664.9999999999823,802.9999999999982,-207.00000000000162,183.9999999999975,-794.9999999999901,302.9999999999977,1177.9999999999973,-818.9999999999919,146.99999999999136,1337.9999999999948,-1812.0000000000136,966.0000000000082,881.0000000000002,-95.00000000000064,-117.00000000000044,-54.99999999998284,,2854.9999999999754
2016.01.18,-498.9999999999828,201.00000000000674,689.9999999999977,642.9999999999936,676.9999999999943,-174.00000000000747,270.00000000001023,-687.9999999999998,275.99999999999847,1141.999999999996,-774.9999999999702,251.99999999999534,1314.9999999999995,-1627.0000000000007,951.9999999999982,840.0000000000034,-16.0000000000049,-86.99999999999264,-29.999999999996696,,3362.000000000038
2016.01.18,-507.9999999999973,212.00000000001216,677.9999999999973,725.9999999999823,679.9999999999917,-197.00000000000273,256.0000000000002,-707.9999999999975,253.99999999999866,1132.9999999999814,-771.9999999999949,278.99999999999636,1346.0000000000027,-1580.0000000000036,1004.0000000000049,870.0000000000045,29.000000000001247,-26.999999999999247,-34.99999999998504,,3639.999999999993
2016.01.18,-481.99999999998244,124.99999999999733,687.9999999999882,513.9999999999923,567.9999999999907,-194.0000000000053,291.000000000011,-633.9999999999901,175.99999999999838,1027.9999999999916,-617.0000000000009,325.9999999999934,1056.9999999999968,-1545.0000000000186,881.0000000000002,840.999999999994,53.999999999998494,-154.99999999999403,-224.000000000002,,2697.9999999999595
