date,USDCAD,AUDUSD,NZDUSD,GBPJPY,EURJPY,CADJPY,NZDJPY,AUDCAD,empty,sum
2019.01.14,-56.99999999999594,-18.0000000000069,-45.000000000006146,-54.000000000002046,-86.99999999998909,-58.000000000006935,-91.99999999999875,-46.00000000000159,,-457.0000000000074
2019.01.14,62.000000000006494,-7.0000000000014495,-4.999999999999449,-145.00000000001023,-96.9999999999942,-81.00000000000307,-48.00000000000182,-39.00000000000014,,-360.00000000000387
2019.01.14,76.0000000000094,-8.000000000008,-33.000000000005244,-151.00000000001046,-110.99999999999,-60.000000000002274,-55.999999999997385,-71.00000000000995,,-414.0000000000139
2019.01.14,130.0000000000079,18.999999999991246,-19.00000000000235,-38.000000000010914,-3.9999999999906777,-11.00000000000989,-21.000000000000796,-38.0000000000047,,17.999999999979813
2019.01.14,123.00000000000644,6.999999999990347,-13.00000000000745,6.000000000000227,-49.99999999999716,-14.000000000010004,-19.99999999999602,-60.99999999999994,,-22.000000000013557
2019.01.14,101.00000000001774,-30.000000000007798,-26.000000000003798,13.999999999981583,-32.99999999998704,-5.000000000009663,-10.000000000005116,-80.00000000000229,,-69.00000000001639
2019.01.14,64.0000000000196,-71.00000000000995,-67.00000000000594,36.99999999997772,-28.999999999996362,-26.00000000001046,-43.00000000000637,-107.00000000000153,,-242.0000000000333
2019.01.14,26.0000000000149,-83.00000000001084,-84.0000000000063,90.00000000000341,-46.999999999997044,-33.00000000000125,-48.00000000000182,-104.00000000000409,,-283.00000000000307
2019.01.14,60.99999999999994,-25.00000000000835,-48.99999999999905,225.9999999999991,81.00000000000307,112.99999999999955,103.9999999999992,-42.0000000000087,,468.99999999998477
2019.01.14,95.00000000000064,16.999999999989246,-39.00000000000014,281.99999999998226,128.0000000000001,156.99999999999648,132.99999999999557,-10.000000000010001,,762.9999999999542
2019.01.14,195.00000000001182,151.9999999999966,86.99999999999264,379.99999999999545,204.00000000000773,210.99999999999852,256.0000000000002,92.99999999999864,,1578.0000000000016
2019.01.14,274.00000000001864,215.99999999999397,153.00000000000313,509.9999999999909,280.00000000000114,316.99999999999307,376.99999999999534,115.99999999999389,,2242.9999999999905
2019.01.14,247.00000000001944,198.99999999999363,146.99999999999713,449.99999999998863,222.0000000000084,302.99999999999727,373.9999999999952,100.00000000000009,,2041.9999999999998
2019.01.14,250.00000000001688,206.99999999999054,168.00000000000148,466.99999999998454,236.0000000000042,314.9999999999977,403.0000000000058,126.99999999999933,,2173.000000000001
2019.01.14,240.00000000001796,222.99999999999542,178.00000000000037,518.0000000000007,220.00000000001307,316.99999999999307,423.0000000000018,156.99999999999602,,2276.0000000000186
2019.01.14,219.00000000001364,211.99999999998997,168.00000000000148,467.9999999999893,200.00000000000284,321.9999999999885,427.99999999999727,154.99999999999403,,2171.9999999999773
2019.01.14,226.00000000001506,220.99999999999343,149.99999999999457,489.9999999999807,209.00000000000318,322.9999999999933,406.9999999999965,152.99999999999204,,2178.999999999968
2019.01.14,343.00000000000443,264.999999999993,217.0000000000005,503.9999999999907,240.0000000000091,375.99999999999056,468.0000000000035,126.99999999999933,,2539.9999999999914
2019.01.14,348.00000000001495,248.99999999999923,203.99999999999307,341.99999999998454,171.00000000000648,348.99999999998954,424.0000000000066,67.9999999999903,,2154.999999999985
2019.01.14,295.0000000000008,203.99999999999307,192.00000000000327,602.0000000000039,227.00000000000387,370.9999999999951,448.99999999999807,41.9999999999976,,2381.999999999996
2019.01.14,213.00000000001873,143.9999999999997,175.00000000000293,548.0000000000018,185.00000000000227,280.9999999999917,402.000000000001,72.99999999998974,,2021.000000000008
2019.01.14,138.0000000000159,148.99999999999915,163.00000000000205,544.9999999999875,107.00000000001353,188.0000000000024,353.9999999999992,76.99999999999375,,1721.0000000000132
2019.01.14,128.000000000017,128.99999999999022,129.00000000000134,612.9999999999995,142.00000000001012,216.99999999999875,370.00000000000455,61.999999999995396,,1790.0000000000168
2019.01.14,136.00000000000279,128.99999999999022,127.99999999999478,600.9999999999991,262.00000000000045,232.99999999998988,368.9999999999998,93.99999999999409,,1951.9999999999711
2019.01.14,177.00000000000495,226.99999999999943,134.0000000000008,586.9999999999891,354.0000000000134,277.000000000001,379.0000000000049,169.99999999999238,,2305.000000000006
2019.01.14,216.00000000001617,130.99999999999224,49.99999999999449,423.9999999999782,317.0000000000073,289.99999999999204,260.0000000000051,34.99999999999615,,1722.9999999999816
2019.01.14,261.0000000000001,129.9999999999968,46.999999999997044,524.0000000000009,351.0000000000133,305.9999999999974,305.9999999999974,-17.000000000000348,,1908.0000000000023
2019.01.14,214.00000000000307,88.99999999999464,19.999999999997797,224.99999999999432,322.00000000000273,326.9999999999982,287.9999999999967,-10.000000000010001,,1474.9999999999773
2019.01.14,207.00000000000162,122.99999999999534,59.99999999999339,193.9999999999884,288.0000000000109,304.00000000000205,296.0000000000065,24.999999999997247,,1496.9999999999955
2019.01.14,224.000000000002,125.99999999999278,36.999999999998145,305.9999999999832,315.00000000001194,308.9999999999975,269.00000000000546,3.999999999992898,,1589.9999999999839
2019.01.14,195.00000000001182,133.99999999998968,19.00000000000235,427.99999999999727,344.0000000000083,283.9999999999918,275.0000000000057,56.0000000000005,,1735.0000000000075
2019.01.14,145.00000000001734,97.9999999999981,26.999999999999247,292.99999999997794,253.0000000000001,171.99999999999704,185.00000000000227,45.99999999999049,,1218.9999999999825
2019.01.14,158.0000000000137,120.99999999999334,10.999999999994348,437.9999999999882,311.00000000000705,208.99999999998897,191.0000000000025,59.99999999999339,,1498.9999999999814
2019.01.14,136.00000000000279,104.99999999999955,-36.0000000000027,242.999999999995,253.0000000000001,192.99999999999784,135.00000000000512,53.999999999998494,,1082.9999999999961
2019.01.14,15.00000000000945,35.999999999991594,-38.0000000000047,43.99999999998272,133.00000000000978,65.99999999998829,108.00000000000409,48.99999999999905,,412.9999999999803
2019.01.14,12.000000000012001,-3.0000000000085514,-48.99999999999905,-633.0000000000098,-22.999999999996135,28.999999999996362,45.000000000001705,-4.999999999999449,,-627.0000000000028
2019.01.14,107.00000000001265,38.99999999998904,-48.000000000003595,-561.000000000007,58.000000000006935,71.99999999998852,51.00000000000193,-18.0000000000069,,-300.0000000000184
2019.01.14,201.00000000000674,96.99999999999153,-50.0000000000056,-195.0000000000216,38.000000000010914,182.00000000000216,69.00000000000261,-32.0000000000098,,309.99999999997704
2019.01.14,177.00000000000495,42.999999999993044,-74.00000000000739,-63.0000000000166,73.0000000000075,194.99999999999318,87.99999999999386,-55.000000000005045,,383.99999999996345
2019.01.14,121.00000000001555,32.999999999994145,-50.0000000000056,-72.00000000000273,95.00000000001307,193.9999999999884,125.0,-38.0000000000047,,407.9999999999981
2019.01.14,104.99999999999955,27.999999999994696,-63.00000000000195,-69.00000000001683,156.0000000000059,174.99999999999716,112.99999999999955,-21.00000000000435,,423.99999999997374
2019.01.14,106.00000000000608,38.99999999998904,-60.00000000000449,-115.0000000000091,143.00000000000068,146.0000000000008,91.99999999999875,-14.000000000002899,,336.99999999997885
2019.01.14,121.99999999999989,61.999999999995396,-31.000000000003247,125.0,195.0000000000074,177.99999999999727,141.9999999999959,19.999999999997797,,812.9999999999905
2019.01.14,123.00000000000644,84.99999999999064,-18.0000000000069,126.00000000000477,183.00000000000693,167.0000000000016,149.0000000000009,34.99999999999615,,850.0000000000005
