date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,CADCHF,NZDCHF,EURGBP,EURCAD,EURNZD,CADJPY,NZDCAD,empty,sum
2015.03.16,51.000000000001044,-258.0000000000027,-360.9999999999891,-103.9999999999992,-214.00000000000307,273.9999999999965,-31.000000000003247,384.00000000000654,-139.00000000000023,-573.0000000000013,167.9999999999904,-231.99999999999932,-591.0000000000082,,-1626.0000000000118
2015.03.16,163.9999999999864,-218.00000000000708,-292.9999999999877,-102.00000000000387,-194.0000000000053,363.0000000000022,25.999999999992696,426.00000000000415,-113.99999999999189,-495.000000000001,269.9999999999925,-221.9999999999942,-648.9999999999995,,-1038.0000000000127
2015.03.16,78.99999999998464,-361.0000000000113,-432.9999999999945,-212.0000000000033,-234.99999999999633,349.99999999998363,34.99999999999615,458.00000000000284,-146.00000000000168,-560.9999999999893,234.00000000000088,-204.9999999999983,-631.9999999999992,,-1629.0000000000257
2015.03.16,-4.000000000004,-531.0000000000148,-624.9999999999867,-218.00000000000352,-282.99999999999994,324.9999999999975,22.999999999995246,473.0000000000012,-217.0000000000005,-670.9999999999993,109.99999999998789,-192.99999999999784,-628.0000000000064,,-2439.0000000000314
2015.03.16,58.000000000002494,-439.0000000000116,-510.99999999999477,-188.99999999999295,-317.9999999999961,395.99999999999636,127.99999999999478,487.99999999999955,-173.9999999999964,-469.99999999999267,177.99999999998929,-72.99999999999329,-558.000000000003,,-1483.9999999999982
2015.03.16,-56.99999999999594,-483.99999999999557,-417.0000000000007,-159.9999999999966,-299.00000000000483,314.99999999999864,62.99999999999084,394.00000000000546,-105.99999999999498,-365.99999999999966,302.9999999999866,-69.99999999999318,-545.0000000000066,,-1429.0000000000064
2015.03.16,-131.00000000001444,-473.0000000000123,-556.9999999999853,-192.99999999999784,-282.99999999999994,140.99999999999113,13.999999999991797,372.0000000000057,-197.99999999999818,-480.99999999999807,153.9999999999875,-36.000000000001364,-538.0000000000051,,-2209.000000000037
2015.03.16,-168.99999999999693,-486.00000000000864,-668.9999999999862,-171.99999999999704,-253.99999999999866,126.0000000000039,-43.00000000000415,209.00000000000364,-253.99999999999866,-618.9999999999918,-4.000000000004,-55.999999999997385,-509.9999999999993,,-2900.9999999999754
2015.03.16,-5.999999999994898,-597.0000000000031,-552.9999999999812,-90.99999999999397,-134.99999999999625,403.99999999998215,61.999999999995396,321.0000000000046,-142.99999999999312,-564.9999999999933,-117.99999999999588,-25.99999999999625,-463.0000000000023,,-1909.9999999999686
2015.03.16,-66.00000000001049,-643.0000000000158,-553.9999999999878,-54.000000000002046,-155.00000000000514,339.99999999998477,-25.00000000000835,139.00000000000023,-100.99999999999554,-561.9999999999958,-266.0000000000107,11.00000000000989,-407.0000000000018,,-2343.0000000000387
2015.03.16,-148.00000000001478,-592.0000000000148,-542.9999999999824,-34.000000000006025,-101.00000000000664,243.99999999999977,-36.0000000000027,184.00000000000637,-158.99999999999804,-566.9999999999842,-187.00000000000384,46.00000000000648,-373.00000000000114,,-2266.000000000002
2015.03.16,-156.00000000000057,-635.0000000000077,-610.9999999999837,-72.00000000000273,-123.00000000000644,254.999999999983,-1.0000000000065512,197.99999999999818,-163.99999999999747,-564.9999999999933,-222.00000000001108,82.99999999999841,-315.0000000000097,,-2328.0000000000396
2015.03.16,-117.00000000001154,-594.0000000000057,-562.9999999999802,-97.99999999999898,-163.99999999999747,261.0000000000001,61.999999999995396,214.99999999999852,-142.99999999999312,-451.0000000000014,-192.00000000001438,109.99999999999943,-289.0000000000059,,-1963.000000000015
2015.03.16,-124.99999999999733,-544.9999999999955,-520.9999999999936,-135.00000000000512,-200.00000000000017,227.99999999998377,28.999999999990145,212.00000000000108,-129.00000000000134,-414.9999999999876,-126.0000000000039,29.000000000010573,-321.0000000000046,,-2019.0000000000032
2015.03.16,-117.99999999999588,-548.9999999999995,-506.9999999999908,-121.99999999999989,-143.00000000000423,280.9999999999979,26.999999999999247,212.00000000000108,-113.99999999999189,-432.9999999999945,-112.000000000001,-6.000000000000227,-304.00000000000426,,-1887.999999999984
2015.03.16,-66.00000000001049,-628.0000000000064,-601.9999999999915,-126.00000000000477,-206.00000000000617,370.999999999988,13.999999999991797,206.00000000000617,-163.99999999999747,-603.9999999999824,-158.0000000000137,-54.000000000002046,-380.00000000000256,,-2397.0000000000314
2015.03.16,-90.00000000001229,-634.0000000000013,-722.0000000000005,-137.00000000000045,-217.0000000000005,363.9999999999866,-29.000000000001247,304.00000000000426,-202.0000000000022,-871.9999999999839,-235.00000000000742,-176.9999999999925,-611.000000000006,,-3258.000000000017
2015.03.16,-104.99999999999955,-868.000000000002,-927.9999999999955,-209.00000000000318,-394.00000000000546,523.9999999999911,-42.0000000000087,404.99999999999983,-252.99999999999213,-1000.0000000000009,-95.00000000000064,-179.00000000000205,-762.0000000000072,,-3906.0000000000264
2015.03.16,-252.0000000000078,-876.9999999999944,-1257.9999999999814,-287.00000000000614,-526.9999999999997,363.0000000000022,-143.00000000000423,407.0000000000018,-447.99999999999284,-1327.999999999996,-327.00000000001063,-126.99999999999534,-848.0000000000043,,-5651.999999999989
2015.03.16,-222.00000000001108,-835.000000000008,-1305.999999999985,-215.0000000000034,-456.9999999999963,428.9999999999905,-117.00000000000044,450.00000000000597,-503.99999999999335,-1583.9999999999854,-470.9999999999992,-217.9999999999893,-874.0000000000081,,-5923.999999999983
2015.03.16,21.00000000000435,-574.0000000000078,-949.9999999999842,-147.00000000000557,-317.9999999999961,403.99999999998215,-100.00000000000009,534.9999999999966,-454.9999999999943,-1410.0000000000002,-317.9999999999961,-271.0000000000008,-862.0000000000072,,-4445.000000000009
2015.03.16,89.00000000000574,-588.9999999999951,-991.9999999999928,-114.00000000000432,-317.0000000000006,547.999999999993,-45.000000000006146,589.0000000000061,-419.9999999999982,-1335.9999999999816,-221.00000000000452,-281.9999999999965,-860.0000000000052,,-3949.99999999998
2015.03.16,65.99999999998829,-781.0000000000094,-1061.9999999999852,-170.0000000000017,-368.9999999999971,736.0000000000033,139.99999999999568,655.0000000000056,-385.000000000002,-1213.9999999999818,-215.00000000000963,-69.00000000000261,-801.0000000000073,,-3469.000000000004
2015.03.16,25.999999999992696,-839.0000000000119,-1019.9999999999986,-108.99999999999466,-321.0000000000046,809.9999999999997,188.9999999999947,677.0000000000053,-349.99999999999477,-1048.9999999999889,-170.00000000000347,64.99999999999773,-707.000000000002,,-2798.000000000009
2015.03.16,-49.00000000001015,-1099.0000000000055,-1299.99999999999,-129.99999999999545,-399.0000000000049,686.9999999999932,105.99999999999498,651.0000000000016,-390.0000000000015,-1241.9999999999875,-322.00000000000006,76.00000000000762,-769.0000000000085,,-4180.000000000006
2015.03.16,-73.00000000001194,-1187.0000000000048,-1337.9999999999948,-123.99999999999523,-436.00000000000307,954.9999999999948,218.99999999999142,723.0000000000069,-368.9999999999971,-1173.9999999999861,-273.9999999999965,137.00000000000045,-735.0000000000078,,-3676.000000000004
2015.03.16,62.99999999999084,-1088.0,-1130.9999999999932,-70.99999999999795,-319.0000000000026,1014.9999999999882,243.99999999999977,724.0000000000024,-296.9999999999917,-1134.999999999997,-236.99999999999832,118.99999999999977,-705.0000000000001,,-2818.0
2015.03.16,167.00000000000603,-1073.9999999999973,-1088.9999999999845,-25.99999999999625,-295.0000000000008,1210.9999999999843,250.9999999999901,709.9999999999995,-257.9999999999916,-1166.9999999999848,-321.0000000000157,117.00000000000443,-677.0000000000053,,-2450.9999999999923
2015.03.16,209.9999999999991,-1038.0000000000057,-1009.9999999999998,12.000000000000455,-226.99999999999943,1222.9999999999964,248.99999999999923,692.0000000000038,-219.99999999999798,-1152.9999999999818,-337.0000000000095,73.99999999999807,-660.000000000005,,-2185.0000000000023
2015.03.16,207.99999999998596,-1059.00000000001,-1018.9999999999922,3.0000000000001137,-212.00000000000108,1252.999999999993,246.99999999999721,709.0000000000041,-221.99999999999997,-1156.999999999986,-327.99999999999494,54.000000000002046,-683.0000000000002,,-2206.000000000002
2015.03.16,258.99999999998704,-1068.0000000000023,-1000.0000000000009,13.999999999995794,-170.00000000000347,1292.9999999999886,259.9999999999936,689.0000000000063,-187.9999999999993,-1142.999999999983,-348.00000000001495,37.9999999999967,-634.0000000000013,,-1998.0000000000373
2015.03.16,278.00000000000045,-998.00000000001,-928.9999999999799,-1.9999999999953388,-189.00000000000583,1253.9999999999995,266.999999999995,678.0000000000008,-174.99999999999181,-1066.9999999999957,-293.99999999999426,8.000000000009777,-667.0000000000065,,-1835.999999999974
2015.03.16,248.99999999998812,-978.0000000000122,-879.9999999999919,-55.999999999997385,-173.00000000000094,1239.9999999999966,243.99999999999977,558.000000000003,-165.9999999999995,-1064.9999999999827,-371.00000000001023,-7.999999999995566,-626.9999999999998,,-2033.0000000000025
2015.03.16,177.00000000000495,-980.0000000000031,-878.000000000001,-58.000000000006935,-184.00000000000637,1125.9999999999825,218.99999999999142,504.9999999999999,-156.00000000000057,-946.0000000000024,-421.0000000000047,42.00000000000159,-477.0000000000052,,-2031.0000000000498
2015.03.16,198.99999999999363,-948.9999999999999,-834.0000000000014,-42.00000000000159,-156.99999999999602,1163.9999999999873,239.0000000000003,543.0000000000045,-129.00000000000134,-902.9999999999872,-348.00000000001495,54.000000000002046,-509.9999999999993,,-1673.000000000014
2015.03.17,256.99999999999613,-907.0000000000133,-848.9999999999886,-24.00000000000091,-179.00000000000693,1218.9999999999923,288.9999999999948,636.0000000000032,-156.99999999999602,-936.9999999999878,-358.00000000001387,51.00000000000193,-522.0000000000002,,-1481.0000000000196
2015.03.17,251.99999999998556,-910.0000000000108,-845.9999999999912,-22.999999999996135,-180.99999999999784,1207.0000000000025,280.9999999999979,646.9999999999976,-156.00000000000057,-915.9999999999835,-249.99999999999466,46.999999999997044,-547.0000000000086,,-1395.0000000000027
2015.03.17,214.00000000000307,-956.0000000000013,-926.999999999989,-24.00000000000091,-180.99999999999784,1181.999999999994,258.9999999999981,665.9999999999999,-185.99999999999727,-966.0000000000002,-235.00000000000742,49.99999999999716,-609.9999999999994,,-1714.0000000000014
2015.03.17,211.00000000000563,-951.000000000013,-920.9999999999941,-16.999999999995907,-192.99999999999872,1183.0000000000007,261.0000000000001,673.0000000000014,-191.99999999999218,-983.9999999999849,-256.00000000001177,52.00000000000671,-626.0000000000043,,-1759.9999999999802
2015.03.17,282.9999999999888,-922.0000000000006,-872.9999999999905,-7.999999999995566,-163.99999999999747,1244.999999999985,287.9999999999994,641.9999999999982,-176.99999999999383,-964.9999999999936,-290.9999999999968,34.99999999999659,-596.0000000000076,,-1503.000000000008
2015.03.17,309.99999999998806,-930.0000000000086,-824.9999999999868,16.000000000005343,-95.99999999999609,1279.9999999999923,280.9999999999979,548.0000000000041,-141.99999999999767,-958.9999999999987,-448.000000000004,19.000000000005457,-623.0000000000069,,-1569.0000000000055
2015.03.17,324.9999999999975,-863.0000000000138,-767.9999999999909,34.000000000006025,-7.9999999999968985,1244.0000000000007,243.99999999999977,609.000000000004,-127.99999999999478,-925.9999999999824,-275.000000000003,4.0000000000048885,-628.0000000000064,,-1135.9999999999754
2015.03.17,353.99999999998766,-862.0000000000072,-751.9999999999972,33.00000000000125,-19.999999999997797,1252.999999999993,247.99999999999267,644.0000000000001,-113.99999999999189,-949.9999999999842,-205.00000000001074,-12.999999999991019,-634.0000000000013,,-1018.0000000000066
2015.03.17,329.00000000000153,-923.0000000000072,-832.9999999999949,22.999999999996135,-38.0000000000047,1314.9999999999995,269.9999999999925,700.999999999996,-151.9999999999966,-1012.9999999999973,-215.00000000000963,2.0000000000095497,-663.0000000000025,,-1197.0000000000175
2015.03.17,300.99999999999574,-991.0000000000085,-873.999999999997,27.000000000001023,-85.00000000000173,1317.999999999997,251.99999999999667,729.0000000000018,-151.00000000000114,-1069.9999999999932,-182.0000000000155,12.000000000000455,-761.0000000000006,,-1475.0000000000248
2015.03.17,275.9999999999874,-974.0000000000082,-891.9999999999817,-81.00000000000307,-56.0000000000005,1261.9999999999854,230.99999999999233,722.0000000000005,-156.00000000000057,-1061.9999999999852,-146.00000000000168,-64.99999999999773,-773.0000000000015,,-1714.0000000000143
2015.03.17,283.99999999999534,-941.0000000000141,-840.9999999999807,-34.99999999999659,-19.999999999997797,1251.000000000002,215.99999999999397,712.9999999999969,-137.9999999999937,-1035.9999999999925,-165.00000000001512,-72.99999999999329,-761.0000000000006,,-1545.999999999996
2015.03.17,289.9999999999903,-920.0000000000097,-810.999999999984,-22.00000000000557,-48.000000000003595,1231.9999999999886,211.99999999998997,687.9999999999998,-130.99999999999224,-1013.9999999999816,-144.99999999999514,-63.99999999999295,-738.0000000000053,,-1471.0000000000011
2015.03.17,289.9999999999903,-985.999999999998,-851.9999999999861,-31.00000000000591,-139.00000000000023,1266.999999999996,233.99999999998977,699.0000000000052,-131.99999999999878,-1017.9999999999856,-134.99999999999625,-25.99999999999625,-734.0000000000014,,-1562.9999999999873
2015.03.17,312.9999999999855,-941.9999999999984,-811.9999999999905,-24.00000000000091,-114.99999999999844,1331.9999999999998,272.99999999998994,734.9999999999968,-118.99999999999133,-973.0000000000016,-116.00000000000499,6.000000000000227,-681.0000000000093,,-1123.0000000000232
2015.03.17,326.0000000000041,-922.0000000000006,-777.9999999999898,-9.000000000000341,-68.99999999999685,1312.000000000002,267.99999999999045,695.9999999999966,-103.99999999999298,-946.0000000000024,-117.00000000001154,-12.000000000000455,-669.0000000000085,,-1024.0000000000105
2015.03.17,360.9999999999891,-926.0000000000045,-779.9999999999807,-13.999999999995794,-57.00000000000705,1333.9999999999907,291.99999999999227,714.0000000000035,-100.99999999999554,-929.9999999999864,-109.00000000000354,2.0000000000095497,-670.000000000004,,-883.9999999999923
2015.03.17,201.99999999999108,-1105.0000000000005,-1133.9999999999907,-134.00000000000034,-299.00000000000483,1280.9999999999989,284.9999999999908,785.0000000000024,-248.99999999999923,-1197.999999999988,-215.00000000000963,25.000000000005684,-807.0000000000022,,-2563.0000000000064
2015.03.17,68.99999999998573,-1100.000000000012,-1189.99999999998,-147.00000000000557,-341.99999999999784,1083.9999999999961,203.99999999999307,770.000000000004,-297.9999999999983,-1186.9999999999825,-195.00000000001182,6.000000000000227,-826.0000000000045,,-3152.0000000000136
2015.03.17,-87.99999999999919,-1070.9999999999998,-1296.9999999999925,-120.00000000000455,-383.0,713.9999999999924,84.99999999999064,634.9999999999967,-444.9999999999954,-1347.9999999999936,-397.0000000000029,82.99999999999841,-791.0000000000084,,-4423.000000000018
2015.03.17,-69.00000000000794,-914.0000000000148,-1272.999999999991,-3.0000000000001137,-317.9999999999961,403.99999999998215,100.99999999999554,607.0000000000019,-573.0000000000013,-1339.9999999999857,-429.00000000001273,126.00000000000477,-750.0000000000063,,-4431.000000000032
2015.03.17,38.0000000000047,-547.0000000000086,-1101.9999999999807,-4.0000000000048885,-336.9999999999984,415.99999999999415,107.99999999999699,575.9999999999987,-568.0000000000018,-1254.9999999999839,-419.0000000000138,76.00000000000762,-712.0000000000015,,-3729.999999999991
2015.03.17,-192.99999999999872,-686.0000000000089,-1114.9999999999993,-88.99999999999864,-362.00000000000676,330.9999999999924,-14.000000000002899,441.99999999999795,-507.9999999999973,-1207.0000000000025,-395.000000000012,76.99999999999818,-692.0000000000038,,-4411.000000000042
2015.03.17,-378.999999999996,-727.0000000000109,-1231.9999999999886,-108.00000000000409,-382.00000000000455,-51.000000000001044,-136.00000000000279,277.000000000005,-578.9999999999961,-1254.9999999999839,-560.0000000000049,105.00000000000398,-644.0000000000001,,-5670.999999999984
2015.03.17,-385.00000000001313,-663.0000000000135,-1358.999999999999,-141.9999999999959,-383.0,-239.00000000001143,-214.00000000000307,139.00000000000023,-744.9999999999957,-1551.9999999999977,-1031.000000000004,-12.000000000000455,-594.0000000000057,,-7180.000000000038
2015.03.17,-323.0000000000066,-446.0000000000131,-1342.9999999999832,-135.00000000000512,-306.00000000000625,-187.00000000000384,-169.00000000000804,180.0000000000024,-769.999999999993,-1553.9999999999886,-1004.0000000000049,-25.99999999999625,-553.0000000000035,,-6636.00000000001
2015.03.17,-265.0000000000041,-358.9999999999982,-1295.9999999999861,-156.99999999999648,-280.9999999999979,-179.00000000001802,-176.0000000000095,139.00000000000023,-737.9999999999942,-1502.0000000000034,-1027.0000000000002,-140.99999999999113,-463.0000000000023,,-6445.0
2015.03.17,-262.00000000000665,-263.00000000001324,-1323.9999999999918,-162.9999999999967,-285.9999999999974,-293.0000000000099,-194.0000000000053,114.00000000000298,-839.9999999999964,-1647.9999999999827,-1019.0000000000143,-155.00000000000114,-552.0000000000081,,-6885.000000000021
2015.03.17,-375.0000000000142,-424.00000000000216,-1502.9999999999877,-227.99999999999443,-324.9999999999975,-390.0000000000015,-239.0000000000003,156.00000000000057,-912.0000000000017,-1783.0000000000014,-1136.0000000000036,-116.99999999999022,-590.0000000000016,,-7865.999999999995
2015.03.17,-378.00000000001165,-449.0000000000105,-1556.9999999999861,-263.9999999999958,-319.0000000000026,-235.00000000000742,-269.00000000000813,173.00000000000094,-875.999999999999,-1861.0000000000016,-1139.0000000000011,-206.00000000000307,-683.0000000000002,,-8063.0000000000255
2015.03.17,-312.00000000000114,-384.00000000000654,-1560.9999999999902,-212.99999999999386,-223.00000000000654,-344.00000000001097,-149.00000000001023,95.99999999999609,-1009.9999999999998,-1888.9999999999852,-1587.000000000005,-118.99999999999977,-442.00000000000904,,-8137.000000000022
2015.03.17,-276.00000000000955,-304.00000000001535,-1509.999999999989,-191.99999999999307,-124.99999999999733,-350.00000000000585,-106.00000000000608,82.00000000000429,-1018.9999999999922,-1810.9999999999848,-1541.9999999999989,-95.99999999998943,-316.0000000000052,,-7564.999999999983
2015.03.17,-283.000000000011,-476.0000000000098,-1649.999999999996,-158.00000000000125,-128.00000000000588,-172.0000000000166,-56.0000000000005,-151.00000000000114,-913.9999999999926,-1801.9999999999925,-2075.0000000000045,6.000000000000227,-194.0000000000053,,-8053.000000000038
2015.03.17,-239.00000000001143,-334.00000000001205,-1415.999999999995,-111.99999999999477,-94.00000000000519,-162.00000000001768,-63.00000000000195,-120.99999999999334,-836.9999999999989,-1577.9999999999905,-1856.0000000000132,34.000000000006025,-13.00000000000745,,-6791.000000000034
2015.03.17,-191.00000000000784,-195.9999999999962,-1319.999999999988,-114.00000000000432,-80.00000000000229,-337.0000000000095,-15.00000000000945,-215.99999999999397,-874.9999999999925,-1412.9999999999975,-1899.0000000000061,46.00000000000648,100.99999999999554,,-6509.000000000006
2015.03.17,-185.00000000001293,-146.00000000000168,-1314.9999999999995,-106.99999999999932,-7.0000000000014495,-328.00000000001717,-18.0000000000069,-246.00000000000176,-908.9999999999932,-1463.9999999999986,-2025.0000000000102,25.000000000005684,149.99999999999457,,-6575.000000000043
2015.03.17,-161.99999999999548,-148.00000000001478,-1262.9999999999918,-108.99999999999466,85.99999999999719,-209.00000000001472,13.999999999991797,-246.99999999999721,-815.9999999999945,-1371.9999999999955,-2012.9999999999982,-18.000000000000682,261.0000000000001,,-5996.000000000009
2015.03.17,-17.000000000000348,-110.99999999999443,-1127.9999999999957,-70.99999999999795,80.00000000000229,-53.00000000001415,133.99999999998968,-141.99999999999767,-790.0000000000018,-1211.999999999991,-1851.0000000000027,45.000000000001705,295.0000000000008,,-4821.000000000001
2015.03.17,-53.999999999998494,-148.99999999999915,-1125.9999999999825,-34.99999999999659,80.99999999999774,-89.00000000000574,75.9999999999983,-231.99999999999886,-754.9999999999945,-1201.999999999992,-1889.0000000000073,106.00000000000875,317.0000000000006,,-4950.999999999969
2015.03.17,-43.999999999999595,-219.99999999999798,-1103.9999999999939,-37.00000000000614,80.00000000000229,24.999999999986144,81.9999999999932,-217.0000000000005,-695.9999999999966,-1200.0000000000011,-1872.000000000007,73.99999999999807,297.9999999999983,,-4831.000000000025
2015.03.17,-9.999999999998899,-297.0000000000139,-1178.9999999999968,-37.00000000000614,2.000000000002,180.99999999998673,124.99999999999733,-204.99999999999963,-678.9999999999962,-1268.0000000000025,-1953.0000000000048,64.99999999999773,278.00000000000045,,-4977.000000000035
2015.03.17,11.00000000000545,-307.99999999999716,-1161.9999999999964,-52.00000000000671,-19.999999999997797,231.99999999998778,135.99999999999167,-139.00000000000023,-703.9999999999935,-1326.9999999999893,-1873.0000000000136,42.00000000000159,203.99999999999307,,-4960.0000000000155
2015.03.17,102.00000000000209,-232.00000000000998,-1195.999999999997,-25.000000000005684,-16.0000000000049,278.9999999999848,179.99999999999127,-81.9999999999932,-722.0000000000005,-1370.9999999999889,-1930.0000000000095,16.000000000005343,204.99999999999963,,-4792.0000000000255
2015.03.17,146.99999999998602,-116.00000000000499,-1080.9999999999986,-48.00000000000182,90.0000000000012,225.99999999999287,194.99999999998963,-85.99999999999719,-712.0000000000015,-1272.999999999991,-1907.0000000000143,15.000000000000568,224.9999999999974,,-4325.000000000042
2015.03.17,136.99999999998712,-97.9999999999981,-1069.9999999999932,-40.00000000000625,90.0000000000012,167.9999999999904,100.99999999999554,-126.99999999999933,-712.9999999999969,-1351.9999999999977,-1886.00000000001,-66.99999999999307,226.99999999999943,,-4630.000000000021
2015.03.17,109.00000000000354,-148.00000000001478,-1125.9999999999825,-18.000000000000682,87.99999999999919,157.99999999999147,74.99999999999174,-178.00000000000037,-714.999999999999,-1413.999999999982,-1977.0000000000066,-91.99999999999875,196.99999999999162,,-5041.000000000007
2015.03.17,106.00000000000608,-141.00000000001333,-1134.999999999997,-48.00000000000182,31.999999999998696,156.00000000000057,47.9999999999925,-129.00000000000134,-734.9999999999968,-1496.9999999999927,-1896.0000000000089,-107.99999999998988,61.999999999995396,,-5285.000000000009
2015.03.17,62.99999999999084,-184.00000000000637,-1166.0000000000005,-58.9999999999975,17.000000000000348,114.99999999999844,47.9999999999925,-139.00000000000023,-744.0000000000002,-1448.999999999989,-1897.0000000000152,-69.00000000000261,86.99999999999264,,-5377.000000000037
2015.03.18,95.999999999985,-161.00000000001114,-1110.9999999999952,-54.000000000002046,10.999999999994348,180.0000000000024,70.99999999999883,-100.00000000000009,-712.9999999999969,-1395.9999999999973,-1834.0000000000023,-69.99999999999318,110.99999999999443,,-4970.000000000024
2015.03.18,95.999999999985,-165.9999999999995,-1083.9999999999961,-43.99999999999693,20.999999999993246,203.99999999998198,60.99999999999994,-121.99999999999989,-695.0000000000011,-1395.9999999999973,-1855.0000000000066,-87.0000000000033,158.99999999999804,,-4908.000000000043
2015.03.18,85.99999999998609,-190.00000000000128,-1112.9999999999861,-58.000000000006935,-9.00000000000345,207.00000000000162,65.99999999999939,-119.00000000000244,-700.999999999996,-1407.0000000000027,-1855.0000000000066,-66.0000000000025,115.99999999999389,,-5043.000000000027
2015.03.18,80.99999999999774,-188.00000000001037,-1139.0000000000011,-90.00000000000341,-7.9999999999968985,202.9999999999976,60.99999999999994,-83.9999999999952,-705.9999999999956,-1420.9999999999834,-1828.0000000000075,-94.99999999999886,88.99999999999464,,-5125.000000000003
2015.03.18,58.99999999998684,-209.9999999999991,-1139.0000000000011,-79.9999999999983,34.000000000000696,202.9999999999976,65.99999999999939,-141.99999999999767,-701.9999999999915,-1413.999999999982,-1930.0000000000095,-73.99999999999807,113.99999999999189,,-5215.000000000001
2015.03.18,26.999999999999247,-304.9999999999997,-1229.9999999999977,-78.99999999999352,85.00000000000173,193.99999999998306,40.99999999999105,-202.0000000000022,-709.9999999999995,-1508.9999999999825,-2115.0,-78.99999999999352,198.99999999999363,,-5683.0
2015.03.18,11.999999999989797,-360.0000000000048,-1278.0000000000014,-118.99999999999977,-23.00000000000635,268.0000000000016,70.99999999999883,-180.0000000000024,-723.9999999999914,-1495.0000000000018,-2065.000000000006,-31.999999999996476,164.99999999999292,,-5760.000000000027
2015.03.18,12.999999999996348,-353.0000000000033,-1248.999999999989,-84.99999999999375,26.000000000003798,244.9999999999841,-35.00000000000725,-178.00000000000037,-725.9999999999933,-1662.9999999999923,-2082.000000000006,-155.9999999999917,98.99999999999353,,-6143.999999999999
2015.03.18,21.00000000000435,-296.0000000000074,-1252.999999999993,-75.00000000000284,39.999999999995595,215.99999999999397,-38.0000000000047,-200.00000000000017,-725.9999999999933,-1672.9999999999911,-2095.0000000000023,-146.99999999999136,103.99999999999298,,-6121.999999999998
