,name,direction
0,NZDUSD,B
1,CADCHF,B
2,NZDCHF,B
3,GBPAUD,S
4,EURJPY,S
5,EURCAD,S
6,EURNZD,S
7,AUDCAD,B
8,NZDCAD,B
