date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,CADCHF,NZDCHF,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2020.12.07,0.0,-35.00000000000725,-1.0000000000065512,-16.000000000016,-48.000000000003595,-53.00000000000304,-129.9999999999968,-119.99999999999788,-109.00000000000887,-219.99999999999798,-42.999999999992156,-123.00000000000644,-129.99999999998568,-97.9999999999981,-75.00000000000284,-63.00000000000239,-79.00000000000685,-14.000000000002899,,-1357.0000000000352
2020.12.07,115.99999999999389,-114.99999999999844,25.999999999992696,0.9999999999843467,-31.999999999998696,-77.00000000000485,-107.99999999999699,-139.00000000000023,-217.00000000001296,-269.00000000000813,-62.99999999998818,-100.99999999999554,-78.00000000000028,-95.00000000000064,-84.00000000000318,-96.00000000000364,-143.9999999999997,8.999999999992347,,-1466.0000000000484
2020.12.07,144.99999999999514,-120.00000000000898,-28.000000000005798,17.999999999984695,-70.0000000000034,-101.00000000000664,-132.99999999999423,-177.00000000000495,-278.99999999999636,-263.00000000001324,-150.99999999999625,2.999999999997449,-24.999999999986144,1.0000000000065512,-157.0000000000107,-165.99999999999682,-140.0000000000068,41.000000000002146,,-1602.0000000000443
2020.12.07,173.00000000000094,-106.00000000000608,7.0000000000014495,32.999999999994145,-48.99999999999905,-62.000000000006494,-180.99999999999784,-156.99999999999602,-252.00000000000955,-268.0000000000016,-108.99999999999466,-52.000000000007596,-71.99999999998319,52.000000000007596,-133.00000000000978,-121.99999999999989,-97.00000000000264,66.99999999999484,,-1328.0000000000157
2020.12.07,175.99999999999838,-62.000000000006494,36.999999999998145,42.999999999993044,-23.00000000000635,-41.9999999999976,-180.99999999999784,-156.99999999999602,-199.99999999998863,-313.00000000000773,-18.000000000000682,-66.99999999999484,-33.99999999997849,55.000000000005045,-85.00000000000796,-63.99999999999295,-79.00000000000685,24.999999999986144,,-989.0000000000018
2020.12.07,159.9999999999935,-202.9999999999976,-12.999999999996348,22.999999999995246,-36.0000000000027,-55.000000000005045,-151.00000000000114,-149.99999999999457,-223.99999999998954,-398.00000000000944,1.0000000000047748,-7.0000000000014495,8.000000000008,53.999999999998494,-41.00000000001103,-45.99999999999227,-81.00000000000884,43.999999999999595,,-1115.0000000000105
2020.12.07,175.99999999999838,-187.00000000000384,2.999999999997449,27.999999999983594,-45.000000000006146,-60.00000000000449,-154.99999999999403,-160.00000000000458,-198.0000000000075,-443.0000000000156,3.0000000000001137,28.000000000005798,17.000000000000348,73.99999999999629,-34.000000000006025,-34.99999999999659,-99.00000000000463,56.99999999999594,,-1030.0000000000657
2020.12.07,103.99999999999298,-225.00000000000853,-62.99999999999084,49.99999999999449,-13.00000000000745,-6.0000000000060005,-125.99999999999278,-95.99999999999609,-229.99999999998977,-527.9999999999951,2.0000000000095497,82.99999999998863,92.00000000000318,226.00000000001506,-11.00000000000989,30.000000000001137,-50.0000000000056,92.00000000000318,,-668.9999999999939
2020.12.07,92.99999999999864,-272.00000000000557,-103.99999999999298,24.999999999986144,-42.0000000000087,-46.00000000000159,-90.99999999999665,-87.00000000000374,-155.00000000000114,-493.0000000000101,10.000000000005116,131.99999999999878,153.00000000000313,263.00000000001324,27.999999999991587,37.00000000000614,-59.000000000009045,93.99999999999409,,-514.0000000000325
2020.12.07,95.00000000000064,-266.999999999995,-86.0000000000083,34.000000000000696,-31.000000000003247,-58.000000000002494,-97.00000000000264,-102.99999999999754,-120.00000000000455,-507.000000000013,45.000000000001705,147.99999999999258,165.9999999999995,202.9999999999976,55.999999999997385,39.00000000000148,-85.00000000000173,43.999999999999595,,-524.0000000000373
2020.12.07,107.99999999999699,-283.99999999999534,-86.99999999999264,29.999999999996696,-42.0000000000087,-60.99999999999994,-103.99999999999298,-119.00000000000244,-174.0000000000066,-469.0000000000083,18.000000000000682,151.9999999999966,117.00000000001154,192.00000000001438,31.999999999996476,28.999999999996362,-103.00000000000864,43.999999999999595,,-721.0000000000063
2020.12.07,102.99999999999754,-214.00000000000307,-66.99999999999484,37.99999999998249,-52.000000000007596,-36.0000000000027,-88.99999999999464,-90.0000000000012,-64.99999999999773,-358.00000000001387,76.00000000000762,133.99999999998968,96.00000000000719,229.99999999999687,43.99999999999693,63.00000000000239,-84.0000000000063,106.99999999999044,,-164.00000000005082
2020.12.07,109.99999999999899,-175.99999999999838,-45.99999999999049,85.00000000000173,-30.000000000007798,-4.999999999999449,-68.00000000000139,-63.99999999999739,-19.000000000005457,-399.00000000001603,86.00000000001273,174.99999999999181,116.00000000000499,280.9999999999979,72.99999999999329,99.00000000000375,-69.00000000000794,110.99999999999443,,259.9999999999753
2020.12.07,119.99999999999788,-151.00000000001222,-45.99999999999049,122.99999999998423,-33.000000000005244,-2.999999999997449,-59.99999999999339,-68.00000000000139,-32.00000000001069,-402.0000000000135,73.0000000000075,215.99999999999397,123.00000000000644,299.00000000000483,51.9999999999925,85.99999999999852,-88.00000000001029,107.99999999999699,,316.99999999994816
2020.12.07,126.99999999999933,-129.00000000000134,-36.999999999998145,136.99999999998712,-15.00000000000945,-33.000000000005244,-51.000000000001044,-95.99999999999609,-21.000000000015007,-331.999999999999,68.00000000001205,211.99999999998997,140.0000000000068,216.00000000001617,56.99999999998795,46.999999999997044,-125.00000000000844,73.99999999999629,,238.99999999995896
2020.12.07,129.9999999999968,-131.00000000001444,-39.999999999995595,113.99999999999189,-23.00000000000635,-58.99999999999794,-71.99999999999429,-126.0000000000039,-90.00000000000341,-348.9999999999993,5.000000000009663,168.99999999999693,135.00000000001845,127.99999999999478,15.000000000000568,-21.000000000000796,-155.00000000000514,21.00000000000435,,-349.00000000000784
2020.12.07,125.99999999999278,-90.00000000001229,-28.999999999990145,106.99999999999044,-13.00000000000745,-48.99999999999905,-102.99999999999754,-138.00000000000477,-81.99999999999363,-287.000000000015,-15.000000000000568,146.00000000000168,115.00000000002063,140.0000000000068,-9.000000000000341,-33.999999999991815,-136.00000000000279,31.000000000003247,,-319.9999999999997
2020.12.07,144.99999999999514,-63.99999999999739,-4.000000000004,129.99999999998568,-7.0000000000014495,-47.00000000000814,-92.00000000000318,-136.00000000000279,-96.00000000000364,-311.0000000000168,-28.999999999996362,130.0000000000079,92.00000000000318,92.00000000000318,-23.000000000010346,-54.000000000002046,-143.00000000000423,21.999999999988695,,-395.0000000000667
2020.12.07,151.00000000000114,-25.00000000000835,5.999999999994898,133.99999999998968,-2.000000000002,-34.000000000000696,-122.99999999999534,-134.0000000000008,-44.00000000001114,-200.00000000000017,-7.999999999995566,5.999999999994898,36.0000000000138,76.0000000000094,-23.000000000010346,-36.000000000001364,-133.00000000000534,44.99999999998394,,-308.0000000000433
2020.12.07,180.99999999999784,268.9999999999859,52.000000000007596,41.99999999998649,25.999999999992696,-41.000000000002146,-165.9999999999995,-156.99999999999602,290.9999999999968,73.99999999999629,54.000000000002046,-58.000000000002494,77.00000000001594,19.999999999997797,44.999999999987494,-30.000000000001137,-77.00000000000485,-43.999999999999595,,557.9999999999612
2020.12.07,189.99999999999017,324.9999999999975,73.99999999999629,70.99999999999883,73.00000000000084,-30.000000000007798,-146.99999999999713,-144.99999999999514,300.9999999999877,85.00000000000173,32.00000000001069,-56.000000000011596,125.00000000001954,9.999999999998899,57.999999999992724,-33.00000000000125,-102.00000000000209,-79.00000000000685,,751.999999999973
2020.12.07,328.9999999999904,1192.9999999999995,245.0000000000063,360.9999999999891,257.9999999999916,102.00000000000209,-141.00000000000225,-156.00000000000057,1078.000000000003,758.9999999999985,111.0000000000042,-11.00000000000545,246.00000000001288,63.99999999999739,176.9999999999925,54.000000000002046,-136.00000000000279,-119.00000000000244,,4413.999999999976
2020.12.07,376.99999999999403,1557.9999999999927,323.0000000000066,459.99999999999375,323.99999999999096,178.00000000000037,-117.00000000000044,-90.0000000000012,1451.9999999999982,873.999999999997,175.00000000001137,19.999999999997797,397.0000000000029,103.00000000000864,248.99999999999523,115.99999999999966,-84.0000000000063,-209.00000000001472,,6105.999999999967
2020.12.07,369.99999999999255,1364.999999999994,350.9999999999902,421.99999999998903,435.9999999999919,224.9999999999974,-132.99999999999423,-63.99999999999739,1193.9999999999884,583.0000000000002,161.00000000000136,-28.999999999990145,532.0000000000214,232.99999999999432,326.9999999999982,132.99999999999557,-11.00000000000545,-197.00000000000273,,5897.999999999964
2020.12.07,254.99999999999412,1317.999999999997,198.99999999999363,349.99999999998363,400.9999999999958,192.99999999999872,-121.99999999999989,-60.99999999999994,1169.9999999999875,513.9999999999923,76.00000000000762,-28.999999999990145,560.0000000000049,246.00000000001288,322.9999999999933,126.99999999999534,-10.000000000010001,-212.99999999999653,,5296.999999999959
