date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,CADCHF,NZDCHF,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2020.12.07,163.99999999999747,-22.0000000000109,102.00000000000209,52.99999999999194,-9.999999999998899,-19.999999999997797,-98.99999999999353,-99.00000000000463,32.00000000001069,-138.0000000000159,82.00000000000784,-43.999999999999595,-60.99999999999994,26.0000000000149,18.999999999991246,46.999999999997044,-42.0000000000087,80.99999999999774,,70.9999999999811
2020.12.07,147.99999999999258,-65.00000000000395,35.00000000000725,72.99999999998974,-23.00000000000635,-31.000000000003247,-60.99999999999994,-80.00000000000229,-187.00000000001182,-219.00000000001364,-56.99999999998795,42.999999999993044,30.0000000000189,87.99999999999919,-68.00000000001205,-64.99999999999773,-71.00000000000995,59.99999999999339,,-450.00000000005474
2020.12.07,180.99999999999784,-78.00000000000028,29.999999999996696,58.99999999998684,-31.000000000003247,-57.00000000000705,-132.99999999999423,-151.9999999999966,-219.99999999999886,-195.00000000001182,-89.9999999999892,38.0000000000047,13.000000000018552,53.00000000001415,-106.99999999999932,-114.00000000000432,-96.00000000000719,68.99999999998573,,-830.0000000000077
2020.12.07,234.00000000000088,-56.000000000011596,96.00000000000719,64.99999999998174,-11.00000000000545,-6.0000000000060005,-173.9999999999964,-149.99999999999457,-199.99999999998863,-219.99999999999798,-16.999999999995907,-34.000000000000696,-24.999999999986144,82.00000000000429,-82.00000000000784,-58.9999999999975,-39.00000000000014,109.99999999998789,,-486.00000000000676
2020.12.07,192.99999999999872,-49.99999999999449,53.999999999998494,60.99999999999994,-2.000000000002,-41.9999999999976,-144.99999999999514,-149.99999999999457,-93.99999999999409,-229.99999999999687,26.00000000001046,7.0000000000014495,49.00000000001015,60.99999999999994,-19.000000000005457,-45.000000000001705,-78.00000000000028,49.99999999999449,,-353.99999999996857
2020.12.07,179.99999999999127,-170.00000000000347,19.999999999997797,46.999999999997044,-28.000000000005798,-40.00000000000669,-141.99999999999767,-139.99999999999568,-162.00000000000614,-331.0000000000146,42.00000000000159,35.999999999991594,36.0000000000138,113.00000000000753,-17.000000000010118,-12.999999999991019,-65.00000000000395,87.99999999999919,,-546.0000000000354
2020.12.07,193.99999999999417,-185.00000000001293,17.000000000000348,100.99999999999554,-3.0000000000085514,35.999999999991594,-122.99999999999534,-83.9999999999952,-176.9999999999925,-415.0000000000098,33.00000000000125,103.00000000000864,103.00000000000864,296.0000000000074,10.99999999999568,60.000000000002274,-8.000000000008,158.99999999999804,,117.99999999998128
2020.12.07,117.00000000000044,-208.00000000000819,-52.000000000007596,64.99999999998174,9.999999999998899,13.999999999991797,-81.9999999999932,-51.000000000001044,-128.99999999999068,-478.0000000000006,35.0000000000108,154.0000000000097,218.00000000000708,344.00000000001097,64.99999999999773,79.00000000000773,-13.00000000000745,112.000000000001,,200.00000000000907
2020.12.07,103.99999999999298,-245.0000000000063,-68.00000000000139,63.99999999999739,-12.000000000000899,-21.00000000000435,-71.99999999999429,-71.99999999999429,-104.99999999998977,-466.00000000001086,67.00000000000728,177.99999999998929,194.0000000000053,285.00000000000193,73.99999999999807,73.99999999999807,-58.000000000002494,93.99999999999409,,14.999999999979707
2020.12.07,130.99999999999224,-205.00000000001074,-65.99999999998829,53.999999999998494,-18.0000000000069,-41.000000000002146,-97.00000000000264,-102.00000000000209,-82.99999999999841,-402.9999999999978,54.000000000002046,160.00000000000458,175.00000000001404,239.00000000001143,57.999999999992724,48.00000000000182,-71.00000000000995,75.00000000000284,,-91.99999999999869
2020.12.07,109.99999999999899,-214.00000000000307,-63.99999999999739,60.99999999999994,-40.00000000000669,-36.0000000000027,-75.9999999999983,-87.00000000000374,-66.0000000000025,-355.0000000000164,79.00000000000773,168.99999999999693,121.99999999999989,243.00000000001543,47.99999999998761,61.99999999999761,-76.0000000000094,114.99999999999844,,-5.000000000037588
2020.12.07,113.99999999999189,-164.00000000000858,-43.999999999999595,96.99999999999153,-23.00000000000635,-4.000000000004,-59.99999999999339,-63.00000000000195,21.99999999999136,-329.00000000000153,131.00000000000023,187.00000000000384,135.00000000001845,292.00000000000335,83.99999999998897,114.00000000000432,-59.000000000009045,136.99999999998712,,566.9999999999567
2020.12.07,124.99999999999733,-146.00000000000168,-35.999999999991594,147.99999999999258,8.999999999992347,13.999999999991797,-41.000000000002146,-51.99999999999649,-10.99999999999568,-395.99999999999636,93.00000000000352,234.00000000000088,203.00000000001984,326.0000000000041,94.99999999999886,108.00000000000409,-69.00000000000794,113.99999999999189,,718.0000000000053
2020.12.07,129.9999999999968,-114.99999999999844,-26.999999999999247,150.99999999999002,-2.000000000002,13.999999999991797,-39.999999999995595,-53.999999999998494,-1.0000000000047748,-326.0000000000041,82.00000000000784,231.0000000000034,165.9999999999995,314.00000000001427,70.99999999999795,94.99999999999886,-74.00000000000739,127.99999999999478,,742.9999999999852
2020.12.07,130.99999999999224,-126.0000000000039,-32.999999999994145,144.99999999999514,-11.00000000000545,-24.000000000001798,-46.00000000000159,-90.99999999999665,-13.00000000000523,-321.0000000000157,75.00000000000284,232.99999999999432,158.0000000000137,231.0000000000034,60.99999999999284,55.999999999997385,-118.00000000000699,83.9999999999952,,390.99999999995566
2020.12.07,140.99999999999113,-76.99999999999375,-17.000000000000348,122.99999999998423,-3.0000000000085514,-46.00000000000159,-63.99999999999739,-117.00000000000044,-50.99999999998772,-270.00000000001467,9.000000000000341,187.99999999998818,151.00000000001222,151.00000000001222,16.999999999995907,-15.999999999991132,-134.0000000000008,38.99999999998904,,23.99999999997688
2020.12.07,167.9999999999904,-9.999999999998899,14.000000000002899,132.99999999998312,10.999999999994348,-26.999999999999247,-85.99999999999719,-121.00000000000443,-27.000000000015234,-209.9999999999991,-1.9999999999953388,153.00000000000313,138.0000000000159,155.00000000001623,6.000000000000227,-21.000000000000796,-111.00000000000554,48.000000000003595,,210.9999999999941
