,name,direction
0,USDCHF,B
1,USDJPY,S
2,USDCAD,B
3,GBPCHF,S
4,EURCHF,B
5,CHFJPY,S
6,AUDCHF,B
7,NZDCHF,B
8,EURGBP,B
9,GBPJPY,S
10,GBPAUD,S
11,EURJPY,S
12,EURNZD,S
13,NZDJPY,S
14,AUDCAD,B
15,AUDNZD,S
